Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Etiqueta de entrega,Entrega compilada:Fecha de entrega,Entrega compilada:Open Contracting ID,compiledRelease/publishedDate,Entrega compilada:Tipo de inicio,Entrega compilada:Comprador:ID de Organización,Entrega compilada:Comprador:Nombre de la Organización,Entrega compilada:Planeación:Presupuesto:Fuente del Presupuesto,Entrega compilada:Planeación:Presupuesto:Título del Proyecto,Entrega compilada:Planeación:Presupuesto:Identificador de proyecto,Entrega compilada:Licitación:ID de licitación,Entrega compilada:Licitación:Título de la licitación,Entrega compilada:Licitación:Descripción de la licitación,Entrega compilada:Licitación:Entidad contratante:ID de Organización,Entrega compilada:Licitación:Entidad contratante:Nombre de la Organización,compiledRelease/tender/datePublished,Entrega compilada:Licitación:Método de contratación,Entrega compilada:Licitación:Detalles del método de contratación,Entrega compilada:Licitación:Categoría principal de contratación,Entrega compilada:Licitación:Categorías adicionales de contratación,Entrega compilada:Licitación:Valor:Monto,Entrega compilada:Licitación:Valor:Moneda,Entrega compilada:Licitación:Valor:Nombre de Moneda,compiledRelease/tender/value/amount_PEN,Entrega compilada:Licitación:Periodo de licitación:Fecha de inicio,Entrega compilada:Licitación:Periodo de licitación:Fecha de fin,Entrega compilada:Licitación:Periodo de consulta:Fecha de inicio,Entrega compilada:Licitación:Periodo de consulta:Fecha de fin,Entrega compilada:Licitación:Periodo de consulta:Duración (días),Entrega compilada:Licitación:Información Protegida,Entrega compilada:Segmentación:ID,Entrega compilada:Segmentación:Criterio,Entrega compilada:Planeación:Presupuesto:Monto:Monto,Entrega compilada:Planeación:Presupuesto:Monto:Moneda,Entrega compilada:Planeación:Presupuesto:Monto:Nombre de Moneda,Entrega compilada:Licitación:Número de licitantes
ocds-dgv273-seacev3-2026-1608-4,ocds-dgv273-seacev3-2026-1608-4-2026-09-23T10:17:19.086534-05:00,compiled,2026-09-23T10:17:19.086522-05:00,ocds-dgv273-seacev3-2026-1608-4,2026-09-23T10:17:19.086540-05:00,tender,PE-CONSUCODE-1608,MUNICIPALIDAD DISTRITAL DE SAN MIGUEL DE EL FAIQUE,Fondos Públicos,,,1186515,SIE-SIE-1-2026-MDSMF/DEC-1,CONTRATACION DEL SUMINISTRO DE COMBUSTIBLE (DIESEL B5 S-50) PARA LA UNIDAD DEL DESPACHO DE ALCALDIA Y CAMION DE LA GERENCIA DE DESARROLLO SOCIAL Y SERVICIOS MUNICIPALES DE LA MUNICIPALIDAD DISTRITAL SAN MIGUEL DE EL FAIQUE,PE-CONSUCODE-1608,MUNICIPALIDAD DISTRITAL DE SAN MIGUEL DE EL FAIQUE,2026-02-04T18:07:00-05:00,open,Subasta Inversa Electrónica,goods,goods,117200.0,PEN,Soles,117200.0,2026-02-04T00:00:00-05:00,2026-02-04T00:00:00-05:00,,,,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,117200.0,PEN,Soles,2
ocds-dgv273-seacev3-1187816,ocds-dgv273-seacev3-1187816-2026-09-23T10:17:18.985416-05:00,compiled,2026-09-23T10:17:18.985402-05:00,ocds-dgv273-seacev3-1187816,2026-09-23T10:17:18.985421-05:00,tender,PE-CONSUCODE-35,GOBIERNO REGIONAL DE AYACUCHO SEDE CENTRAL,Fondos Públicos,"CREACION Y MEJORAMIENTO DE LA CARRETERA SAN JOSE CHOYMACOTA TRAMO PUTIS-APULEMA-PACHACHACA-CHONGOS, DISTRITO DE SANTILLANA, SIVIA Y LLOCHEGUA, PROVINCIA DE HUANTA-AYACUCHO",2234028,1187816,SIE-SIE-11-2026-GRA-SEDECENTRAL-1,"ADQUISICIÓN DE CEMENTO PORTLAND TIPO I PARA LA EJECUCIÓN DE OBRA: ""CREACIÓN Y MEJORAMIENTO DE LA CARRETERA SAN JOSÉ CHOYMACOTA TRAMO: PUTIS-APULEMA-PACHACHACA - CHONGOS, DISTRITO DE SANTILLANA, SIVIA Y LLOCHEGUA, PROVINCIA DE HUANTA - AYACUCHO"", CON CUI N° 2234028",PE-CONSUCODE-35,GOBIERNO REGIONAL DE AYACUCHO SEDE CENTRAL,2026-02-11T19:29:00-05:00,open,Subasta Inversa Electrónica,goods,goods,459000.0,PEN,Soles,459000.0,2026-02-11T00:00:00-05:00,2026-02-11T00:00:00-05:00,,,,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,1536300.0,PEN,Soles,8
ocds-dgv273-seacev3-2026-425-24,ocds-dgv273-seacev3-2026-425-24-2026-09-23T10:17:15.313302-05:00,compiled,2026-09-23T10:17:15.313289-05:00,ocds-dgv273-seacev3-2026-425-24,2026-09-23T10:17:15.313308-05:00,tender,PE-CONSUCODE-425,MUNICIPALIDAD DISTRITAL DE JOSE LUIS BUSTAMANTE Y RIVERO,Fondos Públicos,,,1250977,RES-PROC-1-2026-MDJLBYR-1,MEJORAMIENTO DEL SERVICIO DE MOVILIDAD URBANA EN LAS VÍAS LOCALES DE LA URBANIZACIÓN SATÉLITE GRANDE EN EL CENTRO POBLADO CIUDAD SATELITE DISTRITO DE JOSE LUIS BUSTAMANTE Y RIVERO DE LA PROVINCIA DE AREQUIPA DEL DEPARTAMENTO DE AREQUIPA,PE-CONSUCODE-425,MUNICIPALIDAD DISTRITAL DE JOSE LUIS BUSTAMANTE Y RIVERO,2026-09-21T16:29:00-05:00,open,Regímen Especial,works,works,7401858.16,PEN,Soles,7401858.16,2026-02-27T00:00:00-05:00,2026-02-27T00:00:00-05:00,2026-03-02T08:30:00-05:00,2026-03-10T17:30:00-05:00,8,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,,,,
ocds-dgv273-seacev3-1190053,ocds-dgv273-seacev3-1190053-2026-09-23T10:17:09.379277-05:00,compiled,2026-09-23T10:17:09.379263-05:00,ocds-dgv273-seacev3-1190053,2026-09-23T10:17:09.379283-05:00,tender,PE-CONSUCODE-37,GOBIERNO REGIONAL DE CUSCO SEDE CENTRAL,Fondos Públicos,MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE SALUD DEL ESTABLECIMIENTO DE SALUD DE BELEMPAMPA - DISTRITO DE SANTIAGO - PROVINCIA DE CUSCO - REGION CUSCO,2361679,1190053,COMPRE-COMPRE-1-2026-GR CUSCO-1,"ADQUISICION DE PERFIL PARANTE DE ACERO Y RIEL DE ACERO GALVANIZADO PARA DRYWALL PARA EL PROYECTO ""MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE SALUD DEL ESTABLECIMIENTO DE SALUD DE BELEMPAMPA, DISTRITO DE SANTIAGO, PROVINCIA CUSCO, REGION CUSCO¿.",PE-CONSUCODE-37,GOBIERNO REGIONAL DE CUSCO SEDE CENTRAL,2026-02-20T18:49:00-05:00,open,Comparación de Precios,goods,goods,91563.0,PEN,Soles,91563.0,2026-02-20T00:00:00-05:00,2026-02-20T00:00:00-05:00,,,,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,91563.0,PEN,Soles,3
ocds-dgv273-seacev3-2026-423-2,ocds-dgv273-seacev3-2026-423-2-2026-09-23T10:17:09.304671-05:00,compiled,2026-09-23T10:17:09.304658-05:00,ocds-dgv273-seacev3-2026-423-2,2026-09-23T10:17:09.304676-05:00,tender,PE-CONSUCODE-423,MUNICIPALIDAD DISTRITAL DE JACOBO HUNTER,Fondos Públicos,"MEJORAMIENTO DEL SERVICIO DE MOVILIDAD URBANA EN JIRONES MARISCAL NIETO Y UCAYALI EN EL PUEBLO JOVEN SAN JUAN DE DIOS,   DISTRITO DE JACOBO HUNTER DE LA PROVINCIA DE AREQUIPA DEL DEPARTAMENTO DE AREQUIPA",2712572,1189646,LP-ABR-1-2026-MDJH-1,"MEJORAMIENTO DEL SERVICIO DE MOVILIDAD URBANA EN JIRONES MARISCAL NIETO Y UCAYALI EN EL PUEBLO JOVEN SAN JUAN DE DIOS, DISTRITO DE JACOBO HUNTER DE LA PROVINCIA DE AREQUIPA DEL DEPARTAMENTO DE AREQUIPA""",PE-CONSUCODE-423,MUNICIPALIDAD DISTRITAL DE JACOBO HUNTER,2026-02-19T20:09:00-05:00,,Licitación Pública Abreviada,works,works,3332141.76,PEN,Soles,3332141.76,2026-02-19T00:00:00-05:00,2026-02-19T00:00:00-05:00,2026-02-20T00:01:00-05:00,2026-02-25T23:59:00-05:00,5,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,3332141.76,PEN,Soles,29
ocds-dgv273-seacev3-2026-1160-3,ocds-dgv273-seacev3-2026-1160-3-2026-09-23T10:17:09.072434-05:00,compiled,2026-09-23T10:17:09.072421-05:00,ocds-dgv273-seacev3-2026-1160-3,2026-09-23T10:17:09.072439-05:00,tender,PE-CONSUCODE-1160,MUNICIPALIDAD DISTRITAL DE PANGOA,Fondos Públicos,,,1191986,SIE-SIE-1-2026-OF.C/MDP-1,"ADQUISICIÓN DE COMBUSTIBLE DIESEL B5 S -50, PARA DESARROLLAR TRABAJOS DE MANTENIMIENTO, REHABILITACIÓN, APERTURA, LIMPIEZA, ENSANCHE DE CARRETERAS EN LA ZONA URBANA, RURAL, CENTRO POBLADOS, COMUNIDADES NATIVAS Y CUENCAS DEL DISTRITO DE PANGOA.",PE-CONSUCODE-1160,MUNICIPALIDAD DISTRITAL DE PANGOA,2026-02-27T22:13:00-05:00,open,Subasta Inversa Electrónica,goods,goods,1635122.5,PEN,Soles,1635122.5,2026-02-27T00:00:00-05:00,2026-02-27T00:00:00-05:00,,,,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,3840328.25,PEN,Soles,2
ocds-dgv273-seacev3-1186109,ocds-dgv273-seacev3-1186109-2026-09-23T10:17:08.962841-05:00,compiled,2026-09-23T10:17:08.962829-05:00,ocds-dgv273-seacev3-1186109,2026-09-23T10:17:08.962846-05:00,tender,PE-CONSUCODE-700,MUNICIPALIDAD PROVINCIAL DE SAN IGNACIO,Fondos Públicos,CREACION DEL SERVICIO DE ALCANTARILLADO U OTRAS FORMAS DE DISPOSICIÓN SANITARIA DE EXCRETAS EN LA LOCALIDAD DE SELVA VERDE   DISTRITO DE SAN IGNACIO DE LA PROVINCIA DE SAN IGNACIO DEL DEPARTAMENTO DE CAJAMARCA,2713253,1186109,LP-ABR-1-2026-MPSI/C-1,"CONTRATACIÓN PARA LA EJECUCIÓN DE LA OBRA: ""CREACION DEL SERVICIO DE ALCANTARILLADO U OTRAS FORMAS DE DISPOSICIÓN SANITARIA DE EXCRETAS EN LA LOCALIDAD DE SELVA VERDE DISTRITO DE SAN IGNACIO DE LA PROVINCIA DE SAN IGNACIO DEL DEPARTAMENTO DE CAJAMARCA"" CUI N° 2713253",PE-CONSUCODE-700,MUNICIPALIDAD PROVINCIAL DE SAN IGNACIO,2026-02-02T18:31:00-05:00,,Licitación Pública Abreviada,works,works,2065690.11,PEN,Soles,2065690.11,2026-02-02T00:00:00-05:00,2026-02-02T00:00:00-05:00,2026-02-03T00:01:00-05:00,2026-02-05T23:59:00-05:00,2,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,2065690.11,PEN,Soles,7
ocds-dgv273-seacev3-1186423,ocds-dgv273-seacev3-1186423-2026-09-23T10:17:08.746211-05:00,compiled,2026-09-23T10:17:08.746198-05:00,ocds-dgv273-seacev3-1186423,2026-09-23T10:17:08.746216-05:00,tender,PE-CONSUCODE-8,CONTRALORIA GENERAL DE LA REPUBLICA,Fondos Públicos,,,1186423,CP SER-SM-1-2026-C.G.R.-1,SERVICIO DE PLATAFORMA DE CORREO ELECTRONICO Y HERRAMIENTAS COLABORATIVAS EN LA NUBE PARA LA CONTRALORIA GENERAL DE LA REPUBLICA,PE-CONSUCODE-8,CONTRALORIA GENERAL DE LA REPUBLICA,2026-02-06T19:28:00-05:00,,Concurso Público de Servicios,services,services,8190520.32,PEN,Soles,8190520.32,2026-02-06T00:00:00-05:00,2026-02-06T00:00:00-05:00,2026-02-07T00:01:00-05:00,2026-02-17T23:59:00-05:00,10,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,8190520.32,PEN,Soles,15
ocds-dgv273-seacev3-1186267,ocds-dgv273-seacev3-1186267-2026-09-23T10:17:08.689530-05:00,compiled,2026-09-23T10:17:08.689517-05:00,ocds-dgv273-seacev3-1186267,2026-09-23T10:17:08.689535-05:00,tender,PE-CONSUCODE-1214,MUNICIPALIDAD DISTRITAL DE SANAGORAN,Fondos Públicos,,,1186267,SIE-SIE-1-2026-MDS-1,ADQUISICION DE COMBUSTIBLE (DIESEL B5 S 50 Y GASOHOL REGULAR) PARA LAS UNIDADES VEHICULARES DE LAS DIRFERENTES AREAS ADMINISTRATIVAS DE LA MUNICIPALIDAD DISTRITAL DE SANANGORAN,PE-CONSUCODE-1214,MUNICIPALIDAD DISTRITAL DE SANAGORAN,2026-02-05T16:04:00-05:00,open,Subasta Inversa Electrónica,goods,goods,527464.57,PEN,Soles,527464.57,2026-02-05T00:00:00-05:00,2026-02-05T00:00:00-05:00,,,,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,527464.5700000001,PEN,Soles,4
ocds-dgv273-seacev3-2026-1196-5,ocds-dgv273-seacev3-2026-1196-5-2026-09-23T10:16:57.008196-05:00,compiled,2026-09-23T10:16:57.008183-05:00,ocds-dgv273-seacev3-2026-1196-5,2026-09-23T10:16:57.008201-05:00,tender,PE-CONSUCODE-1196,MUNICIPALIDAD DISTRITAL DE MOCHE,Fondos Públicos,"CONSTRUCCION DE PAVIMENTO, VEREDA Y SARDINEL; REMODELACION DE AREA VERDE; ADEMÁS DE OTROS ACTIVOS EN EL(LA) SERVICIO DE MOVILIDAD URBANA EN LAS CALLES DEL CASCO URBANO DEL  DISTRITO DE MOCHE, PROVINCIA TRUJILLO, DEPARTAMENTO LA LIBERTAD",2689380,1189565,LP-ABR-1-2026-MDM-1,"EJECUCION DE LA OBRA: CONSTRUCCIÓN DE PAVIMENTO, VEREDA Y SARDINEL; REMODELACIÓN DE AREA VERDE; ADEMÁS DE OTROS ACTIVOS EN EL (LA) SERVICIO DE MOVILIDAD URBANA EN LAS CALLES DEL CASCO URBANO DEL DISTRITO DE MOCHE, PROVINCIA DE TRUJILLO, DEPARTAMENTO LA LIBERTAD, CON CUI N° 2689380",PE-CONSUCODE-1196,MUNICIPALIDAD DISTRITAL DE MOCHE,2026-02-19T19:09:00-05:00,,Licitación Pública Abreviada,works,works,3384730.66,PEN,Soles,3384730.66,2026-02-19T00:00:00-05:00,2026-02-19T00:00:00-05:00,2026-02-20T00:01:00-05:00,2026-02-24T23:59:00-05:00,4,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,3384730.66,PEN,Soles,36
ocds-dgv273-seacev3-1201704,ocds-dgv273-seacev3-1201704-2026-09-22T10:12:29.884518-05:00,compiled,2026-09-22T10:12:29.884505-05:00,ocds-dgv273-seacev3-1201704,2026-09-22T10:12:29.884523-05:00,tender,PE-CONSUCODE-983,MUNICIPALIDAD DISTRITAL DE MONZON,Fondos Públicos,MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y CREACION DEL SERVICIO DE ALCANTARILLADO EN EL C.P DE CHIPACO DEL DISTRITO DE MONZON - PROVINCIA DE HUAMALIES - DEPARTAMENTO DE HUANUCO,2425302,1201704,LP-SM-1-2026-MDM/CE-1,CONTRATACIÓN PARA LA EJECUCIÓN DE LA OBRA: ¿MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE AGUA POTABLE Y CREACIÓN DEL SERVICIO DE ALCANTARILLADO EN EL C.P DE CHIPACO DEL DISTRITO DE MONZÓN - PROVINCIA DE HUAMALÍES - DEPARTAMENTO DE HUÁNUCO¿,PE-CONSUCODE-983,MUNICIPALIDAD DISTRITAL DE MONZON,2026-02-26T16:16:00-05:00,open,Licitación Pública,works,works,6486066.28,PEN,Soles,6486066.28,2026-02-26T00:00:00-05:00,2026-02-26T00:00:00-05:00,2026-02-27T00:01:00-05:00,2026-03-11T23:59:00-05:00,12,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,6486066.279999999,PEN,Soles,15
ocds-dgv273-seacev3-1188870,ocds-dgv273-seacev3-1188870-2026-09-22T10:12:29.664474-05:00,compiled,2026-09-22T10:12:29.664461-05:00,ocds-dgv273-seacev3-1188870,2026-09-22T10:12:29.664479-05:00,tender,PE-CONSUCODE-673,MUNICIPALIDAD DISTRITAL DE HUAMBOS,Fondos Públicos,"RENOVACION DE EDIFICACION; EN EL(LA) LOCAL MULTIUSOS EN LA COMUNIDAD DE SUCCHABAMBA ALTA,  DISTRITO DE HUAMBOS, PROVINCIA CHOTA, DEPARTAMENTO CAJAMARCA",2697309,1188870,LP-ABR-5-2025-MDH-2,"CONTRATACION DE LA EJECUCION DE LA OBRA: \tRENOVACION DE EDIFICACION; EN EL(LA) LOCAL MULTIUSOS EN LA COMUNIDAD DE SUCCHABAMBA ALTA, DISTRITO DE HUAMBOS, PROVINCIA CHOTA, DEPARTAMENTO CAJAMARCA CON CUI 2697309",PE-CONSUCODE-673,MUNICIPALIDAD DISTRITAL DE HUAMBOS,2026-02-06T08:51:00-05:00,,Licitación Pública Abreviada,works,works,371968.11,PEN,Soles,371968.11,2026-02-06T00:00:00-05:00,2026-02-06T00:00:00-05:00,2026-02-07T00:01:00-05:00,2026-02-11T23:59:00-05:00,4,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,371968.11,PEN,Soles,10
ocds-dgv273-seacev3-2026-1731-38,ocds-dgv273-seacev3-2026-1731-38-2026-09-21T09:59:26.436569-05:00,compiled,2026-09-21T09:59:26.436557-05:00,ocds-dgv273-seacev3-2026-1731-38,2026-09-21T09:59:26.436575-05:00,tender,PE-CONSUCODE-1731,MUNICIPALIDAD PROVINCIAL DE SAN ROMAN - JULIACA,Fondos Públicos,"CONSTRUCCION DE VEREDA; EN EL(LA) AV. MODESTO BORDA (TRAMO AV CIRCUNVALACION - AV. PERÚ)  DISTRITO DE JULIACA, PROVINCIA SAN ROMAN, DEPARTAMENTO PUNO",2701914,1187045,LP-ABR-2-2026-MPSR-J-1,"EJECUCIÓN DE OBRA DE LA IOARR CONSTRUCCIÓN DE VEREDA; EN EL(LA) AV. MODESTO BORDA (TRAMO AV CIRCUNVALACIÓN - AV. PERÚ) DISTRITO DE JULIACA, PROVINCIA SAN ROMÁN, DEPARTAMENTO PUNO, CON CUI N° 2701914",PE-CONSUCODE-1731,MUNICIPALIDAD PROVINCIAL DE SAN ROMAN - JULIACA,2026-02-09T20:55:00-05:00,,Licitación Pública Abreviada,works,works,1250867.99,PEN,Soles,1250867.99,2026-02-09T00:00:00-05:00,2026-02-09T00:00:00-05:00,2026-02-10T00:01:00-05:00,2026-02-13T23:59:00-05:00,3,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,1250867.99,PEN,Soles,30
ocds-dgv273-seacev3-1213192,ocds-dgv273-seacev3-1213192-2026-09-18T10:23:18.111244-05:00,compiled,2026-09-18T10:23:18.111230-05:00,ocds-dgv273-seacev3-1213192,2026-09-18T10:23:18.111249-05:00,tender,PE-CONSUCODE-1871,MUNICIPALIDAD PROVINCIAL DE CORONEL PORTILLO,Fondos Privados,,,1213192,RES-PROC-2-2026-MPCP-CE-OXI-1,"CONTRATACIÓN DEL SERVICIO DE LA ENTIDAD PRIVADA SUPERVISORA DEL PROYECTO: MEJORAMIENTO DE LOS SERVICIOS OPERATIVOS O MISIONALES INSTITUCIONALES EN SERVICIOS DE GESTIÓN VIAL DE LA GERENCIA DE SERVICIOS PÚBLICOS Y GESTIÓN AMBIENTAL DE LA MUNICIPALIDAD PROVINCIAL DE CORONEL PORTILLO, DISTRITO DE CALLER",PE-CONSUCODE-1871,MUNICIPALIDAD PROVINCIAL DE CORONEL PORTILLO,2026-05-07T16:53:00-05:00,open,Regímen Especial,services,services,189602.4,PEN,Soles,189602.4,2026-02-24T00:00:00-05:00,2026-02-24T00:00:00-05:00,2026-02-25T07:30:00-05:00,2026-03-05T16:00:00-05:00,8,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,189602.4,PEN,Soles,3
ocds-dgv273-seacev3-2026-1545-3,ocds-dgv273-seacev3-2026-1545-3-2026-09-18T10:23:17.989308-05:00,compiled,2026-09-18T10:23:17.989295-05:00,ocds-dgv273-seacev3-2026-1545-3,2026-09-18T10:23:17.989314-05:00,tender,PE-CONSUCODE-1545,MUNICIPALIDAD DISTRITAL DE ICHUÑA,Fondos Públicos,"CREACION DE PISTAS Y VEREDAS EN  LA LOCALIDAD DE ICHUÑA, DISTRITO DE ICHUNA - GENERAL SANCHEZ CERRO - MOQUEGUA",2319325,1190303,LP-ABR-1-2026-MDI/CS-1,"CREACION DE PISTAS Y VEREDAS EN LA LOCALIDAD DE ICHUÑA, DISTRITO DE ICHUÑA - GENERAL SANCHEZ CERRO - MOQUEGUA, CON CUI N 2319325",PE-CONSUCODE-1545,MUNICIPALIDAD DISTRITAL DE ICHUÑA,2026-02-24T11:44:00-05:00,,Licitación Pública Abreviada,works,works,3661740.99,PEN,Soles,3661740.99,2026-02-24T00:00:00-05:00,2026-02-24T00:00:00-05:00,2026-02-25T00:01:00-05:00,2026-03-03T23:59:00-05:00,6,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,3661740.99,PEN,Soles,21
ocds-dgv273-seacev3-1189599,ocds-dgv273-seacev3-1189599-2026-09-18T10:23:17.931722-05:00,compiled,2026-09-18T10:23:17.931693-05:00,ocds-dgv273-seacev3-1189599,2026-09-18T10:23:17.931732-05:00,tender,PE-CONSUCODE-1809,MUNICIPALIDAD DISTRITAL DE BAJO BIAVO,Fondos Públicos,,,1189599,SIE-SIE-1-2026-MDBB/OEC-1,"ADQUISICION DEL SUMINISTRO DE PETROLEO (DIESEL B5 S-50) PARA SER UTILIZADO EN LAS UNIDADES MOVILES Y LA MAQUINARIA PESADA DE LA MUNICIPALIDAD DISTRITAL DE BAJO BIAVO ,PROVINCIA DE BELLAVISTA,REGION SAN MARTIN",PE-CONSUCODE-1809,MUNICIPALIDAD DISTRITAL DE BAJO BIAVO,2026-02-19T16:39:00-05:00,open,Subasta Inversa Electrónica,goods,goods,400000.0,PEN,Soles,400000.0,2026-02-19T00:00:00-05:00,2026-02-19T00:00:00-05:00,,,,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,400000.0,PEN,Soles,4
ocds-dgv273-seacev3-1190797,ocds-dgv273-seacev3-1190797-2026-09-18T10:23:17.820750-05:00,compiled,2026-09-18T10:23:17.820736-05:00,ocds-dgv273-seacev3-1190797,2026-09-18T10:23:17.820756-05:00,tender,PE-CONSUCODE-49,GOBIERNO REGIONAL DE PUNO SEDE CENTRAL,Fondos Públicos,,,1190797,CP CON-SM-2-2026-CS/GR PUNO-1,"CONTRATACION DEL SERVICIO DE CONSULTORIA DE OBRA PARA LA SUPERVISION DE OBRA DEL PROYECTO: MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE EDUCACION SUPERIOR TECNOLOGICA EN EL INSTITUTO SUPERIOR TECNOLOGICO PÚBLICO DE JULI, PROVINCIA DE CHUCUITO, DEPARTAMENTO DE PUNO.",PE-CONSUCODE-49,GOBIERNO REGIONAL DE PUNO SEDE CENTRAL,2026-02-24T20:26:00-05:00,,Concurso Público para Consultoría,services,services,0.0,PEN,Soles,0.0,2026-02-24T00:00:00-05:00,2026-02-24T00:00:00-05:00,2026-02-25T00:01:00-05:00,2026-03-10T23:59:00-05:00,13,True,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,,,,
ocds-dgv273-seacev3-2026-174-1,ocds-dgv273-seacev3-2026-174-1-2026-09-18T10:23:17.187296-05:00,compiled,2026-09-18T10:23:17.187283-05:00,ocds-dgv273-seacev3-2026-174-1,2026-09-18T10:23:17.187302-05:00,tender,PE-CONSUCODE-174,MUNICIPALIDAD PROVINCIAL DE BOLOGNESI - CHIQUIAN,Fondos Públicos,MEJORAMIENTO DEL CAMINO VECINAL EMP. PE-3N (PAMPAM) - HUASTA DEL  DISTRITO DE HUASTA - PROVINCIA DE BOLOGNESI - DEPARTAMENTO DE ANCASH,2552567,1186211,LP-ABR-1-2026-MPB/CS-1,"CONTRATACION DE EJECUCION DE OBRA  EJECUCION DE OBRA (SISTEMA DE ENTREGA DE SOLO CONSTRUCCION): ""MEJORAMIENTO DEL CAMINO VECINAL EMP.  PE-3N (PAMPAN)-HUASTA DEL DISTRITO DE HUASTA-PROVINCIA DE BOLOGNESI-DEPARTAMENTO DE ANCASH"" CUI N° 2552567",PE-CONSUCODE-174,MUNICIPALIDAD PROVINCIAL DE BOLOGNESI - CHIQUIAN,2026-02-03T21:31:00-05:00,,Licitación Pública Abreviada,works,works,4677956.18,PEN,Soles,4677956.18,2026-02-03T00:00:00-05:00,2026-02-03T00:00:00-05:00,2026-02-04T00:01:00-05:00,2026-02-06T23:59:00-05:00,2,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,4677956.18,PEN,Soles,8
ocds-dgv273-seacev3-1195068,ocds-dgv273-seacev3-1195068-2026-09-18T10:23:06.896226-05:00,compiled,2026-09-18T10:23:06.896213-05:00,ocds-dgv273-seacev3-1195068,2026-09-18T10:23:06.896231-05:00,tender,PE-CONSUCODE-1333,MUNICIPALIDAD DISTRITAL DE PUNTA NEGRA,Fondos Públicos,CREACION DEL SERVICIOS DE ESPACIOS PÚBLICOS URBANOS EN EL PARQUE NUCLEO URBANO SANTA ROSA BAJA   DISTRITO DE PUNTA NEGRA DE LA PROVINCIA DE LIMA DEL DEPARTAMENTO DE LIMA,2677658,1195068,LP-ABR-1-2026-MDPN/CE-1,CREACION DE ESPACIOS PUBLICOS URBANOS EN EL NUCLEO URBANO SANTA ROSA BAJA DISTRITO DE PUNTA NEGRA PROVINCIA DE LIMA DEPARTAMENTO DE LIMA CUI 2677658,PE-CONSUCODE-1333,MUNICIPALIDAD DISTRITAL DE PUNTA NEGRA,2026-02-23T00:18:00-05:00,,Licitación Pública Abreviada,works,works,321075.25,PEN,Soles,321075.25,2026-02-23T00:00:00-05:00,2026-02-23T00:00:00-05:00,2026-02-24T00:01:00-05:00,2026-02-26T23:59:00-05:00,2,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,321075.25,PEN,Soles,28
ocds-dgv273-seacev3-2026-227-13,ocds-dgv273-seacev3-2026-227-13-2026-09-18T10:23:06.846551-05:00,compiled,2026-09-18T10:23:06.846539-05:00,ocds-dgv273-seacev3-2026-227-13,2026-09-18T10:23:06.846557-05:00,tender,PE-CONSUCODE-227,MUNICIPALIDAD PROVINCIAL DE HUAYLAS - CARAZ,Fondos Públicos,MEJORAMIENTO DE LOS SERVICIOS EDUCATIVOS DE LA I.E.P. Nº87009-03 SARITA COLONIA ZAMBRANO DE LA LOCALIDAD DE PAMPACOCHA  DISTRITO DE CARAZ - PROVINCIA DE HUAYLAS - DEPARTAMENTO DE ANCASH,2474286,1190861,LP-ABR-4-2026-MPHY/CS-1,"CONTRATACION PARA LA EJECUCION DE LA OBRA:  MEJORAMIENTO DE LOS SERVICIOS EDUCATIVOS DE LA I.E.P. Nº 87009-03 SARITA COLONIA ZAMBRANO DE LA LOCALIDAD DE PAMPACOCHA DISTRITO DE CARAZ - PROVINCIA DE HUAYLAS - DEPARTAMENTO DE ANCASH - I ETAPA, CON C.U.I. N° 2474286",PE-CONSUCODE-227,MUNICIPALIDAD PROVINCIAL DE HUAYLAS - CARAZ,2026-02-25T16:22:00-05:00,,Licitación Pública Abreviada,works,works,860301.03,PEN,Soles,860301.03,2026-02-25T00:00:00-05:00,2026-02-25T00:00:00-05:00,2026-02-26T00:01:00-05:00,2026-03-02T23:59:00-05:00,4,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,860301.03,PEN,Soles,10
