Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Adjudicaciones:ID de Adjudicación,Entrega compilada:Adjudicaciones:Valor:Monto,Entrega compilada:Adjudicaciones:Valor:Moneda,Entrega compilada:Adjudicaciones:Valor:Nombre de Moneda,Entrega compilada:Adjudicaciones:Fecha de adjudicación
ocds-dgv273-seacev3-1186214,ocds-dgv273-seacev3-1186214-2026-03-07T10:04:40.424186-05:00,1186214-20100061474,342240.0,PEN,Soles,2026-02-12T00:00:00-05:00
ocds-dgv273-seacev3-2026-200367-14,ocds-dgv273-seacev3-2026-200367-14-2026-03-07T10:04:40.321779-05:00,1186773-20528071156,119000.0,PEN,Soles,2026-02-18T00:00:00-05:00
ocds-dgv273-seacev3-1190983,ocds-dgv273-seacev3-1190983-2026-03-07T10:04:36.619189-05:00,1190983-10747210280,16000.0,PEN,Soles,2026-02-26T00:00:00-05:00
ocds-dgv273-seacev3-1190995,ocds-dgv273-seacev3-1190995-2026-03-07T10:04:36.520449-05:00,1190995-10082880360,24000.0,PEN,Soles,2026-02-26T00:00:00-05:00
ocds-dgv273-seacev3-1189322,ocds-dgv273-seacev3-1189322-2026-03-07T10:04:36.161608-05:00,1189322-20100257298,4765183.38,PEN,Soles,2026-03-05T00:00:00-05:00
ocds-dgv273-seacev3-1190991,ocds-dgv273-seacev3-1190991-2026-03-07T10:04:35.264828-05:00,1190991-10708008180,18000.0,PEN,Soles,2026-02-26T00:00:00-05:00
ocds-dgv273-seacev3-1188452,ocds-dgv273-seacev3-1188452-2026-03-07T10:04:34.941901-05:00,1188452-20534474572,89897.75,PEN,Soles,2026-02-19T00:00:00-05:00
ocds-dgv273-seacev3-1187866,ocds-dgv273-seacev3-1187866-2026-03-07T10:04:32.329513-05:00,1187866-20107034413,59625.0,PEN,Soles,2026-02-20T00:00:00-05:00
ocds-dgv273-seacev3-2026-2000-8,ocds-dgv273-seacev3-2026-2000-8-2026-03-07T10:04:31.984621-05:00,1187875-20550025176,233399.95,PEN,Soles,2026-02-25T00:00:00-05:00
ocds-dgv273-seacev3-1186753,ocds-dgv273-seacev3-1186753-2026-03-07T10:04:31.865692-05:00,1186753-20613193538,202407.23,PEN,Nuevos Soles,2026-02-09T00:00:00-05:00
ocds-dgv273-seacev3-1188151,ocds-dgv273-seacev3-1188151-2026-03-07T10:04:31.823937-05:00,1188151-20613913743,57120.0,PEN,Soles,2026-02-20T00:00:00-05:00
ocds-dgv273-seacev3-1186228,ocds-dgv273-seacev3-1186228-2026-03-07T10:04:31.667986-05:00,1186228-20603563060,551577.6,PEN,Soles,2026-02-12T00:00:00-05:00
ocds-dgv273-seacev3-2026-200040-1,ocds-dgv273-seacev3-2026-200040-1-2026-03-07T10:04:31.612575-05:00,1186752-20607722766,308500.0,PEN,Soles,2026-02-16T00:00:00-05:00
ocds-dgv273-seacev3-2026-1731-32,ocds-dgv273-seacev3-2026-1731-32-2026-03-07T10:04:30.392421-05:00,1187078-20605809431,94500.0,PEN,Soles,2026-02-12T00:00:00-05:00
ocds-dgv273-seacev3-2026-1608-5,ocds-dgv273-seacev3-2026-1608-5-2026-03-07T10:04:30.345857-05:00,1186729-10032379589,61812.0,PEN,Soles,2026-02-16T00:00:00-05:00
ocds-dgv273-seacev3-1186547,ocds-dgv273-seacev3-1186547-2026-03-07T10:04:30.035299-05:00,1186547-10454889571,83000.0,PEN,Soles,2026-02-18T11:51:50-05:00
ocds-dgv273-seacev3-1191710,ocds-dgv273-seacev3-1191710-2026-03-06T10:10:20.600875-05:00,1191710-10412277169,24000.0,PEN,Soles,2026-03-03T00:00:00-05:00
ocds-dgv273-seacev3-1191911,ocds-dgv273-seacev3-1191911-2026-03-06T10:10:19.735521-05:00,1191911-10701328715,12000.0,PEN,Soles,2026-03-03T00:00:00-05:00
ocds-dgv273-seacev3-1187879,ocds-dgv273-seacev3-1187879-2026-03-06T10:10:18.776672-05:00,1187879-20521218097,771908.8,PEN,Soles,2026-02-19T00:00:00-05:00
ocds-dgv273-seacev3-1188260,ocds-dgv273-seacev3-1188260-2026-03-06T10:10:18.305431-05:00,1188260-1765948,34513480.67,PEN,Soles,2026-02-16T00:00:00-05:00
ocds-dgv273-seacev3-2026-1160-9,ocds-dgv273-seacev3-2026-1160-9-2026-03-06T10:10:18.277114-05:00,1187815-20610448551,55000.0,PEN,Soles,2026-02-18T00:00:00-05:00
ocds-dgv273-seacev3-2026-1838-2,ocds-dgv273-seacev3-2026-1838-2-2026-03-06T10:10:17.137012-05:00,1186525-20511037001,116000.0,PEN,Soles,2026-02-13T00:00:00-05:00
ocds-dgv273-seacev3-1186993,ocds-dgv273-seacev3-1186993-2026-03-06T10:10:16.855000-05:00,1186993-20610959432,123750.0,PEN,Soles,2026-02-17T00:00:00-05:00
ocds-dgv273-seacev3-2026-1922-33,ocds-dgv273-seacev3-2026-1922-33-2026-03-06T10:10:14.413596-05:00,1192509-L5552918105,93642.93,USD,Dólar Norteamericano,2026-03-03T00:00:00-05:00
ocds-dgv273-seacev3-1191531,ocds-dgv273-seacev3-1191531-2026-03-06T10:10:13.539588-05:00,1191531-10468720243,16000.0,PEN,Soles,2026-03-02T00:00:00-05:00
ocds-dgv273-seacev3-1191521,ocds-dgv273-seacev3-1191521-2026-03-06T10:10:13.167353-05:00,1191521-10741321748,8000.0,PEN,Soles,2026-03-03T00:00:00-05:00
ocds-dgv273-seacev3-1191491,ocds-dgv273-seacev3-1191491-2026-03-06T10:10:12.906087-05:00,1191491-10096427307,40000.0,PEN,Soles,2026-03-03T00:00:00-05:00
ocds-dgv273-seacev3-1191713,ocds-dgv273-seacev3-1191713-2026-03-06T10:10:12.634105-05:00,1191713-10708125003,18000.0,PEN,Nuevos Soles,2026-03-03T00:00:00-05:00
ocds-dgv273-seacev3-1191461,ocds-dgv273-seacev3-1191461-2026-03-06T10:10:12.588087-05:00,1191461-10460127241,16000.0,PEN,Soles,2026-03-02T00:00:00-05:00
ocds-dgv273-seacev3-1191510,ocds-dgv273-seacev3-1191510-2026-03-06T10:10:11.588840-05:00,1191510-10446876649,32000.0,PEN,Soles,2026-03-03T00:00:00-05:00
ocds-dgv273-seacev3-1191848,ocds-dgv273-seacev3-1191848-2026-03-06T10:10:10.805401-05:00,1191848-10223149117,18000.0,PEN,Nuevos Soles,2026-03-03T00:00:00-05:00
ocds-dgv273-seacev3-1188581,ocds-dgv273-seacev3-1188581-2026-03-06T10:10:10.727333-05:00,1188581-20603672047,98697.2,PEN,Soles,2026-02-20T00:00:00-05:00
ocds-dgv273-seacev3-1191938,ocds-dgv273-seacev3-1191938-2026-03-06T10:10:10.713267-05:00,1191938-10703884305,12000.0,PEN,Soles,2026-03-03T00:00:00-05:00
ocds-dgv273-seacev3-1191897,ocds-dgv273-seacev3-1191897-2026-03-06T10:10:10.132436-05:00,1191897-10448324449,24000.0,PEN,Soles,2026-03-03T00:00:00-05:00
ocds-dgv273-seacev3-1187648,ocds-dgv273-seacev3-1187648-2026-03-06T10:10:09.269876-05:00,1187648-20609903458,52000.0,PEN,Soles,2026-02-20T00:00:00-05:00
ocds-dgv273-seacev3-1186029,ocds-dgv273-seacev3-1186029-2026-03-06T10:10:09.201438-05:00,1186029-20603416938,65108.48,PEN,Soles,2026-02-06T00:00:00-05:00
ocds-dgv273-seacev3-2026-1160-8,ocds-dgv273-seacev3-2026-1160-8-2026-03-06T10:10:08.723054-05:00,1187947-10413901311,45000.0,PEN,Soles,2026-02-18T00:00:00-05:00
ocds-dgv273-seacev3-1187313,ocds-dgv273-seacev3-1187313-2026-03-06T10:10:07.971559-05:00,1187313-20605263721,1083187.5,PEN,Soles,2026-02-19T00:00:00-05:00
ocds-dgv273-seacev3-1188825,ocds-dgv273-seacev3-1188825-2026-03-06T10:10:02.709011-05:00,1188825-20600651901,2407.2,PEN,Soles,2026-03-03T00:00:00-05:00
ocds-dgv273-seacev3-2026-1947-163,ocds-dgv273-seacev3-2026-1947-163-2026-03-06T10:10:02.638380-05:00,1191358-L5552918096,314425.0,USD,Dólar Norteamericano,2026-02-26T00:00:00-05:00
ocds-dgv273-seacev3-1191902,ocds-dgv273-seacev3-1191902-2026-03-06T10:10:02.408761-05:00,1191902-10461687372,18000.0,PEN,Soles,2026-03-03T00:00:00-05:00
ocds-dgv273-seacev3-1191268,ocds-dgv273-seacev3-1191268-2026-03-06T10:10:01.394083-05:00,1191268-20406511872,54200.0,PEN,Soles,2026-02-26T00:00:00-05:00
ocds-dgv273-seacev3-1188819,ocds-dgv273-seacev3-1188819-2026-03-06T10:10:00.184463-05:00,1188819-10422711053,52000.0,PEN,Soles,2026-02-27T00:00:00-05:00
ocds-dgv273-seacev3-1188503,ocds-dgv273-seacev3-1188503-2026-03-06T10:10:00.012736-05:00,1188503-10094112465,61650.0,PEN,Soles,2026-02-20T00:00:00-05:00
ocds-dgv273-seacev3-1187546,ocds-dgv273-seacev3-1187546-2026-03-06T10:09:59.814418-05:00,1187546-20600871723,200927.5,PEN,Soles,2026-02-19T00:00:00-05:00
ocds-dgv273-seacev3-1188420,ocds-dgv273-seacev3-1188420-2026-03-06T10:09:59.519136-05:00,1188420-1766045,4005336.89,PEN,Soles,2026-02-18T00:00:00-05:00
ocds-dgv273-seacev3-2026-10096-5,ocds-dgv273-seacev3-2026-10096-5-2026-03-06T10:09:59.425024-05:00,1186416-20542312450,1140000.0,PEN,Soles,2026-02-24T00:00:00-05:00
ocds-dgv273-seacev3-1188129,ocds-dgv273-seacev3-1188129-2026-03-06T10:09:59.386046-05:00,1188129-20512866698,2769120.0,PEN,Soles,2026-02-16T00:00:00-05:00
ocds-dgv273-seacev3-2026-1160-10,ocds-dgv273-seacev3-2026-1160-10-2026-03-06T10:09:59.246445-05:00,1188063-20614584867,45000.0,PEN,Soles,2026-02-18T00:00:00-05:00
ocds-dgv273-seacev3-1186300,ocds-dgv273-seacev3-1186300-2026-03-06T10:09:57.677061-05:00,1186300-10104211513,80000.0,PEN,Soles,2026-02-24T00:00:00-05:00
ocds-dgv273-seacev3-2026-1310-3,ocds-dgv273-seacev3-2026-1310-3-2026-03-06T10:09:57.288188-05:00,1186677-20539765061,100500.0,PEN,Soles,2026-02-18T00:00:00-05:00
ocds-dgv273-seacev3-1191857,ocds-dgv273-seacev3-1191857-2026-03-06T10:09:53.102725-05:00,1191857-10464752850,12000.0,PEN,Nuevos Soles,2026-03-03T00:00:00-05:00
ocds-dgv273-seacev3-1191845,ocds-dgv273-seacev3-1191845-2026-03-06T10:09:52.730362-05:00,1191845-10098034841,24000.0,PEN,Nuevos Soles,2026-03-03T00:00:00-05:00
ocds-dgv273-seacev3-1191184,ocds-dgv273-seacev3-1191184-2026-03-06T10:09:50.800893-05:00,1191184-10704417999,12000.0,PEN,Soles,2026-02-25T00:00:00-05:00
ocds-dgv273-seacev3-1188059,ocds-dgv273-seacev3-1188059-2026-03-06T10:09:49.070008-05:00,1188059-20605676066,211340.0,PEN,Soles,2026-02-24T00:00:00-05:00
ocds-dgv273-seacev3-1187487,ocds-dgv273-seacev3-1187487-2026-03-06T10:09:48.781177-05:00,1187487-10167490170,132000.0,PEN,Soles,2026-02-12T00:00:00-05:00
ocds-dgv273-seacev3-1187527,ocds-dgv273-seacev3-1187527-2026-03-06T10:09:48.723516-05:00,1187527-10282614699,70000.0,PEN,Soles,2026-02-20T00:00:00-05:00
ocds-dgv273-seacev3-1186131,ocds-dgv273-seacev3-1186131-2026-03-06T10:09:48.337935-05:00,1186131-20511037001,191136.0,PEN,Soles,2026-02-13T00:00:00-05:00
ocds-dgv273-seacev3-1190849,ocds-dgv273-seacev3-1190849-2026-03-06T10:09:43.034964-05:00,1190849-20100041953,1574691.21,PEN,Soles,2026-02-26T00:00:00-05:00
ocds-dgv273-seacev3-1191718,ocds-dgv273-seacev3-1191718-2026-03-06T10:09:42.527210-05:00,1191718-10741497633,16000.0,PEN,Nuevos Soles,2026-03-03T00:00:00-05:00
ocds-dgv273-seacev3-1191482,ocds-dgv273-seacev3-1191482-2026-03-06T10:09:42.302604-05:00,1191482-10099010776,40000.0,PEN,Soles,2026-03-02T00:00:00-05:00
ocds-dgv273-seacev3-1191837,ocds-dgv273-seacev3-1191837-2026-03-06T10:09:41.965018-05:00,1191837-10452799630,16000.0,PEN,Soles,2026-03-03T00:00:00-05:00
ocds-dgv273-seacev3-1191434,ocds-dgv273-seacev3-1191434-2026-03-06T10:09:41.932506-05:00,1191434-10435161249,40000.0,PEN,Soles,2026-03-02T00:00:00-05:00
ocds-dgv273-seacev3-1191715,ocds-dgv273-seacev3-1191715-2026-03-06T10:09:41.287516-05:00,1191715-10704328562,18000.0,PEN,Nuevos Soles,2026-03-03T00:00:00-05:00
ocds-dgv273-seacev3-1191712,ocds-dgv273-seacev3-1191712-2026-03-06T10:09:41.273983-05:00,1191712-10458731271,24000.0,PEN,Nuevos Soles,2026-03-03T00:00:00-05:00
ocds-dgv273-seacev3-1191120,ocds-dgv273-seacev3-1191120-2026-03-06T10:09:40.397350-05:00,1191120-L5552918094,57083.6,PEN,Soles,2026-02-25T00:00:00-05:00
ocds-dgv273-seacev3-1191120,ocds-dgv273-seacev3-1191120-2026-03-06T10:09:40.397350-05:00,1191120-L5552918095,76083.6,PEN,Soles,2026-02-25T00:00:00-05:00
ocds-dgv273-seacev3-1191807,ocds-dgv273-seacev3-1191807-2026-03-06T10:09:38.615953-05:00,1191807-10407220311,18000.0,PEN,Nuevos Soles,2026-03-03T00:00:00-05:00
ocds-dgv273-seacev3-1188831,ocds-dgv273-seacev3-1188831-2026-03-06T10:09:37.929868-05:00,1188831-10704179541,52000.0,PEN,Soles,2026-02-27T00:00:00-05:00
ocds-dgv273-seacev3-1187812,ocds-dgv273-seacev3-1187812-2026-03-06T10:09:37.485650-05:00,1187812-10458471083,135000.0,PEN,Soles,2026-02-23T00:00:00-05:00
ocds-dgv273-seacev3-1188371,ocds-dgv273-seacev3-1188371-2026-03-06T10:09:37.116098-05:00,1188371-20506813191,179900.0,PEN,Soles,2026-02-24T00:00:00-05:00
ocds-dgv273-seacev3-2026-49-48,ocds-dgv273-seacev3-2026-49-48-2026-03-06T10:09:35.725296-05:00,1186225-20511037001,141350.0,PEN,Soles,2026-02-16T00:00:00-05:00
ocds-dgv273-seacev3-1191180,ocds-dgv273-seacev3-1191180-2026-03-06T10:09:32.013895-05:00,1191180-10215331771,60000.0,PEN,Soles,2026-02-27T00:00:00-05:00
ocds-dgv273-seacev3-1192078,ocds-dgv273-seacev3-1192078-2026-03-06T10:09:31.801768-05:00,1192078-L0000000199,11900.0,USD,Dólar Norteamericano,2026-02-27T00:00:00-05:00
ocds-dgv273-seacev3-2026-1852-5,ocds-dgv273-seacev3-2026-1852-5-2026-03-06T10:09:30.937416-05:00,1188775-20449314868,104500.0,PEN,Soles,2026-02-27T00:00:00-05:00
ocds-dgv273-seacev3-1188513,ocds-dgv273-seacev3-1188513-2026-03-06T10:09:28.765739-05:00,1188513-20563576295,62792.1,PEN,Soles,2026-02-20T00:00:00-05:00
ocds-dgv273-seacev3-1186873,ocds-dgv273-seacev3-1186873-2026-03-06T10:09:26.361023-05:00,1186873-20611249137,84000.0,PEN,Soles,2026-02-23T00:00:00-05:00
ocds-dgv273-seacev3-2026-200130-11,ocds-dgv273-seacev3-2026-200130-11-2026-03-06T10:09:26.129405-05:00,1187873-10469496649,98144.42,PEN,Soles,2026-02-18T00:00:00-05:00
ocds-dgv273-seacev3-1191353,ocds-dgv273-seacev3-1191353-2026-03-05T10:11:24.441029-05:00,1191353-10474493356,12000.0,PEN,Soles,2026-02-27T00:00:00-05:00
ocds-dgv273-seacev3-1191199,ocds-dgv273-seacev3-1191199-2026-03-05T10:11:24.357115-05:00,1191199-10400625170,24000.0,PEN,Soles,2026-02-25T00:00:00-05:00
ocds-dgv273-seacev3-1186727,ocds-dgv273-seacev3-1186727-2026-03-05T10:11:22.439276-05:00,1186727-20608314581,484999.2,PEN,Soles,2026-02-11T00:00:00-05:00
ocds-dgv273-seacev3-1191345,ocds-dgv273-seacev3-1191345-2026-03-05T10:11:17.926785-05:00,1191345-10464819920,18000.0,PEN,Soles,2026-02-27T00:00:00-05:00
ocds-dgv273-seacev3-1189315,ocds-dgv273-seacev3-1189315-2026-03-05T10:11:16.978049-05:00,1189315-10009020921,50000.0,PEN,Soles,2026-03-03T00:00:00-05:00
ocds-dgv273-seacev3-1191302,ocds-dgv273-seacev3-1191302-2026-03-05T10:11:15.215980-05:00,1191302-10705095766,16000.0,PEN,Soles,2026-03-02T00:00:00-05:00
ocds-dgv273-seacev3-1191208,ocds-dgv273-seacev3-1191208-2026-03-05T10:11:14.559189-05:00,1191208-10432565535,20000.0,PEN,Soles,2026-02-25T00:00:00-05:00
ocds-dgv273-seacev3-1191142,ocds-dgv273-seacev3-1191142-2026-03-05T10:11:14.173134-05:00,1191142-10461878909,16000.0,PEN,Soles,2026-02-27T00:00:00-05:00
ocds-dgv273-seacev3-1188790,ocds-dgv273-seacev3-1188790-2026-03-05T10:11:13.374105-05:00,1188790-20600645219,3840.19,PEN,Soles,2026-03-02T00:00:00-05:00
ocds-dgv273-seacev3-1187565,ocds-dgv273-seacev3-1187565-2026-03-05T10:11:12.484089-05:00,1187565-20494791235,85124.0,PEN,Soles,2026-02-19T19:51:37-05:00
ocds-dgv273-seacev3-1186548,ocds-dgv273-seacev3-1186548-2026-03-05T10:11:11.957676-05:00,1186548-20297566866,100000.0,PEN,Soles,2026-02-18T00:00:00-05:00
ocds-dgv273-seacev3-1188410,ocds-dgv273-seacev3-1188410-2026-03-05T10:11:08.638164-05:00,1188410-20609792591,227866.08,PEN,Soles,2026-02-26T00:00:00-05:00
ocds-dgv273-seacev3-1190088,ocds-dgv273-seacev3-1190088-2026-03-05T10:11:07.432396-05:00,1190088-1767403,113000.0,PEN,Soles,2026-02-24T00:00:00-05:00
ocds-dgv273-seacev3-1191168,ocds-dgv273-seacev3-1191168-2026-03-05T10:11:06.688274-05:00,1191168-10107604516,16000.0,PEN,Soles,2026-02-25T00:00:00-05:00
ocds-dgv273-seacev3-1191152,ocds-dgv273-seacev3-1191152-2026-03-05T10:11:05.831536-05:00,1191152-L5552918100,51010.0,USD,Dólar Norteamericano,2026-02-26T00:00:00-05:00
ocds-dgv273-seacev3-1191210,ocds-dgv273-seacev3-1191210-2026-03-05T10:11:05.638288-05:00,1191210-10732231833,16000.0,PEN,Soles,2026-02-25T00:00:00-05:00
ocds-dgv273-seacev3-1188786,ocds-dgv273-seacev3-1188786-2026-03-05T10:11:04.381264-05:00,1188786-20602020798,144000.0,PEN,Soles,2026-02-19T00:00:00-05:00
ocds-dgv273-seacev3-2026-200201-2,ocds-dgv273-seacev3-2026-200201-2-2026-03-05T10:11:04.316160-05:00,1187228-20603280211,164634.0,PEN,Soles,2026-02-19T00:00:00-05:00
ocds-dgv273-seacev3-1186798,ocds-dgv273-seacev3-1186798-2026-03-05T10:11:04.037210-05:00,1186798-20600379233,23165450.0,PEN,Soles,2026-02-25T00:00:00-05:00
ocds-dgv273-seacev3-1186537,ocds-dgv273-seacev3-1186537-2026-03-05T10:11:03.620349-05:00,1186537-20489607311,117502.0,PEN,Soles,2026-02-17T00:00:00-05:00
ocds-dgv273-seacev3-2026-1523-5,ocds-dgv273-seacev3-2026-1523-5-2026-03-05T10:11:01.844454-05:00,1186026-10428647047,153114.0,PEN,Soles,2026-02-17T17:53:07-05:00
ocds-dgv273-seacev3-1191204,ocds-dgv273-seacev3-1191204-2026-03-05T10:10:56.040885-05:00,1191204-10431031707,18000.0,PEN,Soles,2026-02-25T00:00:00-05:00
ocds-dgv273-seacev3-1191330,ocds-dgv273-seacev3-1191330-2026-03-05T10:10:55.440439-05:00,1191330-10761356459,24000.0,PEN,Soles,2026-02-27T00:00:00-05:00
ocds-dgv273-seacev3-2026-10249-99,ocds-dgv273-seacev3-2026-10249-99-2026-03-05T10:10:53.335129-05:00,1188738-L0000002043,11000.0,USD,Dólar Norteamericano,2026-02-24T00:00:00-05:00
ocds-dgv273-seacev3-1186997,ocds-dgv273-seacev3-1186997-2026-03-05T10:10:53.307855-05:00,1186997-20486760819,352436.58,PEN,Soles,2026-02-20T00:00:00-05:00
ocds-dgv273-seacev3-1187394,ocds-dgv273-seacev3-1187394-2026-03-05T10:10:52.150008-05:00,1187394-1767015,107000.04,PEN,Soles,2026-02-23T00:00:00-05:00
ocds-dgv273-seacev3-1188413,ocds-dgv273-seacev3-1188413-2026-03-05T10:10:46.746138-05:00,1188413-20526415192,612000.0,PEN,Soles,2026-02-20T00:00:00-05:00
ocds-dgv273-seacev3-1191183,ocds-dgv273-seacev3-1191183-2026-03-05T10:10:45.581322-05:00,1191183-10096334155,16000.0,PEN,Soles,2026-02-27T00:00:00-05:00
ocds-dgv273-seacev3-1191218,ocds-dgv273-seacev3-1191218-2026-03-05T10:10:45.204439-05:00,1191218-10476328387,12000.0,PEN,Soles,2026-02-25T00:00:00-05:00
ocds-dgv273-seacev3-1190031,ocds-dgv273-seacev3-1190031-2026-03-05T10:10:45.042639-05:00,1190031-20539144201,107993.07,PEN,Soles,2026-02-24T00:00:00-05:00
ocds-dgv273-seacev3-1190120,ocds-dgv273-seacev3-1190120-2026-03-05T10:10:43.947798-05:00,1190120-20610763147,160000.0,PEN,Soles,2026-02-25T00:00:00-05:00
ocds-dgv273-seacev3-1191304,ocds-dgv273-seacev3-1191304-2026-03-05T10:10:43.150095-05:00,1191304-10464211387,16000.0,PEN,Soles,2026-03-02T00:00:00-05:00
ocds-dgv273-seacev3-1191167,ocds-dgv273-seacev3-1191167-2026-03-05T10:10:43.060669-05:00,1191167-10469086181,16000.0,PEN,Soles,2026-02-27T00:00:00-05:00
ocds-dgv273-seacev3-2026-1578-1,ocds-dgv273-seacev3-2026-1578-1-2026-03-05T10:10:42.144238-05:00,1187390-20603710950,93543.0,PEN,Soles,2026-02-19T00:00:00-05:00
ocds-dgv273-seacev3-2026-200575-2,ocds-dgv273-seacev3-2026-200575-2-2026-03-05T10:10:40.901638-05:00,1186335-20610435395,292983.64,PEN,Soles,2026-02-13T00:00:00-05:00
ocds-dgv273-seacev3-2026-811-2,ocds-dgv273-seacev3-2026-811-2-2026-03-05T10:10:40.074179-05:00,1186374-10248906583,99000.0,PEN,Soles,2026-02-09T00:00:00-05:00
ocds-dgv273-seacev3-2026-593-6,ocds-dgv273-seacev3-2026-593-6-2026-03-05T10:10:39.711567-05:00,1186658-20494777241,112733.0,PEN,Soles,2026-02-17T00:00:00-05:00
ocds-dgv273-seacev3-1191297,ocds-dgv273-seacev3-1191297-2026-03-05T10:10:36.432634-05:00,1191297-10700055944,20000.0,PEN,Nuevos Soles,2026-02-27T00:00:00-05:00
ocds-dgv273-seacev3-1191360,ocds-dgv273-seacev3-1191360-2026-03-05T10:10:34.915961-05:00,1191360-10448074558,12000.0,PEN,Soles,2026-02-27T00:00:00-05:00
ocds-dgv273-seacev3-1191328,ocds-dgv273-seacev3-1191328-2026-03-05T10:10:34.453317-05:00,1191328-10479584635,16000.0,PEN,Soles,2026-02-27T00:00:00-05:00
ocds-dgv273-seacev3-2026-1753-1,ocds-dgv273-seacev3-2026-1753-1-2026-03-05T10:10:32.989073-05:00,1187070-20604193053,59047.0,PEN,Soles,2026-02-20T00:00:00-05:00
ocds-dgv273-seacev3-1187793,ocds-dgv273-seacev3-1187793-2026-03-05T10:10:30.099587-05:00,1187793-20608867776,499592.36,PEN,Soles,2026-02-11T00:00:00-05:00
ocds-dgv273-seacev3-1191506,ocds-dgv273-seacev3-1191506-2026-03-04T10:08:47.754098-05:00,1191506-10069694719,12000.0,PEN,Soles,2026-03-02T00:00:00-05:00
ocds-dgv273-seacev3-1188855,ocds-dgv273-seacev3-1188855-2026-03-04T10:08:45.077257-05:00,1188855-20514746355,1699.2,PEN,Soles,2026-02-27T00:00:00-05:00
ocds-dgv273-seacev3-1188818,ocds-dgv273-seacev3-1188818-2026-03-04T10:08:45.050226-05:00,1188818-20514746355,3398.4,PEN,Soles,2026-02-27T00:00:00-05:00
ocds-dgv273-seacev3-1187844,ocds-dgv273-seacev3-1187844-2026-03-04T10:08:43.090383-05:00,1187844-20614877902,94290.0,PEN,Soles,2026-02-17T00:00:00-05:00
ocds-dgv273-seacev3-1186585,ocds-dgv273-seacev3-1186585-2026-03-04T10:08:42.564773-05:00,1186585-20559657817,337688.14,PEN,Soles,2026-02-16T00:00:00-05:00
ocds-dgv273-seacev3-1191991,ocds-dgv273-seacev3-1191991-2026-03-04T10:08:38.275615-05:00,1191991-L0556213068,1150.0,USD,Dólar Norteamericano,2026-02-27T00:00:00-05:00
ocds-dgv273-seacev3-1191469,ocds-dgv273-seacev3-1191469-2026-03-04T10:08:34.862499-05:00,1191469-10456824043,24000.0,PEN,Soles,2026-03-02T00:00:00-05:00
ocds-dgv273-seacev3-1191492,ocds-dgv273-seacev3-1191492-2026-03-04T10:08:34.707160-05:00,1191492-10706555299,16000.0,PEN,Soles,2026-03-02T00:00:00-05:00
ocds-dgv273-seacev3-1192284,ocds-dgv273-seacev3-1192284-2026-03-04T10:08:34.497073-05:00,1192284-20101984291,111314.66,PEN,Soles,2026-03-02T00:00:00-05:00
ocds-dgv273-seacev3-1187080,ocds-dgv273-seacev3-1187080-2026-03-04T10:08:32.710347-05:00,1187080-20516859971,180000.0,PEN,Soles,2026-02-09T00:00:00-05:00
ocds-dgv273-seacev3-2026-1419-5,ocds-dgv273-seacev3-2026-1419-5-2026-03-04T10:08:32.518467-05:00,1185870-20605388478,81496.8,PEN,Soles,2026-02-17T00:00:00-05:00
ocds-dgv273-seacev3-1185720,ocds-dgv273-seacev3-1185720-2026-03-04T10:08:31.559258-05:00,1185720-20557219987,666676.8,PEN,Soles,2026-02-11T00:00:00-05:00
ocds-dgv273-seacev3-1188899,ocds-dgv273-seacev3-1188899-2026-03-04T10:08:28.597155-05:00,1188899-20600651901,1911.6,PEN,Soles,2026-02-27T00:00:00-05:00
ocds-dgv273-seacev3-1191502,ocds-dgv273-seacev3-1191502-2026-03-04T10:08:28.126158-05:00,1191502-10069694719,24000.0,PEN,Soles,2026-03-02T00:00:00-05:00
ocds-dgv273-seacev3-1192035,ocds-dgv273-seacev3-1192035-2026-03-04T10:08:27.584983-05:00,1192035-L0606465534,15510.48,USD,Dólar Norteamericano,2026-02-27T00:00:00-05:00
ocds-dgv273-seacev3-1188334,ocds-dgv273-seacev3-1188334-2026-03-04T10:08:24.057481-05:00,1188334-20603397721,130200.0,PEN,Soles,2026-02-18T00:00:00-05:00
ocds-dgv273-seacev3-1187586,ocds-dgv273-seacev3-1187586-2026-03-04T10:08:24.043747-05:00,1187586-20552504641,224190.47,PEN,Soles,2026-02-11T00:00:00-05:00
ocds-dgv273-seacev3-2026-10388-1,ocds-dgv273-seacev3-2026-10388-1-2026-03-04T10:08:23.524671-05:00,1186090-20533700986,84950.0,PEN,Soles,2026-02-12T00:00:00-05:00
ocds-dgv273-seacev3-2026-109133-2,ocds-dgv273-seacev3-2026-109133-2-2026-03-04T10:08:22.565362-05:00,1186080-20611679077,262415.31,PEN,Soles,2026-02-16T00:00:00-05:00
ocds-dgv273-seacev3-1186623,ocds-dgv273-seacev3-1186623-2026-03-04T10:08:21.534883-05:00,1186623-20603728271,208309.86,PEN,Soles,2026-02-20T00:00:00-05:00
ocds-dgv273-seacev3-2026-1152-1,ocds-dgv273-seacev3-2026-1152-1-2026-03-04T10:08:21.520840-05:00,1186508-20359435364,189812.16,PEN,Soles,2026-02-16T00:00:00-05:00
ocds-dgv273-seacev3-2026-1947-7,ocds-dgv273-seacev3-2026-1947-7-2026-03-04T10:08:16.511608-05:00,1191731-L0609017817,16500.0,USD,Dólar Norteamericano,2026-02-27T00:00:00-05:00
