Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Partes involucradas:ID de Entidad,Entrega compilada:Partes involucradas:Identificadores adicionales:ID,Entrega compilada:Partes involucradas:Identificadores adicionales:Esquema,Entrega compilada:Partes involucradas:Identificadores adicionales:Nombre Legal
ocds-dgv273-seacev3-2026-1287-3,ocds-dgv273-seacev3-2026-1287-3-2026-03-15T10:15:26.686167-05:00,PE-CONSUCODE-1287,20185129129,PE-RUC,MUNICIPALIDAD DISTRITAL DE ZAÑA
ocds-dgv273-seacev3-1191776,ocds-dgv273-seacev3-1191776-2026-03-15T10:15:26.451106-05:00,PE-CONSUCODE-1320,20131365722,PE-RUC,MUNICIPALIDAD DISTRITAL DE LA MOLINA
ocds-dgv273-seacev3-1189848,ocds-dgv273-seacev3-1189848-2026-03-15T10:15:26.054446-05:00,PE-CONSUCODE-200276,20521286769,PE-RUC,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL
ocds-dgv273-seacev3-1190253,ocds-dgv273-seacev3-1190253-2026-03-15T10:15:25.602397-05:00,PE-CONSUCODE-200276,20521286769,PE-RUC,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL
ocds-dgv273-seacev3-2026-1852-17,ocds-dgv273-seacev3-2026-1852-17-2026-03-15T10:15:24.926442-05:00,PE-CONSUCODE-1852,20171895147,PE-RUC,MUNICIPALIDAD DISTRITAL DE ILABAYA
ocds-dgv273-seacev3-2026-200423-1,ocds-dgv273-seacev3-2026-200423-1-2026-03-15T10:15:24.656371-05:00,PE-CONSUCODE-200423,20542421585,PE-RUC,GOBIERNO REGIONAL DE HUANUCO - UNIDAD EJECUTORA 304 EDUCACION UGEL PACHITEA
ocds-dgv273-seacev3-2026-1166-1,ocds-dgv273-seacev3-2026-1166-1-2026-03-15T10:15:24.627672-05:00,PE-CONSUCODE-1166,20189998466,PE-RUC,MUNICIPALIDAD DISTRITAL DE HUASAHUASI
ocds-dgv273-seacev3-1189529,ocds-dgv273-seacev3-1189529-2026-03-15T10:15:24.089378-05:00,PE-CONSUCODE-10457,20444054400,PE-RUC,GOBIERNO REGIONAL DE HUANCAVELICA-HOSPITAL DEPARTAMENTAL DE HUANCAVELICA
ocds-dgv273-seacev3-2026-752-3,ocds-dgv273-seacev3-2026-752-3-2026-03-15T10:15:24.075348-05:00,PE-CONSUCODE-752,20170060963,PE-RUC,MUNICIPALIDAD DISTRITAL DE POROY
ocds-dgv273-seacev3-1188586,ocds-dgv273-seacev3-1188586-2026-03-15T10:15:23.939101-05:00,PE-CONSUCODE-1803,20148157325,PE-RUC,MUNICIPALIDAD DISTRITAL DE MORALES
ocds-dgv273-seacev3-1190299,ocds-dgv273-seacev3-1190299-2026-03-15T10:15:23.889761-05:00,PE-CONSUCODE-1309,20131378620,PE-RUC,MUNICIPALIDAD DISTRITAL DE ATE - VITARTE
ocds-dgv273-seacev3-1190270,ocds-dgv273-seacev3-1190270-2026-03-15T10:15:23.828155-05:00,PE-CONSUCODE-200276,20521286769,PE-RUC,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL
ocds-dgv273-seacev3-1191493,ocds-dgv273-seacev3-1191493-2026-03-15T10:15:23.278109-05:00,PE-CONSUCODE-200276,20521286769,PE-RUC,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL
ocds-dgv273-seacev3-1188598,ocds-dgv273-seacev3-1188598-2026-03-15T10:15:22.744721-05:00,PE-CONSUCODE-837,20222954623,PE-RUC,MUNICIPALIDAD DISTRITAL DE HUANCARANI
ocds-dgv273-seacev3-1188682,ocds-dgv273-seacev3-1188682-2026-03-15T10:15:22.473591-05:00,PE-CONSUCODE-2391,20100027705,PE-RUC,EMPRESA DE ELECTRICIDAD DEL PERÚ S.A. - ELECTROPERU
ocds-dgv273-seacev3-1187402,ocds-dgv273-seacev3-1187402-2026-03-15T10:15:22.452885-05:00,PE-CONSUCODE-200276,20521286769,PE-RUC,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL
ocds-dgv273-seacev3-1186990,ocds-dgv273-seacev3-1186990-2026-03-15T10:15:22.284863-05:00,PE-CONSUCODE-1841,20227623544,PE-RUC,MUNICIPALIDAD DISTRITAL DE CIUDAD NUEVA
ocds-dgv273-seacev3-2026-200395-4,ocds-dgv273-seacev3-2026-200395-4-2026-03-15T10:15:22.270794-05:00,PE-CONSUCODE-200395,20493998472,PE-RUC,GOBIERNO REGIONAL DE LORETO - HOSPITAL DE APOYO SANTA GEMA DE YURIMAGUAS
ocds-dgv273-seacev3-1186341,ocds-dgv273-seacev3-1186341-2026-03-15T10:15:22.177902-05:00,PE-CONSUCODE-1841,20227623544,PE-RUC,MUNICIPALIDAD DISTRITAL DE CIUDAD NUEVA
ocds-dgv273-seacev3-1188032,ocds-dgv273-seacev3-1188032-2026-03-15T10:15:21.755743-05:00,PE-CONSUCODE-200322,20393573725,PE-RUC,GOBIERNO REGIONAL DE UCAYALI - RED DE SALUD Nº 04 - AGUAYTIA- SAN ALEJANDRO
ocds-dgv273-seacev3-1187545,ocds-dgv273-seacev3-1187545-2026-03-15T10:15:21.741812-05:00,PE-CONSUCODE-200276,20521286769,PE-RUC,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL
ocds-dgv273-seacev3-1187385,ocds-dgv273-seacev3-1187385-2026-03-15T10:15:21.728083-05:00,PE-CONSUCODE-200276,20521286769,PE-RUC,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL
ocds-dgv273-seacev3-2026-1926-10,ocds-dgv273-seacev3-2026-1926-10-2026-03-15T10:15:21.714392-05:00,PE-CONSUCODE-1926,20122476309,PE-RUC,BANCO CENTRAL DE RESERVA DEL PERÚ
ocds-dgv273-seacev3-2026-849-1,ocds-dgv273-seacev3-2026-849-1-2026-03-15T10:15:21.699665-05:00,PE-CONSUCODE-849,20159386415,PE-RUC,MUNICIPALIDAD DISTRITAL DE QUIQUIJANA
ocds-dgv273-seacev3-1187255,ocds-dgv273-seacev3-1187255-2026-03-15T10:15:21.685665-05:00,PE-CONSUCODE-200276,20521286769,PE-RUC,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL
ocds-dgv273-seacev3-1187177,ocds-dgv273-seacev3-1187177-2026-03-15T10:15:21.636430-05:00,PE-CONSUCODE-200276,20521286769,PE-RUC,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL
ocds-dgv273-seacev3-1186807,ocds-dgv273-seacev3-1186807-2026-03-15T10:15:21.548527-05:00,PE-CONSUCODE-1841,20227623544,PE-RUC,MUNICIPALIDAD DISTRITAL DE CIUDAD NUEVA
ocds-dgv273-seacev3-1187495,ocds-dgv273-seacev3-1187495-2026-03-15T10:15:21.459094-05:00,PE-CONSUCODE-200276,20521286769,PE-RUC,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL
ocds-dgv273-seacev3-1186509,ocds-dgv273-seacev3-1186509-2026-03-15T10:15:21.447576-05:00,PE-CONSUCODE-960,20146008926,PE-RUC,MUNICIPALIDAD PROVINCIAL DE AMBO
ocds-dgv273-seacev3-2026-200385-1,ocds-dgv273-seacev3-2026-200385-1-2026-03-15T10:15:21.399586-05:00,PE-CONSUCODE-200385,20541376136,PE-RUC,MUNICIPALIDAD DISTRITAL DE COSME
ocds-dgv273-seacev3-1187222,ocds-dgv273-seacev3-1187222-2026-03-15T10:15:21.371133-05:00,PE-CONSUCODE-200276,20521286769,PE-RUC,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL
ocds-dgv273-seacev3-1187081,ocds-dgv273-seacev3-1187081-2026-03-15T10:15:21.300039-05:00,PE-CONSUCODE-43,20479569780,PE-RUC,GOBIERNO REGIONAL DE LAMBAYEQUE SEDE CENTRAL
ocds-dgv273-seacev3-1187638,ocds-dgv273-seacev3-1187638-2026-03-15T10:15:20.999915-05:00,PE-CONSUCODE-200276,20521286769,PE-RUC,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL
ocds-dgv273-seacev3-2026-761-1,ocds-dgv273-seacev3-2026-761-1-2026-03-15T10:15:16.401074-05:00,PE-CONSUCODE-761,20159329535,PE-RUC,MUNICIPALIDAD DISTRITAL DE POMACANCHI
ocds-dgv273-seacev3-1188995,ocds-dgv273-seacev3-1188995-2026-03-15T10:15:16.332959-05:00,PE-CONSUCODE-204870,20608305808,PE-RUC,MUNICIPALIDAD DISTRITAL DE UNIÓN ASHÁNINKA
ocds-dgv273-seacev3-1191794,ocds-dgv273-seacev3-1191794-2026-03-15T10:15:16.107419-05:00,PE-CONSUCODE-200276,20521286769,PE-RUC,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL
ocds-dgv273-seacev3-1190828,ocds-dgv273-seacev3-1190828-2026-03-15T10:15:16.073032-05:00,PE-CONSUCODE-1320,20131365722,PE-RUC,MUNICIPALIDAD DISTRITAL DE LA MOLINA
ocds-dgv273-seacev3-1188262,ocds-dgv273-seacev3-1188262-2026-03-15T10:15:16.057001-05:00,PE-CONSUCODE-1096,20187806667,PE-RUC,MUNICIPALIDAD PROVINCIAL DE CONCEPCION
ocds-dgv273-seacev3-1190184,ocds-dgv273-seacev3-1190184-2026-03-15T10:15:15.980308-05:00,PE-CONSUCODE-200276,20521286769,PE-RUC,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL
ocds-dgv273-seacev3-2026-821-4,ocds-dgv273-seacev3-2026-821-4-2026-03-15T10:15:15.896955-05:00,PE-CONSUCODE-821,20178199251,PE-RUC,MUNICIPALIDAD DISTRITAL DE KIMBIRI
ocds-dgv273-seacev3-1190331,ocds-dgv273-seacev3-1190331-2026-03-15T10:15:15.828113-05:00,PE-CONSUCODE-200430,20494013453,PE-RUC,GOBIERNO REGIONAL DE SAN MARTIN - UNIDAD EJECUTORA HOSPITAL II-2 TARAPOTO
ocds-dgv273-seacev3-1190357,ocds-dgv273-seacev3-1190357-2026-03-15T10:15:15.820119-05:00,PE-CONSUCODE-34,20498390570,PE-RUC,GOBIERNO REGIONAL DE AREQUIPA Sede Central
ocds-dgv273-seacev3-1195637,ocds-dgv273-seacev3-1195637-2026-03-15T10:15:15.725210-05:00,PE-CONSUCODE-200276,20521286769,PE-RUC,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL
ocds-dgv273-seacev3-2026-1899-49,ocds-dgv273-seacev3-2026-1899-49-2026-03-15T10:15:15.647431-05:00,PE-CONSUCODE-1899,20145561095,PE-RUC,UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU
ocds-dgv273-seacev3-1189523,ocds-dgv273-seacev3-1189523-2026-03-15T10:15:15.417535-05:00,PE-CONSUCODE-10457,20444054400,PE-RUC,GOBIERNO REGIONAL DE HUANCAVELICA-HOSPITAL DEPARTAMENTAL DE HUANCAVELICA
ocds-dgv273-seacev3-2026-589-1,ocds-dgv273-seacev3-2026-589-1-2026-03-15T10:15:14.964064-05:00,PE-CONSUCODE-589,20223028765,PE-RUC,MUNICIPALIDAD PROVINCIAL DE HUANCA SANCOS - SANCOS
ocds-dgv273-seacev3-2026-1509-6,ocds-dgv273-seacev3-2026-1509-6-2026-03-15T10:15:14.565978-05:00,PE-CONSUCODE-1509,20197978725,PE-RUC,MUNICIPALIDAD DISTRITAL DE TROMPETEROS
ocds-dgv273-seacev3-1189281,ocds-dgv273-seacev3-1189281-2026-03-15T10:15:14.416773-05:00,PE-CONSUCODE-1232,20226962892,PE-RUC,MUNICIPALIDAD PROVINCIAL DE PATAZ - TAYABAMBA
ocds-dgv273-seacev3-1188160,ocds-dgv273-seacev3-1188160-2026-03-15T10:15:14.401859-05:00,PE-CONSUCODE-1681,20159410499,PE-RUC,MUNICIPALIDAD DISTRITAL DE COAZA
ocds-dgv273-seacev3-1191438,ocds-dgv273-seacev3-1191438-2026-03-15T10:15:14.060263-05:00,PE-CONSUCODE-203646,20602250602,PE-RUC,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA CENTRO
ocds-dgv273-seacev3-1191343,ocds-dgv273-seacev3-1191343-2026-03-15T10:15:13.897276-05:00,PE-CONSUCODE-200276,20521286769,PE-RUC,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL
ocds-dgv273-seacev3-1188639,ocds-dgv273-seacev3-1188639-2026-03-15T10:15:13.092497-05:00,PE-CONSUCODE-10146,20481772550,PE-RUC,POLICÍA NACIONAL DEL PERÚ - III REGIÓN TERRITORIAL TRUJILLO
ocds-dgv273-seacev3-1194752,ocds-dgv273-seacev3-1194752-2026-03-15T10:15:12.914809-05:00,PE-CONSUCODE-1983,20131369477,PE-RUC,INSTITUTO TECNOLOGICO DE LA PRODUCCION
ocds-dgv273-seacev3-2026-1227-4,ocds-dgv273-seacev3-2026-1227-4-2026-03-15T10:15:12.711891-05:00,PE-CONSUCODE-1227,20164091466,PE-RUC,MUNICIPALIDAD PROVINCIAL DE PACASMAYO - SAN PEDRO DE LLOC
ocds-dgv273-seacev3-1191164,ocds-dgv273-seacev3-1191164-2026-03-15T10:15:12.678075-05:00,PE-CONSUCODE-200157,20512311122,PE-RUC,DIRECCION DE SALUD IV L.E. - UNIDAD EJECUTORA HOSPITAL SAN JUAN DE LURIGANCHO
ocds-dgv273-seacev3-1191866,ocds-dgv273-seacev3-1191866-2026-03-15T10:15:12.638902-05:00,PE-CONSUCODE-200276,20521286769,PE-RUC,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL
ocds-dgv273-seacev3-1190728,ocds-dgv273-seacev3-1190728-2026-03-15T10:15:12.472731-05:00,PE-CONSUCODE-12632,20381959997,PE-RUC,POLICÍA NACIONAL DEL PERÚ - DIRECCIÓN EJECUTIVA DE EDUCACIÓN Y DOCTRINA
ocds-dgv273-seacev3-2026-1780-4,ocds-dgv273-seacev3-2026-1780-4-2026-03-15T10:15:12.183160-05:00,PE-CONSUCODE-1780,20222291845,PE-RUC,MUNICIPALIDAD DISTRITAL DE CAMPANILLA
ocds-dgv273-seacev3-1191138,ocds-dgv273-seacev3-1191138-2026-03-15T10:15:11.838578-05:00,PE-CONSUCODE-1156,20146675124,PE-RUC,MUNICIPALIDAD DISTRITAL DE COVIRIALI
ocds-dgv273-seacev3-1187435,ocds-dgv273-seacev3-1187435-2026-03-15T10:15:10.863587-05:00,PE-CONSUCODE-200276,20521286769,PE-RUC,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL
ocds-dgv273-seacev3-1187843,ocds-dgv273-seacev3-1187843-2026-03-15T10:15:10.780719-05:00,PE-CONSUCODE-389,20180001051,PE-RUC,MUNICIPALIDAD PROVINCIAL DE CHINCHEROS
ocds-dgv273-seacev3-2026-1090-1,ocds-dgv273-seacev3-2026-1090-1-2026-03-15T10:15:10.680707-05:00,PE-CONSUCODE-1090,20185716172,PE-RUC,MUNICIPALIDAD DISTRITAL DE SAN JERONIMO DE TUNAN
ocds-dgv273-seacev3-1187780,ocds-dgv273-seacev3-1187780-2026-03-15T10:15:10.622873-05:00,PE-CONSUCODE-42,20440374248,PE-RUC,GOBIERNO REGIONAL DE LA LIBERTAD Sede Central
ocds-dgv273-seacev3-2026-1862-2,ocds-dgv273-seacev3-2026-1862-2-2026-03-15T10:15:10.588729-05:00,PE-CONSUCODE-1862,20190178189,PE-RUC,MUNICIPALIDAD DISTRITAL DE PAMPAS DE HOSPITAL
ocds-dgv273-seacev3-1188053,ocds-dgv273-seacev3-1188053-2026-03-15T10:15:10.566772-05:00,PE-CONSUCODE-10042,20159316981,PE-RUC,GOBIERNO REGIONAL DE CUSCO-INSTITUTO DE MANEJO DE AGUA Y MEDIO AMBIENTE( IMA)
ocds-dgv273-seacev3-1187216,ocds-dgv273-seacev3-1187216-2026-03-15T10:15:10.503330-05:00,PE-CONSUCODE-1671,20198476243,PE-RUC,MUNICIPALIDAD DISTRITAL DE POTONI
ocds-dgv273-seacev3-1187244,ocds-dgv273-seacev3-1187244-2026-03-15T10:15:10.416665-05:00,PE-CONSUCODE-200276,20521286769,PE-RUC,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL
ocds-dgv273-seacev3-1186687,ocds-dgv273-seacev3-1186687-2026-03-15T10:15:10.302192-05:00,PE-CONSUCODE-1979,20131263130,PE-RUC,INSTITUTO NACIONAL DE SALUD
ocds-dgv273-seacev3-2026-1268-1,ocds-dgv273-seacev3-2026-1268-1-2026-03-15T10:15:10.286763-05:00,PE-CONSUCODE-1268,20274239906,PE-RUC,MUNICIPALIDAD DISTRITAL DE LUCMA - GRAN CHIMU
ocds-dgv273-seacev3-1186806,ocds-dgv273-seacev3-1186806-2026-03-15T10:15:10.207064-05:00,PE-CONSUCODE-226,20223022210,PE-RUC,MUNICIPALIDAD DISTRITAL DE UCO
ocds-dgv273-seacev3-2026-188-1,ocds-dgv273-seacev3-2026-188-1-2026-03-15T10:15:09.779878-05:00,PE-CONSUCODE-188,20222304921,PE-RUC,MUNICIPALIDAD DISTRITAL DE HUALLANCA - BOLOGNESI
ocds-dgv273-seacev3-1187548,ocds-dgv273-seacev3-1187548-2026-03-15T10:15:09.737304-05:00,PE-CONSUCODE-200276,20521286769,PE-RUC,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL
ocds-dgv273-seacev3-1187203,ocds-dgv273-seacev3-1187203-2026-03-15T10:15:09.666455-05:00,PE-CONSUCODE-200276,20521286769,PE-RUC,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL
ocds-dgv273-seacev3-1186808,ocds-dgv273-seacev3-1186808-2026-03-15T10:15:09.533729-05:00,PE-CONSUCODE-17,20131371617,PE-RUC,MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS
ocds-dgv273-seacev3-2026-1809-3,ocds-dgv273-seacev3-2026-1809-3-2026-03-15T10:15:09.506385-05:00,PE-CONSUCODE-1809,20531290306,PE-RUC,MUNICIPALIDAD DISTRITAL DE BAJO BIAVO
ocds-dgv273-seacev3-1187631,ocds-dgv273-seacev3-1187631-2026-03-15T10:15:09.399867-05:00,PE-CONSUCODE-1514,20199428994,PE-RUC,MUNICIPALIDAD DISTRITAL DE MAQUIA
ocds-dgv273-seacev3-2026-2009-40,ocds-dgv273-seacev3-2026-2009-40-2026-03-15T10:15:09.015288-05:00,PE-CONSUCODE-2009,20527141762,PE-RUC,GOBIERNO REGIONAL DE APURIMAC SEDE CENTRAL
ocds-dgv273-seacev3-1191741,ocds-dgv273-seacev3-1191741-2026-03-15T10:15:04.796766-05:00,PE-CONSUCODE-200276,20521286769,PE-RUC,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL
ocds-dgv273-seacev3-1189605,ocds-dgv273-seacev3-1189605-2026-03-15T10:15:04.560790-05:00,PE-CONSUCODE-203306,20601625017,PE-RUC,MUNICIPALIDAD DISTRITAL DE MEGANTONI
ocds-dgv273-seacev3-2026-200430-4,ocds-dgv273-seacev3-2026-200430-4-2026-03-15T10:15:04.171357-05:00,PE-CONSUCODE-200430,20494013453,PE-RUC,GOBIERNO REGIONAL DE SAN MARTIN - UNIDAD EJECUTORA HOSPITAL II-2 TARAPOTO
ocds-dgv273-seacev3-2026-1206-2,ocds-dgv273-seacev3-2026-1206-2-2026-03-15T10:15:03.592815-05:00,PE-CONSUCODE-1206,20216644990,PE-RUC,MUNICIPALIDAD DISTRITAL DE LONGOTEA
ocds-dgv273-seacev3-1187294,ocds-dgv273-seacev3-1187294-2026-03-15T10:15:03.476717-05:00,PE-CONSUCODE-793,20159345573,PE-RUC,MUNICIPALIDAD DISTRITAL DE PITUMARCA
ocds-dgv273-seacev3-1190232,ocds-dgv273-seacev3-1190232-2026-03-15T10:15:02.992928-05:00,PE-CONSUCODE-200276,20521286769,PE-RUC,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL
ocds-dgv273-seacev3-1190228,ocds-dgv273-seacev3-1190228-2026-03-15T10:15:02.978820-05:00,PE-CONSUCODE-200276,20521286769,PE-RUC,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL
ocds-dgv273-seacev3-1191799,ocds-dgv273-seacev3-1191799-2026-03-15T10:15:02.768987-05:00,PE-CONSUCODE-200276,20521286769,PE-RUC,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL
ocds-dgv273-seacev3-1191454,ocds-dgv273-seacev3-1191454-2026-03-15T10:15:02.546059-05:00,PE-CONSUCODE-200276,20521286769,PE-RUC,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL
ocds-dgv273-seacev3-1191350,ocds-dgv273-seacev3-1191350-2026-03-15T10:15:01.596027-05:00,PE-CONSUCODE-200276,20521286769,PE-RUC,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL
ocds-dgv273-seacev3-1191876,ocds-dgv273-seacev3-1191876-2026-03-15T10:15:01.305980-05:00,PE-CONSUCODE-200276,20521286769,PE-RUC,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL
ocds-dgv273-seacev3-1190242,ocds-dgv273-seacev3-1190242-2026-03-15T10:15:01.014523-05:00,PE-CONSUCODE-200276,20521286769,PE-RUC,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL
ocds-dgv273-seacev3-2026-10249-35,ocds-dgv273-seacev3-2026-10249-35-2026-03-15T10:15:00.999606-05:00,PE-CONSUCODE-10249,20144364059,PE-RUC,FUERZA AEREA DEL PERU
ocds-dgv273-seacev3-1189813,ocds-dgv273-seacev3-1189813-2026-03-15T10:15:00.832456-05:00,PE-CONSUCODE-1983,20131369477,PE-RUC,INSTITUTO TECNOLOGICO DE LA PRODUCCION
ocds-dgv273-seacev3-1189202,ocds-dgv273-seacev3-1189202-2026-03-15T10:15:00.679383-05:00,PE-CONSUCODE-1332,20131366451,PE-RUC,MUNICIPALIDAD DISTRITAL DE PUNTA HERMOSA
ocds-dgv273-seacev3-1195184,ocds-dgv273-seacev3-1195184-2026-03-15T10:15:00.338512-05:00,PE-CONSUCODE-1983,20131369477,PE-RUC,INSTITUTO TECNOLOGICO DE LA PRODUCCION
ocds-dgv273-seacev3-1187480,ocds-dgv273-seacev3-1187480-2026-03-15T10:14:59.713816-05:00,PE-CONSUCODE-200276,20521286769,PE-RUC,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL
ocds-dgv273-seacev3-2026-200322-7,ocds-dgv273-seacev3-2026-200322-7-2026-03-15T10:14:59.671482-05:00,PE-CONSUCODE-200322,20393573725,PE-RUC,GOBIERNO REGIONAL DE UCAYALI - RED DE SALUD Nº 04 - AGUAYTIA- SAN ALEJANDRO
ocds-dgv273-seacev3-1188663,ocds-dgv273-seacev3-1188663-2026-03-15T10:14:59.646300-05:00,PE-CONSUCODE-1578,20232520745,PE-RUC,MUNICIPALIDAD DISTRITAL DE CHONTABAMBA
ocds-dgv273-seacev3-1187260,ocds-dgv273-seacev3-1187260-2026-03-15T10:14:59.630311-05:00,PE-CONSUCODE-749,20177217043,PE-RUC,MUNICIPALIDAD PROVINCIAL DEL CUSCO
ocds-dgv273-seacev3-1188404,ocds-dgv273-seacev3-1188404-2026-03-15T10:14:59.602775-05:00,PE-CONSUCODE-10249,20144364059,PE-RUC,FUERZA AEREA DEL PERU
ocds-dgv273-seacev3-2026-747-7,ocds-dgv273-seacev3-2026-747-7-2026-03-15T10:14:59.569011-05:00,PE-CONSUCODE-747,20131369809,PE-RUC,MUNICIPALIDAD DISTRITAL DE VENTANILLA
ocds-dgv273-seacev3-1188521,ocds-dgv273-seacev3-1188521-2026-03-15T10:14:59.518678-05:00,PE-CONSUCODE-200078,20531319991,PE-RUC,GOBIERNO REGIONAL DE SAN MARTÍN - DIRECCION SUB REGIONAL DE SALUD HUALLAGA C.
ocds-dgv273-seacev3-1188142,ocds-dgv273-seacev3-1188142-2026-03-15T10:14:59.370849-05:00,PE-CONSUCODE-416,20190520286,PE-RUC,MUNICIPALIDAD DISTRITAL DE SOCABAYA
ocds-dgv273-seacev3-2026-2364-49,ocds-dgv273-seacev3-2026-2364-49-2026-03-15T10:14:59.274344-05:00,PE-CONSUCODE-2364,20136353315,PE-RUC,ENTIDAD PRESTADORA DE SERVICIO DE SANEAMIENTO DE CUSCO S.A.
ocds-dgv273-seacev3-1188092,ocds-dgv273-seacev3-1188092-2026-03-15T10:14:59.244462-05:00,PE-CONSUCODE-1468,20142701597,PE-RUC,MUNICIPALIDAD PROVINCIAL DE BARRANCA
ocds-dgv273-seacev3-1189867,ocds-dgv273-seacev3-1189867-2026-03-15T10:14:59.163761-05:00,PE-CONSUCODE-200983,20573200366,PE-RUC,GOBIERNO REGIONAL DE HUANUCO - UNIDAD EJECUTORA 310 EDUCACION YAROWILCA
ocds-dgv273-seacev3-1187804,ocds-dgv273-seacev3-1187804-2026-03-15T10:14:59.145988-05:00,PE-CONSUCODE-10466,20146038329,PE-RUC,GOBIERNO REGIONAL DE HUANUCO-HOSPITAL DE HUANUCO HERMILIO VALDIZAN
ocds-dgv273-seacev3-1186715,ocds-dgv273-seacev3-1186715-2026-03-15T10:14:59.130375-05:00,PE-CONSUCODE-907,20190345344,PE-RUC,MUNICIPALIDAD PROVINCIAL DE TAYACAJA - PAMPAS
ocds-dgv273-seacev3-2026-1288-7,ocds-dgv273-seacev3-2026-1288-7-2026-03-15T10:14:59.061007-05:00,PE-CONSUCODE-1288,20173119641,PE-RUC,MUNICIPALIDAD DISTRITAL DE LA VICTORIA - CHICLAYO
ocds-dgv273-seacev3-2026-1117-1,ocds-dgv273-seacev3-2026-1117-1-2026-03-15T10:14:58.975391-05:00,PE-CONSUCODE-1117,20183093941,PE-RUC,MUNICIPALIDAD PROVINCIAL DE JAUJA
ocds-dgv273-seacev3-1187207,ocds-dgv273-seacev3-1187207-2026-03-15T10:14:58.414338-05:00,PE-CONSUCODE-200276,20521286769,PE-RUC,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL
ocds-dgv273-seacev3-1187837,ocds-dgv273-seacev3-1187837-2026-03-15T10:14:58.360256-05:00,PE-CONSUCODE-278,20282911915,PE-RUC,MUNICIPALIDAD DISTRITAL DE NUEVO CHIMBOTE
ocds-dgv273-seacev3-2026-130903-2,ocds-dgv273-seacev3-2026-130903-2-2026-03-15T10:14:58.303445-05:00,PE-CONSUCODE-203126,20601448026,PE-RUC,MUNICIPALIDAD DISTRITAL DE PUEBLO NUEVO
ocds-dgv273-seacev3-2026-1320-18,ocds-dgv273-seacev3-2026-1320-18-2026-03-15T10:14:58.223571-05:00,PE-CONSUCODE-1320,20131365722,PE-RUC,MUNICIPALIDAD DISTRITAL DE LA MOLINA
ocds-dgv273-seacev3-1187393,ocds-dgv273-seacev3-1187393-2026-03-15T10:14:58.202731-05:00,PE-CONSUCODE-200276,20521286769,PE-RUC,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL
ocds-dgv273-seacev3-1186928,ocds-dgv273-seacev3-1186928-2026-03-15T10:14:58.130756-05:00,PE-CONSUCODE-200276,20521286769,PE-RUC,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL
ocds-dgv273-seacev3-1190084,ocds-dgv273-seacev3-1190084-2026-03-15T10:14:54.671425-05:00,PE-CONSUCODE-205010,20608197037,PE-RUC,MUNICIPALIDAD DISTRITAL DE SAN ANTONIO
ocds-dgv273-seacev3-1191450,ocds-dgv273-seacev3-1191450-2026-03-15T10:14:54.460468-05:00,PE-CONSUCODE-200276,20521286769,PE-RUC,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL
ocds-dgv273-seacev3-2026-10249-36,ocds-dgv273-seacev3-2026-10249-36-2026-03-15T10:14:53.542396-05:00,PE-CONSUCODE-10249,20144364059,PE-RUC,FUERZA AEREA DEL PERU
