Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Licitación:ID de licitación,Entrega compilada:Licitación:Artículos que se adquirirán:ID,Entrega compilada:Licitación:Artículos que se adquirirán:Clasificaciones adicionales:ID,Entrega compilada:Licitación:Artículos que se adquirirán:Clasificaciones adicionales:Descripción,Entrega compilada:Licitación:Artículos que se adquirirán:Clasificaciones adicionales:Esquema
ocds-dgv273-seacev3-1190141,ocds-dgv273-seacev3-1190141-2026-04-10T10:15:55.976208-05:00,1190141,21208174,42132203,Guantes para procedimiento no quirúrgico o para examen médico,UNSPSC
ocds-dgv273-seacev3-1191286,ocds-dgv273-seacev3-1191286-2026-04-10T10:15:55.396271-05:00,1191286,21210981,72121406,Servicios de construcción de escuelas,UNSPSC
ocds-dgv273-seacev3-1199361,ocds-dgv273-seacev3-1199361-2026-04-10T10:15:53.813393-05:00,1199361,21231249,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1191250,ocds-dgv273-seacev3-1191250-2026-04-10T10:15:52.908506-05:00,1191250,21210896,72141128,Servicio de remodelación  y/o construcción de plazas públicas,UNSPSC
ocds-dgv273-seacev3-2026-374-46,ocds-dgv273-seacev3-2026-374-46-2026-04-10T10:15:52.759889-05:00,1191925,21212492,11111701,Arena silícea,UNSPSC
ocds-dgv273-seacev3-1186610,ocds-dgv273-seacev3-1186610-2026-04-10T10:15:51.193584-05:00,1186610,21200242,50421828,Fréjoles secos zarandajas,UNSPSC
ocds-dgv273-seacev3-1187058,ocds-dgv273-seacev3-1187058-2026-04-10T10:15:51.059822-05:00,1187058,21200630,72152605,Servicios de montaje y reparación de techos,UNSPSC
ocds-dgv273-seacev3-2026-200025-2,ocds-dgv273-seacev3-2026-200025-2-2026-04-10T10:15:50.567193-05:00,1186217,21199753,92101501,Servicios de vigilancia,UNSPSC
ocds-dgv273-seacev3-1186603,ocds-dgv273-seacev3-1186603-2026-04-10T10:15:50.539162-05:00,1186603,21197904,50221108,Grano de arroz,UNSPSC
ocds-dgv273-seacev3-2026-200374-7,ocds-dgv273-seacev3-2026-200374-7-2026-04-10T10:15:45.617191-05:00,1189274,21205445,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1191285,ocds-dgv273-seacev3-1191285-2026-04-10T10:15:45.195479-05:00,1191285,21210980,72121406,Servicios de construcción de escuelas,UNSPSC
ocds-dgv273-seacev3-2026-374-3,ocds-dgv273-seacev3-2026-374-3-2026-04-10T10:15:43.355944-05:00,1190878,21210159,47101538,Digestores de lodos o aguas residuales,UNSPSC
ocds-dgv273-seacev3-1189868,ocds-dgv273-seacev3-1189868-2026-04-10T10:15:42.650777-05:00,1189868,21207076,81101508,Ingeniería arquitectónica,UNSPSC
ocds-dgv273-seacev3-1189741,ocds-dgv273-seacev3-1189741-2026-04-10T10:15:42.313503-05:00,1189741,21206580,72121406,Servicios de construcción de escuelas,UNSPSC
ocds-dgv273-seacev3-1187083,ocds-dgv273-seacev3-1187083-2026-04-10T10:15:38.945615-05:00,1187083,21198245,50131701,Leche fresca y productos de mantequilla,UNSPSC
ocds-dgv273-seacev3-1190554,ocds-dgv273-seacev3-1190554-2026-04-10T10:15:33.590596-05:00,1190554,21209224,30111601,Cemento,UNSPSC
ocds-dgv273-seacev3-1190140,ocds-dgv273-seacev3-1190140-2026-04-10T10:15:33.081287-05:00,1190140,21208173,51191601,Dextrosa,UNSPSC
ocds-dgv273-seacev3-2026-1264-3,ocds-dgv273-seacev3-2026-1264-3-2026-04-10T10:15:32.734744-05:00,1191466,21211423,81141807,Servicio de inspección de instalaciones sanitarias o alcantarillado,UNSPSC
ocds-dgv273-seacev3-1188687,ocds-dgv273-seacev3-1188687-2026-04-10T10:15:31.252432-05:00,1188687,21204212,81101508,Ingeniería arquitectónica,UNSPSC
ocds-dgv273-seacev3-1189402,ocds-dgv273-seacev3-1189402-2026-04-10T10:15:29.486589-05:00,1189402,21205731,72141121,Servicios de construcción de tuberías principales de agua,UNSPSC
ocds-dgv273-seacev3-1191260,ocds-dgv273-seacev3-1191260-2026-04-10T10:15:29.073322-05:00,1191260,21210841,11111701,Arena silícea,UNSPSC
ocds-dgv273-seacev3-1187522,ocds-dgv273-seacev3-1187522-2026-04-10T10:15:28.445346-05:00,1187522,21201539,72152705,Servicios de construcción de veredas o rampas,UNSPSC
ocds-dgv273-seacev3-1188089,ocds-dgv273-seacev3-1188089-2026-04-10T10:15:27.966772-05:00,1188089,21202713,21102301,Equipo de riego para invernadero,UNSPSC
ocds-dgv273-seacev3-1187353,ocds-dgv273-seacev3-1187353-2026-04-10T10:15:27.848164-05:00,1187353,21201160,50131702,Leche o productos de mantequilla estables sin refrigerar,UNSPSC
ocds-dgv273-seacev3-1187353,ocds-dgv273-seacev3-1187353-2026-04-10T10:15:27.848164-05:00,1187353,21201159,50221101,Granos de cereal,UNSPSC
ocds-dgv273-seacev3-1203897,ocds-dgv273-seacev3-1203897-2026-04-10T10:15:22.803890-05:00,1203897,21245594,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1191733,ocds-dgv273-seacev3-1191733-2026-04-10T10:15:22.739078-05:00,1191733,21211928,95101901,Granja,UNSPSC
ocds-dgv273-seacev3-2026-1898-12,ocds-dgv273-seacev3-2026-1898-12-2026-04-10T10:15:21.957919-05:00,1189197,21205292,72121103,Servicios de renovación y reparación de edificios comerciales y de oficinas,UNSPSC
ocds-dgv273-seacev3-2026-200077-1,ocds-dgv273-seacev3-2026-200077-1-2026-04-10T10:15:19.520299-05:00,1190674,21209562,85101503,Servicio para administrar consultorios médicos,UNSPSC
ocds-dgv273-seacev3-2026-200077-1,ocds-dgv273-seacev3-2026-200077-1-2026-04-10T10:15:19.520299-05:00,1190674,21209561,85101503,Servicio para administrar consultorios médicos,UNSPSC
ocds-dgv273-seacev3-2026-200077-1,ocds-dgv273-seacev3-2026-200077-1-2026-04-10T10:15:19.520299-05:00,1190674,21209560,85101503,Servicio para administrar consultorios médicos,UNSPSC
ocds-dgv273-seacev3-2026-1607-1,ocds-dgv273-seacev3-2026-1607-1-2026-04-10T10:15:17.418605-05:00,1186583,21200214,72121203,Servicios de construcción de silos y de edificaciones para servicio agrícola,UNSPSC
ocds-dgv273-seacev3-2026-1784-17,ocds-dgv273-seacev3-2026-1784-17-2026-04-10T10:15:16.547069-05:00,1187571,21201419,50121538,Pescado estable sin refrigerar,UNSPSC
ocds-dgv273-seacev3-2026-1784-17,ocds-dgv273-seacev3-2026-1784-17-2026-04-10T10:15:16.547069-05:00,1187571,21201418,50151513,Aceites comestibles vegetales o de plantas,UNSPSC
ocds-dgv273-seacev3-2026-1784-17,ocds-dgv273-seacev3-2026-1784-17-2026-04-10T10:15:16.547069-05:00,1187571,21201420,50424501,Lentejas secas,UNSPSC
ocds-dgv273-seacev3-1187317,ocds-dgv273-seacev3-1187317-2026-04-10T10:15:16.232505-05:00,1187317,21200943,12162305,Aditivo de concreto,UNSPSC
ocds-dgv273-seacev3-1191278,ocds-dgv273-seacev3-1191278-2026-04-10T10:15:11.229251-05:00,1191278,21210931,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-1191703,ocds-dgv273-seacev3-1191703-2026-04-10T10:15:11.144910-05:00,1191703,21211889,78131603,Almacenamiento de muebles,UNSPSC
ocds-dgv273-seacev3-1190413,ocds-dgv273-seacev3-1190413-2026-04-10T10:15:10.356339-05:00,1190413,21208903,81101515,Ingeniería de infraestructura de plantas o instalaciones,UNSPSC
ocds-dgv273-seacev3-1190136,ocds-dgv273-seacev3-1190136-2026-04-10T10:15:07.211017-05:00,1190136,21208057,42311531,Coberturas para apósitos,UNSPSC
ocds-dgv273-seacev3-1185712,ocds-dgv273-seacev3-1185712-2026-04-10T10:15:06.867775-05:00,1185712,21197133,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-2026-1593-4,ocds-dgv273-seacev3-2026-1593-4-2026-04-10T10:15:05.956301-05:00,1191333,21211125,50221101,Granos de cereal,UNSPSC
ocds-dgv273-seacev3-1185759,ocds-dgv273-seacev3-1185759-2026-04-10T10:15:04.435658-05:00,1185759,21197185,72153102,Servicios de construcción de campos deportivos interiores,UNSPSC
ocds-dgv273-seacev3-1190746,ocds-dgv273-seacev3-1190746-2026-04-10T10:15:00.352519-05:00,1190746,21210005,72151502,Servicios de instalación de sistemas de energía eléctrica,UNSPSC
ocds-dgv273-seacev3-2026-200374-6,ocds-dgv273-seacev3-2026-200374-6-2026-04-10T10:14:59.532756-05:00,1189260,21205428,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-2026-200374-2,ocds-dgv273-seacev3-2026-200374-2-2026-04-10T10:14:59.517470-05:00,1189222,21205325,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1191537,ocds-dgv273-seacev3-1191537-2026-04-10T10:14:58.089446-05:00,1191537,21211587,72141121,Servicios de construcción de tuberías principales de agua,UNSPSC
ocds-dgv273-seacev3-1190762,ocds-dgv273-seacev3-1190762-2026-04-10T10:14:56.900837-05:00,1190762,21209833,10151999,"Semillas, bulbos, plántulas y esquejes de Flores",UNSPSC
ocds-dgv273-seacev3-1191927,ocds-dgv273-seacev3-1191927-2026-04-10T10:14:55.405510-05:00,1191927,21212511,80141612,Programas de ventas o marketing,UNSPSC
ocds-dgv273-seacev3-1189163,ocds-dgv273-seacev3-1189163-2026-04-10T10:14:55.037804-05:00,1189163,21205113,50161509,Azúcares naturales o productos edulcorantes,UNSPSC
ocds-dgv273-seacev3-2026-10141-52,ocds-dgv273-seacev3-2026-10141-52-2026-04-10T10:14:54.598170-05:00,1191990,21212664,10171702,Fungicidas,UNSPSC
ocds-dgv273-seacev3-1188298,ocds-dgv273-seacev3-1188298-2026-04-10T10:14:48.011962-05:00,1188298,21202862,81101508,Ingeniería arquitectónica,UNSPSC
ocds-dgv273-seacev3-2026-200374-9,ocds-dgv273-seacev3-2026-200374-9-2026-04-10T10:14:46.413503-05:00,1189254,21205465,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1189559,ocds-dgv273-seacev3-1189559-2026-04-10T10:14:46.151993-05:00,1189559,21206222,30111601,Cemento,UNSPSC
ocds-dgv273-seacev3-1199289,ocds-dgv273-seacev3-1199289-2026-04-10T10:14:45.508910-05:00,1199289,21231103,72153103,Servicios de construcción de patios de recreo e instalación de equipos,UNSPSC
ocds-dgv273-seacev3-2026-1952-26,ocds-dgv273-seacev3-2026-1952-26-2026-04-10T10:14:45.054393-05:00,1194764,21219818,82141501,Servicios de edición de gráficos o diseños,UNSPSC
ocds-dgv273-seacev3-2026-200374-3,ocds-dgv273-seacev3-2026-200374-3-2026-04-10T10:14:43.457132-05:00,1189238,21205366,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1186035,ocds-dgv273-seacev3-1186035-2026-04-10T10:14:41.691309-05:00,1186035,21197464,81101508,Ingeniería arquitectónica,UNSPSC
ocds-dgv273-seacev3-1186164,ocds-dgv273-seacev3-1186164-2026-04-10T10:14:41.139912-05:00,1186164,21197544,92101501,Servicios de vigilancia,UNSPSC
ocds-dgv273-seacev3-1186465,ocds-dgv273-seacev3-1186465-2026-04-10T10:14:41.045686-05:00,1186465,21197817,72141128,Servicio de remodelación  y/o construcción de plazas públicas,UNSPSC
ocds-dgv273-seacev3-2026-1473-2,ocds-dgv273-seacev3-2026-1473-2-2026-04-09T10:18:23.371293-05:00,1189648,21206364,50221108,Grano de arroz,UNSPSC
ocds-dgv273-seacev3-1190444,ocds-dgv273-seacev3-1190444-2026-04-09T10:18:23.104993-05:00,1190444,21208957,85121803,Servicios de laboratorios biológicos,UNSPSC
ocds-dgv273-seacev3-1189506,ocds-dgv273-seacev3-1189506-2026-04-09T10:18:22.223443-05:00,1189506,21206087,50192109,"Papas fritas en hojuelas y al hilo, mix de bocaditos o galletas saladas",UNSPSC
ocds-dgv273-seacev3-1189506,ocds-dgv273-seacev3-1189506-2026-04-09T10:18:22.223443-05:00,1189506,21206088,50131702,Leche o productos de mantequilla estables sin refrigerar,UNSPSC
ocds-dgv273-seacev3-1188081,ocds-dgv273-seacev3-1188081-2026-04-09T10:18:18.143805-05:00,1188081,21202702,81101515,Ingeniería de infraestructura de plantas o instalaciones,UNSPSC
ocds-dgv273-seacev3-2026-1673-1,ocds-dgv273-seacev3-2026-1673-1-2026-04-09T10:18:17.049370-05:00,1186632,21200256,50221101,Granos de cereal,UNSPSC
ocds-dgv273-seacev3-2026-1673-1,ocds-dgv273-seacev3-2026-1673-1-2026-04-09T10:18:17.049370-05:00,1186632,21200257,50131702,Leche o productos de mantequilla estables sin refrigerar,UNSPSC
ocds-dgv273-seacev3-1187635,ocds-dgv273-seacev3-1187635-2026-04-09T10:18:16.923794-05:00,1187635,21201479,80101604,Administración o planificación de proyectos,UNSPSC
ocds-dgv273-seacev3-1191261,ocds-dgv273-seacev3-1191261-2026-04-09T10:18:11.442966-05:00,1191261,21210849,72121406,Servicios de construcción de escuelas,UNSPSC
ocds-dgv273-seacev3-1189129,ocds-dgv273-seacev3-1189129-2026-04-09T10:18:02.427596-05:00,1189129,21205075,72152605,Servicios de montaje y reparación de techos,UNSPSC
ocds-dgv273-seacev3-1189400,ocds-dgv273-seacev3-1189400-2026-04-09T10:18:02.329855-05:00,1189400,21205729,72141001,Servicios de construcción de pistas y carreteras nuevas,UNSPSC
ocds-dgv273-seacev3-2026-1747-11,ocds-dgv273-seacev3-2026-1747-11-2026-04-09T10:18:02.177063-05:00,1188434,21203486,30121803,Césped artificial,UNSPSC
ocds-dgv273-seacev3-1190534,ocds-dgv273-seacev3-1190534-2026-04-09T10:18:01.981775-05:00,1190534,21209229,72121505,Servicios de construcción de plantas para tratamiento de aguas residuales y aguas servidas,UNSPSC
ocds-dgv273-seacev3-2026-10247-40,ocds-dgv273-seacev3-2026-10247-40-2026-04-09T10:18:01.893062-05:00,1191749,21212014,83121703,Servicios relacionados con Internet,UNSPSC
ocds-dgv273-seacev3-1197875,ocds-dgv273-seacev3-1197875-2026-04-09T10:18:00.879020-05:00,1197875,21227175,72121203,Servicios de construcción de silos y de edificaciones para servicio agrícola,UNSPSC
ocds-dgv273-seacev3-1190458,ocds-dgv273-seacev3-1190458-2026-04-09T10:18:00.616367-05:00,1190458,21208937,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-2026-191147-1,ocds-dgv273-seacev3-2026-191147-1-2026-04-09T10:18:00.600325-05:00,1189673,21206473,12352302,Sales metálicas inorgánicas,UNSPSC
ocds-dgv273-seacev3-1189169,ocds-dgv273-seacev3-1189169-2026-04-09T10:18:00.451240-05:00,1189169,21205186,50131701,Leche fresca y productos de mantequilla,UNSPSC
ocds-dgv273-seacev3-1191830,ocds-dgv273-seacev3-1191830-2026-04-09T10:18:00.272349-05:00,1191830,21212347,81101508,Ingeniería arquitectónica,UNSPSC
ocds-dgv273-seacev3-1190492,ocds-dgv273-seacev3-1190492-2026-04-09T10:18:00.133342-05:00,1190492,21209082,30111601,Cemento,UNSPSC
ocds-dgv273-seacev3-1189303,ocds-dgv273-seacev3-1189303-2026-04-09T10:17:58.801907-05:00,1189303,21205522,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-2026-623-2,ocds-dgv273-seacev3-2026-623-2-2026-04-09T10:17:58.094935-05:00,1191248,21210894,50192109,"Papas fritas en hojuelas y al hilo, mix de bocaditos o galletas saladas",UNSPSC
ocds-dgv273-seacev3-1191459,ocds-dgv273-seacev3-1191459-2026-04-09T10:17:57.685431-05:00,1191459,21211415,80121707,Servicios legales por conflictos laborales,UNSPSC
ocds-dgv273-seacev3-2026-1514-5,ocds-dgv273-seacev3-2026-1514-5-2026-04-09T10:17:56.960149-05:00,1188589,21203996,72121103,Servicios de renovación y reparación de edificios comerciales y de oficinas,UNSPSC
ocds-dgv273-seacev3-1189935,ocds-dgv273-seacev3-1189935-2026-04-09T10:17:56.581841-05:00,1189935,21207438,81101508,Ingeniería arquitectónica,UNSPSC
ocds-dgv273-seacev3-1187510,ocds-dgv273-seacev3-1187510-2026-04-09T10:17:56.193365-05:00,1187510,21201295,81101508,Ingeniería arquitectónica,UNSPSC
ocds-dgv273-seacev3-2026-1003042270-3,ocds-dgv273-seacev3-2026-1003042270-3-2026-04-09T10:17:55.964220-05:00,1188547,21203796,92101501,Servicios de vigilancia,UNSPSC
ocds-dgv273-seacev3-1186155,ocds-dgv273-seacev3-1186155-2026-04-09T10:17:55.614525-05:00,1186155,21199646,70131705,Clasificación de suelos,UNSPSC
ocds-dgv273-seacev3-1190218,ocds-dgv273-seacev3-1190218-2026-04-09T10:17:51.816444-05:00,1190218,21208259,72141128,Servicio de remodelación  y/o construcción de plazas públicas,UNSPSC
ocds-dgv273-seacev3-2026-200322-8,ocds-dgv273-seacev3-2026-200322-8-2026-04-09T10:17:50.783367-05:00,1190717,21209643,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-2026-200322-8,ocds-dgv273-seacev3-2026-200322-8-2026-04-09T10:17:50.783367-05:00,1190717,21209644,15101506,Gasolina o Petróleo,UNSPSC
ocds-dgv273-seacev3-1193840,ocds-dgv273-seacev3-1193840-2026-04-09T10:17:47.195081-05:00,1193840,21217457,56112106,Asiento tipo banco,UNSPSC
ocds-dgv273-seacev3-1188999,ocds-dgv273-seacev3-1188999-2026-04-09T10:17:45.817894-05:00,1188999,21204881,72151502,Servicios de instalación de sistemas de energía eléctrica,UNSPSC
ocds-dgv273-seacev3-2026-422-24,ocds-dgv273-seacev3-2026-422-24-2026-04-09T10:17:45.794931-05:00,1188709,21204238,72141701,Servicio de arrendamiento o alquiler de maquinaria de construcción,UNSPSC
ocds-dgv273-seacev3-2026-640-1,ocds-dgv273-seacev3-2026-640-1-2026-04-09T10:17:45.490385-05:00,1185915,21199459,50192109,"Papas fritas en hojuelas y al hilo, mix de bocaditos o galletas saladas",UNSPSC
ocds-dgv273-seacev3-2026-49-12,ocds-dgv273-seacev3-2026-49-12-2026-04-09T10:17:45.390485-05:00,1187986,21202616,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-2026-1250-4,ocds-dgv273-seacev3-2026-1250-4-2026-04-09T10:17:45.334574-05:00,1186400,21197769,72121406,Servicios de construcción de escuelas,UNSPSC
ocds-dgv273-seacev3-1187039,ocds-dgv273-seacev3-1187039-2026-04-09T10:17:44.624037-05:00,1187039,21200611,72121504,Servicios de construcción de plantas para la eliminación de residuos,UNSPSC
ocds-dgv273-seacev3-1190735,ocds-dgv273-seacev3-1190735-2026-04-09T10:17:40.729932-05:00,1190735,21209662,30111601,Cemento,UNSPSC
ocds-dgv273-seacev3-1191904,ocds-dgv273-seacev3-1191904-2026-04-09T10:17:39.647677-05:00,1191904,21212486,80131502,Alquiler de instalaciones comerciales o industriales,UNSPSC
ocds-dgv273-seacev3-2026-1607-6,ocds-dgv273-seacev3-2026-1607-6-2026-04-09T10:17:39.401423-05:00,1191236,21210805,50192109,"Papas fritas en hojuelas y al hilo, mix de bocaditos o galletas saladas",UNSPSC
ocds-dgv273-seacev3-2026-1506-3,ocds-dgv273-seacev3-2026-1506-3-2026-04-09T10:17:38.133786-05:00,1190489,21209076,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1186297,ocds-dgv273-seacev3-1186297-2026-04-09T10:17:34.212651-05:00,1186297,21197694,72121101,Servicios de construcción de nuevos edificios comerciales y de oficinas,UNSPSC
ocds-dgv273-seacev3-1188861,ocds-dgv273-seacev3-1188861-2026-04-09T10:17:28.876819-05:00,1188861,21204563,72121408,Servicios de construcción de estadios,UNSPSC
ocds-dgv273-seacev3-1190076,ocds-dgv273-seacev3-1190076-2026-04-09T10:17:27.268490-05:00,1190076,21207801,80131502,Alquiler de instalaciones comerciales o industriales,UNSPSC
ocds-dgv273-seacev3-1191870,ocds-dgv273-seacev3-1191870-2026-04-09T10:17:26.688397-05:00,1191870,21212409,78111808,Alquiler de vehículos,UNSPSC
ocds-dgv273-seacev3-1191337,ocds-dgv273-seacev3-1191337-2026-04-09T10:17:25.815624-05:00,1191337,21211153,81101515,Ingeniería de infraestructura de plantas o instalaciones,UNSPSC
ocds-dgv273-seacev3-1190302,ocds-dgv273-seacev3-1190302-2026-04-09T10:17:24.765664-05:00,1190302,21208358,83121703,Servicios relacionados con Internet,UNSPSC
ocds-dgv273-seacev3-1203128,ocds-dgv273-seacev3-1203128-2026-04-09T10:17:24.298636-05:00,1203128,21244253,80169999,Soporte en actividades administrativas,UNSPSC
ocds-dgv273-seacev3-2026-1473-1,ocds-dgv273-seacev3-2026-1473-1-2026-04-09T10:17:24.219898-05:00,1187792,21201873,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-2026-200170-13,ocds-dgv273-seacev3-2026-200170-13-2026-04-09T10:17:17.463532-05:00,1189702,21206556,91111603,Servicios de cocina o preparación de comidas,UNSPSC
ocds-dgv273-seacev3-1190744,ocds-dgv273-seacev3-1190744-2026-04-09T10:17:16.400194-05:00,1190744,21209829,51121818,Atorvastatina,UNSPSC
ocds-dgv273-seacev3-1189547,ocds-dgv273-seacev3-1189547-2026-04-09T10:17:14.518551-05:00,1189547,21206208,41111929,Detectores de radiaciones,UNSPSC
ocds-dgv273-seacev3-2026-374-82,ocds-dgv273-seacev3-2026-374-82-2026-04-09T10:17:13.968312-05:00,1190815,21210171,30111601,Cemento,UNSPSC
ocds-dgv273-seacev3-1188506,ocds-dgv273-seacev3-1188506-2026-04-09T10:17:11.119216-05:00,1188506,21203871,72121406,Servicios de construcción de escuelas,UNSPSC
ocds-dgv273-seacev3-2026-10249-47,ocds-dgv273-seacev3-2026-10249-47-2026-04-09T10:17:11.092503-05:00,1188903,21204659,72151502,Servicios de instalación de sistemas de energía eléctrica,UNSPSC
ocds-dgv273-seacev3-2026-2397-38,ocds-dgv273-seacev3-2026-2397-38-2026-04-09T10:17:11.035338-05:00,1188354,21203570,82121504,Impresión tipográfica o serigrafía,UNSPSC
ocds-dgv273-seacev3-1187973,ocds-dgv273-seacev3-1187973-2026-04-09T10:17:10.841408-05:00,1187973,21202623,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-1187973,ocds-dgv273-seacev3-1187973-2026-04-09T10:17:10.841408-05:00,1187973,21202624,15101506,Gasolina o Petróleo,UNSPSC
ocds-dgv273-seacev3-1187625,ocds-dgv273-seacev3-1187625-2026-04-09T10:17:10.663573-05:00,1187625,21201472,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-1190033,ocds-dgv273-seacev3-1190033-2026-04-08T10:12:59.436940-05:00,1190033,21207909,72153102,Servicios de construcción de campos deportivos interiores,UNSPSC
ocds-dgv273-seacev3-2026-270-48,ocds-dgv273-seacev3-2026-270-48-2026-04-08T10:12:58.700645-05:00,1189837,21207135,72141128,Servicio de remodelación  y/o construcción de plazas públicas,UNSPSC
ocds-dgv273-seacev3-1191987,ocds-dgv273-seacev3-1191987-2026-04-08T10:12:58.354025-05:00,1191987,21212855,51111784,Atezolizumab,UNSPSC
ocds-dgv273-seacev3-1190632,ocds-dgv273-seacev3-1190632-2026-04-08T10:12:58.286773-05:00,1190632,21209447,72121406,Servicios de construcción de escuelas,UNSPSC
ocds-dgv273-seacev3-1192519,ocds-dgv273-seacev3-1192519-2026-04-08T10:12:56.186085-05:00,1192519,21214216,80169999,Soporte en actividades administrativas,UNSPSC
ocds-dgv273-seacev3-1188718,ocds-dgv273-seacev3-1188718-2026-04-08T10:12:55.145394-05:00,1188718,21204205,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-2026-1166-6,ocds-dgv273-seacev3-2026-1166-6-2026-04-08T10:12:54.843626-05:00,1188694,21204201,72121406,Servicios de construcción de escuelas,UNSPSC
ocds-dgv273-seacev3-2026-1003042270-5,ocds-dgv273-seacev3-2026-1003042270-5-2026-04-08T10:12:54.164985-05:00,1188540,21203782,72121103,Servicios de renovación y reparación de edificios comerciales y de oficinas,UNSPSC
ocds-dgv273-seacev3-1190040,ocds-dgv273-seacev3-1190040-2026-04-08T10:12:48.604435-05:00,1190040,21207980,81101515,Ingeniería de infraestructura de plantas o instalaciones,UNSPSC
ocds-dgv273-seacev3-2026-2009-88,ocds-dgv273-seacev3-2026-2009-88-2026-04-08T10:12:47.307721-05:00,1190462,21208968,72141503,Servicios de remoción de rocas,UNSPSC
ocds-dgv273-seacev3-2026-10578-2,ocds-dgv273-seacev3-2026-10578-2-2026-04-08T10:12:46.832934-05:00,1190471,21209029,85121701,Servicios de psicoterapeutas,UNSPSC
ocds-dgv273-seacev3-1190823,ocds-dgv273-seacev3-1190823-2026-04-08T10:12:46.780961-05:00,1190823,21210006,81101508,Ingeniería arquitectónica,UNSPSC
ocds-dgv273-seacev3-2026-592-1,ocds-dgv273-seacev3-2026-592-1-2026-04-08T10:12:45.676406-05:00,1191207,21210707,50192109,"Papas fritas en hojuelas y al hilo, mix de bocaditos o galletas saladas",UNSPSC
ocds-dgv273-seacev3-2026-10578-3,ocds-dgv273-seacev3-2026-10578-3-2026-04-08T10:12:45.208211-05:00,1190474,21209037,85121701,Servicios de psicoterapeutas,UNSPSC
ocds-dgv273-seacev3-1191581,ocds-dgv273-seacev3-1191581-2026-04-08T10:12:44.773789-05:00,1191581,21211654,78101802,Servicios de transporte regional o nacional en camión,UNSPSC
ocds-dgv273-seacev3-2026-10578-4,ocds-dgv273-seacev3-2026-10578-4-2026-04-08T10:12:44.666816-05:00,1190476,21209039,85121701,Servicios de psicoterapeutas,UNSPSC
ocds-dgv273-seacev3-2026-798-1,ocds-dgv273-seacev3-2026-798-1-2026-04-08T10:12:44.327780-05:00,1189923,21207484,30111601,Cemento,UNSPSC
ocds-dgv273-seacev3-1191331,ocds-dgv273-seacev3-1191331-2026-04-08T10:12:39.538640-05:00,1191331,21211122,11111701,Arena silícea,UNSPSC
ocds-dgv273-seacev3-1194965,ocds-dgv273-seacev3-1194965-2026-04-08T10:12:36.513441-05:00,1194965,21220553,72141001,Servicios de construcción de pistas y carreteras nuevas,UNSPSC
ocds-dgv273-seacev3-1190683,ocds-dgv273-seacev3-1190683-2026-04-08T10:12:35.740314-05:00,1190683,21209783,72141107,Servicios de construcción y reparación de puentes,UNSPSC
ocds-dgv273-seacev3-1187312,ocds-dgv273-seacev3-1187312-2026-04-08T10:12:33.396715-05:00,1187312,21200928,72152605,Servicios de montaje y reparación de techos,UNSPSC
ocds-dgv273-seacev3-1188988,ocds-dgv273-seacev3-1188988-2026-04-08T10:12:29.595585-05:00,1188988,21204897,81101505,Ingeniería estructural,UNSPSC
ocds-dgv273-seacev3-1191838,ocds-dgv273-seacev3-1191838-2026-04-08T10:12:29.460345-05:00,1191838,21212206,72121203,Servicios de construcción de silos y de edificaciones para servicio agrícola,UNSPSC
ocds-dgv273-seacev3-1189658,ocds-dgv273-seacev3-1189658-2026-04-08T10:12:27.244324-05:00,1189658,21206430,80131502,Alquiler de instalaciones comerciales o industriales,UNSPSC
ocds-dgv273-seacev3-1191096,ocds-dgv273-seacev3-1191096-2026-04-08T10:12:25.929467-05:00,1191096,21210558,72154013,Servicios de construcción de cercos,UNSPSC
ocds-dgv273-seacev3-2026-270-36,ocds-dgv273-seacev3-2026-270-36-2026-04-08T10:12:22.561035-05:00,1187061,21200633,72121504,Servicios de construcción de plantas para la eliminación de residuos,UNSPSC
ocds-dgv273-seacev3-2026-200141-1,ocds-dgv273-seacev3-2026-200141-1-2026-04-08T10:12:18.758581-05:00,1191263,21210881,50131702,Leche o productos de mantequilla estables sin refrigerar,UNSPSC
