Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Adjudicaciones:ID de Adjudicación,Entrega compilada:Adjudicaciones:Artículos Adjudicados:ID,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Clasificaciones adicionales:ID,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Clasificaciones adicionales:Descripción,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Clasificaciones adicionales:Esquema
ocds-dgv273-seacev3-1189175,ocds-dgv273-seacev3-1189175-2026-03-11T10:13:07.704878-05:00,1189175-20490143093,21205223,11151508,Fibras de lana,UNSPSC
ocds-dgv273-seacev3-1187862,ocds-dgv273-seacev3-1187862-2026-03-11T10:13:03.427757-05:00,1187862-10274327761,21201961,80131502,Alquiler de instalaciones comerciales o industriales,UNSPSC
ocds-dgv273-seacev3-1189854,ocds-dgv273-seacev3-1189854-2026-03-11T10:12:57.353977-05:00,1189854-20609759217,21207112,41115318,Colorímetros,UNSPSC
ocds-dgv273-seacev3-1189854,ocds-dgv273-seacev3-1189854-2026-03-11T10:12:57.353977-05:00,1189854-20609759217,21207113,32151705,Módulo de controladores lógicos programables,UNSPSC
ocds-dgv273-seacev3-1189854,ocds-dgv273-seacev3-1189854-2026-03-11T10:12:57.353977-05:00,1189854-20609759217,21207025,39121602,Llaves de corte magnéticos,UNSPSC
ocds-dgv273-seacev3-1189854,ocds-dgv273-seacev3-1189854-2026-03-11T10:12:57.353977-05:00,1189854-20609759217,21207121,39121602,Llaves de corte magnéticos,UNSPSC
ocds-dgv273-seacev3-1191804,ocds-dgv273-seacev3-1191804-2026-03-11T10:12:56.855217-05:00,1191804-10428550191,21212195,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1191711,ocds-dgv273-seacev3-1191711-2026-03-11T10:12:56.228448-05:00,1191711-10459915384,21211879,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1191464,ocds-dgv273-seacev3-1191464-2026-03-11T10:12:56.019620-05:00,1191464-10736582347,21211452,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1190048,ocds-dgv273-seacev3-1190048-2026-03-11T10:12:55.790189-05:00,1190048-10266134717,21207918,80131502,Alquiler de instalaciones comerciales o industriales,UNSPSC
ocds-dgv273-seacev3-1190063,ocds-dgv273-seacev3-1190063-2026-03-11T10:12:55.608142-05:00,1190063-20609759217,21207970,26101513,Kit para reparación de motores,UNSPSC
ocds-dgv273-seacev3-1190063,ocds-dgv273-seacev3-1190063-2026-03-11T10:12:55.608142-05:00,1190063-20609759217,21207962,31161727,Tuercas hexagonales,UNSPSC
ocds-dgv273-seacev3-1190063,ocds-dgv273-seacev3-1190063-2026-03-11T10:12:55.608142-05:00,1190063-20609759217,21207968,31161722,Tornillo de union,UNSPSC
ocds-dgv273-seacev3-1190063,ocds-dgv273-seacev3-1190063-2026-03-11T10:12:55.608142-05:00,1190063-20609759217,21207976,40142007,Mangueras especiales,UNSPSC
ocds-dgv273-seacev3-1190063,ocds-dgv273-seacev3-1190063-2026-03-11T10:12:55.608142-05:00,1190063-20609759217,21207977,27112838,Disco de corte,UNSPSC
ocds-dgv273-seacev3-1190063,ocds-dgv273-seacev3-1190063-2026-03-11T10:12:55.608142-05:00,1190063-20609759217,21207979,30264501,Barra estirada en frío de acero inoxidable de la serie SAE 200,UNSPSC
ocds-dgv273-seacev3-1190063,ocds-dgv273-seacev3-1190063-2026-03-11T10:12:55.608142-05:00,1190063-20609759217,21207973,40141641,Válvula solenoide,UNSPSC
ocds-dgv273-seacev3-1190063,ocds-dgv273-seacev3-1190063-2026-03-11T10:12:55.608142-05:00,1190063-20609759217,21207920,27112845,Juego de brocas,UNSPSC
ocds-dgv273-seacev3-1190063,ocds-dgv273-seacev3-1190063-2026-03-11T10:12:55.608142-05:00,1190063-20609759217,21207950,27112845,Juego de brocas,UNSPSC
ocds-dgv273-seacev3-1190063,ocds-dgv273-seacev3-1190063-2026-03-11T10:12:55.608142-05:00,1190063-20609759217,21207792,15121520,Lubricantes de uso general,UNSPSC
ocds-dgv273-seacev3-1190063,ocds-dgv273-seacev3-1190063-2026-03-11T10:12:55.608142-05:00,1190063-20609759217,21207788,42291604,"Serruchos, seguetas o mangos de sierra quirúrgicos para huesos",UNSPSC
ocds-dgv273-seacev3-1189594,ocds-dgv273-seacev3-1189594-2026-03-11T10:12:55.533774-05:00,1189594-20612194298,21206284,30111505,Hormigón premezclado,UNSPSC
ocds-dgv273-seacev3-1189261,ocds-dgv273-seacev3-1189261-2026-03-11T10:12:55.420894-05:00,1189261-20609681889,21205429,24111503,Bolsas de plástico,UNSPSC
ocds-dgv273-seacev3-1191790,ocds-dgv273-seacev3-1191790-2026-03-11T10:12:54.628658-05:00,1191790-10104857294,21212307,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1187654,ocds-dgv273-seacev3-1187654-2026-03-11T10:12:52.033768-05:00,1187654-10086413855,21201499,84111503,Servicio de contabilidad fiscal,UNSPSC
ocds-dgv273-seacev3-2026-1495-1,ocds-dgv273-seacev3-2026-1495-1-2026-03-11T10:12:51.217651-05:00,1186661-20600571916,21200268,50131702,Leche o productos de mantequilla estables sin refrigerar,UNSPSC
ocds-dgv273-seacev3-2026-1495-1,ocds-dgv273-seacev3-2026-1495-1-2026-03-11T10:12:51.217651-05:00,1186661-20609792591,21200267,50221101,Granos de cereal,UNSPSC
ocds-dgv273-seacev3-1191519,ocds-dgv273-seacev3-1191519-2026-03-11T10:12:48.290597-05:00,1191519-10448114223,21211497,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-2026-413-1,ocds-dgv273-seacev3-2026-413-1-2026-03-11T10:12:48.156790-05:00,1189230-20610767975,21205342,30111903,Lámina de malla de alambre,UNSPSC
ocds-dgv273-seacev3-1191823,ocds-dgv273-seacev3-1191823-2026-03-11T10:12:46.332955-05:00,1191823-10107718091,21212332,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1188207,ocds-dgv273-seacev3-1188207-2026-03-11T10:12:46.277758-05:00,1188207-10167236702,21202797,80131502,Alquiler de instalaciones comerciales o industriales,UNSPSC
ocds-dgv273-seacev3-1191486,ocds-dgv273-seacev3-1191486-2026-03-11T10:12:46.050678-05:00,1191486-10702412914,21211460,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-2026-10579-5,ocds-dgv273-seacev3-2026-10579-5-2026-03-11T10:12:45.084382-05:00,1189049-10460668811,21204932,85101503,Servicio para administrar consultorios médicos,UNSPSC
ocds-dgv273-seacev3-1188438,ocds-dgv273-seacev3-1188438-2026-03-11T10:12:42.555211-05:00,1188438-20609665743,21203650,30121702,Geotextil,UNSPSC
ocds-dgv273-seacev3-1187017,ocds-dgv273-seacev3-1187017-2026-03-11T10:12:42.483049-05:00,1187017-1766525,21198202,72121408,Servicios de construcción de estadios,UNSPSC
ocds-dgv273-seacev3-2026-1339-1,ocds-dgv273-seacev3-2026-1339-1-2026-03-11T10:12:42.066005-05:00,1186052-20610609199,21199566,10121801,Alimento seco para perros,UNSPSC
ocds-dgv273-seacev3-1186600,ocds-dgv273-seacev3-1186600-2026-03-11T10:12:41.354367-05:00,1186600-20523905679,21200219,50112011,Pollo procesado con aditivos,UNSPSC
ocds-dgv273-seacev3-1188036,ocds-dgv273-seacev3-1188036-2026-03-11T10:12:41.319135-05:00,1188036-20110401796,21203041,80131502,Alquiler de instalaciones comerciales o industriales,UNSPSC
ocds-dgv273-seacev3-1187963,ocds-dgv273-seacev3-1187963-2026-03-11T10:12:41.220569-05:00,1187963-10266151816,21202978,80131502,Alquiler de instalaciones comerciales o industriales,UNSPSC
ocds-dgv273-seacev3-2026-200-1,ocds-dgv273-seacev3-2026-200-1-2026-03-11T10:12:40.844591-05:00,1187567-1766666,21201408,72121101,Servicios de construcción de nuevos edificios comerciales y de oficinas,UNSPSC
ocds-dgv273-seacev3-2026-10465-2,ocds-dgv273-seacev3-2026-10465-2-2026-03-11T10:12:36.802407-05:00,1189286-20573325908,21205536,76122003,Disposición final para desechos peligrosos,UNSPSC
ocds-dgv273-seacev3-2026-168713-3,ocds-dgv273-seacev3-2026-168713-3-2026-03-11T10:12:34.677529-05:00,1187410-20546980546,21201014,53121603,Mochilas,UNSPSC
ocds-dgv273-seacev3-1188218,ocds-dgv273-seacev3-1188218-2026-03-11T10:12:32.192959-05:00,1188218-10722786543,21203198,80131502,Alquiler de instalaciones comerciales o industriales,UNSPSC
ocds-dgv273-seacev3-1188419,ocds-dgv273-seacev3-1188419-2026-03-11T10:12:31.775492-05:00,1188419-20182246078,21203454,81111805,Mantenimiento o soporte de sistemas propietarios o con licencia,UNSPSC
ocds-dgv273-seacev3-1187857,ocds-dgv273-seacev3-1187857-2026-03-11T10:12:31.014086-05:00,1187857-20601535204,21202216,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-1187784,ocds-dgv273-seacev3-1187784-2026-03-11T10:12:30.986893-05:00,1187784-20600952014,21201756,51141542,Midazolam,UNSPSC
ocds-dgv273-seacev3-2026-1666-1,ocds-dgv273-seacev3-2026-1666-1-2026-03-11T10:12:30.651653-05:00,1186825-20406501133,21198052,50221101,Granos de cereal,UNSPSC
ocds-dgv273-seacev3-2026-1666-1,ocds-dgv273-seacev3-2026-1666-1-2026-03-11T10:12:30.651653-05:00,1186825-20601927111,21198053,50131702,Leche o productos de mantequilla estables sin refrigerar,UNSPSC
ocds-dgv273-seacev3-1191483,ocds-dgv273-seacev3-1191483-2026-03-08T09:59:30.491883-05:00,1191483-20600199049,21211465,42121606,Productos dermatológicos o antiprotozoarios para uso veterinario,UNSPSC
ocds-dgv273-seacev3-1188357,ocds-dgv273-seacev3-1188357-2026-03-08T09:59:29.725964-05:00,1188357-20564336514,21203382,31211604,Diluyentes para pinturas,UNSPSC
ocds-dgv273-seacev3-1189307,ocds-dgv273-seacev3-1189307-2026-03-08T09:59:26.021479-05:00,1189307-20100042500,21205565,41115325,Captador térmico de imágenes,UNSPSC
ocds-dgv273-seacev3-1189441,ocds-dgv273-seacev3-1189441-2026-03-08T09:59:25.964422-05:00,1189441-20607474924,21205926,72151506,Servicios de instalación de tableros de distribución y dispositivos relacionados,UNSPSC
ocds-dgv273-seacev3-1188312,ocds-dgv273-seacev3-1188312-2026-03-08T09:59:25.071380-05:00,1188312-20564337596,21203367,26121623,Cable de radiofrecuencia (RF),UNSPSC
ocds-dgv273-seacev3-1189209,ocds-dgv273-seacev3-1189209-2026-03-08T09:59:23.124105-05:00,1189209-10052801201,21205274,80131502,Alquiler de instalaciones comerciales o industriales,UNSPSC
ocds-dgv273-seacev3-1188716,ocds-dgv273-seacev3-1188716-2026-03-08T09:59:22.780801-05:00,1188716-1766965,21204272,72141701,Servicio de arrendamiento o alquiler de maquinaria de construcción,UNSPSC
ocds-dgv273-seacev3-2026-1018-1,ocds-dgv273-seacev3-2026-1018-1-2026-03-08T09:59:22.184026-05:00,1186443-20611679077,21200254,50192109,"Papas fritas en hojuelas y al hilo, mix de bocaditos o galletas saladas",UNSPSC
ocds-dgv273-seacev3-2026-1852-2,ocds-dgv273-seacev3-2026-1852-2-2026-03-08T09:59:22.096171-05:00,1186689-20604968772,21197970,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-1187279,ocds-dgv273-seacev3-1187279-2026-03-08T09:59:21.143502-05:00,1187279-20610435395,21200832,78102203,"Servicios de envío, recojo o entrega de correspondencia",UNSPSC
ocds-dgv273-seacev3-2026-168711-2,ocds-dgv273-seacev3-2026-168711-2-2026-03-08T09:59:20.908648-05:00,1186121-20603346948,21197505,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-1190022,ocds-dgv273-seacev3-1190022-2026-03-08T09:59:17.840831-05:00,1190022-20606140666,21207664,51152024,Dantroleno de sodio,UNSPSC
ocds-dgv273-seacev3-1189799,ocds-dgv273-seacev3-1189799-2026-03-08T09:59:17.548795-05:00,1189799-20606899913,21206845,82101502,Publicidad en afiches,UNSPSC
ocds-dgv273-seacev3-2026-10249-70,ocds-dgv273-seacev3-2026-10249-70-2026-03-08T09:59:16.324026-05:00,1189211-L0000001355,21205277,78181801,Servicio de mantenimiento de ala fija de aeronave,UNSPSC
ocds-dgv273-seacev3-1188240,ocds-dgv273-seacev3-1188240-2026-03-08T09:59:15.846950-05:00,1188240-20490097474,21202824,39121633,Interruptor de circuito,UNSPSC
ocds-dgv273-seacev3-1190354,ocds-dgv273-seacev3-1190354-2026-03-08T09:59:14.205074-05:00,1190354-20610993461,21208672,43212103,Impresoras de sublimación de tinta,UNSPSC
ocds-dgv273-seacev3-2026-200097-27,ocds-dgv273-seacev3-2026-200097-27-2026-03-08T09:59:13.064926-05:00,1185755-10106595807,21197169,72141106,Servicios de construcción de caminos de grava o tierra,UNSPSC
ocds-dgv273-seacev3-1188880,ocds-dgv273-seacev3-1188880-2026-03-08T09:59:12.958591-05:00,1188880-20600645219,21204544,70171602,Servicios de ensayos del agua,UNSPSC
ocds-dgv273-seacev3-1187858,ocds-dgv273-seacev3-1187858-2026-03-08T09:59:12.647965-05:00,1187858-20408109605,21202143,92101501,Servicios de vigilancia,UNSPSC
ocds-dgv273-seacev3-2026-10397-1,ocds-dgv273-seacev3-2026-10397-1-2026-03-08T09:59:12.593008-05:00,1187405-20559657817,21201003,76122001,Disposición final de desechos genéricos no peligrosos,UNSPSC
ocds-dgv273-seacev3-1187882,ocds-dgv273-seacev3-1187882-2026-03-08T09:59:11.988183-05:00,1187882-10486591485,21202186,30131602,Ladrillos de cerámica,UNSPSC
ocds-dgv273-seacev3-1186435,ocds-dgv273-seacev3-1186435-2026-03-08T09:59:08.712979-05:00,1186435-10413290011,21199991,80131502,Alquiler de instalaciones comerciales o industriales,UNSPSC
ocds-dgv273-seacev3-1189128,ocds-dgv273-seacev3-1189128-2026-03-08T09:59:07.932042-05:00,1189128-20514746355,21205086,70131707,Análisis de fertilidad del suelo,UNSPSC
ocds-dgv273-seacev3-1186520,ocds-dgv273-seacev3-1186520-2026-03-08T09:59:03.621921-05:00,1186520-10011612275,21200141,80131502,Alquiler de instalaciones comerciales o industriales,UNSPSC
ocds-dgv273-seacev3-1186234,ocds-dgv273-seacev3-1186234-2026-03-08T09:59:02.687761-05:00,1186234-20610464743,21199777,72154501,Servicio de reparación y mantenimiento de maquinaria pesada,UNSPSC
ocds-dgv273-seacev3-1191422,ocds-dgv273-seacev3-1191422-2026-03-07T10:05:22.345561-05:00,1191422-20182246078,21211304,81111805,Mantenimiento o soporte de sistemas propietarios o con licencia,UNSPSC
ocds-dgv273-seacev3-2026-1877-6,ocds-dgv273-seacev3-2026-1877-6-2026-03-07T10:05:20.366878-05:00,1187161-10200597431,21198306,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-2026-1877-6,ocds-dgv273-seacev3-2026-1877-6-2026-03-07T10:05:20.366878-05:00,1187161-20393261081,21198305,15101506,Gasolina o Petróleo,UNSPSC
ocds-dgv273-seacev3-2026-1877-6,ocds-dgv273-seacev3-2026-1877-6-2026-03-07T10:05:20.366878-05:00,1187161-20393261081,21198307,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-1187926,ocds-dgv273-seacev3-1187926-2026-03-07T10:05:14.780688-05:00,1187926-10438271681,21202035,49121503,Carpas,UNSPSC
ocds-dgv273-seacev3-2026-1995-74,ocds-dgv273-seacev3-2026-1995-74-2026-03-07T10:05:14.555039-05:00,1185361-20559622193,21196810,92101501,Servicios de vigilancia,UNSPSC
ocds-dgv273-seacev3-2026-200367-11,ocds-dgv273-seacev3-2026-200367-11-2026-03-07T10:05:14.521969-05:00,1186153-10444256279,21199645,30111601,Cemento,UNSPSC
ocds-dgv273-seacev3-2026-847-13,ocds-dgv273-seacev3-2026-847-13-2026-03-07T10:05:13.818779-05:00,1186577-20490764446,21200206,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-1187269,ocds-dgv273-seacev3-1187269-2026-03-07T10:05:13.714739-05:00,1187269-10048223694,21198367,80131502,Alquiler de instalaciones comerciales o industriales,UNSPSC
ocds-dgv273-seacev3-2026-1982-11,ocds-dgv273-seacev3-2026-1982-11-2026-03-07T10:05:13.661130-05:00,1186434-20524279160,21199986,15101506,Gasolina o Petróleo,UNSPSC
ocds-dgv273-seacev3-1190982,ocds-dgv273-seacev3-1190982-2026-03-07T10:05:08.346198-05:00,1190982-10095340887,21210351,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1190957,ocds-dgv273-seacev3-1190957-2026-03-07T10:05:07.033244-05:00,1190957-10745403986,21210317,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1188390,ocds-dgv273-seacev3-1188390-2026-03-07T10:05:06.328796-05:00,1188390-10441718417,21203625,93151515,Servicios de planificación nacional,UNSPSC
ocds-dgv273-seacev3-1188381,ocds-dgv273-seacev3-1188381-2026-03-07T10:05:06.314125-05:00,1188381-10742507594,21203611,93151515,Servicios de planificación nacional,UNSPSC
ocds-dgv273-seacev3-1191020,ocds-dgv273-seacev3-1191020-2026-03-07T10:05:04.099486-05:00,1191020-10104757591,21210403,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1189002,ocds-dgv273-seacev3-1189002-2026-03-07T10:05:03.105187-05:00,1189002-10722307190,21204883,76111505,Servicios de limpieza de telas y muebles,UNSPSC
ocds-dgv273-seacev3-1186604,ocds-dgv273-seacev3-1186604-2026-03-07T10:05:02.975189-05:00,1186604-10250193616,21197905,30111601,Cemento,UNSPSC
ocds-dgv273-seacev3-1188816,ocds-dgv273-seacev3-1188816-2026-03-07T10:05:02.791396-05:00,1188816-20611744162,21204513,42121606,Productos dermatológicos o antiprotozoarios para uso veterinario,UNSPSC
ocds-dgv273-seacev3-2026-755-9,ocds-dgv273-seacev3-2026-755-9-2026-03-07T10:05:01.925148-05:00,1188045-10736723927,21202684,50192703,Comidas combinadas estables sin refrigerar,UNSPSC
ocds-dgv273-seacev3-1190965,ocds-dgv273-seacev3-1190965-2026-03-07T10:04:58.114277-05:00,1190965-10714313717,21210276,77101805,Servicios de control de calidad ambiental,UNSPSC
