Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Contratos:ID del Contrato,Entrega compilada:Contratos:Artículos Contratados:ID,Entrega compilada:Contratos:Artículos Contratados:Clasificaciones adicionales:ID,Entrega compilada:Contratos:Artículos Contratados:Clasificaciones adicionales:Descripción,Entrega compilada:Contratos:Artículos Contratados:Clasificaciones adicionales:Esquema
ocds-dgv273-seacev3-1186547,ocds-dgv273-seacev3-1186547-2026-03-07T10:04:30.035299-05:00,2379639,21197885,30121601,Asfalto,UNSPSC
ocds-dgv273-seacev3-1191710,ocds-dgv273-seacev3-1191710-2026-03-06T10:10:20.600875-05:00,2379319,21211878,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1191911,ocds-dgv273-seacev3-1191911-2026-03-06T10:10:19.735521-05:00,2379336,21212539,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1187879,ocds-dgv273-seacev3-1187879-2026-03-06T10:10:18.776672-05:00,2379417,21202184,80131502,Alquiler de instalaciones comerciales o industriales,UNSPSC
ocds-dgv273-seacev3-1188260,ocds-dgv273-seacev3-1188260-2026-03-06T10:10:18.305431-05:00,2379389,21203234,72121501,Servicios de construcción de plantas químicas,UNSPSC
ocds-dgv273-seacev3-2026-1160-9,ocds-dgv273-seacev3-2026-1160-9-2026-03-06T10:10:18.277114-05:00,2379362,21201955,78111808,Alquiler de vehículos,UNSPSC
ocds-dgv273-seacev3-1186993,ocds-dgv273-seacev3-1186993-2026-03-06T10:10:16.855000-05:00,2379324,21198199,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-2026-1922-33,ocds-dgv273-seacev3-2026-1922-33-2026-03-06T10:10:14.413596-05:00,2379423,21213998,81112205,Mantenimiento de software del sistema de gestión de bases de datos,UNSPSC
ocds-dgv273-seacev3-1191531,ocds-dgv273-seacev3-1191531-2026-03-06T10:10:13.539588-05:00,2379301,21211513,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1191521,ocds-dgv273-seacev3-1191521-2026-03-06T10:10:13.167353-05:00,2379298,21211498,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1191491,ocds-dgv273-seacev3-1191491-2026-03-06T10:10:12.906087-05:00,2379310,21211462,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1191713,ocds-dgv273-seacev3-1191713-2026-03-06T10:10:12.634105-05:00,2379323,21211881,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1191461,ocds-dgv273-seacev3-1191461-2026-03-06T10:10:12.588087-05:00,2379296,21211416,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1191510,ocds-dgv273-seacev3-1191510-2026-03-06T10:10:11.588840-05:00,2379313,21211546,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1191848,ocds-dgv273-seacev3-1191848-2026-03-06T10:10:10.805401-05:00,2379329,21212351,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1188581,ocds-dgv273-seacev3-1188581-2026-03-06T10:10:10.727333-05:00,2379460,21203973,82121504,Impresión tipográfica o serigrafía,UNSPSC
ocds-dgv273-seacev3-1191938,ocds-dgv273-seacev3-1191938-2026-03-06T10:10:10.713267-05:00,2379334,21212555,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1191897,ocds-dgv273-seacev3-1191897-2026-03-06T10:10:10.132436-05:00,2379339,21212477,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1186029,ocds-dgv273-seacev3-1186029-2026-03-06T10:10:09.201438-05:00,2379503,21197410,60141302,Sets de construcción,UNSPSC
ocds-dgv273-seacev3-2026-1160-8,ocds-dgv273-seacev3-2026-1160-8-2026-03-06T10:10:08.723054-05:00,2379474,21202274,78111808,Alquiler de vehículos,UNSPSC
ocds-dgv273-seacev3-1188825,ocds-dgv273-seacev3-1188825-2026-03-06T10:10:02.709011-05:00,2379354,21204450,70171602,Servicios de ensayos del agua,UNSPSC
ocds-dgv273-seacev3-2026-1947-163,ocds-dgv273-seacev3-2026-1947-163-2026-03-06T10:10:02.638380-05:00,2379390,21211144,82101802,Servicio de producción de publicidad,UNSPSC
ocds-dgv273-seacev3-1191902,ocds-dgv273-seacev3-1191902-2026-03-06T10:10:02.408761-05:00,2379338,21212481,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1191268,ocds-dgv273-seacev3-1191268-2026-03-06T10:10:01.394083-05:00,2379500,21210898,72141701,Servicio de arrendamiento o alquiler de maquinaria de construcción,UNSPSC
ocds-dgv273-seacev3-1188819,ocds-dgv273-seacev3-1188819-2026-03-06T10:10:00.184463-05:00,2379433,21204467,77101705,Servicios de consultoría en economía ambiental,UNSPSC
ocds-dgv273-seacev3-1188503,ocds-dgv273-seacev3-1188503-2026-03-06T10:10:00.012736-05:00,2379432,21203867,27112014,Segadora de césped,UNSPSC
ocds-dgv273-seacev3-1187546,ocds-dgv273-seacev3-1187546-2026-03-06T10:09:59.814418-05:00,2379478,21201107,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-1188420,ocds-dgv273-seacev3-1188420-2026-03-06T10:09:59.519136-05:00,2378011,21203629,81101508,Ingeniería arquitectónica,UNSPSC
ocds-dgv273-seacev3-1188129,ocds-dgv273-seacev3-1188129-2026-03-06T10:09:59.386046-05:00,2379475,21203153,72154503,Servicio de alquiler de grúa,UNSPSC
ocds-dgv273-seacev3-2026-1160-10,ocds-dgv273-seacev3-2026-1160-10-2026-03-06T10:09:59.246445-05:00,2379477,21203061,78111808,Alquiler de vehículos,UNSPSC
ocds-dgv273-seacev3-1186300,ocds-dgv273-seacev3-1186300-2026-03-06T10:09:57.677061-05:00,2379499,21199832,95101505,Terreno en ciudad,UNSPSC
ocds-dgv273-seacev3-2026-1310-3,ocds-dgv273-seacev3-2026-1310-3-2026-03-06T10:09:57.288188-05:00,2379393,21200292,24111503,Bolsas de plástico,UNSPSC
ocds-dgv273-seacev3-1191857,ocds-dgv273-seacev3-1191857-2026-03-06T10:09:53.102725-05:00,2379331,21212364,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1191845,ocds-dgv273-seacev3-1191845-2026-03-06T10:09:52.730362-05:00,2379325,21212219,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1191184,ocds-dgv273-seacev3-1191184-2026-03-06T10:09:50.800893-05:00,2379357,21210691,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1188059,ocds-dgv273-seacev3-1188059-2026-03-06T10:09:49.070008-05:00,2379373,21203053,10171505,Nutriente foliar,UNSPSC
ocds-dgv273-seacev3-1187487,ocds-dgv273-seacev3-1187487-2026-03-06T10:09:48.781177-05:00,2379375,21201077,80131502,Alquiler de instalaciones comerciales o industriales,UNSPSC
ocds-dgv273-seacev3-1187527,ocds-dgv273-seacev3-1187527-2026-03-06T10:09:48.723516-05:00,2379485,21201110,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-1191718,ocds-dgv273-seacev3-1191718-2026-03-06T10:09:42.527210-05:00,2379315,21211874,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1191482,ocds-dgv273-seacev3-1191482-2026-03-06T10:09:42.302604-05:00,2379307,21211456,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1191837,ocds-dgv273-seacev3-1191837-2026-03-06T10:09:41.965018-05:00,2379342,21212230,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1191434,ocds-dgv273-seacev3-1191434-2026-03-06T10:09:41.932506-05:00,2379306,21211356,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1191715,ocds-dgv273-seacev3-1191715-2026-03-06T10:09:41.287516-05:00,2379326,21211883,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1191712,ocds-dgv273-seacev3-1191712-2026-03-06T10:09:41.273983-05:00,2379321,21211880,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1191120,ocds-dgv273-seacev3-1191120-2026-03-06T10:09:40.397350-05:00,2378478,21210565,80141607,Gestión de eventos,UNSPSC
ocds-dgv273-seacev3-1191120,ocds-dgv273-seacev3-1191120-2026-03-06T10:09:40.397350-05:00,2378484,21210566,80141607,Gestión de eventos,UNSPSC
ocds-dgv273-seacev3-1191807,ocds-dgv273-seacev3-1191807-2026-03-06T10:09:38.615953-05:00,2379327,21212308,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1188831,ocds-dgv273-seacev3-1188831-2026-03-06T10:09:37.929868-05:00,2379435,21204509,93151515,Servicios de planificación nacional,UNSPSC
ocds-dgv273-seacev3-1187812,ocds-dgv273-seacev3-1187812-2026-03-06T10:09:37.485650-05:00,2379412,21201954,85101503,Servicio para administrar consultorios médicos,UNSPSC
ocds-dgv273-seacev3-1188371,ocds-dgv273-seacev3-1188371-2026-03-06T10:09:37.116098-05:00,2379385,21203402,51131909,Albúmina humana,UNSPSC
ocds-dgv273-seacev3-2026-49-48,ocds-dgv273-seacev3-2026-49-48-2026-03-06T10:09:35.725296-05:00,2379496,21199754,30111601,Cemento,UNSPSC
ocds-dgv273-seacev3-1191180,ocds-dgv273-seacev3-1191180-2026-03-06T10:09:32.013895-05:00,2379316,21210669,80131502,Alquiler de instalaciones comerciales o industriales,UNSPSC
ocds-dgv273-seacev3-1192078,ocds-dgv273-seacev3-1192078-2026-03-06T10:09:31.801768-05:00,2379507,21212745,80141607,Gestión de eventos,UNSPSC
ocds-dgv273-seacev3-1188513,ocds-dgv273-seacev3-1188513-2026-03-06T10:09:28.765739-05:00,2379476,21203733,42131601,Delantales o mandiles para el personal médico,UNSPSC
ocds-dgv273-seacev3-1186873,ocds-dgv273-seacev3-1186873-2026-03-06T10:09:26.361023-05:00,2379469,21200455,83121703,Servicios relacionados con Internet,UNSPSC
ocds-dgv273-seacev3-2026-200130-11,ocds-dgv273-seacev3-2026-200130-11-2026-03-06T10:09:26.129405-05:00,2379384,21202171,51412702,Alteplasa,UNSPSC
ocds-dgv273-seacev3-1191353,ocds-dgv273-seacev3-1191353-2026-03-05T10:11:24.441029-05:00,2379156,21211179,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1191199,ocds-dgv273-seacev3-1191199-2026-03-05T10:11:24.357115-05:00,2379182,21210678,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1186727,ocds-dgv273-seacev3-1186727-2026-03-05T10:11:22.439276-05:00,2379122,21200329,91111601,Servicios de limpieza y mantenimiento,UNSPSC
ocds-dgv273-seacev3-1191345,ocds-dgv273-seacev3-1191345-2026-03-05T10:11:17.926785-05:00,2379148,21211133,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1191302,ocds-dgv273-seacev3-1191302-2026-03-05T10:11:15.215980-05:00,2379157,21210956,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1191208,ocds-dgv273-seacev3-1191208-2026-03-05T10:11:14.559189-05:00,2379184,21210681,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1191142,ocds-dgv273-seacev3-1191142-2026-03-05T10:11:14.173134-05:00,2379124,21210617,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1188790,ocds-dgv273-seacev3-1188790-2026-03-05T10:11:13.374105-05:00,2379088,21204415,70171602,Servicios de ensayos del agua,UNSPSC
ocds-dgv273-seacev3-1187565,ocds-dgv273-seacev3-1187565-2026-03-05T10:11:12.484089-05:00,2379285,21201404,30111601,Cemento,UNSPSC
ocds-dgv273-seacev3-1186548,ocds-dgv273-seacev3-1186548-2026-03-05T10:11:11.957676-05:00,2379275,21200205,77111602,Servicios de descontaminación ambiental,UNSPSC
ocds-dgv273-seacev3-1190088,ocds-dgv273-seacev3-1190088-2026-03-05T10:11:07.432396-05:00,2379102,21208018,81101508,Ingeniería arquitectónica,UNSPSC
ocds-dgv273-seacev3-1191168,ocds-dgv273-seacev3-1191168-2026-03-05T10:11:06.688274-05:00,2379180,21210664,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1191152,ocds-dgv273-seacev3-1191152-2026-03-05T10:11:05.831536-05:00,2379160,21210633,80131502,Alquiler de instalaciones comerciales o industriales,UNSPSC
ocds-dgv273-seacev3-1191210,ocds-dgv273-seacev3-1191210-2026-03-05T10:11:05.638288-05:00,2379185,21210717,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1188786,ocds-dgv273-seacev3-1188786-2026-03-05T10:11:04.381264-05:00,2379054,21204413,76122001,Disposición final de desechos genéricos no peligrosos,UNSPSC
ocds-dgv273-seacev3-2026-200201-2,ocds-dgv273-seacev3-2026-200201-2-2026-03-05T10:11:04.316160-05:00,2379080,21200789,72121505,Servicios de construcción de plantas para tratamiento de aguas residuales y aguas servidas,UNSPSC
ocds-dgv273-seacev3-1186798,ocds-dgv273-seacev3-1186798-2026-03-05T10:11:04.037210-05:00,2379082,21198015,51999999,Medicamentos y productos farmacéuticos,UNSPSC
ocds-dgv273-seacev3-1186537,ocds-dgv273-seacev3-1186537-2026-03-05T10:11:03.620349-05:00,2379067,21200170,50131702,Leche o productos de mantequilla estables sin refrigerar,UNSPSC
ocds-dgv273-seacev3-1186537,ocds-dgv273-seacev3-1186537-2026-03-05T10:11:03.620349-05:00,2379067,21200169,50192109,"Papas fritas en hojuelas y al hilo, mix de bocaditos o galletas saladas",UNSPSC
ocds-dgv273-seacev3-2026-1523-5,ocds-dgv273-seacev3-2026-1523-5-2026-03-05T10:11:01.844454-05:00,2379061,21200349,30111601,Cemento,UNSPSC
ocds-dgv273-seacev3-1191204,ocds-dgv273-seacev3-1191204-2026-03-05T10:10:56.040885-05:00,2379183,21210702,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1191330,ocds-dgv273-seacev3-1191330-2026-03-05T10:10:55.440439-05:00,2379144,21211123,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-2026-10249-99,ocds-dgv273-seacev3-2026-10249-99-2026-03-05T10:10:53.335129-05:00,2379106,21204292,81141504,Calibración o reparación de equipos de prueba,UNSPSC
ocds-dgv273-seacev3-1187394,ocds-dgv273-seacev3-1187394-2026-03-05T10:10:52.150008-05:00,2379283,21201017,81101515,Ingeniería de infraestructura de plantas o instalaciones,UNSPSC
ocds-dgv273-seacev3-1188413,ocds-dgv273-seacev3-1188413-2026-03-05T10:10:46.746138-05:00,2378815,21203647,80131502,Alquiler de instalaciones comerciales o industriales,UNSPSC
ocds-dgv273-seacev3-1191183,ocds-dgv273-seacev3-1191183-2026-03-05T10:10:45.581322-05:00,2379134,21210670,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1191218,ocds-dgv273-seacev3-1191218-2026-03-05T10:10:45.204439-05:00,2379186,21210721,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1190031,ocds-dgv273-seacev3-1190031-2026-03-05T10:10:45.042639-05:00,2379159,21207758,92101501,Servicios de vigilancia,UNSPSC
ocds-dgv273-seacev3-1190120,ocds-dgv273-seacev3-1190120-2026-03-05T10:10:43.947798-05:00,2379224,21207806,92101501,Servicios de vigilancia,UNSPSC
ocds-dgv273-seacev3-1191304,ocds-dgv273-seacev3-1191304-2026-03-05T10:10:43.150095-05:00,2379161,21210989,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1191167,ocds-dgv273-seacev3-1191167-2026-03-05T10:10:43.060669-05:00,2379132,21210662,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-2026-1578-1,ocds-dgv273-seacev3-2026-1578-1-2026-03-05T10:10:42.144238-05:00,2379253,21201178,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-2026-200575-2,ocds-dgv273-seacev3-2026-200575-2-2026-03-05T10:10:40.901638-05:00,2379281,21197721,78101703,Servicios de transporte nacional por barcaza,UNSPSC
ocds-dgv273-seacev3-2026-811-2,ocds-dgv273-seacev3-2026-811-2-2026-03-05T10:10:40.074179-05:00,2379181,21197764,10151605,Semillas de avena,UNSPSC
ocds-dgv273-seacev3-2026-593-6,ocds-dgv273-seacev3-2026-593-6-2026-03-05T10:10:39.711567-05:00,2379206,21200264,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-1191297,ocds-dgv273-seacev3-1191297-2026-03-05T10:10:36.432634-05:00,2379139,21211016,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1191360,ocds-dgv273-seacev3-1191360-2026-03-05T10:10:34.915961-05:00,2379151,21211166,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1191328,ocds-dgv273-seacev3-1191328-2026-03-05T10:10:34.453317-05:00,2379142,21211065,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-2026-1753-1,ocds-dgv273-seacev3-2026-1753-1-2026-03-05T10:10:32.989073-05:00,2379232,21200642,50131702,Leche o productos de mantequilla estables sin refrigerar,UNSPSC
ocds-dgv273-seacev3-1191506,ocds-dgv273-seacev3-1191506-2026-03-04T10:08:47.754098-05:00,2378991,21211510,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1188855,ocds-dgv273-seacev3-1188855-2026-03-04T10:08:45.077257-05:00,2378967,21204541,77121704,Servicios de tratamiento de aguas superficiales,UNSPSC
ocds-dgv273-seacev3-1188818,ocds-dgv273-seacev3-1188818-2026-03-04T10:08:45.050226-05:00,2378958,21204424,77121704,Servicios de tratamiento de aguas superficiales,UNSPSC
ocds-dgv273-seacev3-1187844,ocds-dgv273-seacev3-1187844-2026-03-04T10:08:43.090383-05:00,2378906,21202176,10171605,Mezclas Nitrógeno Fósforo Potasio,UNSPSC
ocds-dgv273-seacev3-1186585,ocds-dgv273-seacev3-1186585-2026-03-04T10:08:42.564773-05:00,2378887,21200216,76122003,Disposición final para desechos peligrosos,UNSPSC
ocds-dgv273-seacev3-1191991,ocds-dgv273-seacev3-1191991-2026-03-04T10:08:38.275615-05:00,2378922,21212857,80141607,Gestión de eventos,UNSPSC
ocds-dgv273-seacev3-1191469,ocds-dgv273-seacev3-1191469-2026-03-04T10:08:34.862499-05:00,2378984,21211432,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1191492,ocds-dgv273-seacev3-1191492-2026-03-04T10:08:34.707160-05:00,2378985,21211461,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1192284,ocds-dgv273-seacev3-1192284-2026-03-04T10:08:34.497073-05:00,2378994,21213395,81112501,Servicio de licencias para software de computadoras,UNSPSC
ocds-dgv273-seacev3-1187080,ocds-dgv273-seacev3-1187080-2026-03-04T10:08:32.710347-05:00,2378880,21198243,78111808,Alquiler de vehículos,UNSPSC
ocds-dgv273-seacev3-1185720,ocds-dgv273-seacev3-1185720-2026-03-04T10:08:31.559258-05:00,2379049,21197146,76111501,Servicios de limpieza de edificios,UNSPSC
ocds-dgv273-seacev3-1188899,ocds-dgv273-seacev3-1188899-2026-03-04T10:08:28.597155-05:00,2378977,21204598,70131707,Análisis de fertilidad del suelo,UNSPSC
ocds-dgv273-seacev3-1191502,ocds-dgv273-seacev3-1191502-2026-03-04T10:08:28.126158-05:00,2378989,21211485,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1192035,ocds-dgv273-seacev3-1192035-2026-03-04T10:08:27.584983-05:00,2378925,21212925,82101603,Publicidad en Internet,UNSPSC
ocds-dgv273-seacev3-1188334,ocds-dgv273-seacev3-1188334-2026-03-04T10:08:24.057481-05:00,2378924,21203381,72121103,Servicios de renovación y reparación de edificios comerciales y de oficinas,UNSPSC
ocds-dgv273-seacev3-1187586,ocds-dgv273-seacev3-1187586-2026-03-04T10:08:24.043747-05:00,2378886,21201407,83121703,Servicios relacionados con Internet,UNSPSC
ocds-dgv273-seacev3-2026-10388-1,ocds-dgv273-seacev3-2026-10388-1-2026-03-04T10:08:23.524671-05:00,2378993,21199602,78141501,Servicios de expedición de carga,UNSPSC
ocds-dgv273-seacev3-2026-109133-2,ocds-dgv273-seacev3-2026-109133-2-2026-03-04T10:08:22.565362-05:00,2379025,21199586,50221101,Granos de cereal,UNSPSC
ocds-dgv273-seacev3-2026-109133-2,ocds-dgv273-seacev3-2026-109133-2-2026-03-04T10:08:22.565362-05:00,2379025,21199587,50131702,Leche o productos de mantequilla estables sin refrigerar,UNSPSC
ocds-dgv273-seacev3-1186623,ocds-dgv273-seacev3-1186623-2026-03-04T10:08:21.534883-05:00,2378903,21197927,42161507,Soluciones para diálisis peritoneal,UNSPSC
ocds-dgv273-seacev3-2026-1947-7,ocds-dgv273-seacev3-2026-1947-7-2026-03-04T10:08:16.511608-05:00,2378944,21211926,80141607,Gestión de eventos,UNSPSC
ocds-dgv273-seacev3-1192014,ocds-dgv273-seacev3-1192014-2026-03-04T10:08:15.791330-05:00,2378927,21212699,82101603,Publicidad en Internet,UNSPSC
ocds-dgv273-seacev3-1191541,ocds-dgv273-seacev3-1191541-2026-03-04T10:08:14.904532-05:00,2378996,21211565,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1191456,ocds-dgv273-seacev3-1191456-2026-03-04T10:08:13.516255-05:00,2378981,21211447,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1191442,ocds-dgv273-seacev3-1191442-2026-03-04T10:08:13.502614-05:00,2378979,21211400,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1188197,ocds-dgv273-seacev3-1188197-2026-03-04T10:08:11.638609-05:00,2378921,21203197,80131502,Alquiler de instalaciones comerciales o industriales,UNSPSC
ocds-dgv273-seacev3-1186880,ocds-dgv273-seacev3-1186880-2026-03-04T10:08:10.312672-05:00,2378939,21198093,83121703,Servicios relacionados con Internet,UNSPSC
ocds-dgv273-seacev3-1186640,ocds-dgv273-seacev3-1186640-2026-03-04T10:08:10.292430-05:00,2378943,21197930,42221520,Obturador o introductor de punta dilatadora para cánula arterial,UNSPSC
ocds-dgv273-seacev3-1174244,ocds-dgv273-seacev3-1174244-2026-03-04T10:08:07.616880-05:00,2378995,21156837,81101508,Ingeniería arquitectónica,UNSPSC
ocds-dgv273-seacev3-1186298,ocds-dgv273-seacev3-1186298-2026-03-04T10:08:02.913766-05:00,2379046,21199829,78111808,Alquiler de vehículos,UNSPSC
ocds-dgv273-seacev3-1187768,ocds-dgv273-seacev3-1187768-2026-03-04T10:08:01.638654-05:00,2378933,21201776,46181506,Ponchos protectores,UNSPSC
ocds-dgv273-seacev3-2026-1587-4,ocds-dgv273-seacev3-2026-1587-4-2026-03-04T10:08:01.464121-05:00,2378963,21197586,81101508,Ingeniería arquitectónica,UNSPSC
ocds-dgv273-seacev3-1186845,ocds-dgv273-seacev3-1186845-2026-03-04T10:08:01.187474-05:00,2378875,21198058,72141107,Servicios de construcción y reparación de puentes,UNSPSC
ocds-dgv273-seacev3-1187027,ocds-dgv273-seacev3-1187027-2026-03-02T09:52:52.305111-05:00,2378868,21198222,30111601,Cemento,UNSPSC
ocds-dgv273-seacev3-1191693,ocds-dgv273-seacev3-1191693-2026-03-01T09:59:22.431724-05:00,2378855,21211858,81161801,Servicio de arrendamiento o alquiler de plataforma o equipo de comunicación de datos,UNSPSC
ocds-dgv273-seacev3-1191623,ocds-dgv273-seacev3-1191623-2026-03-01T09:59:22.394528-05:00,2378831,21211753,82111804,Servicios de traducción escrita,UNSPSC
ocds-dgv273-seacev3-1189861,ocds-dgv273-seacev3-1189861-2026-03-01T09:59:21.700206-05:00,2378672,21207150,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1189557,ocds-dgv273-seacev3-1189557-2026-03-01T09:59:21.557813-05:00,2378676,21206246,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1189552,ocds-dgv273-seacev3-1189552-2026-03-01T09:59:21.539697-05:00,2378674,21206225,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1189097,ocds-dgv273-seacev3-1189097-2026-03-01T09:59:21.332855-05:00,2378810,21207389,80131502,Alquiler de instalaciones comerciales o industriales,UNSPSC
ocds-dgv273-seacev3-2026-957-2,ocds-dgv273-seacev3-2026-957-2-2026-03-01T09:59:20.980303-05:00,2378727,21201989,30111503,Hormigón aislante,UNSPSC
ocds-dgv273-seacev3-1187466,ocds-dgv273-seacev3-1187466-2026-03-01T09:59:20.906443-05:00,2378702,21201245,27112014,Segadora de césped,UNSPSC
ocds-dgv273-seacev3-1191672,ocds-dgv273-seacev3-1191672-2026-03-01T09:59:18.429450-05:00,2378844,21211852,80141607,Gestión de eventos,UNSPSC
ocds-dgv273-seacev3-1191688,ocds-dgv273-seacev3-1191688-2026-03-01T09:59:18.122290-05:00,2378823,21211835,80141607,Gestión de eventos,UNSPSC
ocds-dgv273-seacev3-1189297,ocds-dgv273-seacev3-1189297-2026-03-01T09:59:18.048896-05:00,2378820,21205549,80131502,Alquiler de instalaciones comerciales o industriales,UNSPSC
ocds-dgv273-seacev3-1190945,ocds-dgv273-seacev3-1190945-2026-03-01T09:59:17.578200-05:00,2378669,21210275,81111510,Servicios de desarrollo de aplicaciones de servidor para Internet o intranet,UNSPSC
ocds-dgv273-seacev3-1189865,ocds-dgv273-seacev3-1189865-2026-03-01T09:59:16.401067-05:00,2378673,21207052,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1191593,ocds-dgv273-seacev3-1191593-2026-03-01T09:59:16.325575-05:00,2378840,21211747,80141607,Gestión de eventos,UNSPSC
ocds-dgv273-seacev3-1187164,ocds-dgv273-seacev3-1187164-2026-03-01T09:59:13.196005-05:00,2378407,21200721,50192109,"Papas fritas en hojuelas y al hilo, mix de bocaditos o galletas saladas",UNSPSC
ocds-dgv273-seacev3-1187164,ocds-dgv273-seacev3-1187164-2026-03-01T09:59:13.196005-05:00,2378662,21200720,50131702,Leche o productos de mantequilla estables sin refrigerar,UNSPSC
ocds-dgv273-seacev3-1185977,ocds-dgv273-seacev3-1185977-2026-03-01T09:59:13.066819-05:00,2378800,21199519,81112401,Alquiler de hardware de computación,UNSPSC
ocds-dgv273-seacev3-1191691,ocds-dgv273-seacev3-1191691-2026-03-01T09:59:09.478132-05:00,2378836,21211849,81161801,Servicio de arrendamiento o alquiler de plataforma o equipo de comunicación de datos,UNSPSC
ocds-dgv273-seacev3-1189601,ocds-dgv273-seacev3-1189601-2026-03-01T09:59:07.179644-05:00,2378685,21206293,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1191203,ocds-dgv273-seacev3-1191203-2026-03-01T09:59:06.929657-05:00,2378799,21210704,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-1187705,ocds-dgv273-seacev3-1187705-2026-03-01T09:59:05.190168-05:00,2378839,21201711,11111611,Grava,UNSPSC
ocds-dgv273-seacev3-2026-10572-1,ocds-dgv273-seacev3-2026-10572-1-2026-03-01T09:59:04.881292-05:00,2378681,21200636,78141501,Servicios de expedición de carga,UNSPSC
ocds-dgv273-seacev3-1186037,ocds-dgv273-seacev3-1186037-2026-03-01T09:59:04.247696-05:00,2378732,21197474,39122103,Poste de servicios públicos,UNSPSC
