Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Adjudicaciones:ID de Adjudicación,Entrega compilada:Adjudicaciones:Artículos Adjudicados:ID,compiledRelease/awards/0/items/0/position,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Descripción,compiledRelease/awards/0/items/0/statusDetails,compiledRelease/awards/0/items/0/status,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Clasificación:ID,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Clasificación:Descripción,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Clasificación:Esquema,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Cantidad,compiledRelease/awards/0/items/0/totalValue/amount,compiledRelease/awards/0/items/0/totalValue/currency,compiledRelease/awards/0/items/0/totalValue/currencyName,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Unidad:ID,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Unidad:Nombre,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Unidad:Esquema
ocds-dgv273-seacev3-1187518,ocds-dgv273-seacev3-1187518-2026-04-18T10:19:29.565746-05:00,1187518-20613363379,21201092,1,ADOQUIN DE CONCRETO PEATONAL DE 20 cm x 10 cm x 6 cm,CONTRATADO,active,3013150700233356,ADOQUIN DE CONCRETO PEATONAL DE 20 cm x 10 cm x 6 cm,CUBSO,50079.0,56000.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1117-2,ocds-dgv273-seacev3-2026-1117-2-2026-04-18T10:19:29.423740-05:00,1186494-20487209865,21200120,1,"ADQUISICIÓN ALIMENTOS PARA EL PROGRAMA DE COMPLEMENTACIÓN ALIMENTARIA (PCA) DE LA MUNICIPALIDAD PROVINCIAL DE JAUJA, CORRESPONDIENTE AL PERIODO 2026",CONTRATADO,active,,,,1.0,527233.46,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1187168,ocds-dgv273-seacev3-1187168-2026-04-18T10:19:29.390222-05:00,1187168-10402037950,21200724,582,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CONTRATADO,active,7710180500314145,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CUBSO,1.0,30000.0,PEN,Nuevos Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1189073,ocds-dgv273-seacev3-1189073-2026-04-18T10:19:25.386860-05:00,1189073-10459821495,21204983,513,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CONTRATADO,active,7710180500314145,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CUBSO,1.0,18000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1190484,ocds-dgv273-seacev3-1190484-2026-04-18T10:19:23.316798-05:00,1190484-10464238668,21209066,538,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CONTRATADO,active,7710180500314145,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CUBSO,1.0,18000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1189061,ocds-dgv273-seacev3-1189061-2026-04-18T10:19:23.129310-05:00,1189061-10433621862,21204971,494,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CONTRATADO,active,7710180500314145,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CUBSO,1.0,30000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1190055,ocds-dgv273-seacev3-1190055-2026-04-18T10:19:22.294452-05:00,1190055-20563212099,21207796,1,IMPULSOR PARA EL HOMOGENIZADOR DE LABORATORIO,CONTRATADO,active,4112170100054666,TUBO DE VIDRIO HOMOGENIZADOR 125 mL CON VASTAGO DE ACERO,CUBSO,1.0,6066.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1636-1,ocds-dgv273-seacev3-2026-1636-1-2026-04-18T10:19:21.013591-05:00,1190552-20479379735,21209124,1,"ADQUISICION DE MEZCLA PRECOCIDA DE HOJUELA DE KIWICHA, QUINUA, AVENA, SEMOLA DE TRIGO Y HARINA DE CEBADA CON MACA Y LINAZA FORTIFICADA CON VITAMINAS Y MINERALES PARA EL PROGRAMA DEL VASO DE LECHE PARA EL AÑO FISCAL 2026",CONTRATADO,active,5019210900391578,"HOJUELA DE AVENA, QUINUA Y KIWICHA PRECOCIDA ENRIQUECIDA CON VITAMINAS Y MINERALES",CUBSO,69237.0,602361.9,PEN,Soles,18,Kilogramo,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1189183,ocds-dgv273-seacev3-1189183-2026-04-18T10:19:20.400065-05:00,1189183-20605388672,21205213,1,MATERIAL GRANULAR PARA BASE TIPO A,CONSENTIDO,active,3011180100372572,MATERIAL GRANULAR PARA BASE TIPO A,CUBSO,4600.0,123740.0,PEN,Soles,26,M3,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1189183,ocds-dgv273-seacev3-1189183-2026-04-18T10:19:20.400065-05:00,1189183-10406613866,21205213,1,MATERIAL GRANULAR PARA BASE TIPO A,CONTRATADO,active,3011180100372572,MATERIAL GRANULAR PARA BASE TIPO A,CUBSO,4600.0,128800.0,PEN,Soles,26,M3,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1187521,ocds-dgv273-seacev3-1187521-2026-04-18T10:19:19.242636-05:00,1187521-10724820994,21201370,608,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CONTRATADO,active,7710180500314145,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CUBSO,1.0,12000.0,PEN,Nuevos Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1189010,ocds-dgv273-seacev3-1189010-2026-04-18T10:19:19.013364-05:00,1189010-1767986,21204893,1,SUPERVISION DE OBRA DE AMPLIACION DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO,ADJUDICADO,pending,8110151500364447,SUPERVISION DE OBRA DE AMPLIACION DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO,CUBSO,1.0,448522.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1725-2,ocds-dgv273-seacev3-2026-1725-2-2026-04-18T10:19:18.438494-05:00,1187888-1767509,21202206,1,"CONTRATACIÓN DE EJECUCIÓN DE LA OBRA DENOMINADO CONSTRUCCIÓN DE COBERTURA DE INSTALACIONES DEPORTIVAS EN  COMPLEJO DEPORTIVO UKUNAPATA DEL CERCADO DE PATAMBUCO, DISTRITO DE PATAMBUCO, PROVINCIA SANDIA, DEPARTAMENTO PUNO",CONTRATADO,active,7215260500367813,CONSTRUCCION DE COBERTURA CON PLANCHA METALICA PARA CAMPO DEPORTIVO,CUBSO,1.0,303919.6,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1187533,ocds-dgv273-seacev3-1187533-2026-04-18T10:19:18.319906-05:00,1187533-10095948702,21201385,612,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CONTRATADO,active,7710180500314145,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CUBSO,1.0,12000.0,PEN,Nuevos Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1188426,ocds-dgv273-seacev3-1188426-2026-04-18T10:19:13.812036-05:00,1188426-20516831708,21203463,1,"SERVICIO DE ALQUILER DE NUEVE (09) IMPRESORAS (IMPRESIONES Y COPIAS), PARA LA MUNICIPALIDAD DISTRITAL DE SANTA MARÍA DEL MAR-LIMA-LIMA",CONTRATADO,active,8016180100232761,SERVICIO DE ALQUILER DE EQUIPO MULTIFUNCIONAL COPIADORA FAX IMPRESORA SCANNER,CUBSO,1.0,52470.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1190682,ocds-dgv273-seacev3-1190682-2026-04-18T10:19:11.831142-05:00,1190682-10094930699,21209746,550,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CONTRATADO,active,7710180500314145,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CUBSO,1.0,24000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1188739,ocds-dgv273-seacev3-1188739-2026-04-18T10:19:11.412866-05:00,1188739-10460980297,21204293,523,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CONTRATADO,active,7710180500314145,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CUBSO,1.0,12000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1188486,ocds-dgv273-seacev3-1188486-2026-04-18T10:19:10.598100-05:00,1188486-10469404159,21203861,628,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CONTRATADO,active,7710180500314145,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CUBSO,1.0,12000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1189796,ocds-dgv273-seacev3-1189796-2026-04-18T10:19:08.705542-05:00,1189796-10471363699,21206930,529,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CONTRATADO,active,7710180500314145,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CUBSO,1.0,30000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1187457,ocds-dgv273-seacev3-1187457-2026-04-18T10:19:07.866454-05:00,1187457-10731866495,21201272,604,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CONTRATADO,active,7710180500314145,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CUBSO,1.0,18000.0,PEN,Nuevos Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1188675,ocds-dgv273-seacev3-1188675-2026-04-18T10:19:07.701661-05:00,1188675-20487064280,21204208,1,CEMENTO PORTLAND TIPO I X 42.50 kg,CONTRATADO,active,3011160100012771,CEMENTO PORTLAND TIPO I X 42.50 kg,CUBSO,17000.0,462230.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1187010,ocds-dgv273-seacev3-1187010-2026-04-18T10:19:07.379129-05:00,1187010-10455490508,21200597,574,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CONTRATADO,active,7710180500314145,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CUBSO,1.0,30000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1191329,ocds-dgv273-seacev3-1191329-2026-04-18T10:19:03.285866-05:00,1191329-20542211696,21211124,1,"REPARACION DE ESPACIO DE RECREACION PASIVA; EN EL (LA) PLAZA DE ARMAS EN EL CENTRO POBLADO ULLPAYAC, DISTRITO DE PASTAZA, PROVINCIA DETEM DEL MARAÑON, DEPARTAMENTO DE LORETO  CON CUI N° 2686552",CONTRATADO,active,7214112800364494,REMODELACION DE PARQUES Y PLAZAS,CUBSO,1.0,1343260.33,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1190635,ocds-dgv273-seacev3-1190635-2026-04-18T10:19:02.517386-05:00,1190635-20567113508,21210536,1,"ADQUISICION DE INSUMOS ALIMENTICIOS PARA EL PROGRAMA DE COMPLEMENTACION ALIMENTARIA (PCA) EN SUS DIFERENTES MODALIDADES, CORRESPONDIENTE AL AÑO 2026",CONTRATADO,active,,,,4.0,382550.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1190455,ocds-dgv273-seacev3-1190455-2026-04-18T10:19:02.503547-05:00,1190455-10708702914,21209032,536,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CONTRATADO,active,7710180500314145,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CUBSO,1.0,24000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-2365-11,ocds-dgv273-seacev3-2026-2365-11-2026-04-18T10:19:02.330088-05:00,1189655-20601190487,21206487,1,ADQUISICION DE COMPUERTAS DE EJE EXTENDIDO CON ACTUADOR ELECTRICO PARA LA PTAP DE LA PAMPA INALAMBRICA DE LA EPS ILO S.A.,CONSENTIDO,active,4014161300344011,VALVULA DE COMPUERTA DE ACERO AL CARBONO FUNDIDO ASTM A216 DE 10 in PN 20 CON BRIDA,CUBSO,26.0,1215400.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1190677,ocds-dgv273-seacev3-1190677-2026-04-18T10:19:01.882401-05:00,1190677-10105196887,21209761,551,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CONTRATADO,active,7710180500314145,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CUBSO,1.0,18000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-10049-7,ocds-dgv273-seacev3-2026-10049-7-2026-04-18T10:19:00.303280-05:00,1191969-20447940044,21212656,1,"ADQUISICIÓN DE ESPONJA INTRAVAGINAL CON ACETATO DE MEDROXIPROGESTERONA Y HORMANA EGG X 25 ML, PARA EL PROYECTO ""AMPLIACIÓN PARA EL MEJORAMIENTO DE LA PRODUCTIVIDAD DE CARNE Y LANA DE OVINO 6 PROVINCIAS DEL DEPARTAMENTO DE PUNO""",CONTRATADO,active,,,,2.0,1319500.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1191457,ocds-dgv273-seacev3-1191457-2026-04-18T10:18:59.320715-05:00,1191457-10251852184,21211454,1,"ADQUISICION DE CONCRETO PREMEZCLADO PARA EL PROYECTO: ¿MEJORAMIENTO DEL SERVICIO DE MOVILIDAD URBANA EN LAS APVS HANAN QOSQO, SANTO TOMAS, ORION KAWARINA Y VILLA EL MIRADOR ACOMAYO DEL DISTRITO DE SAN SEBASTIAN EN LA PROVINCIA DE CUSCO, REGION CUSCO¿",CONTRATADO,active,,,,1.0,1173420.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1202050,ocds-dgv273-seacev3-1202050-2026-04-18T10:18:58.385717-05:00,1202050-20613206117,21241482,1,Elaboración del estudio de preinversión a nivel de perfil del proyecto de inversión denominado ¿Mejoramiento y Ampliación del Servicio de Transporte Urbano en el COSAC I desde el Distrito de Chorrillos hasta el Distrito de Independencia de la Provinc,CONTRATADO,active,8010160400225830,CONSULTORIA DE ELABORACION DE MODELO DE PERFIL DE PROYECTO PARA INVERSION PUBLICA,CUBSO,1.0,1525347.3,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1192888,ocds-dgv273-seacev3-1192888-2026-04-18T10:18:57.998720-05:00,1192888-1770295,21214929,1,"CONTRATACIÓN DE CONSULTORÍA DE OBRA PARA LA SUPERVISIÓN DE LA OBRA: ¿AMPLIACION DEL SERVICIO DE MOVILIDAD URBANA EN LA LOCALIDAD DE OCROS, DISTRITO DE OCROS - PROVINCIA DE OCROS - DEPARTAMENTO DE ANCASH¿, CUI 2652417",CONTRATADO,active,8110151000336399,SUPERVISION DE OBRA DE CONSTRUCCION DE CALLES Y SIMILARES,CUBSO,1.0,237973.5,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1191128,ocds-dgv273-seacev3-1191128-2026-04-18T10:18:57.904674-05:00,1191128-20501887286,21210523,1,ADQUISICIÓN DE REACTIVOS E INSUMOS PARA EL DEPARTAMENTO DE PATOLOGÍA CLÍNICA CON EQUIPO AUTOMATIZADO EN SESIÓN DE USO (AREA DE EMERGENCIA ¿ GASES ARTERIALES) PARA EL HOSPITAL REGIONAL HERMILIO VALDIZÁN,CONTRATADO,active,4111580600349785,"CARTUCHO PARA ANALIZADOR DE GASES ARTERIALES, ELECTROLITOS Y METABOLITOS",CUBSO,23000.0,736000.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-923-4,ocds-dgv273-seacev3-2026-923-4-2026-04-18T10:18:57.330546-05:00,1188190-20568024878,21203186,1,ADQUISICION DE LECHE EVAPORADA PARA EL PROGRAMNA DE VASO LECHE DE LA MUNICIPALIDAD DISTRITAL DE HUANDO PERIODO 2026.,ADJUDICADO,pending,5013170200307453,LECHE EVAPORADA ENTERA X 400 g  APROX.,CUBSO,33216.0,126121.15,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1187199,ocds-dgv273-seacev3-1187199-2026-04-18T10:18:57.316811-05:00,1187199-10723637657,21198332,588,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CONTRATADO,active,7710180500314145,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CUBSO,1.0,8000.0,PEN,Nuevos Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1184289,ocds-dgv273-seacev3-1184289-2026-04-18T10:18:57.105718-05:00,1184289-1769441,21193572,1,CREACION DEL PARQUE INFANTIL DEL CENTRO POBLADO SAN AGUSTIN DE HUAYCHAO DEL DISTRITO DE HUAYLLAY ¿ PROVINCIA DE PASCO ¿ DEPARTA-MENTO DE PASCO¨,CONTRATADO,active,7214112800233081,CONSTRUCCION DE PARQUES Y PLAZAS,CUBSO,1.0,1441058.48,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-337-1,ocds-dgv273-seacev3-2026-337-1-2026-04-18T10:18:57.097609-05:00,1186665-20609494809,21200275,1,ADQUISICION DE SUMINISTRO DE COMBUSTIBLE PARA LAS DIFERENTES UNIDADES VEHICULARES Y ACTIVIDADES DE LA MUNICIPALIDAD DISTRITAL DE SAN JERONIMO ANDAHUAYLAS APURIMAC,CONSENTIDO,active,,,,2.0,226500.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-273-1,ocds-dgv273-seacev3-2026-273-1-2026-04-18T10:18:57.076253-05:00,1187483-20603516207,21201070,1,"ADQUISICIÓN DE COMBUSTIBLE DIÉSEL B5 S-50, PARA LAS UNIDADES VEHICULARES DE LA MUNICIPALIDAD DISTRITAL DE MORO, PROVINCIA SANTA, DEPARTAMENTO DE ANCASH",CONTRATADO,active,1510150500233280,DIESEL B5 S-50,CUBSO,1.0,105485.7,PEN,Soles,13,Galon,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1190799,ocds-dgv273-seacev3-1190799-2026-04-18T10:18:52.247485-05:00,1190799-1770637,21209878,1,"EJECUCIÓN DE OBRA; CREACIÓN DEL SERVICIO DE ESPACIOS PÚBLICOS URBANOS EN LA ¿ALAMEDA PUENTE PIEDRA¿, UBICADO ENTRE LA CALLE SAN MIGUEL Y LA AVENIDA SAN JUAN DE DIOS ¿ SECTOR LAS VEGAS ¿ DISTRITO DE PUENTE PIEDRA, PROVINCIA DE LIMA, DEPARTAMENTO DE LI",CONTRATADO,active,7214110500233091,CONSTRUCCION DE ALAMEDAS,CUBSO,1.0,2493771.07,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-685-4,ocds-dgv273-seacev3-2026-685-4-2026-04-18T10:18:51.559260-05:00,1189827-1769525,21207097,1,MEJORAMIENTO DEL SERVICIO DE PRACTICA DEPORTIVA Y/O RECREATIVA EN EL\nBARRIO SAN JOSE DEL OBELISCO DEL DISTRITO DE BAMBAMARCA DE LA\nPROVINCIA DE HUALGAYOC DEL DEPARTAMENTO DE CAJAMARCA,CONTRATADO,active,7215310200291019,REMODELACION DE COMPLEJO DEPORTIVO,CUBSO,1.0,793787.55,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1189895,ocds-dgv273-seacev3-1189895-2026-04-18T10:18:50.762179-05:00,1189895-10462432718,21207465,533,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CONTRATADO,active,7710180500314145,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CUBSO,1.0,30000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1190699,ocds-dgv273-seacev3-1190699-2026-04-18T10:18:50.592413-05:00,1190699-10727581583,21209780,552,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CONTRATADO,active,7710180500314145,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CUBSO,1.0,18000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1190967,ocds-dgv273-seacev3-1190967-2026-04-18T10:18:50.507086-05:00,1190967-20518759079,21210284,1,"ADQUISICIÓN DE VARILLAS DE ACERO CORRUGADO Y ALAMBRE, PARA EL PROYECTO ¿MEJORAMIENTO DE LOS SERVICIOS DE PROTECCIÓN EN RIBERAS DE RÍO VULNERABLES ANTE EL PELIGRO EN EL MARGEN DERECHA DEL RIO CHUMBAO DISTRITO DE SAN JERONIMO DE LA PROVINCIA DE ANDAHUA",CONTRATADO,active,,,,12240.0,529050.82,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1189893,ocds-dgv273-seacev3-1189893-2026-04-18T10:18:50.411022-05:00,1189893-10705263634,21207371,532,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CONTRATADO,active,7710180500314145,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CUBSO,1.0,18000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1190502,ocds-dgv273-seacev3-1190502-2026-04-18T10:18:49.203015-05:00,1190502-10720295178,21209090,540,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CONTRATADO,active,7710180500314145,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CUBSO,1.0,18000.0,PEN,Soles,985,Pulgada 2,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1189911,ocds-dgv273-seacev3-1189911-2026-04-18T10:18:47.139066-05:00,1189911-20532492051,21207401,1,CEMENTO PORTLAND PUZOLANICO TIPO IP X 42.50 kg,CONSENTIDO,active,3011160100012953,CEMENTO PORTLAND PUZOLANICO TIPO IP X 42.50 kg,CUBSO,1.0,77975.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1189911,ocds-dgv273-seacev3-1189911-2026-04-18T10:18:47.139066-05:00,1189911-20601397553,21207401,1,CEMENTO PORTLAND PUZOLANICO TIPO IP X 42.50 kg,CONTRATADO,active,3011160100012953,CEMENTO PORTLAND PUZOLANICO TIPO IP X 42.50 kg,CUBSO,1.0,78750.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1191836,ocds-dgv273-seacev3-1191836-2026-04-18T10:18:46.832579-05:00,1191836-20600190301,21212356,1,PISO LAMINADO COLOR MADERA NATURAL,CONTRATADO,active,,,,1624.0,159498.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1189498,ocds-dgv273-seacev3-1189498-2026-04-18T10:18:46.715044-05:00,1189498-1775995,21206018,1,SUPERVISION DE OBRA DE AMPLIACION DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO,CONTRATADO,active,8110151500364447,SUPERVISION DE OBRA DE AMPLIACION DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO,CUBSO,1.0,437520.3,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1188699,ocds-dgv273-seacev3-1188699-2026-04-18T10:18:46.699649-05:00,1188699-20401900587,21204213,1,"ADQUISICIÓN DE ACERO DE CONSTRUCCIÓN PARA LA EJECUCION DE LA OBRA ""CREACION DEL SERVICIO DE TRANSPORTE UNIVERSITARIO DE LA UNIVERSIDAD NACIONAL INTERCULTURAL DE LA SELVA CENTRAL JUAN SANTOS ATAHUALPA EN LA MERCED, VILLA ASHANINGA Y SANIBENI DISTRITO",CONTRATADO,active,,,,2.0,94418.36,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1187446,ocds-dgv273-seacev3-1187446-2026-04-18T10:18:45.872164-05:00,1187446-10748535956,21201261,603,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CONTRATADO,active,7710180500314145,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CUBSO,1.0,9000.0,PEN,Nuevos Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-33-4,ocds-dgv273-seacev3-2026-33-4-2026-04-18T10:18:45.851652-05:00,1187552-20449344261,21201543,1,"CONTRATACION DEL SUMINISTRO DE COMBUSTIBLE  PARA LAS UNIDADES VEHICULARES DEL GOBIERNO REGIONAL DE ANCASH - SEDE CENTRAL, PARA EL CONSUMO DEL AÑO 2026",CONTRATADO,active,,,,18000.0,262200.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-286-4,ocds-dgv273-seacev3-2026-286-4-2026-04-18T10:18:45.836312-05:00,1186236-1766555,21199779,1,EJECUCION DE LA OBRA: CREACION DEL SERVICIO DE PROVISIÓN DE AGUA PARA RIEGO EN CENTRO POBLADO MANTA DISTRITO DE RAGASH DE LA PROVINCIA DE SIHUAS DEL DEPARTAMENTO DE ANCASH CON CUI 2609576,CONTRATADO,active,7212120300233023,CONSTRUCCION DE CANALES DE RIEGO,CUBSO,1.0,2876160.54,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-80812-16,ocds-dgv273-seacev3-2026-80812-16-2026-04-18T10:18:45.806080-05:00,1188562-1769034,21203934,1,CONSTRUCCION DE CERCO PERIMÉTRICO EN EL RESERVORIO MAGLLANAL DISTRITO DE JAEN - PROVINCIA DE JAEN - DEPARTAMENTO DE CAJAMARCA SEGUN FICHA DE INVERSION FGO 04-ML CON CUI 2705902,CONTRATADO,active,7215401300233098,CONSTRUCCION DE CERCO PERIMETRICO,CUBSO,1.0,185382.71,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1187006,ocds-dgv273-seacev3-1187006-2026-04-18T10:18:45.744410-05:00,1187006-20182246078,21198191,1,Servicio de soporte técnico y mantenimiento de hardware para equipos Oracle SPARC m8-8 y Oracle SPARC T8-2 o equivalente,CONTRATADO,active,8111230300230822,SERVICIO DE MANTENIMIENTO PREVENTIVO DE SERVIDOR,CUBSO,1.0,689200.22,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1187916,ocds-dgv273-seacev3-1187916-2026-04-18T10:18:45.461464-05:00,1187916-20553853355,21202250,1,KIT VIRUS MENGO,ADJUDICADO,pending,,,,214.0,724378.33,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1186787,ocds-dgv273-seacev3-1186787-2026-04-18T10:18:45.371406-05:00,1186787-10043407592,21198013,1,"Servicio de Arrendamiento de Inmueble para el Funcionamiento de la 1° Fiscalía Provincial Penal Corporativa de Ox¿¿ampa, 2° Fiscalía Provincial Penal Corporativa de Ox¿¿amp¿, Fiscalía Provincial de Familia de Oxapampa, Unidad de Asistencia Inmediata",CONTRATADO,active,8013150200094959,SERVICIO DE ALQUILER DE INMUEBLE,CUBSO,1.0,360000.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
