Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Licitación:ID de licitación,Entrega compilada:Licitación:Artículos que se adquirirán:ID,compiledRelease/tender/items/0/position,Entrega compilada:Licitación:Artículos que se adquirirán:Descripción,compiledRelease/tender/items/0/statusDetails,compiledRelease/tender/items/0/status,Entrega compilada:Licitación:Artículos que se adquirirán:Clasificación:ID,Entrega compilada:Licitación:Artículos que se adquirirán:Clasificación:Descripción,Entrega compilada:Licitación:Artículos que se adquirirán:Clasificación:Esquema,Entrega compilada:Licitación:Artículos que se adquirirán:Cantidad,compiledRelease/tender/items/0/totalValue/amount,compiledRelease/tender/items/0/totalValue/currency,compiledRelease/tender/items/0/totalValue/currencyName,Entrega compilada:Licitación:Artículos que se adquirirán:Unidad:ID,Entrega compilada:Licitación:Artículos que se adquirirán:Unidad:Nombre,Entrega compilada:Licitación:Artículos que se adquirirán:Unidad:Esquema
ocds-dgv273-seacev3-1190720,ocds-dgv273-seacev3-1190720-2026-03-29T10:02:19.742316-05:00,1190720,21209795,1,"ADQUISICION DE ASCENSOR PUBLICO, CAPACIDAD 1600 KG, 21 PERSONAS, INCLUYE SUMINISTRO, INSTALACION Y PUESTA EN FUNCIONAMIENTO PARA PROYECTO: MEJORAMIENTO Y AMPLIACIÓN DE LA PRESTACIÓN DEL SERVICIO DE SALUD DEL ESTABLECIMIENTO DE SALUD DE SAN PEDRO APV.",DESIERTO,unsuccessful,2410160100385692,ASCENSOR DE 12 PARADAS PARA 15 PERSONAS DE 1125 Kg,CUBSO,1.0,225450.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-104-1,ocds-dgv273-seacev3-2026-104-1-2026-03-29T10:02:19.692469-05:00,1190100,21207805,1,DIESEL B5 S-50,NULO,unsuccessful,1510150500233280,DIESEL B5 S-50,CUBSO,8800.0,136400.0,PEN,Soles,13,Galon,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1510-15,ocds-dgv273-seacev3-2026-1510-15-2026-03-29T10:02:19.230005-05:00,1189272,21205444,1,"SUPERVISIÓN DE LA OBRA: ¿REHABILITACIÓN Y AMPLIACIÓN DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO DE LA LOCALIDAD DE REQUENA - LORETO¿ CON CUI N° 2087531 (Calle Santa Rosa Cdra. 01 a 02, Calle California Cdra. 01 a 02, Pasaje José Olaya, Pasaje Santa Rosa, Pasaje Aviación y Pasaje San Antonio).",CONTRATADO,complete,8110151500364446,SUPERVISION DE OBRA DE AMPLIACION DEL SISTEMA DE AGUA POTABLE,CUBSO,1.0,291021.27,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1191354,ocds-dgv273-seacev3-1191354-2026-03-29T10:02:17.937940-05:00,1191354,21211206,1,"ADQUISICIÓN DE MOCHILA PARA EL PROYECTO: DOTACION DE MOCHILAS Y UTILES ESCOLARES A ALUMNOS DE INICIAL, PRIMARIA Y SECUNDARIA DE LAS INSTITUCIONES EDUCATIVAS DES DISTRITO DE CHUGAY, PARA EL LOGRO DE APRENDISAJE Y MEJOR DESARROLLO DE SUS COMPETENCIAS",CONTRATADO,complete,5312160300212102,MOCHILA DE DRIL,CUBSO,4677.0,168372.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1029-4,ocds-dgv273-seacev3-2026-1029-4-2026-03-29T10:02:17.573639-05:00,1189849,21207004,1,ADQUISICION DE SUMINISTRO DE COMBUSSTIBLE PARA LAS DIFERENTES UNIDADES VEHICULARES DE LA MUNICIPALIDAD DISTRITAL DE PARCONA ¿ GASOHOL,CONTRATADO,complete,1510150600390517,GASOHOL PREMIUM,CUBSO,4900.0,77224.0,PEN,Soles,13,Galon,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1659-1,ocds-dgv273-seacev3-2026-1659-1-2026-03-29T10:02:16.892803-05:00,1189627,21206400,2,CONTRATACION DE SUMINISTROS  DE INSUMOS  PARA EL PROGRAMA VASO DE LECHE  LECHE EVAPORADA ENTERA  DE 410 GR  Y HOJUELA DE AVENA ENRIQUECIDA CON VITAMINAS  Y  MINERALES PARA LA MUNICIPALIDAD DISTRITAL DE PLATERIA,DESIERTO,unsuccessful,5019210900391578,"HOJUELA DE AVENA, QUINUA Y KIWICHA PRECOCIDA ENRIQUECIDA CON VITAMINAS Y MINERALES",CUBSO,13468.0,88888.8,PEN,Soles,18,Kilogramo,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1659-1,ocds-dgv273-seacev3-2026-1659-1-2026-03-29T10:02:16.892803-05:00,1189627,21206399,1,CONTRATACION DE SUMINISTROS  DE INSUMOS  PARA EL PROGRAMA VASO DE LECHE LECHE EVAPORADA  ENTERA DE 410 GR  Y HOJUELA DE AVENA  ENRIQUECIDA CON VITAMINAS Y MINERALES  PARA LA MUNICIPALIDAD DISTRITAL DE PLATERIA,CONTRATADO,complete,5013170200307453,LECHE EVAPORADA ENTERA X 400 g  APROX.,CUBSO,15028.0,64620.4,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1191704,ocds-dgv273-seacev3-1191704-2026-03-29T10:02:16.811356-05:00,1191704,21211872,1,DIESEL B5 S-50,CONTRATADO,complete,1510150500233280,DIESEL B5 S-50,CUBSO,12635.0,214795.0,PEN,Soles,13,Galon,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1003023608-1,ocds-dgv273-seacev3-2026-1003023608-1-2026-03-29T10:02:16.386656-05:00,1187103,21200690,1,CONTRATACIÓN DEL SERVICIO DE ALQUILER DE UNA CAMIONETA PARA TRASLADO DE LA COMISIÓN ORGANIZADORA DE LA UNIVERSIDAD NACIONAL TECNOLÓGICA DE FRONTERA SAN IGNACIO DE LOYOLA.,CONTRATADO,complete,7811180800232926,SERVICIO DE ALQUILER DE CAMIONETA,CUBSO,1.0,96000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1188622,ocds-dgv273-seacev3-1188622-2026-03-29T10:02:16.302049-05:00,1188622,21204095,1,DIESEL B5 S-50,CONTRATADO,complete,1510150500233280,DIESEL B5 S-50,CUBSO,4473.0,79619.4,PEN,Soles,13,Galon,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1322-1,ocds-dgv273-seacev3-2026-1322-1-2026-03-29T10:02:16.286852-05:00,1188570,21204008,1,SERVICIO DE ALQUILER DE RADIO ENLACE DE BANDA ANCHA,CONTRATADO,complete,8311151000232435,SERVICIO DE RADIO TRONCALIZADO,CUBSO,1.0,186550.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1686-1,ocds-dgv273-seacev3-2026-1686-1-2026-03-29T10:02:16.150944-05:00,1187284,21198374,1,"ADQUISICIÓN DE SUMINISTRO DE INSUMOS PARA EL PROGRAMA DE VASO DE LECHE DE LA MUNICIPALIDAD DISTRITAL DE SAN GABAN, PERIODO 2026",CONTRATADO,complete,,,,1.0,95692.8,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1193188,ocds-dgv273-seacev3-1193188-2026-03-29T10:02:16.141329-05:00,1193188,21215722,1,"EJECUCIÓN DEL SALDO DE OBRA DE LA IOARR DENOMINADA: ¿REPARACIÓN DEL CANAL DE RIEGO; RENOVACIÓN DE COMPUERTA; EN EL (LA) CANAL DE RIEGO DEL LATERAL ¿E¿ DEL DISTRITO DE ITE, PROVINCIA JORGE BASADRE - DEPARTAMENTO DE TACNA¿, CON CUI N°2540742",NULO,unsuccessful,7212120300233011,CONSTRUCCION DE SISTEMA DE RIEGO,CUBSO,1.0,7469572.49,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1193210,ocds-dgv273-seacev3-1193210-2026-03-28T10:10:59.639168-05:00,1193210,21215934,1,"ADQUISICION DE DIESEL B5 S50, CREACION DE LOS SERVICIOS DE PROTECCION DE LA RIBERA DE LAS QUEBRADAS VULNERABLES ANTE EL PELIGRO EN EL PÚEBLO DE CAOÑA ILABAYA-JORGE BASADRE-TACNA CUI 2613580",CONTRATADO,complete,1510150500233280,DIESEL B5 S-50,CUBSO,5500.0,115500.0,PEN,Soles,13,Galon,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1188808,ocds-dgv273-seacev3-1188808-2026-03-28T10:10:58.015738-05:00,1188808,21204458,472,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CONTRATADO,complete,7710180500314145,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CUBSO,1.0,6000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1195075,ocds-dgv273-seacev3-1195075-2026-03-28T10:10:56.216311-05:00,1195075,21220889,1,AGREGADOS,CONTRATADO,complete,,,,4.0,65558.33,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1952-39,ocds-dgv273-seacev3-2026-1952-39-2026-03-28T10:10:55.773864-05:00,1194788,21220126,1,"CONTRATACIÓN DE UN ARTICULADOR CON EXPERTOS Y ACOMPAÑAMIENTO DE DISEÑO INSTRUCCIONAL PARA EL DISEÑO, DESARROLLO Y DESPLIEGUE DE TRES (3) PROGRAMAS DE CAPACITACIÓN VIRTUAL POR NIVELES (BÁSICO, INTERMEDIO Y AVANZADO) PARA EL FORTALECIMIENTO DE COMPETEN",CONTRATADO,complete,8111150900269889,SERVICIO DE DISEÑO DE CURSO DE CAPACITACION VIRTUAL,CUBSO,1.0,72000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1189000,ocds-dgv273-seacev3-1189000-2026-03-28T10:10:54.915681-05:00,1189000,21204768,1,CONTRATACION DE BIENES: PRODUCTOS PARA LA ATENCION DE LOS USUARIOS DEL PROGRAMA PANTBC PARA LA ACTIVIDAD: BRINDAR APOYO NUTRICIONAL A LAS PERSONAS AFECTADAS POR TUBERCULOSIS.,CONTRATADO,complete,,,,1.0,59500.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1187667,ocds-dgv273-seacev3-1187667-2026-03-28T10:10:54.322993-05:00,1187667,21201519,1,ADQUISICION DE LECHE EVAPORADA ENTERA DE 170Gr.,CONTRATADO,complete,5013170200134565,LECHE EVAPORADA ENTERA X 170 g APROX.,CUBSO,53699.0,134249.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1187667,ocds-dgv273-seacev3-1187667-2026-03-28T10:10:54.322993-05:00,1187667,21201520,2,"HOJUELAS PRECOCIDAS DE QUINUA, AVENA, CAÑIHUA, HARINA DE AJONJOLI FORTIFICADO CON VITAMINAS Y MINERALES X 500 Gr",CONTRATADO,complete,5019210900391578,"HOJUELA DE AVENA, QUINUA Y KIWICHA PRECOCIDA ENRIQUECIDA CON VITAMINAS Y MINERALES",CUBSO,25817.0,134249.0,PEN,Soles,18,Kilogramo,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-533-1,ocds-dgv273-seacev3-2026-533-1-2026-03-28T10:10:50.858036-05:00,1189579,21206251,1,"ADQUISICION DE PRODUCTOS (QUINUA EN GRANO ENTERO, SOYA EN GRANO ENTERO, AJONJOLI EN GRANO ENTERO Y KIWICHA EN GRANO ENTERO) PARA EL PROGRAMA VASO DE LECHE DE LA MUNICIPALIDAD DISTRITAL DE HUALLA, PARA EL AÑO 2026.",CONTRATADO,complete,5022110100374253,QUINUA PROCESADA GRADO 1,CUBSO,6304.76,70092.0,PEN,Soles,18,Kilogramo,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1191821,ocds-dgv273-seacev3-1191821-2026-03-28T10:10:50.641619-05:00,1191821,21212331,1,"SERVICIO PARA LA ADECUACIÓN DE CENTRO DE ENSEÑANZA PARA CRIANZA DE GALLINAS DE POSTURA del Proyecto: ¿MEJORAMIENTO DE LOS SERVICIOS DE APOYO AL DESARROLLO PRODUCTIVO EN LA PRODUCCION DE GALLINAS DE POSTURA PARA PRODUCCION DE HUEVOS, EN COMUNIDADES DE",CONTRATADO,complete,7311150500255301,SERVICIO DE ENSAMBLAJE Y FIJACION DE MOBILIARIO DE MADERA EN CONSTRUCCION,CUBSO,1.0,94400.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1191744,ocds-dgv273-seacev3-1191744-2026-03-28T10:10:50.310921-05:00,1191744,21212140,3,"SERVICIO DE MANTENIMIENTO ESPECIALIZADO EN EQUIPOS ALCOR PRETROLEUM INSTRUMENTS, ISL INSTRUMENTATION SCIENTIFIQUE DE LABORATOIRE y WALTER HERGOZ GmbH",CONTRATADO,complete,7210150700395967,SERVICIO DE MANTENIMIENTO DEL LABORATORIO,CUBSO,1.0,520582.53,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1191744,ocds-dgv273-seacev3-1191744-2026-03-28T10:10:50.310921-05:00,1191744,21212139,2,SERVICIO DE MANTENIMIENTO ESPECIALIZADO EN EQUIPOS MARCA PETROTEST,CONTRATADO,complete,7210150700395967,SERVICIO DE MANTENIMIENTO DEL LABORATORIO,CUBSO,1.0,534679.36,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1191744,ocds-dgv273-seacev3-1191744-2026-03-28T10:10:50.310921-05:00,1191744,21212138,1,"SERVICIO DE MANTENIMIENTO ESPECIALIZADO EN EQUIPOS STANHOPE SETA, ORBIS BV y AD SYSTEMS",CONTRATADO,complete,7210150700395967,SERVICIO DE MANTENIMIENTO DEL LABORATORIO,CUBSO,1.0,698515.16,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1190481,ocds-dgv273-seacev3-1190481-2026-03-28T10:10:49.949092-05:00,1190481,21209060,1,"CONTRATACION DEL SERVICIO DE LIMPIEZA PARA LAS (03) INSTITUCIONES EDUCATIVAS BICENTENARIO 085 JOSÉ DE LA TORRE UGARTE,126 JAVIER PEREZ DE CUELLAR,0139 GRAN AMAUTA MARIATEGUI DE LA JURISDICCIÓN DE LA UGEL N 05",CONTRATADO,complete,7611150100390420,SERVICIO DE LIMPIEZA DE AREAS ADMINISTRATIVAS U OFICINAS.,CUBSO,1.0,168348.6,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1190463,ocds-dgv273-seacev3-1190463-2026-03-28T10:10:49.696915-05:00,1190463,21208970,1,"EJECUCION DE OBRA:MEJORAMIENTO DEL SERVICIO DE MOVILIDAD URBANA EN EL JIRON MARAÑON C 1 Y 2; CALLE HUANCAYO C 1 A LA C 10 HASTA EL PUENTE MONZANTES DE CENTRO POBLADO SAN LORENZO, DISTRITO BARRANCA, PROVINCIA DATEM DEL MARAÑON, DEPARTAMENTO LORETO,",NULO,unsuccessful,7214100300342329,MEJORAMIENTO DE PISTAS Y VEREDAS,CUBSO,1.0,10742060.36,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1189174,ocds-dgv273-seacev3-1189174-2026-03-28T10:10:49.420367-05:00,1189174,21205196,1,DIESEL B5 S-50,CONTRATADO,complete,1510150500233280,DIESEL B5 S-50,CUBSO,10560.0,161462.4,PEN,Soles,13,Galon,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-749-3,ocds-dgv273-seacev3-2026-749-3-2026-03-28T10:10:49.098707-05:00,1191975,21212657,1,CHUÑO BLANCO ENTERO PARA LA META Meta: 1 - BRINDAR APOYO NUTRICIONAL A LAS PERSONAS AFECTADAS POR TUBERCULOSIS,CONTRATADO,complete,5010171600004597,CHUÑO NEGRO,CUBSO,5760.0,66240.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1190241,ocds-dgv273-seacev3-1190241-2026-03-28T10:10:48.729947-05:00,1190241,21208303,1,CEMENTO PORTLAND TIPO I X 42.50 kg,CONTRATADO,complete,3011160100012771,CEMENTO PORTLAND TIPO I X 42.50 kg,CUBSO,403750.0,314925.0,PEN,Soles,18,Kilogramo,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-27-26,ocds-dgv273-seacev3-2026-27-26-2026-03-28T10:10:48.269360-05:00,1188386,21203410,1,SERVICIO DE MENSAJERIA NIVEL LOCAL Y NACIONAL FUNC 2026,CONTRATADO,complete,7810220300360208,SERVICIO DE MENSAJERIA A NIVEL NACIONAL,CUBSO,1.0,255030.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1189492,ocds-dgv273-seacev3-1189492-2026-03-28T10:10:47.641061-05:00,1189492,21206078,1,"ADQUISICIÓN DE COMBUSTIBLE DIESEL B5 ¿ S50 Y GASOHOL REGULAR, PARA SER UTILIZADO POR LAS UNIDADES VEHICULARES DE LA MUNICIPALIDAD PROVINCIAL DE UTCUBAMBA, CORRESPONDIENTE AL AÑO FISCAL 2026",CONTRATADO,complete,,,,58147.2,1002151.97,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1695-6,ocds-dgv273-seacev3-2026-1695-6-2026-03-28T10:10:47.041612-05:00,1188336,21203383,1,ADQUISICION DE BIENES HOJUELA DE AVENA PRECOCIDA ENRIQUECIDA CON VITAMINAS Y MINERALES PARA EL PROGRAMA VASO DE LECHE PARA EL AÑO FISCAL 2026,CONTRATADO,complete,5019210900391578,"HOJUELA DE AVENA, QUINUA Y KIWICHA PRECOCIDA ENRIQUECIDA CON VITAMINAS Y MINERALES",CUBSO,15723.84,103462.87,PEN,Soles,18,Kilogramo,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1190291,ocds-dgv273-seacev3-1190291-2026-03-28T10:10:46.748335-05:00,1190291,21208624,1,"EJECUCIÓN DE LA OBRA DEL IOARR: ¿RENOVACIÓN DE PUENTE; EN EL(LA) VIA VECINAL RUTA HU-577 EN LA LOCALIDAD SAN MIGUEL LA COCHA, DISTRITO DE PUEBLO NUEVO, PROVINCIA LEONCIO PRADO, DEPARTAMENTO HUÁNUCO¿, CON CUI N° 2642768.",CONTRATADO,complete,7214110700233033,CONSTRUCCION DE PUENTE VEHICULAR,CUBSO,1.0,1000942.34,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1189121,ocds-dgv273-seacev3-1189121-2026-03-28T10:10:46.011959-05:00,1189121,21205053,481,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CONTRATADO,complete,7710180500314145,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CUBSO,1.0,16000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1193035,ocds-dgv273-seacev3-1193035-2026-03-28T10:10:45.733646-05:00,1193035,21215408,1,SERVICIO DE SEGURIDAD Y VIGILANCIA,DESIERTO,unsuccessful,9210150100094854,SERVICIO DE SEGURIDAD Y VIGILANCIA,CUBSO,1.0,921600.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1187270,ocds-dgv273-seacev3-1187270-2026-03-28T10:10:44.666790-05:00,1187270,21200833,1,CEMENTO PORTLAND PUZOLANICO TIPO IP X 42.50 kg,CONTRATADO,complete,3011160100012953,CEMENTO PORTLAND PUZOLANICO TIPO IP X 42.50 kg,CUBSO,1.0,99000.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1190974,ocds-dgv273-seacev3-1190974-2026-03-28T10:10:40.673766-05:00,1190974,21210362,1,ADQUISICIÓN DE KIT DE MATERIALES PARA LABORES DE ASISTENCIA TÉCNICA PARA LA CRIANZA DE GALLINAS DE POSTURA del Proyecto: ¿MEJORAMIENTO DE LOS SERVICIOS DE APOYO AL DESARROLLO PRODUCTIVO EN LA PRODUCCION DE GALLINAS DE POSTURA PARA PRODUCCION DE HUEVO,CONTRATADO,complete,5510152400373704,"LIBRO CRIANZA, PRODUCCION Y COMERCIALIZACION DE GALLINAS PONEDORAS",CUBSO,784.0,100300.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1189284,ocds-dgv273-seacev3-1189284-2026-03-28T10:10:40.370370-05:00,1189284,21205531,1,Diesell B5 S 50,CONTRATADO,complete,1510150500233280,DIESEL B5 S-50,CUBSO,5880.0,95550.0,PEN,Soles,13,Galon,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1191816,ocds-dgv273-seacev3-1191816-2026-03-28T10:10:39.910436-05:00,1191816,21212302,1,CONTRATACIÓN DE LA CONSULTORÍA DE OBRA PARA LA SUPERVISIÓN DE LA OBRA DEL PROYECTO ¿REACION DEL SERVICIOS DE ESPACIOS PUBLICOS URBANOS EN EL PARQUE RECREATIVO EN LA AMPLIACION DEL ASENTAMIENTO HUMANO 28 DE JULIO DEL DISTRITO DE MARCONA DE LA PROVINCI,DESIERTO,unsuccessful,8110150800354513,SUPERVISION DE OBRA DE CONSTRUCCION DE PARQUE Y PLAZA,CUBSO,1.0,97502.78,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-374-6,ocds-dgv273-seacev3-2026-374-6-2026-03-28T10:10:38.263287-05:00,1191222,21210826,1,"ADQUISICIÓN DE AGREGADOS, PARA EL PROYECTO: ¿CREACIÓN DEL CENTRO RECREACIONAL EDUCATIVO Y DESARROLLO CULTURAL EN LA COMUNIDAD DE HUANACOPAMPA DEL DISTRITO DE CHALLHUAHUACHO, PROVINCIA DE COTABAMBAS Y DEPARTAMENTO DE APURÍMAC¿.",CONTRATADO,complete,,,,2.0,188900.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1189951,ocds-dgv273-seacev3-1189951-2026-03-28T10:10:38.163411-05:00,1189951,21207606,6,PERNO DE ACERO CON CABEZA HEXAGONAL 6MM X 25MM TUERCA Y ARANDELA,CONTRATADO,complete,3116161000352634,PERNO DE ACERO CON OJAL ABIERTO DE 16 mm X 203 mm CON TUERCA Y CONTRATUERCA,CUBSO,10.0,300.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1189951,ocds-dgv273-seacev3-1189951-2026-03-28T10:10:38.163411-05:00,1189951,21207614,12,ANGULO DE ALUMINIO 20 mm X 20 mm X 3mm,CONTRATADO,complete,2410201100395368,ANGULO DE REFUERZO L DE FIERRO DE 1 in X 1 in X 1/8 in X 6 m,CUBSO,12.0,48.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1189951,ocds-dgv273-seacev3-1189951-2026-03-28T10:10:38.163411-05:00,1189951,21207609,10,CORREA DE TRANSMISION AX55,CONTRATADO,complete,2611150400392564,CORREA DE TRANSMISION DE GOMA SINCRONICA DENTADA 8 m,CUBSO,3.0,150.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1189951,ocds-dgv273-seacev3-1189951-2026-03-28T10:10:38.163411-05:00,1189951,21207578,2,FILTRO PARA AIRE COMPRIMIDO CON CONEXIÒN 3/8 in,CONTRATADO,complete,4016150500132801,FILTRO DE AIRE DE SISTEMA DE AIRE COMPRIMIDO DE 3/4 in,CUBSO,1.0,150.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1189951,ocds-dgv273-seacev3-1189951-2026-03-28T10:10:38.163411-05:00,1189951,21207612,11,POLEA DE ALUMINIO 4 in,CONTRATADO,complete,2410161300395056,POLEA DE ACERO 1 1/2 IN,CUBSO,2.0,42.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1189951,ocds-dgv273-seacev3-1189951-2026-03-28T10:10:38.163411-05:00,1189951,21207617,15,POLEA DE ALUMINIO 2 1/2 in,CONTRATADO,complete,2410161300089052,POLEA DE 6 in,CUBSO,2.0,110.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1189951,ocds-dgv273-seacev3-1189951-2026-03-28T10:10:38.163411-05:00,1189951,21207643,14,CORREA DE TRANSMISION PARA SHIMA SEIKI COD.REF. EBST046,CONTRATADO,complete,2611150400392564,CORREA DE TRANSMISION DE GOMA SINCRONICA DENTADA 8 m,CUBSO,2.0,300.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1189951,ocds-dgv273-seacev3-1189951-2026-03-28T10:10:38.163411-05:00,1189951,21207598,8,PERFIL DE ALUMINIO TIPO V SLOT 20mmx20mmx3.2m,CONTRATADO,complete,3010230600242301,PERFIL DE ALUMINIO CON FELPA DE 10 mm X 3.05 m,CUBSO,8.0,1600.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1189951,ocds-dgv273-seacev3-1189951-2026-03-28T10:10:38.163411-05:00,1189951,21207597,7,TORNILLO DE ACERO CABEZA HEXAGONAL 10 MM X 40 MM CON TUERCA Y ARANDELA,CONTRATADO,complete,3116150600393873,TORNILLO DE ACERO AUTOROSCANTE 10 mm X 1 in PARA METAL,CUBSO,13.0,390.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1189951,ocds-dgv273-seacev3-1189951-2026-03-28T10:10:38.163411-05:00,1189951,21207594,5,PLANCHA DE ACERO ESTRUCTURAL ASTM A36 4.5 mm X 1.20 m X 2.40 m,CONTRATADO,complete,3010220400286158,PLANCHA DE ACERO ASTM A36 1/4 in X 2 m X 6 m,CUBSO,1.0,500.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1189951,ocds-dgv273-seacev3-1189951-2026-03-28T10:10:38.163411-05:00,1189951,21207590,4,CHUMACERA DE PIE DE ¾ in,CONTRATADO,complete,2611153200077361,CHUMACERA DE ARBOL DE TRANSMISION PARA TRACTOR,CUBSO,2.0,110.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1189951,ocds-dgv273-seacev3-1189951-2026-03-28T10:10:38.163411-05:00,1189951,21207588,3,RODILLO DE ACERO 20 mm X 10.8 cm PARA FAJA DE TRANSPORTE,CONTRATADO,complete,5215160100318419,RODILLO DE ACERO INOXIDABLE DE 55 cm APROX.,CUBSO,2.0,500.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1189951,ocds-dgv273-seacev3-1189951-2026-03-28T10:10:38.163411-05:00,1189951,21207633,9,FAJA TRANSPORTADORA,CONTRATADO,complete,2410179900090238,FAJA TRANSPORTADORA CON MOTOR,CUBSO,1.0,200.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1189951,ocds-dgv273-seacev3-1189951-2026-03-28T10:10:38.163411-05:00,1189951,21207642,13,SERVOMOTOR 4.8V 0.21 s 3.3kg,CONTRATADO,complete,2611151500390405,"SERVOMOTOR DIGITAL ELECTRONICO DE 6000 min DE VELOCIDAD Y PARES DE BLOQUEO CONTINUO 7,5 nm",CUBSO,2.0,5000.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
