Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Adjudicaciones:ID de Adjudicación,Entrega compilada:Adjudicaciones:Artículos Adjudicados:ID,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Clasificaciones adicionales:ID,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Clasificaciones adicionales:Descripción,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Clasificaciones adicionales:Esquema,_mes_origen
ocds-dgv273-seacev3-2026-1168-1,ocds-dgv273-seacev3-2026-1168-1-2026-05-10T21:36:49.770406-05:00,1195548-1777406,21221859,50192109.0,"Papas fritas en hojuelas y al hilo, mix de bocaditos o galletas saladas",UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1168-1,ocds-dgv273-seacev3-2026-1168-1-2026-05-10T21:36:49.770406-05:00,1195548-20486760819,21221858,50131702.0,Leche o productos de mantequilla estables sin refrigerar,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1199027,ocds-dgv273-seacev3-1199027-2026-05-10T21:36:49.685085-05:00,1199027-20557745522,21230522,85101707.0,Servicios de evaluación de sistemas de salud,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1197463,ocds-dgv273-seacev3-1197463-2026-05-10T21:36:49.669478-05:00,1197463-1778302,21228048,72121406.0,Servicios de construcción de escuelas,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-2384-39,ocds-dgv273-seacev3-2026-2384-39-2026-05-10T21:36:49.538178-05:00,1194638-10417310245,21219663,81101515.0,Ingeniería de infraestructura de plantas o instalaciones,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1202106,ocds-dgv273-seacev3-1202106-2026-05-10T21:36:49.501018-05:00,1202106-20604519480,21241530,92111801.0,Defensa civil,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1193718,ocds-dgv273-seacev3-1193718-2026-05-10T21:36:49.231342-05:00,1193718-1778991,21232585,72121408.0,Servicios de construcción de estadios,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1196542,ocds-dgv273-seacev3-1196542-2026-05-10T21:36:49.217434-05:00,1196542-10457549721,21224003,77101805.0,Servicios de control de calidad ambiental,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1212516,ocds-dgv273-seacev3-1212516-2026-05-08T10:37:57.753169-05:00,1212516-20531418388,21268288,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1928-3,ocds-dgv273-seacev3-2026-1928-3-2026-05-08T10:37:56.857551-05:00,1193358-20606827416,21216337,93141808.0,Servicios de seguridad o salud ocupacional,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200212-16,ocds-dgv273-seacev3-2026-200212-16-2026-05-08T10:37:55.993404-05:00,1195147-20605898077,21220949,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1199217,ocds-dgv273-seacev3-1199217-2026-05-08T10:37:55.971968-05:00,1199217-10022668159,21231025,10101516.0,Ganado vacuno,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1196058,ocds-dgv273-seacev3-1196058-2026-05-08T10:37:55.603383-05:00,1196058-20542645858,21222884,72154013.0,Servicios de construcción de cercos,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1197159,ocds-dgv273-seacev3-1197159-2026-05-08T10:37:55.088409-05:00,1197159-20102536160,21228869,82121504.0,Impresión tipográfica o serigrafía,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200394-7,ocds-dgv273-seacev3-2026-200394-7-2026-05-08T10:37:54.544863-05:00,1198499-1778300,21228700,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1197020,ocds-dgv273-seacev3-1197020-2026-05-08T10:37:54.263536-05:00,1197020-20574690219,21225075,30121601.0,Asfalto,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1197020,ocds-dgv273-seacev3-1197020-2026-05-08T10:37:54.263536-05:00,1197020-20607931128,21225076,30121601.0,Asfalto,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200183-21,ocds-dgv273-seacev3-2026-200183-21-2026-05-08T10:37:53.557308-05:00,1194143-20605148272,21218254,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200085-2,ocds-dgv273-seacev3-2026-200085-2-2026-05-08T10:37:53.087472-05:00,1197855-1779312,21227167,50192109.0,"Papas fritas en hojuelas y al hilo, mix de bocaditos o galletas saladas",UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1192795,ocds-dgv273-seacev3-1192795-2026-05-08T10:37:52.403278-05:00,1192795-1780011,21214748,81101508.0,Ingeniería arquitectónica,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1200808,ocds-dgv273-seacev3-1200808-2026-05-08T10:37:52.344663-05:00,1200808-10167444160,21236155,10121507.0,Alimentación compuesta,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200394-3,ocds-dgv273-seacev3-2026-200394-3-2026-05-08T10:37:52.266256-05:00,1198481-1778276,21228594,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1212523,ocds-dgv273-seacev3-1212523-2026-05-08T10:37:47.222067-05:00,1212523-1787872,21268460,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200281-3,ocds-dgv273-seacev3-2026-200281-3-2026-05-08T10:37:45.163552-05:00,1198978-20434834989,21230446,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1890-9,ocds-dgv273-seacev3-2026-1890-9-2026-05-08T10:37:44.801739-05:00,1199729-20568370601,21232642,11161604.0,Tejidos de lana de ligamento de sarga,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1206892,ocds-dgv273-seacev3-1206892-2026-05-08T10:37:44.786523-05:00,1206892-10437929454,21252691,81151604.0,Levantamiento del terreno,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1201920,ocds-dgv273-seacev3-1201920-2026-05-08T10:37:44.509454-05:00,1201920-20511037001,21241285,30111601.0,Cemento,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200212-8,ocds-dgv273-seacev3-2026-200212-8-2026-05-08T10:37:44.394036-05:00,1194585-20604989036,21219331,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200212-6,ocds-dgv273-seacev3-2026-200212-6-2026-05-08T10:37:44.314902-05:00,1194553-1776022,21219314,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1196771,ocds-dgv273-seacev3-1196771-2026-05-08T10:37:44.141953-05:00,1196771-20100128218,21224762,15101505.0,Diesel,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1205968,ocds-dgv273-seacev3-1205968-2026-05-08T10:37:43.847992-05:00,1205968-10107267188,21250792,93141810.0,Servicios de desarrollo profesional,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200394-8,ocds-dgv273-seacev3-2026-200394-8-2026-05-08T10:37:43.160824-05:00,1198508-1778248,21228732,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1199028,ocds-dgv273-seacev3-1199028-2026-05-08T10:37:42.756166-05:00,1199028-20552768974,21230601,82101802.0,Servicio de producción de publicidad,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200904-1,ocds-dgv273-seacev3-2026-200904-1-2026-05-08T10:37:42.089232-05:00,1198435-20486277069,21228544,82121504.0,Impresión tipográfica o serigrafía,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1201487,ocds-dgv273-seacev3-1201487-2026-05-08T10:37:41.708046-05:00,1201487-20507312277,21237903,15101505.0,Diesel,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1003003336-2,ocds-dgv273-seacev3-2026-1003003336-2-2026-05-08T10:37:41.116271-05:00,1197988-20601724597,21227363,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1201674,ocds-dgv273-seacev3-1201674-2026-05-08T10:37:40.977060-05:00,1201674-20600860225,21238490,72141128.0,Servicio de remodelación  y/o construcción de plazas públicas,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-119216-11,ocds-dgv273-seacev3-2026-119216-11-2026-05-08T10:37:40.820906-05:00,1198877-20453795315,21230267,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1196433,ocds-dgv273-seacev3-1196433-2026-05-08T10:37:34.417673-05:00,1196433-20612320650,21224065,78101802.0,Servicios de transporte regional o nacional en camión,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1409-1,ocds-dgv273-seacev3-2026-1409-1-2026-05-08T10:37:33.864765-05:00,1202083-20568024878,21239772,50131702.0,Leche o productos de mantequilla estables sin refrigerar,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200212-10,ocds-dgv273-seacev3-2026-200212-10-2026-05-08T10:37:33.149413-05:00,1194592-20604989036,21219337,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200394-4,ocds-dgv273-seacev3-2026-200394-4-2026-05-08T10:37:32.625729-05:00,1198467-1778238,21228607,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200281-5,ocds-dgv273-seacev3-2026-200281-5-2026-05-08T10:37:32.360245-05:00,1198982-20606988398,21230477,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200212-9,ocds-dgv273-seacev3-2026-200212-9-2026-05-08T10:37:31.858990-05:00,1194589-20612566471,21219334,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1201574,ocds-dgv273-seacev3-1201574-2026-05-08T10:37:31.483626-05:00,1201574-20412214618,21238189,30111601.0,Cemento,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1200712,ocds-dgv273-seacev3-1200712-2026-05-08T10:37:31.320288-05:00,1200712-20608918753,21235722,30111601.0,Cemento,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200394-6,ocds-dgv273-seacev3-2026-200394-6-2026-05-08T10:37:31.138473-05:00,1198476-1778301,21228671,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1199726,ocds-dgv273-seacev3-1199726-2026-05-08T10:37:30.414191-05:00,1199726-10482423961,21233325,10121604.0,Alimento para aves,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1193107,ocds-dgv273-seacev3-1193107-2026-05-08T10:37:30.253055-05:00,1193107-1774617,21215526,72121403.0,Servicios de construcción de hospitales,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200394-1,ocds-dgv273-seacev3-2026-200394-1-2026-05-08T10:37:30.223196-05:00,1198133-1778345,21227702,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-119216-3,ocds-dgv273-seacev3-2026-119216-3-2026-05-08T10:37:30.113785-05:00,1198857-20453795315,21229990,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-119216-6,ocds-dgv273-seacev3-2026-119216-6-2026-05-08T10:37:29.902928-05:00,1198868-20453688829,21230008,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-119216-5,ocds-dgv273-seacev3-2026-119216-5-2026-05-08T10:37:29.887957-05:00,1199536-20453795315,21231753,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1194606,ocds-dgv273-seacev3-1194606-2026-05-08T10:37:29.810312-05:00,1194606-10316124416,21219516,80131502.0,Alquiler de instalaciones comerciales o industriales,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1198753,ocds-dgv273-seacev3-1198753-2026-05-08T10:37:29.397912-05:00,1198753-20613917277,21229751,50121538.0,Pescado estable sin refrigerar,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200394-11,ocds-dgv273-seacev3-2026-200394-11-2026-05-08T10:37:29.309013-05:00,1198577-1778346,21229080,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-747-1,ocds-dgv273-seacev3-2026-747-1-2026-05-08T10:37:29.179892-05:00,1201070-20536547976,21236646,15101505.0,Diesel,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-119216-7,ocds-dgv273-seacev3-2026-119216-7-2026-05-08T10:37:29.164467-05:00,1198888-1778572,21230088,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-119216-2,ocds-dgv273-seacev3-2026-119216-2-2026-05-08T10:37:29.149623-05:00,1198832-20453795315,21229947,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-119216-1,ocds-dgv273-seacev3-2026-119216-1-2026-05-08T10:37:29.112530-05:00,1198850-20453795315,21229975,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200212-2,ocds-dgv273-seacev3-2026-200212-2-2026-05-08T10:37:23.302201-05:00,1193560-1776000,21216727,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1192729,ocds-dgv273-seacev3-1192729-2026-05-08T10:37:23.285035-05:00,1192729-1780126,21214582,81101508.0,Ingeniería arquitectónica,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1206065,ocds-dgv273-seacev3-1206065-2026-05-08T10:37:23.108584-05:00,1206065-10753145864,21250882,81111510.0,Servicios de desarrollo de aplicaciones de servidor para Internet o intranet,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1196359,ocds-dgv273-seacev3-1196359-2026-05-08T10:37:22.058882-05:00,1196359-20568059825,21223555,72141505.0,Servicios de movimientos de tierras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1206042,ocds-dgv273-seacev3-1206042-2026-05-08T10:37:21.833158-05:00,1206042-10712074201,21250862,80161504.0,Servicios de oficina,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1196543,ocds-dgv273-seacev3-1196543-2026-05-08T10:37:21.722650-05:00,1196543-20100114349,21224017,85151508.0,Servicios de análisis de alimentos,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200281-2,ocds-dgv273-seacev3-2026-200281-2-2026-05-08T10:37:21.314759-05:00,1198967-20610522735,21230442,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-119216-8,ocds-dgv273-seacev3-2026-119216-8-2026-05-08T10:37:19.954767-05:00,1198889-1778568,21230090,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1201947,ocds-dgv273-seacev3-1201947-2026-05-08T10:37:19.878378-05:00,1201947-20612693111,21241308,11131602.0,Semen,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200212-5,ocds-dgv273-seacev3-2026-200212-5-2026-05-08T10:37:19.618377-05:00,1194436-1775949,21219023,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1311-5,ocds-dgv273-seacev3-2026-1311-5-2026-05-08T10:37:19.389473-05:00,1201196-20600653173,21236979,81112401.0,Alquiler de hardware de computación,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1195115,ocds-dgv273-seacev3-1195115-2026-05-08T10:37:19.278676-05:00,1195115-20607964271,21221028,30111601.0,Cemento,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1212524,ocds-dgv273-seacev3-1212524-2026-05-08T10:37:13.811678-05:00,1212524-1787873,21268461,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1516-1,ocds-dgv273-seacev3-2026-1516-1-2026-05-08T10:37:11.910155-05:00,1198553-20541137654,21228866,50221102.0,Harina de cereales,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1516-1,ocds-dgv273-seacev3-2026-1516-1-2026-05-08T10:37:11.910155-05:00,1198553-20541137654,21228865,50131702.0,Leche o productos de mantequilla estables sin refrigerar,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1201271,ocds-dgv273-seacev3-1201271-2026-05-08T10:37:11.609457-05:00,1201271-20143229816,21237214,82101603.0,Publicidad en Internet,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1201271,ocds-dgv273-seacev3-1201271-2026-05-08T10:37:11.609457-05:00,1201271-20492353214,21237215,82101603.0,Publicidad en Internet,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1201271,ocds-dgv273-seacev3-1201271-2026-05-08T10:37:11.609457-05:00,1201271-20517374661,21237217,82101603.0,Publicidad en Internet,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1201271,ocds-dgv273-seacev3-1201271-2026-05-08T10:37:11.609457-05:00,1201271-20608610651,21237216,82101603.0,Publicidad en Internet,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1199250,ocds-dgv273-seacev3-1199250-2026-05-08T10:37:10.546805-05:00,1199250-20606416165,21232821,15101505.0,Diesel,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1199250,ocds-dgv273-seacev3-1199250-2026-05-08T10:37:10.546805-05:00,1199250-20606416165,21232822,15101506.0,Gasolina o Petróleo,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1192705,ocds-dgv273-seacev3-1192705-2026-05-08T10:37:10.243050-05:00,1192705-20612171956,21214463,10121604.0,Alimento para aves,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1670-1,ocds-dgv273-seacev3-2026-1670-1-2026-05-08T10:37:10.187268-05:00,1195789-20406501133,21222450,50131702.0,Leche o productos de mantequilla estables sin refrigerar,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1194527,ocds-dgv273-seacev3-1194527-2026-05-08T10:37:10.050734-05:00,1194527-20604223904,21219806,72151802.0,Servicio de reparación y reacondicionamiento de componente maquinario,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1894-11,ocds-dgv273-seacev3-2026-1894-11-2026-05-08T10:37:09.827910-05:00,1200957-20604334803,21236389,60101609.0,Certificados específicos de grado,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1198170,ocds-dgv273-seacev3-1198170-2026-05-08T10:37:09.738593-05:00,1198170-20560145358,21227997,72154022.0,Servicios de instalación y mantenimiento de equipos hidráulicos,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1199508,ocds-dgv273-seacev3-1199508-2026-05-08T10:37:09.627216-05:00,1199508-10430021627,21231759,81101515.0,Ingeniería de infraestructura de plantas o instalaciones,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200212-7,ocds-dgv273-seacev3-2026-200212-7-2026-05-08T10:37:09.458021-05:00,1194582-1776019,21219328,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200281-1,ocds-dgv273-seacev3-2026-200281-1-2026-05-08T10:37:09.301855-05:00,1198818-20610522735,21229869,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1198320,ocds-dgv273-seacev3-1198320-2026-05-08T10:37:09.006328-05:00,1198320-1777569,21228306,72101507.0,Servicio de mantenimiento de edificios,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-119216-10,ocds-dgv273-seacev3-2026-119216-10-2026-05-08T10:37:08.262449-05:00,1198897-1778597,21230105,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1195472,ocds-dgv273-seacev3-1195472-2026-05-08T10:37:07.872588-05:00,1195472-20600360486,21221806,30102903.0,Postes de metal,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1212539,ocds-dgv273-seacev3-1212539-2026-05-08T10:37:02.404328-05:00,1212539-20610598146,21268291,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-20002-4,ocds-dgv273-seacev3-2026-20002-4-2026-05-08T10:37:01.221280-05:00,1194885-20505110651,21219925,41116101.0,Kits de ensayo de banco de sangre o suministros,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1195304,ocds-dgv273-seacev3-1195304-2026-05-08T10:37:00.962294-05:00,1195304-10294373999,21221306,80131502.0,Alquiler de instalaciones comerciales o industriales,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1194756,ocds-dgv273-seacev3-1194756-2026-05-08T10:37:00.402992-05:00,1194756-20546244769,21220052,30111505.0,Hormigón premezclado,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-2348-13,ocds-dgv273-seacev3-2026-2348-13-2026-05-08T10:37:00.223318-05:00,1193602-20600836251,21216874,41112504.0,Medidor de agua,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200394-9,ocds-dgv273-seacev3-2026-200394-9-2026-05-08T10:37:00.159669-05:00,1198520-1778220,21228751,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1339-9,ocds-dgv273-seacev3-2026-1339-9-2026-05-08T10:36:59.132723-05:00,1198501-20506719331,21228726,53102799.0,Uniformes,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1196541,ocds-dgv273-seacev3-1196541-2026-05-08T10:36:58.994055-05:00,1196541-1782798,21224028,72121403.0,Servicios de construcción de hospitales,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1197349,ocds-dgv273-seacev3-1197349-2026-05-08T10:36:58.699658-05:00,1197349-1777018,21225859,72154013.0,Servicios de construcción de cercos,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1986-3,ocds-dgv273-seacev3-2026-1986-3-2026-05-08T10:36:58.604556-05:00,1201457-20614568250,21238070,50131701.0,Leche fresca y productos de mantequilla,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200281-4,ocds-dgv273-seacev3-2026-200281-4-2026-05-08T10:36:58.346253-05:00,1198970-20610522735,21230224,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1195445,ocds-dgv273-seacev3-1195445-2026-05-08T10:36:58.329618-05:00,1195445-1781306,21221893,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200190-125,ocds-dgv273-seacev3-2026-200190-125-2026-05-08T10:36:58.096876-05:00,1200217-20614077370,21234034,39122103.0,Poste de servicios públicos,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-119216-12,ocds-dgv273-seacev3-2026-119216-12-2026-05-08T10:36:57.928891-05:00,1198900-1778581,21230113,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1198112,ocds-dgv273-seacev3-1198112-2026-05-08T10:36:57.801187-05:00,1198112-1778186,21227674,81101510.0,Ingeniería de carreteras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1192798,ocds-dgv273-seacev3-1192798-2026-05-08T10:36:50.228163-05:00,1192798-1772828,21214750,81101510.0,Ingeniería de carreteras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1200185,ocds-dgv273-seacev3-1200185-2026-05-08T10:36:50.078230-05:00,1200185-10085832943,21233907,81101508.0,Ingeniería arquitectónica,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1199209,ocds-dgv273-seacev3-1199209-2026-05-08T10:36:49.952862-05:00,1199209-1778314,21231019,72141701.0,Servicio de arrendamiento o alquiler de maquinaria de construcción,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1200238,ocds-dgv273-seacev3-1200238-2026-05-08T10:36:49.727464-05:00,1200238-20600980191,21234225,78111808.0,Alquiler de vehículos,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1199083,ocds-dgv273-seacev3-1199083-2026-05-08T10:36:49.680421-05:00,1199083-20366930532,21230718,82121504.0,Impresión tipográfica o serigrafía,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200212-4,ocds-dgv273-seacev3-2026-200212-4-2026-05-08T10:36:49.665366-05:00,1194439-20612566471,21219135,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1197901,ocds-dgv273-seacev3-1197901-2026-05-08T10:36:49.600978-05:00,1197901-20605664092,21227156,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1195766,ocds-dgv273-seacev3-1195766-2026-05-08T10:36:49.468284-05:00,1195766-1774525,21222411,72154028.0,Servicios de instalación y mantenimiento de señales,UNSPSC,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1194962,ocds-dgv273-seacev3-1194962-2026-05-08T10:36:49.396942-05:00,1194962-1773647,21220551,78189999.0,Servicios de mantenimiento o reparaciones de transportes,UNSPSC,2026-03_seace_v3_csv_es
