Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Fuentes:ID,Entrega compilada:Fuentes:Nombre,Entrega compilada:Fuentes:URL,_mes_origen
ocds-dgv273-seacev3-1200213,ocds-dgv273-seacev3-1200213-2026-08-02T10:08:42.215230-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1200091,ocds-dgv273-seacev3-1200091-2026-08-01T10:19:26.961457-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1199012,ocds-dgv273-seacev3-1199012-2026-08-01T10:19:26.900272-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-10568-11,ocds-dgv273-seacev3-2026-10568-11-2026-08-01T10:19:16.219881-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1194075,ocds-dgv273-seacev3-1194075-2026-08-01T10:19:16.107521-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1237373,ocds-dgv273-seacev3-1237373-2026-08-01T10:19:10.254007-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-51-116,ocds-dgv273-seacev3-2026-51-116-2026-08-01T10:18:52.730615-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1203-11,ocds-dgv273-seacev3-2026-1203-11-2026-08-01T10:18:52.713220-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1193910,ocds-dgv273-seacev3-1193910-2026-08-01T10:18:40.625313-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1230-10,ocds-dgv273-seacev3-2026-1230-10-2026-08-01T10:18:40.456455-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1209473,ocds-dgv273-seacev3-1209473-2026-08-01T10:18:40.331565-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1234732,ocds-dgv273-seacev3-1234732-2026-08-01T10:18:35.266221-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1201185,ocds-dgv273-seacev3-1201185-2026-08-01T10:18:30.263264-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1204471,ocds-dgv273-seacev3-1204471-2026-08-01T10:18:29.903454-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1193555,ocds-dgv273-seacev3-1193555-2026-08-01T10:18:16.513719-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1200271,ocds-dgv273-seacev3-1200271-2026-08-01T10:18:16.439323-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1960-2,ocds-dgv273-seacev3-2026-1960-2-2026-08-01T10:18:16.409134-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1193777,ocds-dgv273-seacev3-1193777-2026-08-01T10:18:16.379600-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1194090,ocds-dgv273-seacev3-1194090-2026-08-01T10:18:16.363330-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1210169,ocds-dgv273-seacev3-1210169-2026-07-30T10:06:40.682929-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1203-6,ocds-dgv273-seacev3-2026-1203-6-2026-07-30T10:06:39.830994-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200183-28,ocds-dgv273-seacev3-2026-200183-28-2026-07-30T10:06:39.814080-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200183-27,ocds-dgv273-seacev3-2026-200183-27-2026-07-30T10:06:39.796541-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200183-25,ocds-dgv273-seacev3-2026-200183-25-2026-07-30T10:06:39.779124-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200183-2,ocds-dgv273-seacev3-2026-200183-2-2026-07-30T10:06:39.763058-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200183-5,ocds-dgv273-seacev3-2026-200183-5-2026-07-30T10:06:39.745916-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1200029,ocds-dgv273-seacev3-1200029-2026-07-30T10:06:39.730947-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200183-24,ocds-dgv273-seacev3-2026-200183-24-2026-07-30T10:06:39.713017-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200183-8,ocds-dgv273-seacev3-2026-200183-8-2026-07-30T10:06:39.695964-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200183-18,ocds-dgv273-seacev3-2026-200183-18-2026-07-30T10:06:39.661562-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200183-17,ocds-dgv273-seacev3-2026-200183-17-2026-07-30T10:06:39.643644-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200183-13,ocds-dgv273-seacev3-2026-200183-13-2026-07-30T10:06:39.612543-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200183-29,ocds-dgv273-seacev3-2026-200183-29-2026-07-30T10:06:39.595987-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200183-19,ocds-dgv273-seacev3-2026-200183-19-2026-07-30T10:06:39.544275-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200183-15,ocds-dgv273-seacev3-2026-200183-15-2026-07-30T10:06:39.527167-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200183-1,ocds-dgv273-seacev3-2026-200183-1-2026-07-30T10:06:39.491423-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200183-9,ocds-dgv273-seacev3-2026-200183-9-2026-07-30T10:06:39.474554-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200183-6,ocds-dgv273-seacev3-2026-200183-6-2026-07-30T10:06:39.457196-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200183-4,ocds-dgv273-seacev3-2026-200183-4-2026-07-30T10:06:39.439155-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200183-23,ocds-dgv273-seacev3-2026-200183-23-2026-07-30T10:06:39.422320-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200183-7,ocds-dgv273-seacev3-2026-200183-7-2026-07-30T10:06:39.405249-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1213389,ocds-dgv273-seacev3-1213389-2026-07-29T10:04:54.105744-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1198547,ocds-dgv273-seacev3-1198547-2026-07-29T10:04:52.795676-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-181-1,ocds-dgv273-seacev3-2026-181-1-2026-07-29T10:04:52.358309-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1195454,ocds-dgv273-seacev3-1195454-2026-07-29T10:04:52.342155-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1195174,ocds-dgv273-seacev3-1195174-2026-07-28T10:09:28.286148-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1200473,ocds-dgv273-seacev3-1200473-2026-07-27T10:03:07.603976-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1198869,ocds-dgv273-seacev3-1198869-2026-07-26T10:08:23.121539-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1222771,ocds-dgv273-seacev3-1222771-2026-07-26T10:08:17.527956-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1201961,ocds-dgv273-seacev3-1201961-2026-07-26T10:08:14.470400-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1199859,ocds-dgv273-seacev3-1199859-2026-07-26T10:08:14.420483-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-21-34,ocds-dgv273-seacev3-2026-21-34-2026-07-26T10:08:14.164518-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1194693,ocds-dgv273-seacev3-1194693-2026-07-26T10:08:14.058621-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-10568-7,ocds-dgv273-seacev3-2026-10568-7-2026-07-26T10:08:14.038313-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-10366-16,ocds-dgv273-seacev3-2026-10366-16-2026-07-26T10:08:13.996091-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-326-12,ocds-dgv273-seacev3-2026-326-12-2026-07-26T10:08:13.909534-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1197964,ocds-dgv273-seacev3-1197964-2026-07-26T10:08:13.874300-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1194857,ocds-dgv273-seacev3-1194857-2026-07-26T10:08:02.199496-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1192328,ocds-dgv273-seacev3-1192328-2026-07-26T10:08:02.136985-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-10568-9,ocds-dgv273-seacev3-2026-10568-9-2026-07-26T10:07:54.221023-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1201857,ocds-dgv273-seacev3-1201857-2026-07-26T10:07:53.876809-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1201670,ocds-dgv273-seacev3-1201670-2026-07-26T10:07:53.834092-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1201093,ocds-dgv273-seacev3-1201093-2026-07-26T10:07:53.807161-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1195069,ocds-dgv273-seacev3-1195069-2026-07-26T10:07:53.726088-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1226059,ocds-dgv273-seacev3-1226059-2026-07-26T10:07:45.202281-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1193277,ocds-dgv273-seacev3-1193277-2026-07-26T10:07:42.574270-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-10427-14,ocds-dgv273-seacev3-2026-10427-14-2026-07-26T10:07:42.472109-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1197816,ocds-dgv273-seacev3-1197816-2026-07-26T10:07:42.430325-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1199938,ocds-dgv273-seacev3-1199938-2026-07-26T10:07:42.380478-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-10568-15,ocds-dgv273-seacev3-2026-10568-15-2026-07-26T10:07:42.241480-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1195270,ocds-dgv273-seacev3-1195270-2026-07-26T10:07:42.085401-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1199078,ocds-dgv273-seacev3-1199078-2026-07-26T10:07:42.053526-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1201461,ocds-dgv273-seacev3-1201461-2026-07-25T10:12:45.825508-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1224018,ocds-dgv273-seacev3-1224018-2026-07-25T10:12:25.951252-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1196028,ocds-dgv273-seacev3-1196028-2026-07-25T10:12:13.238405-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1201923,ocds-dgv273-seacev3-1201923-2026-07-25T10:12:02.946443-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1192882,ocds-dgv273-seacev3-1192882-2026-07-25T10:12:02.809641-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1195448,ocds-dgv273-seacev3-1195448-2026-07-25T10:12:02.777398-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200168-22,ocds-dgv273-seacev3-2026-200168-22-2026-07-24T10:24:41.449886-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-48-12,ocds-dgv273-seacev3-2026-48-12-2026-07-24T10:24:36.634923-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1197484,ocds-dgv273-seacev3-1197484-2026-07-24T10:24:36.622185-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1197002,ocds-dgv273-seacev3-1197002-2026-07-24T10:24:36.612184-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-975-1,ocds-dgv273-seacev3-2026-975-1-2026-07-24T10:24:36.590653-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200168-26,ocds-dgv273-seacev3-2026-200168-26-2026-07-24T10:24:34.812781-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200125-2,ocds-dgv273-seacev3-2026-200125-2-2026-07-24T10:24:28.318280-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1199447,ocds-dgv273-seacev3-1199447-2026-07-24T10:24:27.778189-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1200143,ocds-dgv273-seacev3-1200143-2026-07-24T10:24:27.761582-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
