Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Adjudicaciones:ID de Adjudicación,Entrega compilada:Adjudicaciones:Valor:Monto,Entrega compilada:Adjudicaciones:Valor:Moneda,Entrega compilada:Adjudicaciones:Valor:Nombre de Moneda,Entrega compilada:Adjudicaciones:Fecha de adjudicación,_mes_origen
ocds-dgv273-seacev3-2026-815-3,ocds-dgv273-seacev3-2026-815-3-2026-05-10T21:36:49.586561-05:00,1201981-20609181037,138600.0,PEN,Soles,2026-04-27T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-2384-39,ocds-dgv273-seacev3-2026-2384-39-2026-05-10T21:36:49.538178-05:00,1194638-10417310245,169176.6,PEN,Soles,2026-03-30T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1202106,ocds-dgv273-seacev3-1202106-2026-05-10T21:36:49.501018-05:00,1202106-20604519480,335000.0,PEN,Soles,2026-04-17T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1117-10,ocds-dgv273-seacev3-2026-1117-10-2026-05-10T21:36:49.473835-05:00,1198621-20486571331,418778.9,PEN,Soles,2026-04-06T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1193718,ocds-dgv273-seacev3-1193718-2026-05-10T21:36:49.231342-05:00,1193718-1778991,520993.27,PEN,Soles,2026-04-09T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1196542,ocds-dgv273-seacev3-1196542-2026-05-10T21:36:49.217434-05:00,1196542-10457549721,16000.0,PEN,Soles,2026-05-05T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1201267,ocds-dgv273-seacev3-1201267-2026-05-10T21:36:49.059174-05:00,1201267-20607722766,214437.3,PEN,Soles,2026-04-14T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1193366,ocds-dgv273-seacev3-1193366-2026-05-10T21:36:48.764212-05:00,1193366-20541394118,221000.0,PEN,Soles,2026-04-06T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1193479,ocds-dgv273-seacev3-1193479-2026-05-10T21:36:48.705806-05:00,1193479-20538630781,496000.0,PEN,Soles,2026-04-01T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1212516,ocds-dgv273-seacev3-1212516-2026-05-08T10:37:57.753169-05:00,1212516-20531418388,47739.21,PEN,Soles,2026-05-06T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1928-3,ocds-dgv273-seacev3-2026-1928-3-2026-05-08T10:37:56.857551-05:00,1193358-20606827416,83760.0,PEN,Soles,2026-04-15T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200212-16,ocds-dgv273-seacev3-2026-200212-16-2026-05-08T10:37:55.993404-05:00,1195147-20605898077,60898.67,PEN,Soles,2026-04-01T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1199217,ocds-dgv273-seacev3-1199217-2026-05-08T10:37:55.971968-05:00,1199217-10022668159,203040.0,PEN,Soles,2026-04-13T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1196058,ocds-dgv273-seacev3-1196058-2026-05-08T10:37:55.603383-05:00,1196058-20542645858,95000.0,PEN,Soles,2026-03-25T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1199945,ocds-dgv273-seacev3-1199945-2026-05-08T10:37:55.420209-05:00,1199945-10458024532,169850.0,PEN,Soles,2026-04-14T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1197159,ocds-dgv273-seacev3-1197159-2026-05-08T10:37:55.088409-05:00,1197159-20102536160,66384.0,PEN,Soles,2026-03-26T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200394-7,ocds-dgv273-seacev3-2026-200394-7-2026-05-08T10:37:54.544863-05:00,1198499-1778300,134504.0,PEN,Soles,2026-04-10T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1197020,ocds-dgv273-seacev3-1197020-2026-05-08T10:37:54.263536-05:00,1197020-20574690219,909677.1,PEN,Soles,2026-04-13T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1197020,ocds-dgv273-seacev3-1197020-2026-05-08T10:37:54.263536-05:00,1197020-20607931128,306726.77,PEN,Soles,2026-04-13T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1198400,ocds-dgv273-seacev3-1198400-2026-05-08T10:37:53.855258-05:00,1198400-10421032225,96764.59,PEN,Soles,2026-04-23T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200183-21,ocds-dgv273-seacev3-2026-200183-21-2026-05-08T10:37:53.557308-05:00,1194143-20605148272,97699.9,PEN,Soles,2026-04-14T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200085-2,ocds-dgv273-seacev3-2026-200085-2-2026-05-08T10:37:53.087472-05:00,1197855-1779312,100615.2,PEN,Soles,2026-04-10T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1192795,ocds-dgv273-seacev3-1192795-2026-05-08T10:37:52.403278-05:00,1192795-1780011,362832.2,PEN,Soles,2026-04-15T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1200808,ocds-dgv273-seacev3-1200808-2026-05-08T10:37:52.344663-05:00,1200808-10167444160,74205.6,PEN,Soles,2026-04-10T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200394-3,ocds-dgv273-seacev3-2026-200394-3-2026-05-08T10:37:52.266256-05:00,1198481-1778276,119025.0,PEN,Soles,2026-04-10T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1212523,ocds-dgv273-seacev3-1212523-2026-05-08T10:37:47.222067-05:00,1212523-1787872,60661.08,PEN,Soles,2026-05-06T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200281-3,ocds-dgv273-seacev3-2026-200281-3-2026-05-08T10:37:45.163552-05:00,1198978-20434834989,206413.0,PEN,Soles,2026-04-09T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1890-9,ocds-dgv273-seacev3-2026-1890-9-2026-05-08T10:37:44.801739-05:00,1199729-20568370601,307300.0,PEN,Soles,2026-04-17T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1206892,ocds-dgv273-seacev3-1206892-2026-05-08T10:37:44.786523-05:00,1206892-10437929454,40000.0,PEN,Soles,2026-05-06T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1201920,ocds-dgv273-seacev3-1201920-2026-05-08T10:37:44.509454-05:00,1201920-20511037001,248800.0,PEN,Soles,2026-04-16T21:02:58-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200212-8,ocds-dgv273-seacev3-2026-200212-8-2026-05-08T10:37:44.394036-05:00,1194585-20604989036,48016.48,PEN,Soles,2026-04-07T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200212-6,ocds-dgv273-seacev3-2026-200212-6-2026-05-08T10:37:44.314902-05:00,1194553-1776022,79949.76,PEN,Soles,2026-03-31T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1196771,ocds-dgv273-seacev3-1196771-2026-05-08T10:37:44.141953-05:00,1196771-20100128218,144911150.23,PEN,Soles,2026-04-09T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1205968,ocds-dgv273-seacev3-1205968-2026-05-08T10:37:43.847992-05:00,1205968-10107267188,36300.0,PEN,Soles,2026-04-17T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1897-4,ocds-dgv273-seacev3-2026-1897-4-2026-05-08T10:37:43.713731-05:00,1196358-20511037001,505136.0,PEN,Soles,2026-03-31T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200394-8,ocds-dgv273-seacev3-2026-200394-8-2026-05-08T10:37:43.160824-05:00,1198508-1778248,233986.0,PEN,Soles,2026-04-10T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1199028,ocds-dgv273-seacev3-1199028-2026-05-08T10:37:42.756166-05:00,1199028-20552768974,449500.0,PEN,Soles,2026-04-15T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200904-1,ocds-dgv273-seacev3-2026-200904-1-2026-05-08T10:37:42.089232-05:00,1198435-20486277069,68033.35,PEN,Soles,2026-04-14T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1201559,ocds-dgv273-seacev3-1201559-2026-05-08T10:37:41.808637-05:00,1201559-20611679077,110262.8,PEN,Soles,2026-04-17T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1201487,ocds-dgv273-seacev3-1201487-2026-05-08T10:37:41.708046-05:00,1201487-20507312277,155760.0,PEN,Soles,2026-04-01T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1003003336-2,ocds-dgv273-seacev3-2026-1003003336-2-2026-05-08T10:37:41.116271-05:00,1197988-20601724597,179053.93,PEN,Soles,2026-04-01T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1201674,ocds-dgv273-seacev3-1201674-2026-05-08T10:37:40.977060-05:00,1201674-20600860225,82954.0,PEN,Soles,2026-04-27T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-119216-11,ocds-dgv273-seacev3-2026-119216-11-2026-05-08T10:37:40.820906-05:00,1198877-20453795315,92506.0,PEN,Soles,2026-04-15T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1197456,ocds-dgv273-seacev3-1197456-2026-05-08T10:37:34.531117-05:00,1197456-20393025868,73488.23,PEN,Soles,2026-04-21T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1196433,ocds-dgv273-seacev3-1196433-2026-05-08T10:37:34.417673-05:00,1196433-20612320650,98000.0,PEN,Soles,2026-04-09T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1409-1,ocds-dgv273-seacev3-2026-1409-1-2026-05-08T10:37:33.864765-05:00,1202083-20568024878,72122.4,PEN,Soles,2026-04-20T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1912-4,ocds-dgv273-seacev3-2026-1912-4-2026-05-08T10:37:33.806599-05:00,1192933-20600908899,225880.0,PEN,Soles,2026-04-06T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200212-10,ocds-dgv273-seacev3-2026-200212-10-2026-05-08T10:37:33.149413-05:00,1194592-20604989036,57595.76,PEN,Soles,2026-03-31T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1196755,ocds-dgv273-seacev3-1196755-2026-05-08T10:37:32.792567-05:00,1196755-10442350880,149865.0,PEN,Soles,2026-03-31T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200394-4,ocds-dgv273-seacev3-2026-200394-4-2026-05-08T10:37:32.625729-05:00,1198467-1778238,126565.0,PEN,Soles,2026-04-10T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200281-5,ocds-dgv273-seacev3-2026-200281-5-2026-05-08T10:37:32.360245-05:00,1198982-20606988398,74381.0,PEN,Soles,2026-04-09T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200212-9,ocds-dgv273-seacev3-2026-200212-9-2026-05-08T10:37:31.858990-05:00,1194589-20612566471,62257.44,PEN,Soles,2026-03-31T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1201574,ocds-dgv273-seacev3-1201574-2026-05-08T10:37:31.483626-05:00,1201574-20412214618,129500.0,PEN,Soles,2026-04-15T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1200712,ocds-dgv273-seacev3-1200712-2026-05-08T10:37:31.320288-05:00,1200712-20608918753,80057.0,PEN,Soles,2026-04-13T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200394-6,ocds-dgv273-seacev3-2026-200394-6-2026-05-08T10:37:31.138473-05:00,1198476-1778301,50340.0,PEN,Soles,2026-04-10T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1194601,ocds-dgv273-seacev3-1194601-2026-05-08T10:37:30.569996-05:00,1194601-20602965890,68000.0,PEN,Soles,2026-03-23T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1199726,ocds-dgv273-seacev3-1199726-2026-05-08T10:37:30.414191-05:00,1199726-10482423961,170800.0,PEN,Soles,2026-04-15T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1199120,ocds-dgv273-seacev3-1199120-2026-05-08T10:37:30.366903-05:00,1199120-1778363,280000.0,PEN,Soles,2026-04-13T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1193107,ocds-dgv273-seacev3-1193107-2026-05-08T10:37:30.253055-05:00,1193107-1774617,11733550.79,PEN,Soles,2026-03-31T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200394-1,ocds-dgv273-seacev3-2026-200394-1-2026-05-08T10:37:30.223196-05:00,1198133-1778345,138093.0,PEN,Soles,2026-04-10T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-119216-3,ocds-dgv273-seacev3-2026-119216-3-2026-05-08T10:37:30.113785-05:00,1198857-20453795315,59125.0,PEN,Soles,2026-04-14T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-119216-6,ocds-dgv273-seacev3-2026-119216-6-2026-05-08T10:37:29.902928-05:00,1198868-20453688829,130002.0,PEN,Soles,2026-04-15T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-119216-5,ocds-dgv273-seacev3-2026-119216-5-2026-05-08T10:37:29.887957-05:00,1199536-20453795315,126168.0,PEN,Soles,2026-04-14T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1194606,ocds-dgv273-seacev3-1194606-2026-05-08T10:37:29.810312-05:00,1194606-10316124416,504000.0,PEN,Soles,2026-03-20T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1198753,ocds-dgv273-seacev3-1198753-2026-05-08T10:37:29.397912-05:00,1198753-20613917277,94952.13,PEN,Soles,2026-04-07T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200394-11,ocds-dgv273-seacev3-2026-200394-11-2026-05-08T10:37:29.309013-05:00,1198577-1778346,220002.0,PEN,Soles,2026-04-10T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-747-1,ocds-dgv273-seacev3-2026-747-1-2026-05-08T10:37:29.179892-05:00,1201070-20536547976,4410000.0,PEN,Soles,2026-04-10T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-119216-7,ocds-dgv273-seacev3-2026-119216-7-2026-05-08T10:37:29.164467-05:00,1198888-1778572,53994.0,PEN,Soles,2026-04-14T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-119216-2,ocds-dgv273-seacev3-2026-119216-2-2026-05-08T10:37:29.149623-05:00,1198832-20453795315,69401.0,PEN,Soles,2026-04-14T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-119216-1,ocds-dgv273-seacev3-2026-119216-1-2026-05-08T10:37:29.112530-05:00,1198850-20453795315,76490.0,PEN,Soles,2026-04-14T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200212-2,ocds-dgv273-seacev3-2026-200212-2-2026-05-08T10:37:23.302201-05:00,1193560-1776000,164458.16,PEN,Soles,2026-04-06T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1192729,ocds-dgv273-seacev3-1192729-2026-05-08T10:37:23.285035-05:00,1192729-1780126,316236.8,PEN,Soles,2026-04-15T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1206065,ocds-dgv273-seacev3-1206065-2026-05-08T10:37:23.108584-05:00,1206065-10753145864,7000.0,PEN,Soles,2026-04-17T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1197462,ocds-dgv273-seacev3-1197462-2026-05-08T10:37:23.010383-05:00,1197462-20100011884,56964.74,PEN,Soles,2026-04-07T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1199995,ocds-dgv273-seacev3-1199995-2026-05-08T10:37:22.914579-05:00,1199995-20448236243,119000.0,PEN,Soles,2026-04-10T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1196359,ocds-dgv273-seacev3-1196359-2026-05-08T10:37:22.058882-05:00,1196359-20568059825,1343448.18,PEN,Soles,2026-04-14T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1206042,ocds-dgv273-seacev3-1206042-2026-05-08T10:37:21.833158-05:00,1206042-10712074201,28000.0,PEN,Soles,2026-04-17T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1197427,ocds-dgv273-seacev3-1197427-2026-05-08T10:37:21.759785-05:00,1197427-20601571065,3986400.0,PEN,Soles,2026-04-27T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1196543,ocds-dgv273-seacev3-1196543-2026-05-08T10:37:21.722650-05:00,1196543-20100114349,36850.0,PEN,Soles,2026-04-01T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-10248-17,ocds-dgv273-seacev3-2026-10248-17-2026-05-08T10:37:21.707081-05:00,1198542-20492677206,69120.0,PEN,Soles,2026-04-07T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200281-2,ocds-dgv273-seacev3-2026-200281-2-2026-05-08T10:37:21.314759-05:00,1198967-20610522735,81120.0,PEN,Soles,2026-04-09T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1199598,ocds-dgv273-seacev3-1199598-2026-05-08T10:37:20.994875-05:00,1199598-20406501133,228771.6,PEN,Soles,2026-04-09T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1199543,ocds-dgv273-seacev3-1199543-2026-05-08T10:37:20.255784-05:00,1199543-20612176729,87920.0,PEN,Soles,2026-04-09T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-119216-8,ocds-dgv273-seacev3-2026-119216-8-2026-05-08T10:37:19.954767-05:00,1198889-1778568,45394.0,PEN,Soles,2026-04-14T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1201947,ocds-dgv273-seacev3-1201947-2026-05-08T10:37:19.878378-05:00,1201947-20612693111,84695.0,PEN,Soles,2026-04-10T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200212-5,ocds-dgv273-seacev3-2026-200212-5-2026-05-08T10:37:19.618377-05:00,1194436-1775949,158723.28,PEN,Soles,2026-03-31T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1311-5,ocds-dgv273-seacev3-2026-1311-5-2026-05-08T10:37:19.389473-05:00,1201196-20600653173,350000.0,PEN,Soles,2026-04-27T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1195115,ocds-dgv273-seacev3-1195115-2026-05-08T10:37:19.278676-05:00,1195115-20607964271,186875.0,PEN,Soles,2026-03-20T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1192132,ocds-dgv273-seacev3-1192132-2026-05-08T10:37:19.264254-05:00,1192132-20531068549,79222.0,PEN,Soles,2026-03-19T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1212524,ocds-dgv273-seacev3-1212524-2026-05-08T10:37:13.811678-05:00,1212524-1787873,106082.7,PEN,Soles,2026-05-06T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1516-1,ocds-dgv273-seacev3-2026-1516-1-2026-05-08T10:37:11.910155-05:00,1198553-20541137654,154980.0,PEN,Soles,2026-04-15T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1201271,ocds-dgv273-seacev3-1201271-2026-05-08T10:37:11.609457-05:00,1201271-20143229816,186589.65,PEN,Soles,2026-04-08T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1201271,ocds-dgv273-seacev3-1201271-2026-05-08T10:37:11.609457-05:00,1201271-20492353214,118944.0,PEN,Soles,2026-04-08T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1201271,ocds-dgv273-seacev3-1201271-2026-05-08T10:37:11.609457-05:00,1201271-20517374661,96606.6,PEN,Soles,2026-04-08T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1201271,ocds-dgv273-seacev3-1201271-2026-05-08T10:37:11.609457-05:00,1201271-20608610651,46782.0,PEN,Soles,2026-04-08T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1200166,ocds-dgv273-seacev3-1200166-2026-05-08T10:37:11.545135-05:00,1200166-10200291862,225950.0,PEN,Soles,2026-04-07T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1199250,ocds-dgv273-seacev3-1199250-2026-05-08T10:37:10.546805-05:00,1199250-20606416165,429240.0,PEN,Soles,2026-04-10T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1192705,ocds-dgv273-seacev3-1192705-2026-05-08T10:37:10.243050-05:00,1192705-20612171956,219912.0,PEN,Soles,2026-04-08T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1670-1,ocds-dgv273-seacev3-2026-1670-1-2026-05-08T10:37:10.187268-05:00,1195789-20406501133,152095.77,PEN,Soles,2026-03-26T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1194527,ocds-dgv273-seacev3-1194527-2026-05-08T10:37:10.050734-05:00,1194527-20604223904,425500.0,PEN,Soles,2026-04-08T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1871-18,ocds-dgv273-seacev3-2026-1871-18-2026-05-08T10:37:09.909001-05:00,1200756-20604383740,144990.0,PEN,Soles,2026-04-16T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1894-11,ocds-dgv273-seacev3-2026-1894-11-2026-05-08T10:37:09.827910-05:00,1200957-20604334803,81000.0,PEN,Soles,2026-04-16T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1198170,ocds-dgv273-seacev3-1198170-2026-05-08T10:37:09.738593-05:00,1198170-20560145358,350825.33,PEN,Soles,2026-04-01T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1199508,ocds-dgv273-seacev3-1199508-2026-05-08T10:37:09.627216-05:00,1199508-10430021627,315000.0,PEN,Soles,2026-04-15T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200212-7,ocds-dgv273-seacev3-2026-200212-7-2026-05-08T10:37:09.458021-05:00,1194582-1776019,278407.44,PEN,Soles,2026-03-31T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200281-1,ocds-dgv273-seacev3-2026-200281-1-2026-05-08T10:37:09.301855-05:00,1198818-20610522735,113318.0,PEN,Soles,2026-04-09T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1198320,ocds-dgv273-seacev3-1198320-2026-05-08T10:37:09.006328-05:00,1198320-1777569,172000.0,PEN,Soles,2026-04-06T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-119216-10,ocds-dgv273-seacev3-2026-119216-10-2026-05-08T10:37:08.262449-05:00,1198897-1778597,76151.0,PEN,Soles,2026-04-15T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1195472,ocds-dgv273-seacev3-1195472-2026-05-08T10:37:07.872588-05:00,1195472-20600360486,97920.0,PEN,Soles,2026-04-08T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-382-1,ocds-dgv273-seacev3-2026-382-1-2026-05-08T10:37:07.778992-05:00,1192719-20611277751,59880.0,PEN,Soles,2026-03-18T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1201770,ocds-dgv273-seacev3-1201770-2026-05-08T10:37:07.616191-05:00,1201770-20601210127,69000.0,PEN,Soles,2026-04-15T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1212539,ocds-dgv273-seacev3-1212539-2026-05-08T10:37:02.404328-05:00,1212539-20610598146,129295.65,PEN,Soles,2026-05-06T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-20002-4,ocds-dgv273-seacev3-2026-20002-4-2026-05-08T10:37:01.221280-05:00,1194885-20505110651,1934190.0,PEN,Soles,2026-04-15T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1195304,ocds-dgv273-seacev3-1195304-2026-05-08T10:37:00.962294-05:00,1195304-10294373999,52800.0,PEN,Soles,2026-03-18T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1194756,ocds-dgv273-seacev3-1194756-2026-05-08T10:37:00.402992-05:00,1194756-20546244769,162000.0,PEN,Soles,2026-03-26T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-2348-13,ocds-dgv273-seacev3-2026-2348-13-2026-05-08T10:37:00.223318-05:00,1193602-20600836251,142609.23,PEN,Soles,2026-03-18T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200394-9,ocds-dgv273-seacev3-2026-200394-9-2026-05-08T10:37:00.159669-05:00,1198520-1778220,113369.0,PEN,Soles,2026-04-10T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1339-9,ocds-dgv273-seacev3-2026-1339-9-2026-05-08T10:36:59.132723-05:00,1198501-20506719331,264000.0,PEN,Soles,2026-04-10T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1196541,ocds-dgv273-seacev3-1196541-2026-05-08T10:36:58.994055-05:00,1196541-1782798,7773260.0,PEN,Soles,2026-04-21T00:00:00-05:00,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1197349,ocds-dgv273-seacev3-1197349-2026-05-08T10:36:58.699658-05:00,1197349-1777018,144043.76,PEN,Soles,2026-04-08T00:00:00-05:00,2026-03_seace_v3_csv_es
