Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Adjudicaciones:ID de Adjudicación,Entrega compilada:Adjudicaciones:Artículos Adjudicados:ID,compiledRelease/awards/0/items/0/position,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Descripción,compiledRelease/awards/0/items/0/statusDetails,compiledRelease/awards/0/items/0/status,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Clasificación:ID,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Clasificación:Descripción,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Clasificación:Esquema,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Cantidad,compiledRelease/awards/0/items/0/totalValue/amount,compiledRelease/awards/0/items/0/totalValue/currency,compiledRelease/awards/0/items/0/totalValue/currencyName,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Unidad:ID,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Unidad:Nombre,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Unidad:Esquema,_mes_origen
ocds-dgv273-seacev3-2026-1731-22,ocds-dgv273-seacev3-2026-1731-22-2026-04-18T10:19:00.799960-05:00,1197162-20448540406,21225423,1,ADQUISICION DE CÉSPED SINTÉTICO PARA LA OBRA MEJORAMIENTO DEL SERVICIO DE PRÁCTICA DEPORTIVA Y RECREATIVA EN LA URBANIZACIÓN AEROPUERTO II ETAPA DEL DISTRITO DE JULIACA - PROVINCIA DE SAN ROMÁN - DEPARTAMENTO DE PUNO CON CUI N° 2507501,CONTRATADO,active,1015170400131104.0,CESPED AMERICANO - STENOTAPHRUM SECUNDATUM,CUBSO,600.0,58200.0,PEN,Soles,25,M2,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1193312,ocds-dgv273-seacev3-1193312-2026-04-18T10:19:00.442158-05:00,1193312-20607316971,21216184,1,ADECUACION Y ACONDICIONAMIENTO DE INFRAESTRUCTURA,CONTRATADO,active,7212110300225153.0,SERVICIO DE ACONDICIONAMIENTO DE LABORATORIO,CUBSO,1.0,25500.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1194644,ocds-dgv273-seacev3-1194644-2026-04-18T10:19:00.392049-05:00,1194644-20600970951,21219625,1,"ADQUISICIÓN DE UN (01) SISTEMA DE MICROCAMARAS PARA ESTUDIO DE POSTCOSECHA PARA EL PROYECTO VINCULADO AL CITEAGROINDUSTRIAL CHAVIMOCHIC EN EL MARCO DE LA LEY GENERAL DE CONTRATACIONES PÚBLICAS, LEY N° 32069.",CONTRATADO,active,4110341600130848.0,CAMARA BIOCLIMATICA DE ACERO INOXIDABLE 240 L DE -10 C A 100 C,CUBSO,1.0,424821.84,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1196372,ocds-dgv273-seacev3-1196372-2026-04-18T10:18:59.237158-05:00,1196372-20610304045,21223582,1,"ADQUISICIÓN DE ALIMENTOS PARA AVES (GALLINA DE POSTURA) del Proyecto: ¿MEJORAMIENTO DE LOS SERVICIOS DE APOYO AL DESARROLLO PRODUCTIVO EN LA PRODUCCION DE GALLINAS DE POSTURA PARA PRODUCCION DE HUEVOS, EN COMUNIDADES DEL DISTRITO DE ALTO TAPICHE DE L",CONTRATADO,active,1012219900396050.0,ANCHOA NASUS ALIMENTOS PARA ANIMALES,CUBSO,61400.0,122800.0,PEN,Soles,18,Kilogramo,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1196015,ocds-dgv273-seacev3-1196015-2026-04-18T10:18:58.917100-05:00,1196015-20558669960,21222831,1,"HOJUELAS DE CEREALES PRECOCIDA DE AVENA, KIWICHA, MACA Y QUINUA ENRIQUECIDA CON VITAMINAS Y MINERALES DE 1350gr y LECHE EVAPORADA ENTERA x 410gr",CONTRATADO,active,,,,7200.0,56376.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1197118,ocds-dgv273-seacev3-1197118-2026-04-18T10:18:58.031124-05:00,1197118-20377339461,21225305,1,ADQUISICIÓN DE GELATINA SUCCINALADA 4 g/100 mL INYECT 500 mL,CONTRATADO,active,5113190600196688.0,GELATINA SUCCINILATADA 4 g/100 mL INY 500 mL,CUBSO,1920.0,94080.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200388-2,ocds-dgv273-seacev3-2026-200388-2-2026-04-18T10:18:58.017182-05:00,1194418-10425171912,21218995,1,ADQUISICION DE SUMINISTRO DE COMBUSTIBLE PARA ATENDER EN LAS DIFERENTES AREAS USUARIAS DE LA RED SALUD DEL DATEM DE MARAÑON CORRESPONDIENTE AL AÑO 2026,CONTRATADO,active,1510150600011989.0,GASOLINA DE 84 OCTANOS,CUBSO,59233.44,1095818.64,PEN,Soles,13,Galon,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1200605,ocds-dgv273-seacev3-1200605-2026-04-18T10:18:52.490307-05:00,1200605-20542738431,21235352,1,"CONTRATACIÓN DE SUPERVISOR(SALDO) DE EJECUCION DE SALDO DE OBRA: ¿MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y DESAGUE, EN LA CIUDAD DE MACUSANI, DISTRITO DE MACUSANI ¿ CARABAYA ¿ PUNO¿",CONTRATADO,active,8110151500358599.0,SUPERVISION DE OBRA DE CONSTRUCCION DE SISTEMA DE AGUA POTABLE Y ALCANTARILLADO,CUBSO,1.0,490598.69,PEN,Nuevos Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-10249-27,ocds-dgv273-seacev3-2026-10249-27-2026-04-18T10:18:52.038168-05:00,1197054-20603261195,21225174,1,SERVICIO DE ATENCIONES PROTOCOLARES PARA CLAUSURA DEL AÑO ACADEMICO EOFAP 2026  PP-0135,CONTRATADO,active,8014160700228156.0,SERVICIO DE CATERING,CUBSO,1.0,50000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200449-1,ocds-dgv273-seacev3-2026-200449-1-2026-04-18T10:18:51.964207-05:00,1199014-20507634479,21230614,1,ADQUISICION DE ALIMENTOS Y BEBIDAS PARA CONSUMO HUMANO COMO CONDICION DE TRABAJO ENTREGADOS A SERVIDORES PUBLICOS DEL REGIMEN LABORAL DEL DECRETO LEGISLATIVO N 276 DE LA SEDE DE LA UNIDAD DE GESTION EDUCATIVA LOCAL DE PISCO,CONTRATADO,active,5019270300298820.0,VALE DE CONSUMO DE ALIMENTOS,CUBSO,1.0,146400.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1193005,ocds-dgv273-seacev3-1193005-2026-04-18T10:18:51.129693-05:00,1193005-20448139981,21215450,1,"CONTRATACIÓN DE SUMINISTRO DE BIENES PARA LA ADQUISICION DE ALIMENTOS QUE CUENTAN CON FICHA TECNICA DE BIENES COMUNES, SEGÚN ESPECIFICACIONES TECNICAS, PARA BRINDAR ASISTENCIA ALIMENTARIA A COMEDORES POPULARES, PERSONAS EN RIESGO Y HOGARES ALBERGUES",CONTRATADO,active,,,,138558.0,485000.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1193442,ocds-dgv273-seacev3-1193442-2026-04-18T10:18:50.104748-05:00,1193442-20604985481,21216459,1,DIESEL B5 S-50,CONTRATADO,active,1510150500233280.0,DIESEL B5 S-50,CUBSO,13500.0,295650.0,PEN,Soles,13,Galon,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1193442,ocds-dgv273-seacev3-1193442-2026-04-18T10:18:50.104748-05:00,1193442-20604985481,21216460,2,GASOHOL REGULAR,CONTRATADO,active,1510150600390516.0,GASOHOL REGULAR,CUBSO,6300.0,122850.0,PEN,Soles,13,Galon,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1193291,ocds-dgv273-seacev3-1193291-2026-04-18T10:18:48.812009-05:00,1193291-20609461692,21216048,1,CONTRATACIÓN DEL SERVICIO DE MANTENIMIENTO CORRECTIVO DE EQUIPO DE MAMOGRAFIA SYSTEMS SCS GENERAL ELECTRIC DEL HOSPITAL CESAR VALLEJO MENDOZA,ADJUDICADO,pending,8516150100349886.0,SERVICIO DE MANTENIMIENTO CORRECTIVO DE MAMOGRAFO,CUBSO,1.0,150000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1193282,ocds-dgv273-seacev3-1193282-2026-04-18T10:18:48.796952-05:00,1193282-10456643898,21216030,1,CEMENTO PORTLAND TIPO I X 42.50 kg,CONTRATADO,active,3011160100012771.0,CEMENTO PORTLAND TIPO I X 42.50 kg,CUBSO,530400.0,379999.0,PEN,Soles,18,Kilogramo,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1194841,ocds-dgv273-seacev3-1194841-2026-04-18T10:18:47.195182-05:00,1194841-20611997940,21219879,1,"SERVICIO DE FABRICACION E INSTALACIÓN DE BARANDA METÁLICA DE FIERRO GALVANIZADO A TODO COSTO, DEL PROYECTO: ¿MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE PRÁCTICA DEPORTIVA Y/O RECREATIVA EN EL ESTADIO LOS CHANKAS, DISTRITO DE ANDAHUAYLAS, PROVINCIA DE",CONTRATADO,active,7215406900230176.0,SERVICIO DE FABRICACION E INSTALACION DE BARANDA DE SEGURIDAD DE FIERRO,CUBSO,1.0,135157.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-10249-14,ocds-dgv273-seacev3-2026-10249-14-2026-04-18T10:18:46.784907-05:00,1197489-20601697913,21226185,1,SERVICIO DE SOPORTE INFORMÁTICO Y RENOVACIÓN DE LA GARANTÍA HI CARE PP-0135,CONTRATADO,active,8111181100394615.0,SERVICIO DE SOPORTE TECNICO DE SISTEMAS INFORMATICOS,CUBSO,1.0,75800.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1196611,ocds-dgv273-seacev3-1196611-2026-04-18T10:18:46.617470-05:00,1196611-10403991959,21224212,1,"Servicio de consultoría del Especialista en Redes Primarias y Secundarias de Agua Potable para Liberación de Interferencias de Redes de Agua, Desagüe y Alcant. del Proy: Vía Expresa Santa Rosa, a cargo del Equipo Gestión de Liberac. de Interf. de GPO",CONTRATADO,active,8110150500393181.0,SERVICO DE ESPECIALISTA EN INGENIERIA CIVIL,CUBSO,1.0,98000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1202158,ocds-dgv273-seacev3-1202158-2026-04-17T10:29:16.927369-05:00,1202158-1780695,21239871,1,CONTRATACIÓN DEL SERVICO DE CONSULTORÍA DE OBRA PARA LA FORMULACION DEL EXPEDIENTE TECNICO DE OBRA DEL PROYECTO DENOMINADO: ¿MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE RURAL EN LAS LOCALIDADES DE ACHCAY Y YURMA DE CENTRO POBLADO YURMA DIS,CONSENTIDO,active,8110151500365394.0,ELABORACION DE EXPEDIENTE TECNICO DE OBRA PARA CONSTRUCCION DE SISTEMA DE AGUA POTABLE,CUBSO,1.0,88500.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1200809,ocds-dgv273-seacev3-1200809-2026-04-17T10:29:16.212852-05:00,1200809-20614254450,21236167,1,MOTOCICLETA LINEAL,CONTRATADO,active,2510180100267830.0,MOTOCICLETA DE 110 cm3,CUBSO,6.0,90000.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1200450,ocds-dgv273-seacev3-1200450-2026-04-17T10:29:16.156030-05:00,1200450-20608268970,21235051,1,SENSORES METEOROLOGICOS,CONTRATADO,active,4111441800394589.0,SENSORES Y VISUALIZADORES PARA ESTACIONES METEOROLOGICAS AUTOMATICAS,CUBSO,2.0,92300.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1195710,ocds-dgv273-seacev3-1195710-2026-04-17T10:29:16.044184-05:00,1195710-20521834642,21222337,1,Servicio de mantenimiento y asistencia técnica de los componentes del sistema del Centro de Gestión y Control -CGC del COSAC I,CONTRATADO,active,8111180500313478.0,SERVICIO DE SOPORTE Y MANTENIMIENTO DE LICENCIA DE SOFTWARE DE SEGURIDAD INFORMATICA,CUBSO,1.0,8987505.39,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1200538,ocds-dgv273-seacev3-1200538-2026-04-17T10:29:15.979197-05:00,1200538-20611360747,21235140,1,ADQUISICION DE TUBOS DE PVC PESADO PARA TRABAJOS DE CANALIZACION ELECTRICA EN EL SISTEMA DE CAMARAS DE LA ZONA 1 Y 3 DEL DISTRITO DE MIRAFLORES,CONTRATADO,active,3140150100144009.0,ANILLO DE UNION DE TUBOS DE PVC DE CAUCHO DE 100 mm,CUBSO,1590.0,98580.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1188807,ocds-dgv273-seacev3-1188807-2026-04-17T10:29:15.801939-05:00,1188807-1771257,21204456,1,"CONTRATACION PARA LA EJECUCION DE LA OBRA IOAR: CONSTRUCCION DE COBERTURA DE INSTALACIONES DEPORTIVAS; EN EL(LA) I.E. 82672 EN EL CENTRO POBLADO LLAUCAN, DISTRITO DE BAMBAMARCA, PROVINCIA HUALGAYOC, DEPARTAMENTO CAJAMARCA - CON CUI N° 2699589.",CONTRATADO,active,7215260500367813.0,CONSTRUCCION DE COBERTURA CON PLANCHA METALICA PARA CAMPO DEPORTIVO,CUBSO,1.0,486184.21,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1199982,ocds-dgv273-seacev3-1199982-2026-04-17T10:29:15.389898-05:00,1199982-20305284174,21233204,1,HIDROCORTISONA + OXITETRACICLINA + POLIMIXINA B 1 g + 500 mg + 1000000 UI/100 g  UNG OFT 3.5 g,CONTRATADO,active,5110285700198968.0,HIDROCORTISONA + OXITETRACICLINA + POLIMIXINA B 1 g + 500 mg + 1000000 UI/100 g  UNG OFT 3.5 g,CUBSO,3500.0,62265.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1192473,ocds-dgv273-seacev3-1192473-2026-04-17T10:29:14.797039-05:00,1192473-1769711,21213976,1,CONTRATACIÓN DE RED CHINCHORRO DE MALLA DE NYLON PARA EL PROYECTO ¿RECUPERACION DE SERVICIOS DE APOYO AL DESARROLLO PRODUCTIVO EN CAPACIDAD PRODUCTORA DE LAS UNIDADES PRODUCTIVAS DE LA CRIANZA DE TRUCHA Y PECES AMAZONICOS EN LA SIERRA Y SELVA DE LAS,CONTRATADO,active,2111150400341110.0,MALLA CHINCHORRO DE NAILON DE 1/2 in X 5 m X 25 m PARA PESCA,CUBSO,235.0,100000.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1200120,ocds-dgv273-seacev3-1200120-2026-04-17T10:29:14.545498-05:00,1200120-20609890631,21233607,1,CÉSPED SINTÉTICO 50 mm,CONTRATADO,active,3012180300281731.0,CESPED SINTETICO X 4 m DE ANCHO,CUBSO,1035.0,94650.0,PEN,Soles,25,M2,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1191371,ocds-dgv273-seacev3-1191371-2026-04-17T10:29:13.208420-05:00,1191371-20609883686,21211256,1,SERVICIO DE CARPINTERÍA METÁLICA,CONTRATADO,active,7215230100368813.0,SERVICIO DE CARPINTERIA METALICA PARA FABRICACION DE PARTES DE EDIFICACIONES,CUBSO,1.0,199500.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1587-2,ocds-dgv273-seacev3-2026-1587-2-2026-04-17T10:29:13.060938-05:00,1196296-20525491910,21223325,1,"ADQUISICION DE PRODUCTO (LECHE EVAPORADA ENTERA) PARA EL PROGRAMA VASO DE LECHE AÑO FISCAL 2026, DE LA MUNICIPALIDAD DISTRITAL DE CURA MORI - PROVINCIA DE PIURA - DEPARTAMENTO DE PIURA",CONTRATADO,active,5013170200307453.0,LECHE EVAPORADA ENTERA X 400 g  APROX.,CUBSO,63286.0,256308.3,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1200626,ocds-dgv273-seacev3-1200626-2026-04-17T10:29:13.016933-05:00,1200626-1776889,21235404,1,"CONTRATACIÓN DEL SERVICIO DE CONSULTORÍA DE OBRA PARA LA CONTRATACIÓN DEL SALDO DE SUPERVISIÓN DE LA EJECUCIÓN DE OBRA:  INSTALACIÓN DEL SISTEMA DE EVACUACIÓN DE AGUAS PLUVIALES DE LA ZONA URBANA DEL DISTRITO DE OXAPAMPA, PROVINCIA DE OXAPAMPA -PASCO",CONTRATADO,active,8110151500358599.0,SUPERVISION DE OBRA DE CONSTRUCCION DE SISTEMA DE AGUA POTABLE Y ALCANTARILLADO,CUBSO,1.0,1226681.02,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1193100,ocds-dgv273-seacev3-1193100-2026-04-17T10:29:12.724978-05:00,1193100-20615474526,21215499,1,ADOQUIN DE CONCRETO VEHICULAR LIGERO DE 20 cm x 10 cm x 8 cm,CONTRATADO,active,3013150700012976.0,ADOQUIN DE CONCRETO VEHICULAR LIGERO DE 20 cm x 10 cm x 8 cm,CUBSO,2097.15,109051.08,PEN,Soles,25,M2,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1192292,ocds-dgv273-seacev3-1192292-2026-04-17T10:29:12.512406-05:00,1192292-20412214618,21213631,1,CEMENTO PORTLAND PUZOLANICO TIPO IP X 42.50 kg,CONTRATADO,active,3011160100012953.0,CEMENTO PORTLAND PUZOLANICO TIPO IP X 42.50 kg,CUBSO,269195.0,242275.5,PEN,Soles,18,Kilogramo,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1200647,ocds-dgv273-seacev3-1200647-2026-04-17T10:29:12.245358-05:00,1200647-20608178695,21235444,1,"ADQUISICION DE DESBROZADORAS PARA CORTE DE GRASS DE 3 A 4 HP, INCLUYE HERRAMIENTA DE CORTE PARA LA SUBGERENCIA DE GESTION AMBIENTAL",CONTRATADO,active,2711201400389975.0,MOTOGUADAÑA DE 2.6 HP,CUBSO,12.0,77200.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1192957,ocds-dgv273-seacev3-1192957-2026-04-17T10:29:10.827074-05:00,1192957-20613697463,21215253,1,CEMENTO PORTLAND TIPO I X 42.50 kg,CONTRATADO,active,3011160100012771.0,CEMENTO PORTLAND TIPO I X 42.50 kg,CUBSO,3300.0,100000.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1200163,ocds-dgv273-seacev3-1200163-2026-04-17T10:29:10.432820-05:00,1200163-1776692,21233841,1,CALAMINA COLOR AZUL 0.80 X3.60X0.25MM,CONTRATADO,active,3026420400314333.0,PLANCHA DE ACERO CON ALUZINC ONDULADA DE 3600 mm X 1100 mm X 0.40 mm,CUBSO,2325.0,88350.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1199351,ocds-dgv273-seacev3-1199351-2026-04-17T10:29:10.329739-05:00,1199351-20601304521,21231313,1,"Adquisición de Dispositivos Médicos, con equipos en sesión de uso, requeridos por la Unidad de Cuidados Intensivos Neonatales del departamento de Pediatría del Hospital II-2 Tarapoto - OGESS Especializada",CONTRATADO,active,4222200800277753.0,LINEA DE INFUSION TRIPLE CANAL CON BURETA PARA BOMBA DE INFUSION,CUBSO,3200.0,987600.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1192731,ocds-dgv273-seacev3-1192731-2026-04-17T10:29:10.002858-05:00,1192731-20542593521,21215585,1,DIESEL B5 S-50,CONTRATADO,active,1510150500233280.0,DIESEL B5 S-50,CUBSO,13800.0,321402.0,PEN,Soles,13,Galon,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1192731,ocds-dgv273-seacev3-1192731-2026-04-17T10:29:10.002858-05:00,1192731-20542593521,21215586,2,GASOHOL REGULAR,CONTRATADO,active,1510150600390516.0,GASOHOL REGULAR,CUBSO,4158.0,88523.82,PEN,Soles,13,Galon,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1194949,ocds-dgv273-seacev3-1194949-2026-04-17T10:29:09.583847-05:00,1194949-20490582259,21220555,1,"SERVICIO DE PINTADO PARA EL TRANSITO VEHICULAR DE LAS PRINCIPALES AVENIDAS Y JIRONES DEL DISTRITO DE ANDAHUAYLAS, PROVINCIA DE ANDAHUAYLAS, REGIÓN APURÍMAC AÑO 2026",CONTRATADO,active,7215130200376943.0,SERVICIO DE PINTADO DE SEÑALIZACION HORIZONTAL EN CALZADA,CUBSO,1.0,122000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1194006,ocds-dgv273-seacev3-1194006-2026-04-17T10:29:09.452728-05:00,1194006-20613500261,21217926,1,DIESEL B5 S-50,CONTRATADO,active,1510150500233280.0,DIESEL B5 S-50,CUBSO,2500.0,60000.0,PEN,Soles,13,Galon,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1195471,ocds-dgv273-seacev3-1195471-2026-04-17T10:29:03.871101-05:00,1195471-10077007241,21221950,1,ADQUISICION DE PRODUCTOS PARA EL PROGRAMA VASO DE LECHE DEL DISTRITO DE ÁMBAR - PROVINCIA DE HUAURA- DEPARTAMENTO DE LIMA- PERIODO 2026,CONTRATADO,active,,,,1.0,61566.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1193477,ocds-dgv273-seacev3-1193477-2026-04-17T10:29:03.818070-05:00,1193477-20601095450,21216570,1,CONTRATACIÓN DEL SERVICIO PARA LA EVALUACION MEDICA OCUPACIONAL DIRIGIDO A LOS DOCENTES DE LA UNIVERSIDAD NACIONAL SAN LUIS GONZAGA,CONTRATADO,active,8512180300302644.0,SERVICIO DE EXAMENES MEDICOS DE LABORATORIO,CUBSO,1.0,259991.76,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1195182,ocds-dgv273-seacev3-1195182-2026-04-17T10:29:03.440530-05:00,1195182-20489952255,21221060,1,ÚNICO,CONTRATADO,active,,,,234.0,61100.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1199745,ocds-dgv273-seacev3-1199745-2026-04-17T10:29:02.111377-05:00,1199745-20515184113,21232682,1,SERVICIO DE ALIMENTACION PARA PACIENTES Y PERSONAL DE SALUD DEL HOSPITAL SANTA ROSA POR 120 DIAS,CONTRATADO,active,9111160300225304.0,SERVICIO DE CONCESIONARIO (A) DE ALIMENTOS,CUBSO,1.0,1477500.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-10398-2,ocds-dgv273-seacev3-2026-10398-2-2026-04-17T10:29:01.886523-05:00,1189373-20542149877,21205751,1,Servicio de transporte de residuos solidos de las IPRESS,CONTRATADO,active,7711160200232632.0,SERVICIO DE RECOLECCION Y TRANSPORTE DE RESIDUOS SOLIDOS,CUBSO,1.0,94446.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1195151,ocds-dgv273-seacev3-1195151-2026-04-17T10:29:01.455582-05:00,1195151-1774034,21220960,1,"EJECUCIÓN DE OBRA: MEJORAMIENTO DEL SERVICIO DE PRACTICA DEPORTIVA Y/O RECREATIVA EN EL AREA DEPORTIVA DE MANZANA NS9, LOTE 03, ZONA G DEL PUEBLO JOVEN PROYECTO ESPECIAL HUAYCAN, ZONA 07 DISTRITO DE ATE DE LA PROVINCIA DE LIMA DEL DEPARTAMENTO DE LIM",CONTRATADO,active,7215310200351760.0,REMODELACION DE PLATAFORMA DEPORTIVA,CUBSO,1.0,1768054.5,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1587-3,ocds-dgv273-seacev3-2026-1587-3-2026-04-17T10:29:01.309994-05:00,1195967-20613429981,21222725,1,"¿ADQUISICION DE PRODUCTO (HOJUELA PRECOCIDA HOJUELAS DE AVENA, SEMOLA DE QUINUA, KIWICHA PRECOCIDA, TARWI, PLATANO,SOYA CAÑIHUA ENRIQUECIDA CON VITAMINAS Y MINERALES) PARA EL PROGRAMA VASO DE LECHE AÑO FISCAL 2026, DE LA MUNICIPALIDAD DISTRITAL DE CURA MORI - PROVINCIA DE PIURA - DEPARTAMENTO DE PIURA¿.",CONTRATADO,active,5019210900392951.0,"HOJUELA DE AVENA, QUINUA, KIWICHA Y HARINA DE SOYA PRECOCIDA ENRIQUECIDA CON VITAMINAS Y MINERALES",CUBSO,22834.0,184955.4,PEN,Soles,18,Kilogramo,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1193986,ocds-dgv273-seacev3-1193986-2026-04-17T10:29:00.745481-05:00,1193986-10311853517,21217873,2,"SERVICIO DE ALQUILER DE INMUEBLE PARA EL FUNCIONAMIENTO DE LAS OFICINAS ADMINISTRATIVAS DE LA GERENCIA DE DESARROLLO SOCIAL, VECINAL Y ECONÓMICO - AREA FUNCIONAL DE PARTICIPACION VECINAL  DE LA MUNICIPALIDAD DISTRITAL DE MI PERU",CONTRATADO,active,8013150200094959.0,SERVICIO DE ALQUILER DE INMUEBLE,CUBSO,1.0,82800.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-03_seace_v3_csv_es
