Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Contratos:ID del Contrato,Entrega compilada:Contratos:Artículos Contratados:ID,compiledRelease/contracts/0/items/0/position,Entrega compilada:Contratos:Artículos Contratados:Descripción,compiledRelease/contracts/0/items/0/statusDetails,compiledRelease/contracts/0/items/0/status,Entrega compilada:Contratos:Artículos Contratados:Clasificación:ID,Entrega compilada:Contratos:Artículos Contratados:Clasificación:Descripción,Entrega compilada:Contratos:Artículos Contratados:Clasificación:Esquema,Entrega compilada:Contratos:Artículos Contratados:Cantidad,compiledRelease/contracts/0/items/0/totalValue/amount,compiledRelease/contracts/0/items/0/totalValue/currency,compiledRelease/contracts/0/items/0/totalValue/currencyName,Entrega compilada:Contratos:Artículos Contratados:Unidad:ID,Entrega compilada:Contratos:Artículos Contratados:Unidad:Nombre,Entrega compilada:Contratos:Artículos Contratados:Unidad:Esquema,_mes_origen
ocds-dgv273-seacev3-1203238,ocds-dgv273-seacev3-1203238-2026-09-23T10:17:00.755466-05:00,2419657,21244318,18,SERVICIO DE SEGURIDAD Y VIGILANCIA PARA EEA SAN BERNARNDO,Contratado,active,9210150100094854.0,SERVICIO DE SEGURIDAD Y VIGILANCIA,CUBSO,1.0,250176.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1203238,ocds-dgv273-seacev3-1203238-2026-09-23T10:17:00.755466-05:00,2419657,21244315,15,SERVICIO DE SEGURIDAD Y VIGILANCIA PARA EEA TACNA,Contratado,active,9210150100094854.0,SERVICIO DE SEGURIDAD Y VIGILANCIA,CUBSO,1.0,480000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1203238,ocds-dgv273-seacev3-1203238-2026-09-23T10:17:00.755466-05:00,2419657,21244313,14,SERVICIO DE SEGURIDAD Y VIGILANCIA PARA EEA CANAÁN,Contratado,active,9210150100094854.0,SERVICIO DE SEGURIDAD Y VIGILANCIA,CUBSO,1.0,396000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1203238,ocds-dgv273-seacev3-1203238-2026-09-23T10:17:00.755466-05:00,2419657,21244312,13,SERVICIO DE SEGURIDAD Y VIGILANCIA PARA EEA MOQUEGUA,Contratado,active,9210150100094854.0,SERVICIO DE SEGURIDAD Y VIGILANCIA,CUBSO,1.0,576000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1203238,ocds-dgv273-seacev3-1203238-2026-09-23T10:17:00.755466-05:00,2419657,21244311,12,SERVICIO DE SEGURIDAD Y VIGILANCIA PARA EEA PERLA DEL VRAEM,Contratado,active,9210150100094854.0,SERVICIO DE SEGURIDAD Y VIGILANCIA,CUBSO,1.0,192960.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1203238,ocds-dgv273-seacev3-1203238-2026-09-23T10:17:00.755466-05:00,2419657,21244308,9,SERVICIO DE SEGURIDAD Y VIGILANCIA PARA EEA DONOSO,Contratado,active,9210150100094854.0,SERVICIO DE SEGURIDAD Y VIGILANCIA,CUBSO,1.0,720000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1203238,ocds-dgv273-seacev3-1203238-2026-09-23T10:17:00.755466-05:00,2419657,21244307,8,SERVICIO DE SEGURIDAD Y VIGILANCIA PARA EEA CHINCHA,Contratado,active,9210150100094854.0,SERVICIO DE SEGURIDAD Y VIGILANCIA,CUBSO,1.0,1008000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1203238,ocds-dgv273-seacev3-1203238-2026-09-23T10:17:00.755466-05:00,2419657,21244301,2,SERVICIO DE SEGURIDAD Y VIGILANCIA PARA EEA VIRÚ,Contratado,active,9210150100094854.0,SERVICIO DE SEGURIDAD Y VIGILANCIA,CUBSO,1.0,924000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1203238,ocds-dgv273-seacev3-1203238-2026-09-23T10:17:00.755466-05:00,2419657,21244300,1,SERVICIO DE SEGURIDAD Y VIGILANCIA PARA BAÑOS DEL INCA,Contratado,active,9210150100094854.0,SERVICIO DE SEGURIDAD Y VIGILANCIA,CUBSO,1.0,1092000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1203238,ocds-dgv273-seacev3-1203238-2026-09-23T10:17:00.755466-05:00,2419963,21244304,5,SERVICIO DE SEGURIDAD Y VIGILANCIA PARA EEA CANCHAN,Contratado,active,9210150100094854.0,SERVICIO DE SEGURIDAD Y VIGILANCIA,CUBSO,1.0,172000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1184766,ocds-dgv273-seacev3-1184766-2026-09-23T10:16:56.802672-05:00,2378111,21195533,1,"CONTRATACIÓN DE PRESTACIONES NO EJECUTADAS DE UN CONTRATO RESUELTO DE LA OBRA ¿MEJORAMIENTO DE LOS SERVICIOS EDUCATIVOS DE LA I.E SANTA ROSA DE VITERBO EN EL DISTRITO DE HUARAZ, PROVINCIA DE HUARAZ, DEPARTAMENTO DE ANCASH"" CUI 2194968",Contratado,active,7212140600233069.0,CONSTRUCCION DE CENTROS EDUCATIVOS,CUBSO,1.0,72176017.35,PEN,Nuevos Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1234-1,ocds-dgv273-seacev3-2026-1234-1-2026-09-23T10:16:56.688458-05:00,2377051,21195784,1,DIESEL B5 S50 UV,Contratado,active,1510150500233280.0,DIESEL B5 S-50,CUBSO,24480.0,391680.0,PEN,Soles,13,Galon,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1214329,ocds-dgv273-seacev3-1214329-2026-09-18T10:23:18.446848-05:00,2422894,21273064,1,SERVICIO DE ALQUILER DE INMUEBLE PARA LA OFICINA DEL JURADO ELECTORAL ESPECIAL DE CHICLAYO EN EL MARCO DE LAS ELECCIONES REGIONALES Y MUNICIPALES 2026,Contratado,active,8013150200094959.0,SERVICIO DE ALQUILER DE INMUEBLE,CUBSO,1.0,75900.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1215414,ocds-dgv273-seacev3-1215414-2026-09-18T10:23:18.304024-05:00,2422902,21276609,1,SERVICIO DE ALQUILER DE INMUEBLE JEE DE HUAMANGA,Contratado,active,8013150200094959.0,SERVICIO DE ALQUILER DE INMUEBLE,CUBSO,1.0,99000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1215821,ocds-dgv273-seacev3-1215821-2026-09-18T10:23:18.125939-05:00,2423048,21277752,1,SERVICIO DE ALQUILER DE INMUEBLE PARA LA OFICINA DEL JURADO ELECTORAL ESPECIAL DE ICA EN EL MARCO DE LAS ELECCIONES REGIONALES Y MUNICIPALES 2026,Contratado,active,8013150200094959.0,SERVICIO DE ALQUILER DE INMUEBLE,CUBSO,1.0,70633.33,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1214536,ocds-dgv273-seacev3-1214536-2026-09-18T10:23:18.071333-05:00,2422956,21273717,1,SERVICIO DE ALQUILER DE INMUEBLE PARA LA OFICINA DEL JURADO ELECTORAL ESPECIAL DE TACNA EN EL MARCO DE LAS ELECCIONES REGIONALES Y MUNICIPALES 2026,Contratado,active,8013150200094959.0,SERVICIO DE ALQUILER DE INMUEBLE,CUBSO,1.0,116600.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1215437,ocds-dgv273-seacev3-1215437-2026-09-18T10:23:07.544026-05:00,2422896,21276630,1,SERVICIO DE ALQUILER DE INMUEBLE JEE DE MOYOBAMBA,Contratado,active,8013150200094959.0,SERVICIO DE ALQUILER DE INMUEBLE,CUBSO,1.0,99000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1215341,ocds-dgv273-seacev3-1215341-2026-09-18T10:23:07.333917-05:00,2423042,21276362,1,SERVICIO DE ALQUILER DE INMUEBLE JEE HUAURA,Contratado,active,8013150200094959.0,SERVICIO DE ALQUILER DE INMUEBLE,CUBSO,1.0,85800.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1214501,ocds-dgv273-seacev3-1214501-2026-09-18T10:23:07.237159-05:00,2422895,21273558,1,SERVICIO DE ALQUILER DE INMUEBLE PARA LA OFICINA DEL JURADO ELECTORAL ESPECIAL DE CORONEL PORTILLO EN EL MARCO DE LAS ELECCIONES REGIONALES Y MUNICIPALES 2026,Contratado,active,8013150200094959.0,SERVICIO DE ALQUILER DE INMUEBLE,CUBSO,1.0,99000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1214573,ocds-dgv273-seacev3-1214573-2026-09-18T10:23:07.223408-05:00,2423052,21273845,1,ALQUILER DE INMUEBLE PARA EL JEE DE LIMA CENTRO - ERM 2026,Contratado,active,8013150200094959.0,SERVICIO DE ALQUILER DE INMUEBLE,CUBSO,1.0,137500.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1215442,ocds-dgv273-seacev3-1215442-2026-09-18T10:23:07.191195-05:00,2423008,21276619,1,SERVICIO DE ALQUILER DE INMUEBLE JEE DE HUANCAVELICA,Contratado,active,8013150200094959.0,SERVICIO DE ALQUILER DE INMUEBLE,CUBSO,1.0,88000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1214765,ocds-dgv273-seacev3-1214765-2026-09-18T10:22:56.230820-05:00,2422891,21274178,1,SERVICIO DE ALQUILER DE INMUEBLE PARA LA OFICINA DEL JURADO ELECTORAL ESPECIAL DE CHACHAPOYAS EN EL MARCO DE LAS ELECCIONES REGIONALES Y MUNICIPALES 2026,Contratado,active,8013150200094959.0,SERVICIO DE ALQUILER DE INMUEBLE,CUBSO,1.0,66000.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185714,ocds-dgv273-seacev3-1185714-2026-09-18T10:22:55.269747-05:00,2382158,21199221,1,DIESEL B5 S-50,Contratado,active,1510150500233280.0,DIESEL B5 S-50,CUBSO,63805.0,970000.0,PEN,Soles,13,Galon,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185714,ocds-dgv273-seacev3-1185714-2026-09-18T10:22:55.269747-05:00,2382158,21199222,2,GASOLINA REGULAR,Contratado,active,1510150600390514.0,GASOLINA REGULAR,CUBSO,16195.0,242763.05,PEN,Soles,13,Galon,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185683,ocds-dgv273-seacev3-1185683-2026-09-18T10:22:55.214873-05:00,2380269,21197040,1,GASOHOL REGULAR,Contratado,active,1510150600390516.0,GASOHOL REGULAR,CUBSO,7449.0,83264.17,PEN,Soles,13,Galon,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185683,ocds-dgv273-seacev3-1185683-2026-09-18T10:22:55.214873-05:00,2380284,21197041,2,DIESEL B5 S-50,Contratado,active,1510150500233280.0,DIESEL B5 S-50,CUBSO,9513.0,115440.25,PEN,Soles,13,Galon,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1214602,ocds-dgv273-seacev3-1214602-2026-09-18T10:22:45.164822-05:00,2422880,21273890,1,ALQUILER DE INMUEBLE PARA EL JEE DE AREQUIPA,Contratado,active,8013150200094959.0,SERVICIO DE ALQUILER DE INMUEBLE,CUBSO,1.0,121000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1214564,ocds-dgv273-seacev3-1214564-2026-09-18T10:22:44.855252-05:00,2422857,21273736,1,ALQUILER DE INMUEBLE PARA EL JEE DE ABANCAY - ERM 2026,Contratado,active,8013150200094959.0,SERVICIO DE ALQUILER DE INMUEBLE,CUBSO,1.0,110000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1214556,ocds-dgv273-seacev3-1214556-2026-09-18T10:22:44.715861-05:00,2422934,21273734,1,SERVICIO DE ALQUILER DE INMUEBLE PARA LA OFICINA DEL JURADO ELECTORAL ESPECIAL DE PIURA EN EL MARCO DE LAS ELECCIONES REGIONALES Y MUNICIPALES 2026,Contratado,active,8013150200094959.0,SERVICIO DE ALQUILER DE INMUEBLE,CUBSO,1.0,73700.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1215803,ocds-dgv273-seacev3-1215803-2026-09-18T10:22:44.550471-05:00,2423056,21277725,1,SERVICIO DE ALQUILER DE INMUEBLE,Contratado,active,8013150200094959.0,SERVICIO DE ALQUILER DE INMUEBLE,CUBSO,1.0,123880.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1184422,ocds-dgv273-seacev3-1184422-2026-09-18T10:22:43.939430-05:00,2382692,21194170,1,"EJECUCIÓN DE LA OBRA: ""MEJORAMIENTO DE LA CAPACIDAD DE LOS SERVICIOS DE LA GERENCIA SUBREGIONAL UTCUBAMBA, UNIDAD EJECUTORA N° 004, DISTRITO DE BAGUA GRANDE, PROVINCIA DE UTCUBAMBA, REGIÓN AMAZONAS - I ETAPA"" CUI N° 2193299",Contratado,active,7212110100337690.0,CONSTRUCCION DE EDIFICIO ADMINISTRATIVO,CUBSO,1.0,8699561.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1210569,ocds-dgv273-seacev3-1210569-2026-09-18T10:22:33.252107-05:00,2395941,21262653,1,"ADQUISICION DE HOJUELAS DE CEREALES DE AVENA, QUINUA, KIWICHA Y CEBADA PRECOCIDA PARA EL PROGRAMA DE VASO DE LECHE DE LA MUNICIPALIDAD DISTRITAL DE YURA",Contratado,active,5019210900391578.0,"HOJUELA DE AVENA, QUINUA Y KIWICHA PRECOCIDA ENRIQUECIDA CON VITAMINAS Y MINERALES",CUBSO,23904.0,174499.2,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1190087,ocds-dgv273-seacev3-1190087-2026-09-18T10:22:32.782324-05:00,2405293,21208016,1,SERVICIO DE AFIRMADO,Contratado,active,7214110600228293.0,SERVICIO DE AFIRMADO DE CAMINO DE ACCESO,CUBSO,1.0,1634000.0,PEN,Nuevos Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1214538,ocds-dgv273-seacev3-1214538-2026-09-18T10:22:23.072758-05:00,2422835,21273635,1,SERVICIO DE ALQUILER DE INMUEBLE PARA LA OFICINA DEL JURADO ELECTORAL ESPECIAL DE MAYNAS EN EL MARCO DE LAS ELECCIONES REGIONALES Y MUNICIPALES 2026,Contratado,active,8013150200094959.0,SERVICIO DE ALQUILER DE INMUEBLE,CUBSO,1.0,71500.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1215580,ocds-dgv273-seacev3-1215580-2026-09-18T10:22:22.933621-05:00,2422975,21277168,1,SERVICIO DE ALQUILER DE INMUEBLE JEE DE TRUJILLO,Contratado,active,8013150200094959.0,SERVICIO DE ALQUILER DE INMUEBLE,CUBSO,1.0,119533.33,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1214371,ocds-dgv273-seacev3-1214371-2026-09-18T10:22:22.592549-05:00,2422884,21273073,1,SERVICIO DE ALQUILER DE INMUEBLE PARA LA OFICINA DEL JURADO ELECTORAL ESPECIAL DE CAJAMARCA EN EL MARCO DE LAS ELECCIONES REGIONALES Y MUNICIPALES 2026,Contratado,active,8013150200094959.0,SERVICIO DE ALQUILER DE INMUEBLE,CUBSO,1.0,99000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1215478,ocds-dgv273-seacev3-1215478-2026-09-18T10:22:22.248989-05:00,2423024,21276639,1,SERVICIO DE ALQUILER DE INMUEBLE JEE DE HUANUCO,Contratado,active,8013150200094959.0,SERVICIO DE ALQUILER DE INMUEBLE,CUBSO,1.0,112200.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1545-1,ocds-dgv273-seacev3-2026-1545-1-2026-09-18T10:22:21.672582-05:00,2382090,21195478,1,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE RURAL Y CREACION DEL SERVICIO DE ALCANTARILLADO U OTRAS FORMAS DE DISPOSICION SANITARIA DE EXCRETAS EN LA LOCALIDAD DE HUAYCHUNI DEL DISTRITO DE ICHUÑA DE LA PROVINCIA GENERAL SANCHEZ CERRO DEL DEPARTAMENTO DE MOQUEGUA, CON CUI N 2667440",Contratado,active,7214112100368849.0,"AMPLIACION DE SISTEMA DE AGUA POTABLE , ALCANTARILLADO Y PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES",CUBSO,1.0,1405142.74,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-422-15,ocds-dgv273-seacev3-2026-422-15-2026-09-18T10:22:21.375500-05:00,2386288,21199194,1,ADQUISICION DE LECHE EVAPORADA PARA ATENDER A 996 BENEFICIARIOS DEL PROGRAMA DE VASO DE LECHE DE LA MUNICIPALIDAD DISTRITAL DE YURA,Contratado,active,5013170200307453.0,LECHE EVAPORADA ENTERA X 400 g  APROX.,CUBSO,47808.0,196012.8,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1214402,ocds-dgv273-seacev3-1214402-2026-09-18T10:22:10.761653-05:00,2423013,21273314,1,SERVICIO DE ALQUILER DE INMUEBLE PARA LA OFICINA DEL JURADO ELECTORAL ESPECIAL DE HUANCAYO EN EL MARCO DE LAS ELECCIONES REGIONALES Y MUNICIPALES 2026,Contratado,active,8013150200094959.0,SERVICIO DE ALQUILER DE INMUEBLE,CUBSO,1.0,121000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1214419,ocds-dgv273-seacev3-1214419-2026-09-18T10:22:10.642971-05:00,2422918,21273328,1,SERVICIO DE ALQUILER DE INMUEBLE PARA LA OFICINA DEL JURADO ELECTORAL ESPECIAL DE PASCO EN EL MARCO DE LAS ELECCIONES REGIONALES Y MUNICIPALES 2026,Contratado,active,8013150200094959.0,SERVICIO DE ALQUILER DE INMUEBLE,CUBSO,1.0,84700.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1184613,ocds-dgv273-seacev3-1184613-2026-09-17T10:19:21.455014-05:00,2378966,21195217,1,"CONTRATACIÓN PARA LA EJECUCIÓN DE LA OBRA: ¿MEJORAMIENTO DEL SERVICIO DE PROVISIÓN DE AGUA PARA RIEGO EN LAS LOCALIDADES DE PUTINZA, DISTRITO DE PUTINZA DE LA PROVINCIA DE YAUYOS DEL DEPARTAMENTO DE LIMA",Contratado,active,7212120300364491.0,AMPLIACION DE CANALES DE RIEGO,CUBSO,1.0,12183169.35,PEN,Soles,25,M2,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1184703,ocds-dgv273-seacev3-1184703-2026-09-17T10:19:21.082535-05:00,2422461,21195457,1,"SUPERVISION DE LA OBRA ¿CREACION DEL SERVICIO DE PROVISIÓN DE AGUA PARA RIEGO EN LAS LOCALIDADES DE IBILLA, CHAUPILOMA, UNCA HUAYCCO, CHILCAPAMPA, CHAMANAPAMPA, CCOCHAPATA, CHAUPILOMA, TIPINAYOC DEL DISTRITO DE SURCUBAMBA DE LA PROVINCIA DE TAYACAJA",Contratado,active,8110151500336401.0,SUPERVISION DE OBRA DE CONSTRUCCION DE CANALES DE CONDUCCION DE AGUAS,CUBSO,1.0,180156.85,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1184475,ocds-dgv273-seacev3-1184475-2026-09-17T10:19:20.959120-05:00,2376207,21194377,1,SUPERVISIÓN Y LIQUIDACIÓN DEL SALDO DE OBRA: MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE SIEMBRA Y COSECHA DE AGUA EN EL ANEXO DE QUICHINIHUAYA DEL DISTRITO DE YARABAMBA,Contratado,active,8110150700336407.0,SUPERVISION DE OBRA DE CONSTRUCCION DE REPRESAS,CUBSO,1.0,1151573.3,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185159,ocds-dgv273-seacev3-1185159-2026-09-17T10:19:09.849016-05:00,2386202,21196574,1,"CONTRATACIÓN PARA LA EJECUCIÓN DE SALDO DE OBRA: INSTALACION DE SISTEMA DE ABASTECIMIENTO DE AGUA POTABLE Y LETRINAS EN LAS COMUNIDADES DE CHOQUESANI, COLQUEMARCA, CACHUYO SOLLOCOTAÑA Y SECTORES ALEDAÑAS DEL DISTRITO DE ORURILLO, PROVINCIA DE MELGAR",Contratado,active,7214112100356655.0,CONSTRUCCION DE SISTEMA DE AGUA POTABLE Y LETRINAS SANITARIAS,CUBSO,1.0,7202270.55,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-10352-1,ocds-dgv273-seacev3-2026-10352-1-2026-09-16T10:18:59.300666-05:00,2379246,21196628,1,"ADQUISICIÓN DE COMBUSTIBLE DIESEL B5 S-50 PARA EL ABASTECIMIENTO DE MAQUINARIA PESADA EN EL PLAN DE ACTIVIDADES DE LIMPIEZA, DESBROCE Y DESCOLMATACIÓN DEL DREN SECHURA DESDE EL KM 0+000 HASTA EL KM 57+284.22",Contratado,active,1510150500233280.0,DIESEL B5 S-50,CUBSO,31054.0,398000.0,PEN,Soles,13,Galon,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1184897,ocds-dgv273-seacev3-1184897-2026-09-13T12:05:37.258337-05:00,2401051,21195754,1,CONTRATACIÓN PARA LA EJECUCIÓN DE LA OBRA: ¿CREACIÓN DE LOS SERVICIOS OPERATIVOS O MISIONALES INSTITUCIONALES EN LA EDIFICACIÓN DE LA MUNICIPALIDAD DEL   DISTRITO DE CONSTITUCIÓN DE LA PROVINCIA DE OXAPAMPA DEL DEPARTAMENTO DE PASCO CUI N° 2595200¿,Contratado,active,7212110100233079.0,CONSTRUCCION DE PALACIO MUNICIPAL,CUBSO,1.0,3680971.55,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1295-10,ocds-dgv273-seacev3-2026-1295-10-2026-09-13T12:05:26.334745-05:00,2382288,21197229,1,CREACION DEL SERVICIO DE HABILITACION INSTITUCIONAL EN EL LOCAL MUNICIPAL DEL CENTRO POBLADO CORRAL DE PIEDRA DEL DISTRITO DE SALAS  PROVINCIA DE LAMBAYEQUE  DEPARTAMENTO DE LAMBAYEQUE CORRAL DE PIEDRA DEL DISTRITO DE SALAS - PROVINCIA DE LAMBAYEQUE  DEPARTAMENTO DE LAMBAYEQUE CUI 2562807,Contratado,active,7212110100233077.0,CONSTRUCCION DE LOCAL COMUNAL,CUBSO,1.0,324280.35,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1242638,ocds-dgv273-seacev3-1242638-2026-09-13T12:05:19.754778-05:00,2421696,21350906,1,CONTRATACION DE LA CONSULTORIA PARA LA SUPERVISION DE OBRA: MEJORAMIENTO DEL SERVICIO DE MOVILIDAD EN LA AV. LIMA TRAMO: LIMITE PROVINCIAL DEL CALLAO HASTA AV. JOSE GRANDA EN EL DISTRITO DE SAN MARTIN DE PORRES CUI N° 2587304,Contratado,active,8110151000336392.0,SUPERVISION DE OBRA DE CONSTRUCCION DE CARRETERAS CON PAVIMENTOS ASFALTICOS O CONCRETO,CUBSO,1.0,680225.92,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185698,ocds-dgv273-seacev3-1185698-2026-09-13T12:05:14.759136-05:00,2386016,21199191,1,EJECUCIÓN DE LA OBRA: MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE PRÁCTICA DEPORTIVA Y/O RECREATIVA EN LA I.E SAN ANTONIO DE PADUA DISTRITO DE CASCA DE LA PROVINCIA DE MARISCAL LUZURIAGA DEL DEPARTAMENTO DE ANCASH¿ con código de inversión N° 2692152,Resuelto,terminated,7215310200351760.0,REMODELACION DE PLATAFORMA DEPORTIVA,CUBSO,1.0,1204133.29,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-999-3,ocds-dgv273-seacev3-2026-999-3-2026-09-13T12:05:03.375062-05:00,2379400,21195668,1,"EJECUCION DE SALDO DE PROYECTO: CREACION DE LOS SERVICIOS DEPORTIVOS DEL ESTADIO MUNICIPAL EN LA LOCALIDAD DE CEBADA LOMA DEL DISTRITO DE CHAGLLA - PROVINCIA DE PACHITEA - DEPARTAMENTO DE HUANUCO, CON CUI N° 2518339 - ETAPA I",Contratado,active,7212140800233126.0,CONSTRUCCION DE ESTADIOS DEPORTIVOS,CUBSO,1.0,1938620.68,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1295-11,ocds-dgv273-seacev3-2026-1295-11-2026-09-13T12:04:52.008815-05:00,2388788,21199372,1,"MEJORAMIENTO DEL SERVICIO DE HABILITACION INSTITUCIONAL EN EL LOCAL MUNICIPAL DEL CENTRO POBLADO COLAYA DISTRITO DE SALAS DE LA PROVINCIA DE LAMBAYEQUE DEL DEPARTAMENTO DE LAMBAYEQUE, CUI 2691829",Contratado,active,7212110300336417.0,REMODELACION DE LOCAL COMUNAL,CUBSO,1.0,356607.09,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
