Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Contratos:ID del Contrato,Entrega compilada:Contratos:Artículos Contratados:ID,Entrega compilada:Contratos:Artículos Contratados:Clasificaciones adicionales:ID,Entrega compilada:Contratos:Artículos Contratados:Clasificaciones adicionales:Descripción,Entrega compilada:Contratos:Artículos Contratados:Clasificaciones adicionales:Esquema
ocds-dgv273-seacev3-1194527,ocds-dgv273-seacev3-1194527-2026-05-08T10:37:10.050734-05:00,2390880,21219806,72151802,Servicio de reparación y reacondicionamiento de componente maquinario,UNSPSC
ocds-dgv273-seacev3-2026-1894-11,ocds-dgv273-seacev3-2026-1894-11-2026-05-08T10:37:09.827910-05:00,2390619,21236389,60101609,Certificados específicos de grado,UNSPSC
ocds-dgv273-seacev3-1198170,ocds-dgv273-seacev3-1198170-2026-05-08T10:37:09.738593-05:00,2390758,21227997,72154022,Servicios de instalación y mantenimiento de equipos hidráulicos,UNSPSC
ocds-dgv273-seacev3-1199508,ocds-dgv273-seacev3-1199508-2026-05-08T10:37:09.627216-05:00,2390770,21231759,81101515,Ingeniería de infraestructura de plantas o instalaciones,UNSPSC
ocds-dgv273-seacev3-2026-200212-7,ocds-dgv273-seacev3-2026-200212-7-2026-05-08T10:37:09.458021-05:00,2390550,21219328,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-2026-200281-1,ocds-dgv273-seacev3-2026-200281-1-2026-05-08T10:37:09.301855-05:00,2390559,21229869,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1198320,ocds-dgv273-seacev3-1198320-2026-05-08T10:37:09.006328-05:00,2390831,21228306,72101507,Servicio de mantenimiento de edificios,UNSPSC
ocds-dgv273-seacev3-2026-119216-10,ocds-dgv273-seacev3-2026-119216-10-2026-05-08T10:37:08.262449-05:00,2390719,21230105,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-2026-20002-4,ocds-dgv273-seacev3-2026-20002-4-2026-05-08T10:37:01.221280-05:00,2390792,21219925,41116101,Kits de ensayo de banco de sangre o suministros,UNSPSC
ocds-dgv273-seacev3-1195304,ocds-dgv273-seacev3-1195304-2026-05-08T10:37:00.962294-05:00,2390706,21221306,80131502,Alquiler de instalaciones comerciales o industriales,UNSPSC
ocds-dgv273-seacev3-1194756,ocds-dgv273-seacev3-1194756-2026-05-08T10:37:00.402992-05:00,2390819,21220052,30111505,Hormigón premezclado,UNSPSC
ocds-dgv273-seacev3-2026-2348-13,ocds-dgv273-seacev3-2026-2348-13-2026-05-08T10:37:00.223318-05:00,2388864,21216874,41112504,Medidor de agua,UNSPSC
ocds-dgv273-seacev3-2026-200394-9,ocds-dgv273-seacev3-2026-200394-9-2026-05-08T10:37:00.159669-05:00,2390717,21228751,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-2026-1339-9,ocds-dgv273-seacev3-2026-1339-9-2026-05-08T10:36:59.132723-05:00,2390669,21228726,53102799,Uniformes,UNSPSC
ocds-dgv273-seacev3-1196541,ocds-dgv273-seacev3-1196541-2026-05-08T10:36:58.994055-05:00,2390817,21224028,72121403,Servicios de construcción de hospitales,UNSPSC
ocds-dgv273-seacev3-1197349,ocds-dgv273-seacev3-1197349-2026-05-08T10:36:58.699658-05:00,2390723,21225859,72154013,Servicios de construcción de cercos,UNSPSC
ocds-dgv273-seacev3-2026-1986-3,ocds-dgv273-seacev3-2026-1986-3-2026-05-08T10:36:58.604556-05:00,2390610,21238070,50131701,Leche fresca y productos de mantequilla,UNSPSC
ocds-dgv273-seacev3-2026-200281-4,ocds-dgv273-seacev3-2026-200281-4-2026-05-08T10:36:58.346253-05:00,2390582,21230224,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1195445,ocds-dgv273-seacev3-1195445-2026-05-08T10:36:58.329618-05:00,2390576,21221893,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-2026-200190-125,ocds-dgv273-seacev3-2026-200190-125-2026-05-08T10:36:58.096876-05:00,2390491,21234034,39122103,Poste de servicios públicos,UNSPSC
ocds-dgv273-seacev3-2026-119216-12,ocds-dgv273-seacev3-2026-119216-12-2026-05-08T10:36:57.928891-05:00,2390741,21230113,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1198112,ocds-dgv273-seacev3-1198112-2026-05-08T10:36:57.801187-05:00,2390750,21227674,81101510,Ingeniería de carreteras,UNSPSC
ocds-dgv273-seacev3-1192798,ocds-dgv273-seacev3-1192798-2026-05-08T10:36:50.228163-05:00,2390609,21214750,81101510,Ingeniería de carreteras,UNSPSC
ocds-dgv273-seacev3-1200185,ocds-dgv273-seacev3-1200185-2026-05-08T10:36:50.078230-05:00,2390712,21233907,81101508,Ingeniería arquitectónica,UNSPSC
ocds-dgv273-seacev3-1200238,ocds-dgv273-seacev3-1200238-2026-05-08T10:36:49.727464-05:00,2390572,21234225,78111808,Alquiler de vehículos,UNSPSC
ocds-dgv273-seacev3-1199083,ocds-dgv273-seacev3-1199083-2026-05-08T10:36:49.680421-05:00,2390789,21230718,82121504,Impresión tipográfica o serigrafía,UNSPSC
ocds-dgv273-seacev3-2026-200212-4,ocds-dgv273-seacev3-2026-200212-4-2026-05-08T10:36:49.665366-05:00,2390548,21219135,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1195766,ocds-dgv273-seacev3-1195766-2026-05-08T10:36:49.468284-05:00,2390805,21222411,72154028,Servicios de instalación y mantenimiento de señales,UNSPSC
ocds-dgv273-seacev3-1194962,ocds-dgv273-seacev3-1194962-2026-05-08T10:36:49.396942-05:00,2390843,21220552,78189999,Servicios de mantenimiento o reparaciones de transportes,UNSPSC
ocds-dgv273-seacev3-1194962,ocds-dgv273-seacev3-1194962-2026-05-08T10:36:49.396942-05:00,2390843,21220551,78189999,Servicios de mantenimiento o reparaciones de transportes,UNSPSC
ocds-dgv273-seacev3-2026-119216-13,ocds-dgv273-seacev3-2026-119216-13-2026-05-08T10:36:49.164177-05:00,2390751,21230269,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-2026-200022-33,ocds-dgv273-seacev3-2026-200022-33-2026-05-08T10:36:48.089478-05:00,2390743,21225615,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-2026-168-4,ocds-dgv273-seacev3-2026-168-4-2026-05-08T10:36:48.023569-05:00,2390632,21214749,81101515,Ingeniería de infraestructura de plantas o instalaciones,UNSPSC
ocds-dgv273-seacev3-1201913,ocds-dgv273-seacev3-1201913-2026-05-08T10:36:47.804426-05:00,2390711,21241238,81111801,"Seguridad de computadoras, redes o Internet",UNSPSC
ocds-dgv273-seacev3-1198532,ocds-dgv273-seacev3-1198532-2026-05-08T10:36:47.788811-05:00,2390735,21228796,81101510,Ingeniería de carreteras,UNSPSC
ocds-dgv273-seacev3-1194455,ocds-dgv273-seacev3-1194455-2026-05-08T10:36:47.613376-05:00,2390593,21219211,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-2026-200394-5,ocds-dgv273-seacev3-2026-200394-5-2026-05-08T10:36:47.305173-05:00,2390649,21228660,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-2026-12-13,ocds-dgv273-seacev3-2026-12-13-2026-05-08T10:36:47.107251-05:00,2390734,21239766,78181507,Reparación y mantenimiento de camión ligero automotriz,UNSPSC
ocds-dgv273-seacev3-2026-119216-4,ocds-dgv273-seacev3-2026-119216-4-2026-05-08T10:36:46.923542-05:00,2390693,21229992,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-2026-1003003336-1,ocds-dgv273-seacev3-2026-1003003336-1-2026-05-08T10:36:46.300367-05:00,2390824,21226552,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-2026-200394-10,ocds-dgv273-seacev3-2026-200394-10-2026-05-08T10:36:45.829233-05:00,2390745,21228778,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-2026-119216-9,ocds-dgv273-seacev3-2026-119216-9-2026-05-08T10:36:45.753514-05:00,2390718,21230263,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1196623,ocds-dgv273-seacev3-1196623-2026-05-08T10:36:45.661984-05:00,2390710,21224245,72151502,Servicios de instalación de sistemas de energía eléctrica,UNSPSC
ocds-dgv273-seacev3-1199139,ocds-dgv273-seacev3-1199139-2026-05-07T10:36:30.204313-05:00,2390339,21230755,30111601,Cemento,UNSPSC
ocds-dgv273-seacev3-1193801,ocds-dgv273-seacev3-1193801-2026-05-07T10:36:29.439747-05:00,2390508,21217348,83111510,Servicio de respuesta de voz interactiva,UNSPSC
ocds-dgv273-seacev3-1200349,ocds-dgv273-seacev3-1200349-2026-05-07T10:36:28.737948-05:00,2390439,21234656,72154032,"Servicios de instalación y reparación de ventanas, puertas y paneles divisorios",UNSPSC
ocds-dgv273-seacev3-2026-1621-36,ocds-dgv273-seacev3-2026-1621-36-2026-05-07T10:36:28.519517-05:00,2390474,21220466,72153102,Servicios de construcción de campos deportivos interiores,UNSPSC
ocds-dgv273-seacev3-1196589,ocds-dgv273-seacev3-1196589-2026-05-07T10:36:27.240026-05:00,2390324,21224160,60141302,Sets de construcción,UNSPSC
ocds-dgv273-seacev3-2026-10249-29,ocds-dgv273-seacev3-2026-10249-29-2026-05-07T10:36:26.953802-05:00,2390325,21234189,80141607,Gestión de eventos,UNSPSC
ocds-dgv273-seacev3-2026-2543-668,ocds-dgv273-seacev3-2026-2543-668-2026-05-07T10:36:26.760982-05:00,2390345,21228001,51111717,Trastuzumab,UNSPSC
ocds-dgv273-seacev3-1200928,ocds-dgv273-seacev3-1200928-2026-05-07T10:36:26.148381-05:00,2390292,21236270,23121610,Máquinas de tinte,UNSPSC
ocds-dgv273-seacev3-1200400,ocds-dgv273-seacev3-1200400-2026-05-07T10:36:25.474081-05:00,2390487,21234767,42121606,Productos dermatológicos o antiprotozoarios para uso veterinario,UNSPSC
ocds-dgv273-seacev3-2026-200431-7,ocds-dgv273-seacev3-2026-200431-7-2026-05-07T10:36:20.734489-05:00,2390365,21238037,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1193932,ocds-dgv273-seacev3-1193932-2026-05-07T10:36:19.807283-05:00,2390449,21217792,82121504,Impresión tipográfica o serigrafía,UNSPSC
ocds-dgv273-seacev3-1198354,ocds-dgv273-seacev3-1198354-2026-05-07T10:36:19.664465-05:00,2390298,21228389,72121101,Servicios de construcción de nuevos edificios comerciales y de oficinas,UNSPSC
ocds-dgv273-seacev3-2026-2543-662,ocds-dgv273-seacev3-2026-2543-662-2026-05-07T10:36:18.087260-05:00,2390354,21229006,85121504,Servicios médicos de emergencia de médicos de atenciòn primaria,UNSPSC
ocds-dgv273-seacev3-1198559,ocds-dgv273-seacev3-1198559-2026-05-07T10:36:17.399408-05:00,2390513,21229027,30111601,Cemento,UNSPSC
ocds-dgv273-seacev3-2026-397-31,ocds-dgv273-seacev3-2026-397-31-2026-05-07T10:36:17.253762-05:00,2390416,21235150,50151513,Aceites comestibles vegetales o de plantas,UNSPSC
ocds-dgv273-seacev3-2026-10249-45,ocds-dgv273-seacev3-2026-10249-45-2026-05-07T10:36:17.218151-05:00,2390393,21228403,85161502,Mantenimiento o reparación de equipo médico menor,UNSPSC
ocds-dgv273-seacev3-1196018,ocds-dgv273-seacev3-1196018-2026-05-07T10:36:16.471661-05:00,2390263,21222793,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1195247,ocds-dgv273-seacev3-1195247-2026-05-07T10:36:16.325318-05:00,2390387,21221202,26111601,Generadores diesel,UNSPSC
ocds-dgv273-seacev3-2026-200431-2,ocds-dgv273-seacev3-2026-200431-2-2026-05-07T10:36:15.410111-05:00,2390317,21237809,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-2026-21-20,ocds-dgv273-seacev3-2026-21-20-2026-05-07T10:36:08.788500-05:00,2390425,21217248,72151604,Servicios de instalación de teléfonos y equipos de telefonía,UNSPSC
ocds-dgv273-seacev3-2026-35879-1,ocds-dgv273-seacev3-2026-35879-1-2026-05-07T10:36:08.694144-05:00,2390305,21239523,50221002,Harina de legumbre,UNSPSC
ocds-dgv273-seacev3-2026-35879-1,ocds-dgv273-seacev3-2026-35879-1-2026-05-07T10:36:08.694144-05:00,2390305,21239449,50131702,Leche o productos de mantequilla estables sin refrigerar,UNSPSC
ocds-dgv273-seacev3-1205530,ocds-dgv273-seacev3-1205530-2026-05-07T10:36:08.568143-05:00,2390320,21249582,81151604,Levantamiento del terreno,UNSPSC
ocds-dgv273-seacev3-1200952,ocds-dgv273-seacev3-1200952-2026-05-07T10:36:07.725729-05:00,2390360,21236360,72121104,Servicios de construcción de restaurantes,UNSPSC
ocds-dgv273-seacev3-1205813,ocds-dgv273-seacev3-1205813-2026-05-07T10:36:07.518973-05:00,2390343,21250482,81111510,Servicios de desarrollo de aplicaciones de servidor para Internet o intranet,UNSPSC
ocds-dgv273-seacev3-1192632,ocds-dgv273-seacev3-1192632-2026-05-07T10:36:07.099771-05:00,2390423,21214126,50131702,Leche o productos de mantequilla estables sin refrigerar,UNSPSC
ocds-dgv273-seacev3-2026-200212-1,ocds-dgv273-seacev3-2026-200212-1-2026-05-07T10:36:06.987186-05:00,2390542,21216694,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1199416,ocds-dgv273-seacev3-1199416-2026-05-07T10:36:06.548503-05:00,2390499,21231445,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1194311,ocds-dgv273-seacev3-1194311-2026-05-07T10:36:06.332953-05:00,2388187,21218745,50221108,Grano de arroz,UNSPSC
ocds-dgv273-seacev3-1193834,ocds-dgv273-seacev3-1193834-2026-05-07T10:36:05.800198-05:00,2390303,21217467,78141804,Administración de instalación terminal de carga,UNSPSC
ocds-dgv273-seacev3-1209541,ocds-dgv273-seacev3-1209541-2026-05-07T10:36:04.325576-05:00,2390424,21259699,93151502,Servicios de sistemas de control o información de entidades públicas,UNSPSC
ocds-dgv273-seacev3-1205568,ocds-dgv273-seacev3-1205568-2026-05-07T10:36:03.931451-05:00,2390351,21249603,80101510,Servicio de consultoría de gestión de riesgos,UNSPSC
ocds-dgv273-seacev3-2026-200431-6,ocds-dgv273-seacev3-2026-200431-6-2026-05-07T10:35:57.289951-05:00,2390362,21238202,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-2026-1926-39,ocds-dgv273-seacev3-2026-1926-39-2026-05-07T10:35:56.800782-05:00,2390244,21223236,44102501,Máquinas contadoras de dinero,UNSPSC
ocds-dgv273-seacev3-1197060,ocds-dgv273-seacev3-1197060-2026-05-07T10:35:56.315848-05:00,2390480,21225188,10151704,Semillas o plántulas de césped,UNSPSC
ocds-dgv273-seacev3-2026-200431-3,ocds-dgv273-seacev3-2026-200431-3-2026-05-07T10:35:55.158984-05:00,2390322,21237904,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1193170,ocds-dgv273-seacev3-1193170-2026-05-07T10:35:54.946184-05:00,2390331,21215716,51121710,Losartán potásico,UNSPSC
ocds-dgv273-seacev3-1208829,ocds-dgv273-seacev3-1208829-2026-05-07T10:35:54.336222-05:00,2390482,21258005,80101604,Administración o planificación de proyectos,UNSPSC
ocds-dgv273-seacev3-1193782,ocds-dgv273-seacev3-1193782-2026-05-07T10:35:54.275613-05:00,2390517,21217353,81101510,Ingeniería de carreteras,UNSPSC
ocds-dgv273-seacev3-1193275,ocds-dgv273-seacev3-1193275-2026-05-07T10:35:54.162910-05:00,2390274,21216055,80101604,Administración o planificación de proyectos,UNSPSC
ocds-dgv273-seacev3-1198420,ocds-dgv273-seacev3-1198420-2026-05-07T10:35:53.304036-05:00,2390378,21228505,50405707,Papas nuevas,UNSPSC
ocds-dgv273-seacev3-1196657,ocds-dgv273-seacev3-1196657-2026-05-07T10:35:53.282752-05:00,2390302,21224415,72152605,Servicios de montaje y reparación de techos,UNSPSC
ocds-dgv273-seacev3-1192301,ocds-dgv273-seacev3-1192301-2026-05-07T10:35:53.137781-05:00,2390371,21213608,72141121,Servicios de construcción de tuberías principales de agua,UNSPSC
ocds-dgv273-seacev3-1200404,ocds-dgv273-seacev3-1200404-2026-05-07T10:35:53.025502-05:00,2390529,21234828,43211502,Servidor de computadorade alta gama,UNSPSC
ocds-dgv273-seacev3-1199160,ocds-dgv273-seacev3-1199160-2026-05-07T10:35:52.871374-05:00,2390370,21230930,81101508,Ingeniería arquitectónica,UNSPSC
ocds-dgv273-seacev3-1201402,ocds-dgv273-seacev3-1201402-2026-05-07T10:35:52.708593-05:00,2390456,21237690,41115804,Accesorios o suministros de analizadores de banco de sangre,UNSPSC
ocds-dgv273-seacev3-2026-200431-1,ocds-dgv273-seacev3-2026-200431-1-2026-05-07T10:35:52.255156-05:00,2390297,21237528,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1201585,ocds-dgv273-seacev3-1201585-2026-05-07T10:35:52.093373-05:00,2390357,21238228,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1199858,ocds-dgv273-seacev3-1199858-2026-05-07T10:35:45.958048-05:00,2390240,21232875,80131503,Arrendamiento de terrenos,UNSPSC
ocds-dgv273-seacev3-1208771,ocds-dgv273-seacev3-1208771-2026-05-07T10:35:45.658600-05:00,2390409,21257704,80121704,Servicios legales de contratos,UNSPSC
ocds-dgv273-seacev3-1198418,ocds-dgv273-seacev3-1198418-2026-05-07T10:35:44.995534-05:00,2390441,21230640,78101802,Servicios de transporte regional o nacional en camión,UNSPSC
ocds-dgv273-seacev3-1201887,ocds-dgv273-seacev3-1201887-2026-05-07T10:35:44.948113-05:00,2390477,21241235,30131602,Ladrillos de cerámica,UNSPSC
ocds-dgv273-seacev3-1198075,ocds-dgv273-seacev3-1198075-2026-05-07T10:35:44.363031-05:00,2390532,21227830,30111601,Cemento,UNSPSC
ocds-dgv273-seacev3-1205806,ocds-dgv273-seacev3-1205806-2026-05-07T10:35:43.996960-05:00,2390341,21250437,81151604,Levantamiento del terreno,UNSPSC
ocds-dgv273-seacev3-1197244,ocds-dgv273-seacev3-1197244-2026-05-07T10:35:43.979583-05:00,2390460,21225581,43211501,Servidor de computadora,UNSPSC
ocds-dgv273-seacev3-1193673,ocds-dgv273-seacev3-1193673-2026-05-07T10:35:42.225428-05:00,2390472,21217126,81101508,Ingeniería arquitectónica,UNSPSC
ocds-dgv273-seacev3-1197659,ocds-dgv273-seacev3-1197659-2026-05-07T10:35:42.039749-05:00,2390185,21226708,85161502,Mantenimiento o reparación de equipo médico menor,UNSPSC
ocds-dgv273-seacev3-1203475,ocds-dgv273-seacev3-1203475-2026-05-07T10:35:41.637076-05:00,2390493,21243839,72121101,Servicios de construcción de nuevos edificios comerciales y de oficinas,UNSPSC
ocds-dgv273-seacev3-2026-150270-3,ocds-dgv273-seacev3-2026-150270-3-2026-05-07T10:35:41.309522-05:00,2389216,21217914,50221102,Harina de cereales,UNSPSC
ocds-dgv273-seacev3-2026-150270-3,ocds-dgv273-seacev3-2026-150270-3-2026-05-07T10:35:41.309522-05:00,2390301,21217915,50131702,Leche o productos de mantequilla estables sin refrigerar,UNSPSC
ocds-dgv273-seacev3-1197000,ocds-dgv273-seacev3-1197000-2026-05-07T10:35:41.048148-05:00,2390465,21225030,40141739,Cubiertas de drenaje,UNSPSC
ocds-dgv273-seacev3-2026-1918-14,ocds-dgv273-seacev3-2026-1918-14-2026-05-07T10:35:40.775342-05:00,2390289,21222022,81112001,Servicio de procesamiento de datos en línea,UNSPSC
ocds-dgv273-seacev3-2026-1833-33,ocds-dgv273-seacev3-2026-1833-33-2026-05-07T10:35:40.708989-05:00,2390466,21217158,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-2026-200431-4,ocds-dgv273-seacev3-2026-200431-4-2026-05-07T10:35:40.395554-05:00,2390328,21237929,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-2026-200212-3,ocds-dgv273-seacev3-2026-200212-3-2026-05-07T10:35:40.377793-05:00,2390546,21216759,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1192685,ocds-dgv273-seacev3-1192685-2026-05-07T10:35:34.368021-05:00,2390523,21214537,72121406,Servicios de construcción de escuelas,UNSPSC
ocds-dgv273-seacev3-1201199,ocds-dgv273-seacev3-1201199-2026-05-07T10:35:34.255228-05:00,2390432,21236897,72141128,Servicio de remodelación  y/o construcción de plazas públicas,UNSPSC
ocds-dgv273-seacev3-2026-1497-3,ocds-dgv273-seacev3-2026-1497-3-2026-05-07T10:35:33.603388-05:00,2390415,21226158,15101506,Gasolina o Petróleo,UNSPSC
ocds-dgv273-seacev3-1200368,ocds-dgv273-seacev3-1200368-2026-05-07T10:35:33.131122-05:00,2390497,21234709,30111505,Hormigón premezclado,UNSPSC
ocds-dgv273-seacev3-2026-1250-7,ocds-dgv273-seacev3-2026-1250-7-2026-05-07T10:35:33.112158-05:00,2390253,21226525,81101515,Ingeniería de infraestructura de plantas o instalaciones,UNSPSC
ocds-dgv273-seacev3-1201335,ocds-dgv273-seacev3-1201335-2026-05-07T10:35:32.223093-05:00,2390408,21237527,30111601,Cemento,UNSPSC
ocds-dgv273-seacev3-1197704,ocds-dgv273-seacev3-1197704-2026-05-07T10:35:31.889925-05:00,2390384,21226730,72141128,Servicio de remodelación  y/o construcción de plazas públicas,UNSPSC
ocds-dgv273-seacev3-2026-1340-3,ocds-dgv273-seacev3-2026-1340-3-2026-05-07T10:35:31.235626-05:00,2385701,21218285,24111502,Bolsas de papel,UNSPSC
ocds-dgv273-seacev3-1205756,ocds-dgv273-seacev3-1205756-2026-05-07T10:35:30.743928-05:00,2390496,21250418,80122101,Servicio de consultoría sobre derecho administrativo,UNSPSC
ocds-dgv273-seacev3-1198796,ocds-dgv273-seacev3-1198796-2026-05-07T10:35:30.268517-05:00,2390512,21229846,30131507,Bloque de concreto ligero,UNSPSC
ocds-dgv273-seacev3-2026-1497-4,ocds-dgv273-seacev3-2026-1497-4-2026-05-07T10:35:29.847775-05:00,2390410,21226106,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-1201793,ocds-dgv273-seacev3-1201793-2026-05-07T10:35:29.058725-05:00,2390440,21238810,72141107,Servicios de construcción y reparación de puentes,UNSPSC
ocds-dgv273-seacev3-1199225,ocds-dgv273-seacev3-1199225-2026-05-07T10:35:28.856760-05:00,2390514,21230973,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-2026-10247-43,ocds-dgv273-seacev3-2026-10247-43-2026-05-07T10:35:21.878964-05:00,2390271,21225060,86111702,Enseñanza de idiomas extranjeros por inmersión,UNSPSC
ocds-dgv273-seacev3-1196803,ocds-dgv273-seacev3-1196803-2026-05-07T10:35:20.247018-05:00,2390403,21224774,72151502,Servicios de instalación de sistemas de energía eléctrica,UNSPSC
ocds-dgv273-seacev3-1201350,ocds-dgv273-seacev3-1201350-2026-05-07T10:35:18.992088-05:00,2390398,21237536,50202301,Agua,UNSPSC
ocds-dgv273-seacev3-1202153,ocds-dgv273-seacev3-1202153-2026-05-07T10:35:18.730311-05:00,2390448,21239870,51181901,Gonadotropina coriónica,UNSPSC
ocds-dgv273-seacev3-2026-10248-34,ocds-dgv273-seacev3-2026-10248-34-2026-05-07T10:35:18.713640-05:00,2390433,21232945,81112001,Servicio de procesamiento de datos en línea,UNSPSC
ocds-dgv273-seacev3-1200370,ocds-dgv273-seacev3-1200370-2026-05-07T10:35:18.610996-05:00,2390383,21234691,92101501,Servicios de vigilancia,UNSPSC
ocds-dgv273-seacev3-1198806,ocds-dgv273-seacev3-1198806-2026-05-07T10:35:18.256388-05:00,2390291,21229796,72153102,Servicios de construcción de campos deportivos interiores,UNSPSC
ocds-dgv273-seacev3-2026-10249-18,ocds-dgv273-seacev3-2026-10249-18-2026-05-07T10:35:18.175395-05:00,2390239,21234812,72121103,Servicios de renovación y reparación de edificios comerciales y de oficinas,UNSPSC
ocds-dgv273-seacev3-2026-1003001687-4,ocds-dgv273-seacev3-2026-1003001687-4-2026-05-07T10:35:17.719058-05:00,2390451,21241090,15111510,Gas de petróleo licuefactado,UNSPSC
ocds-dgv273-seacev3-2026-1003001687-4,ocds-dgv273-seacev3-2026-1003001687-4-2026-05-07T10:35:17.719058-05:00,2390470,21241091,15111510,Gas de petróleo licuefactado,UNSPSC
ocds-dgv273-seacev3-1197492,ocds-dgv273-seacev3-1197492-2026-05-07T10:35:17.250185-05:00,2390533,21226220,81101505,Ingeniería estructural,UNSPSC
ocds-dgv273-seacev3-1200672,ocds-dgv273-seacev3-1200672-2026-05-07T10:35:17.171570-05:00,2390430,21235582,10121604,Alimento para aves,UNSPSC
ocds-dgv273-seacev3-1198182,ocds-dgv273-seacev3-1198182-2026-05-07T10:35:16.874665-05:00,2390459,21227951,81101515,Ingeniería de infraestructura de plantas o instalaciones,UNSPSC
ocds-dgv273-seacev3-1212458,ocds-dgv273-seacev3-1212458-2026-05-07T10:35:10.977653-05:00,2390534,21268233,45111713,Amplificador de distribución de audio,UNSPSC
ocds-dgv273-seacev3-1205514,ocds-dgv273-seacev3-1205514-2026-05-07T10:35:10.365073-05:00,2390348,21249591,81151604,Levantamiento del terreno,UNSPSC
ocds-dgv273-seacev3-2026-1052-7,ocds-dgv273-seacev3-2026-1052-7-2026-05-07T10:35:09.463851-05:00,2390312,21215282,81101508,Ingeniería arquitectónica,UNSPSC
ocds-dgv273-seacev3-1195796,ocds-dgv273-seacev3-1195796-2026-05-07T10:35:09.447436-05:00,2390431,21222473,72141505,Servicios de movimientos de tierras,UNSPSC
ocds-dgv273-seacev3-1197233,ocds-dgv273-seacev3-1197233-2026-05-07T10:35:09.145343-05:00,2390252,21225635,72152707,Servicios de construcción de muros de retención,UNSPSC
ocds-dgv273-seacev3-1205892,ocds-dgv273-seacev3-1205892-2026-05-07T10:35:08.967019-05:00,2390355,21250595,80111607,Necesidad de personal legal temporal,UNSPSC
ocds-dgv273-seacev3-1198692,ocds-dgv273-seacev3-1198692-2026-05-07T10:35:08.906284-05:00,2390361,21229466,30131602,Ladrillos de cerámica,UNSPSC
ocds-dgv273-seacev3-1194602,ocds-dgv273-seacev3-1194602-2026-05-07T10:35:08.215283-05:00,2388360,21219681,72141128,Servicio de remodelación  y/o construcción de plazas públicas,UNSPSC
ocds-dgv273-seacev3-2026-10195-2,ocds-dgv273-seacev3-2026-10195-2-2026-05-07T10:35:08.057505-05:00,2387870,21216592,50131612,Huevos de gallina con cáscara para consumo,UNSPSC
ocds-dgv273-seacev3-2026-1926-154,ocds-dgv273-seacev3-2026-1926-154-2026-05-07T10:35:06.211638-05:00,2390262,21241548,80141509,Análisis competitivo o inteligencia de mercado,UNSPSC
ocds-dgv273-seacev3-1202856,ocds-dgv273-seacev3-1202856-2026-05-07T10:35:06.089982-05:00,2390373,21243237,86141704,Servicios de biblioteca o documentación,UNSPSC
ocds-dgv273-seacev3-1199891,ocds-dgv273-seacev3-1199891-2026-05-07T10:35:05.803399-05:00,2390283,21233090,51141530,Valproato sódico,UNSPSC
