Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Adjudicaciones:ID de Adjudicación,Entrega compilada:Adjudicaciones:Artículos Adjudicados:ID,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Clasificaciones adicionales:ID,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Clasificaciones adicionales:Descripción,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Clasificaciones adicionales:Esquema
ocds-dgv273-seacev3-1198431,ocds-dgv273-seacev3-1198431-2026-05-16T10:21:43.716601-05:00,1198431-1777525,21228529,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1201044,ocds-dgv273-seacev3-1201044-2026-05-16T10:21:43.604251-05:00,1201044-20452431760,21236690,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-1197760,ocds-dgv273-seacev3-1197760-2026-05-16T10:21:43.561832-05:00,1197760-20408093920,21226819,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1196854,ocds-dgv273-seacev3-1196854-2026-05-16T10:21:43.387748-05:00,1196854-1778601,21224617,72141701,Servicio de arrendamiento o alquiler de maquinaria de construcción,UNSPSC
ocds-dgv273-seacev3-1195699,ocds-dgv273-seacev3-1195699-2026-05-16T10:21:35.534029-05:00,1195699-1776817,21227350,72121203,Servicios de construcción de silos y de edificaciones para servicio agrícola,UNSPSC
ocds-dgv273-seacev3-1198986,ocds-dgv273-seacev3-1198986-2026-05-16T10:21:35.412314-05:00,1198986-1775791,21230480,72153102,Servicios de construcción de campos deportivos interiores,UNSPSC
ocds-dgv273-seacev3-1200568,ocds-dgv273-seacev3-1200568-2026-05-16T10:21:35.374590-05:00,1200568-1779088,21235247,72121203,Servicios de construcción de silos y de edificaciones para servicio agrícola,UNSPSC
ocds-dgv273-seacev3-1198956,ocds-dgv273-seacev3-1198956-2026-05-16T10:21:35.314247-05:00,1198956-20607058602,21230478,81112401,Alquiler de hardware de computación,UNSPSC
ocds-dgv273-seacev3-1196740,ocds-dgv273-seacev3-1196740-2026-05-16T10:21:35.034254-05:00,1196740-10073322648,21224552,84111502,Servicio de contabilidad financiera,UNSPSC
ocds-dgv273-seacev3-1193220,ocds-dgv273-seacev3-1193220-2026-05-16T10:21:34.739397-05:00,1193220-20550683645,21215969,72152103,Servicios de aislamiento de edificaciones,UNSPSC
ocds-dgv273-seacev3-1198713,ocds-dgv273-seacev3-1198713-2026-05-16T10:21:34.648919-05:00,1198713-20527786461,21229600,50131702,Leche o productos de mantequilla estables sin refrigerar,UNSPSC
ocds-dgv273-seacev3-1198713,ocds-dgv273-seacev3-1198713-2026-05-16T10:21:34.648919-05:00,1198713-20527786461,21229601,50192109,"Papas fritas en hojuelas y al hilo, mix de bocaditos o galletas saladas",UNSPSC
ocds-dgv273-seacev3-1198713,ocds-dgv273-seacev3-1198713-2026-05-16T10:21:34.648919-05:00,1198713-10803736460,21229601,50192109,"Papas fritas en hojuelas y al hilo, mix de bocaditos o galletas saladas",UNSPSC
ocds-dgv273-seacev3-2026-200022-36,ocds-dgv273-seacev3-2026-200022-36-2026-05-16T10:21:34.491686-05:00,1192821-20449344261,21214771,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-1198203,ocds-dgv273-seacev3-1198203-2026-05-16T10:21:33.898024-05:00,1198203-20534796341,21228047,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1197942,ocds-dgv273-seacev3-1197942-2026-05-16T10:21:33.776886-05:00,1197942-20604476535,21227292,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1200471,ocds-dgv273-seacev3-1200471-2026-05-16T10:21:33.543766-05:00,1200471-10410805508,21235084,70171709,Servicios de administración de sistemas de riego,UNSPSC
ocds-dgv273-seacev3-1198256,ocds-dgv273-seacev3-1198256-2026-05-16T10:21:33.441255-05:00,1198256-20600133102,21228250,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1194685,ocds-dgv273-seacev3-1194685-2026-05-16T10:21:33.319318-05:00,1194685-1780001,21219712,72153102,Servicios de construcción de campos deportivos interiores,UNSPSC
ocds-dgv273-seacev3-1199965,ocds-dgv273-seacev3-1199965-2026-05-16T10:21:33.265364-05:00,1199965-20564454126,21233125,72121102,Servicios de construcción de edificios comerciales y de oficinas prefabricadas,UNSPSC
ocds-dgv273-seacev3-1194910,ocds-dgv273-seacev3-1194910-2026-05-16T10:21:25.697114-05:00,1194910-1773469,21220282,72121406,Servicios de construcción de escuelas,UNSPSC
ocds-dgv273-seacev3-1195517,ocds-dgv273-seacev3-1195517-2026-05-16T10:21:25.512002-05:00,1195517-1774264,21221849,81101515,Ingeniería de infraestructura de plantas o instalaciones,UNSPSC
ocds-dgv273-seacev3-2026-10247-128,ocds-dgv273-seacev3-2026-10247-128-2026-05-16T10:21:24.342513-05:00,1194167-20148143537,21228339,86111702,Enseñanza de idiomas extranjeros por inmersión,UNSPSC
ocds-dgv273-seacev3-1195071,ocds-dgv273-seacev3-1195071-2026-05-16T10:21:24.274665-05:00,1195071-1775824,21224467,72121406,Servicios de construcción de escuelas,UNSPSC
ocds-dgv273-seacev3-1194723,ocds-dgv273-seacev3-1194723-2026-05-16T10:21:24.207475-05:00,1194723-20600123701,21219969,72152605,Servicios de montaje y reparación de techos,UNSPSC
ocds-dgv273-seacev3-1201315,ocds-dgv273-seacev3-1201315-2026-05-16T10:21:24.133659-05:00,1201315-20603993706,21237547,56101538,Servicios de comedor o buffet,UNSPSC
ocds-dgv273-seacev3-1197483,ocds-dgv273-seacev3-1197483-2026-05-16T10:21:24.117765-05:00,1197483-1776335,21226351,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1195704,ocds-dgv273-seacev3-1195704-2026-05-16T10:21:23.849993-05:00,1195704-1775569,21222282,81101508,Ingeniería arquitectónica,UNSPSC
ocds-dgv273-seacev3-1200332,ocds-dgv273-seacev3-1200332-2026-05-16T10:21:23.737726-05:00,1200332-20494626978,21234635,78101501,Transporte de carga aérea nacional,UNSPSC
ocds-dgv273-seacev3-1197829,ocds-dgv273-seacev3-1197829-2026-05-16T10:21:23.592937-05:00,1197829-20608670263,21227077,30111601,Cemento,UNSPSC
ocds-dgv273-seacev3-1198479,ocds-dgv273-seacev3-1198479-2026-05-16T10:21:23.347966-05:00,1198479-1777463,21228590,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1198309,ocds-dgv273-seacev3-1198309-2026-05-16T10:21:23.195277-05:00,1198309-20608754734,21228454,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1198438,ocds-dgv273-seacev3-1198438-2026-05-16T10:21:22.916575-05:00,1198438-20611003286,21228496,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1199070,ocds-dgv273-seacev3-1199070-2026-05-16T10:21:22.357214-05:00,1199070-1779753,21230985,81101508,Ingeniería arquitectónica,UNSPSC
ocds-dgv273-seacev3-1195376,ocds-dgv273-seacev3-1195376-2026-05-16T10:21:22.331265-05:00,1195376-20456221425,21221689,76121503,Servicios de limpieza de calles,UNSPSC
ocds-dgv273-seacev3-1196550,ocds-dgv273-seacev3-1196550-2026-05-16T10:21:21.924839-05:00,1196550-20608408984,21224072,10131506,Establos para ganado,UNSPSC
ocds-dgv273-seacev3-2026-10352-5,ocds-dgv273-seacev3-2026-10352-5-2026-05-16T10:21:21.832108-05:00,1196476-20100210909,21223676,84131512,Seguro de equipos electrónicos,UNSPSC
ocds-dgv273-seacev3-2026-10248-69,ocds-dgv273-seacev3-2026-10248-69-2026-05-15T10:34:18.404377-05:00,1195319-20563072653,21221509,15111510,Gas de petróleo licuefactado,UNSPSC
ocds-dgv273-seacev3-2026-1239-2,ocds-dgv273-seacev3-2026-1239-2-2026-05-15T10:34:18.140543-05:00,1196842-20477330909,21224599,72153103,Servicios de construcción de patios de recreo e instalación de equipos,UNSPSC
ocds-dgv273-seacev3-2026-1003003360-7,ocds-dgv273-seacev3-2026-1003003360-7-2026-05-15T10:34:18.032218-05:00,1200495-20613274104,21235131,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-2026-1003003360-6,ocds-dgv273-seacev3-2026-1003003360-6-2026-05-15T10:34:18.017100-05:00,1200513-20613274104,21234970,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1201673,ocds-dgv273-seacev3-1201673-2026-05-15T10:34:17.734574-05:00,1201673-20605853553,21238412,85161502,Mantenimiento o reparación de equipo médico menor,UNSPSC
ocds-dgv273-seacev3-1192949,ocds-dgv273-seacev3-1192949-2026-05-15T10:34:17.562641-05:00,1192949-10739472682,21215161,72152103,Servicios de aislamiento de edificaciones,UNSPSC
ocds-dgv273-seacev3-2026-1003003360-5,ocds-dgv273-seacev3-2026-1003003360-5-2026-05-15T10:34:15.985698-05:00,1200508-20612796000,21234965,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1200650,ocds-dgv273-seacev3-1200650-2026-05-15T10:34:09.070167-05:00,1200650-1781498,21235434,72121403,Servicios de construcción de hospitales,UNSPSC
ocds-dgv273-seacev3-2026-10141-18,ocds-dgv273-seacev3-2026-10141-18-2026-05-15T10:34:08.999044-05:00,1199153-20612172073,21230880,76111501,Servicios de limpieza de edificios,UNSPSC
ocds-dgv273-seacev3-1198053,ocds-dgv273-seacev3-1198053-2026-05-15T10:34:08.905027-05:00,1198053-20603748817,21228443,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-1199926,ocds-dgv273-seacev3-1199926-2026-05-15T10:34:08.638265-05:00,1199926-20613107828,21233119,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-1205456,ocds-dgv273-seacev3-1205456-2026-05-15T10:34:08.493577-05:00,1205456-20600651901,21249472,77121704,Servicios de tratamiento de aguas superficiales,UNSPSC
ocds-dgv273-seacev3-1201272,ocds-dgv273-seacev3-1201272-2026-05-15T10:34:08.418004-05:00,1201272-1780081,21237225,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1198425,ocds-dgv273-seacev3-1198425-2026-05-15T10:34:08.216591-05:00,1198425-1780912,21228523,81151703,Estudios geológicos,UNSPSC
ocds-dgv273-seacev3-1194165,ocds-dgv273-seacev3-1194165-2026-05-15T10:34:07.635689-05:00,1194165-10411007702,21221688,81101508,Ingeniería arquitectónica,UNSPSC
ocds-dgv273-seacev3-2026-10008-11,ocds-dgv273-seacev3-2026-10008-11-2026-05-15T10:34:07.003647-05:00,1192203-20513383593,21213313,77111602,Servicios de descontaminación ambiental,UNSPSC
ocds-dgv273-seacev3-2026-1003003360-8,ocds-dgv273-seacev3-2026-1003003360-8-2026-05-15T10:34:06.972580-05:00,1200543-20612796000,21235143,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1200022,ocds-dgv273-seacev3-1200022-2026-05-15T10:34:06.818303-05:00,1200022-20612653195,21233277,24131602,Congeladores verticales,UNSPSC
ocds-dgv273-seacev3-2026-10595-18,ocds-dgv273-seacev3-2026-10595-18-2026-05-15T10:34:06.692077-05:00,1197306-20572226540,21225712,85161502,Mantenimiento o reparación de equipo médico menor,UNSPSC
ocds-dgv273-seacev3-1195634,ocds-dgv273-seacev3-1195634-2026-05-15T10:33:57.977008-05:00,1195634-20494639280,21222179,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-2026-1003003360-9,ocds-dgv273-seacev3-2026-1003003360-9-2026-05-15T10:33:57.208751-05:00,1200555-20612796000,21235151,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-2026-1435-3,ocds-dgv273-seacev3-2026-1435-3-2026-05-15T10:33:56.976116-05:00,1192498-1771192,21213987,72141001,Servicios de construcción de pistas y carreteras nuevas,UNSPSC
ocds-dgv273-seacev3-1197899,ocds-dgv273-seacev3-1197899-2026-05-15T10:33:56.819694-05:00,1197899-20569108595,21227187,50121538,Pescado estable sin refrigerar,UNSPSC
ocds-dgv273-seacev3-1195696,ocds-dgv273-seacev3-1195696-2026-05-15T10:33:56.804353-05:00,1195696-20613823531,21222350,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1195692,ocds-dgv273-seacev3-1195692-2026-05-15T10:33:56.772930-05:00,1195692-20610969900,21222333,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1197066,ocds-dgv273-seacev3-1197066-2026-05-15T10:33:56.475161-05:00,1197066-10411007702,21225160,81101508,Ingeniería arquitectónica,UNSPSC
ocds-dgv273-seacev3-1199744,ocds-dgv273-seacev3-1199744-2026-05-15T10:33:56.400273-05:00,1199744-10421610024,21232714,84111603,Auditorías internas,UNSPSC
ocds-dgv273-seacev3-1195686,ocds-dgv273-seacev3-1195686-2026-05-15T10:33:56.295536-05:00,1195686-20494639280,21222281,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1199452,ocds-dgv273-seacev3-1199452-2026-05-15T10:33:56.180356-05:00,1199452-20100041953,21234293,84131607,Seguro de responsabilidad general,UNSPSC
ocds-dgv273-seacev3-2026-1995-8,ocds-dgv273-seacev3-2026-1995-8-2026-05-15T10:33:55.850808-05:00,1197606-20467534026,21226345,83111603,Servicios de telefonía móvil,UNSPSC
ocds-dgv273-seacev3-1196945,ocds-dgv273-seacev3-1196945-2026-05-15T10:33:55.828784-05:00,1196945-20511037001,21224705,30111601,Cemento,UNSPSC
ocds-dgv273-seacev3-1197890,ocds-dgv273-seacev3-1197890-2026-05-15T10:33:55.407899-05:00,1197890-1778241,21230226,81101515,Ingeniería de infraestructura de plantas o instalaciones,UNSPSC
ocds-dgv273-seacev3-1192145,ocds-dgv273-seacev3-1192145-2026-05-15T10:33:55.337466-05:00,1192145-20495118178,21213755,73152101,Servicios de mantenimiento de equipos de fabricación,UNSPSC
ocds-dgv273-seacev3-1195713,ocds-dgv273-seacev3-1195713-2026-05-15T10:33:54.913627-05:00,1195713-20611992981,21222329,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1197135,ocds-dgv273-seacev3-1197135-2026-05-15T10:33:46.825623-05:00,1197135-1777175,21225370,81101508,Ingeniería arquitectónica,UNSPSC
ocds-dgv273-seacev3-2026-10248-60,ocds-dgv273-seacev3-2026-10248-60-2026-05-15T10:33:46.755905-05:00,1195663-20261898706,21222230,81111811,Servicios de asistencia o soporte técnico,UNSPSC
ocds-dgv273-seacev3-1193725,ocds-dgv273-seacev3-1193725-2026-05-15T10:33:46.500636-05:00,1193725-1775302,21217206,72121203,Servicios de construcción de silos y de edificaciones para servicio agrícola,UNSPSC
ocds-dgv273-seacev3-2026-1994-20,ocds-dgv273-seacev3-2026-1994-20-2026-05-15T10:33:46.453827-05:00,1199334-20601619947,21231219,43221705,Equipo de acceso de radio,UNSPSC
ocds-dgv273-seacev3-2026-200030-15,ocds-dgv273-seacev3-2026-200030-15-2026-05-15T10:33:46.141852-05:00,1196576-1777829,21224140,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-2026-1003003360-1,ocds-dgv273-seacev3-2026-1003003360-1-2026-05-15T10:33:45.937773-05:00,1200196-10440670704,21233922,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1195653,ocds-dgv273-seacev3-1195653-2026-05-15T10:33:45.617413-05:00,1195653-20609169959,21222265,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1201676,ocds-dgv273-seacev3-1201676-2026-05-15T10:33:45.507149-05:00,1201676-20514986232,21238422,72154033,"Servicios de construcción, instalación y reparación de escenarios, sets u objetos de utilería para teatros",UNSPSC
ocds-dgv273-seacev3-1197713,ocds-dgv273-seacev3-1197713-2026-05-15T10:33:45.216134-05:00,1197713-1779338,21226799,72141001,Servicios de construcción de pistas y carreteras nuevas,UNSPSC
ocds-dgv273-seacev3-2026-1003003360-3,ocds-dgv273-seacev3-2026-1003003360-3-2026-05-15T10:33:45.185887-05:00,1200411-20613274104,21234831,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-2026-1926-69,ocds-dgv273-seacev3-2026-1926-69-2026-05-15T10:33:44.084655-05:00,1201224-20601313732,21236995,72153613,Servicio de mantenimiento y arrendamiento de mobiliario de oficina,UNSPSC
ocds-dgv273-seacev3-2026-200125-5,ocds-dgv273-seacev3-2026-200125-5-2026-05-15T10:33:43.664311-05:00,1194669-20486277069,21219639,82121504,Impresión tipográfica o serigrafía,UNSPSC
ocds-dgv273-seacev3-1197301,ocds-dgv273-seacev3-1197301-2026-05-15T10:33:35.662247-05:00,1197301-10443500842,21225706,10101601,Pollos vivos,UNSPSC
ocds-dgv273-seacev3-1197301,ocds-dgv273-seacev3-1197301-2026-05-15T10:33:35.662247-05:00,1197301-20612207047,21225706,10101601,Pollos vivos,UNSPSC
ocds-dgv273-seacev3-2026-142-1,ocds-dgv273-seacev3-2026-142-1-2026-05-15T10:33:34.824026-05:00,1192750-1771572,21214623,50192109,"Papas fritas en hojuelas y al hilo, mix de bocaditos o galletas saladas",UNSPSC
ocds-dgv273-seacev3-1195700,ocds-dgv273-seacev3-1195700-2026-05-15T10:33:34.586011-05:00,1195700-20610969900,21222301,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-2026-200553-1,ocds-dgv273-seacev3-2026-200553-1-2026-05-15T10:33:34.525825-05:00,1200544-10095681145,21235187,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1195642,ocds-dgv273-seacev3-1195642-2026-05-15T10:33:34.196637-05:00,1195642-20600383575,21222216,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1197804,ocds-dgv273-seacev3-1197804-2026-05-15T10:33:34.050634-05:00,1197804-20542663163,21226959,30131602,Ladrillos de cerámica,UNSPSC
ocds-dgv273-seacev3-1197705,ocds-dgv273-seacev3-1197705-2026-05-15T10:33:33.842064-05:00,1197705-20561197360,21226731,83121703,Servicios relacionados con Internet,UNSPSC
ocds-dgv273-seacev3-1195708,ocds-dgv273-seacev3-1195708-2026-05-15T10:33:33.707792-05:00,1195708-1775488,21222318,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-2026-1003003360-4,ocds-dgv273-seacev3-2026-1003003360-4-2026-05-15T10:33:33.489520-05:00,1200452-20612796000,21235059,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1200098,ocds-dgv273-seacev3-1200098-2026-05-15T10:33:33.240332-05:00,1200098-20614041651,21233600,10101601,Pollos vivos,UNSPSC
ocds-dgv273-seacev3-2026-1896-4,ocds-dgv273-seacev3-2026-1896-4-2026-05-15T10:33:33.153844-05:00,1199531-10707946232,21231749,10121507,Alimentación compuesta,UNSPSC
ocds-dgv273-seacev3-2026-1983-1,ocds-dgv273-seacev3-2026-1983-1-2026-05-15T10:33:33.047178-05:00,1198620-20298258821,21229160,78111802,Servicios programados de autobús,UNSPSC
ocds-dgv273-seacev3-1198393,ocds-dgv273-seacev3-1198393-2026-05-15T10:33:24.444290-05:00,1198393-20613306316,21228492,55121802,Tarjetas o carnets de identificación o productos similares,UNSPSC
ocds-dgv273-seacev3-2026-200030-20,ocds-dgv273-seacev3-2026-200030-20-2026-05-15T10:33:24.038179-05:00,1199311-1778953,21231184,81101508,Ingeniería arquitectónica,UNSPSC
ocds-dgv273-seacev3-1196859,ocds-dgv273-seacev3-1196859-2026-05-15T10:33:23.967276-05:00,1196859-20604968772,21224832,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-1195693,ocds-dgv273-seacev3-1195693-2026-05-15T10:33:23.807088-05:00,1195693-20601262178,21222346,12352302,Sales metálicas inorgánicas,UNSPSC
ocds-dgv273-seacev3-2026-1003003360-11,ocds-dgv273-seacev3-2026-1003003360-11-2026-05-15T10:33:23.595650-05:00,1200565-10440670704,21235229,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1198594,ocds-dgv273-seacev3-1198594-2026-05-15T10:33:23.135653-05:00,1198594-1777527,21229209,81101508,Ingeniería arquitectónica,UNSPSC
ocds-dgv273-seacev3-1192242,ocds-dgv273-seacev3-1192242-2026-05-15T10:33:23.067990-05:00,1192242-10316553155,21213355,93151502,Servicios de sistemas de control o información de entidades públicas,UNSPSC
ocds-dgv273-seacev3-1197248,ocds-dgv273-seacev3-1197248-2026-05-15T10:33:22.775244-05:00,1197248-20131356901,21225603,81101701,Servicios de ingeniería eléctrica,UNSPSC
ocds-dgv273-seacev3-1192480,ocds-dgv273-seacev3-1192480-2026-05-15T10:33:22.530914-05:00,1192480-1771079,21214179,81101508,Ingeniería arquitectónica,UNSPSC
ocds-dgv273-seacev3-1198785,ocds-dgv273-seacev3-1198785-2026-05-15T10:33:22.105468-05:00,1198785-1778986,21229813,72141121,Servicios de construcción de tuberías principales de agua,UNSPSC
ocds-dgv273-seacev3-1195680,ocds-dgv273-seacev3-1195680-2026-05-15T10:33:21.878137-05:00,1195680-20611741244,21222274,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1198533,ocds-dgv273-seacev3-1198533-2026-05-15T10:33:21.795056-05:00,1198533-1778226,21228790,80101604,Administración o planificación de proyectos,UNSPSC
ocds-dgv273-seacev3-1196768,ocds-dgv273-seacev3-1196768-2026-05-15T10:33:21.623816-05:00,1196768-20603397721,21224737,72121103,Servicios de renovación y reparación de edificios comerciales y de oficinas,UNSPSC
ocds-dgv273-seacev3-2026-1562-3,ocds-dgv273-seacev3-2026-1562-3-2026-05-15T10:33:13.863875-05:00,1199775-1784875,21232750,81101510,Ingeniería de carreteras,UNSPSC
ocds-dgv273-seacev3-2026-1212-9,ocds-dgv273-seacev3-2026-1212-9-2026-05-15T10:33:13.789760-05:00,1199448-1778511,21231504,72154013,Servicios de construcción de cercos,UNSPSC
ocds-dgv273-seacev3-1201641,ocds-dgv273-seacev3-1201641-2026-05-15T10:33:12.985044-05:00,1201641-20574690219,21238290,30121601,Asfalto,UNSPSC
ocds-dgv273-seacev3-1198411,ocds-dgv273-seacev3-1198411-2026-05-15T10:33:12.960962-05:00,1198411-20602951473,21228486,77101504,Servicios de Evaluación de Impacto Ambiental EIA,UNSPSC
ocds-dgv273-seacev3-1197067,ocds-dgv273-seacev3-1197067-2026-05-15T10:33:12.944217-05:00,1197067-1775756,21225158,72141120,Servicios de construcción de líneas de alcantarillado,UNSPSC
ocds-dgv273-seacev3-1195658,ocds-dgv273-seacev3-1195658-2026-05-15T10:33:12.848652-05:00,1195658-20606222425,21222198,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1197271,ocds-dgv273-seacev3-1197271-2026-05-15T10:33:12.486237-05:00,1197271-20603695748,21225654,20142903,Tanque colector de acero,UNSPSC
ocds-dgv273-seacev3-1194041,ocds-dgv273-seacev3-1194041-2026-05-15T10:33:12.401361-05:00,1194041-20557694430,21217996,76111501,Servicios de limpieza de edificios,UNSPSC
ocds-dgv273-seacev3-1195835,ocds-dgv273-seacev3-1195835-2026-05-15T10:33:12.257059-05:00,1195835-1775469,21222542,72152707,Servicios de construcción de muros de retención,UNSPSC
ocds-dgv273-seacev3-2026-2409-65,ocds-dgv273-seacev3-2026-2409-65-2026-05-15T10:33:11.682392-05:00,1199025-10467670609,21230608,78111804,Servicios de taxi,UNSPSC
ocds-dgv273-seacev3-2026-2409-65,ocds-dgv273-seacev3-2026-2409-65-2026-05-15T10:33:11.682392-05:00,1199025-10467670609,21230609,78111804,Servicios de taxi,UNSPSC
ocds-dgv273-seacev3-2026-2409-65,ocds-dgv273-seacev3-2026-2409-65-2026-05-15T10:33:11.682392-05:00,1199025-10467670609,21230610,78111804,Servicios de taxi,UNSPSC
ocds-dgv273-seacev3-1184491,ocds-dgv273-seacev3-1184491-2026-05-15T10:33:11.538222-05:00,1184491-20573098731,21194434,72153102,Servicios de construcción de campos deportivos interiores,UNSPSC
ocds-dgv273-seacev3-2026-1003003360-10,ocds-dgv273-seacev3-2026-1003003360-10-2026-05-15T10:33:11.509076-05:00,1200557-10440670704,21235223,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1195772,ocds-dgv273-seacev3-1195772-2026-05-15T10:33:11.487009-05:00,1195772-20609099985,21222419,72121102,Servicios de construcción de edificios comerciales y de oficinas prefabricadas,UNSPSC
ocds-dgv273-seacev3-1198329,ocds-dgv273-seacev3-1198329-2026-05-15T10:33:11.255993-05:00,1198329-20612337170,21228388,30111601,Cemento,UNSPSC
ocds-dgv273-seacev3-2026-142-2,ocds-dgv273-seacev3-2026-142-2-2026-05-15T10:33:11.109351-05:00,1197512-20605629408,21226389,50131702,Leche o productos de mantequilla estables sin refrigerar,UNSPSC
ocds-dgv273-seacev3-2026-622-1,ocds-dgv273-seacev3-2026-622-1-2026-05-15T10:33:11.094182-05:00,1197524-20613007157,21226217,78111808,Alquiler de vehículos,UNSPSC
ocds-dgv273-seacev3-2026-200168-12,ocds-dgv273-seacev3-2026-200168-12-2026-05-15T10:33:05.050087-05:00,1214817-10423362443,21274680,81112002,Servicios de preparación o procesamiento de datos,UNSPSC
ocds-dgv273-seacev3-2026-2397-52,ocds-dgv273-seacev3-2026-2397-52-2026-05-15T10:33:02.551471-05:00,1192700-20509585661,21214451,41112109,Transductor de corriente,UNSPSC
ocds-dgv273-seacev3-1200900,ocds-dgv273-seacev3-1200900-2026-05-15T10:33:02.301705-05:00,1200900-1777760,21236247,46171604,Sistemas de alarma,UNSPSC
ocds-dgv273-seacev3-2026-2378-26,ocds-dgv273-seacev3-2026-2378-26-2026-05-15T10:33:01.136801-05:00,1199303-20100027021,21231146,22101602,Equipo de apisonamiento,UNSPSC
ocds-dgv273-seacev3-1200423,ocds-dgv273-seacev3-1200423-2026-05-15T10:33:00.856213-05:00,1200423-20537095912,21235026,41111921,Sensores de velocidad,UNSPSC
ocds-dgv273-seacev3-1197338,ocds-dgv273-seacev3-1197338-2026-05-15T10:33:00.345303-05:00,1197338-20572226540,21225764,85161502,Mantenimiento o reparación de equipo médico menor,UNSPSC
ocds-dgv273-seacev3-1195275,ocds-dgv273-seacev3-1195275-2026-05-15T10:32:59.808783-05:00,1195275-1776211,21221299,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1201750,ocds-dgv273-seacev3-1201750-2026-05-15T10:32:59.500783-05:00,1201750-20606391367,21238654,12352302,Sales metálicas inorgánicas,UNSPSC
ocds-dgv273-seacev3-1193911,ocds-dgv273-seacev3-1193911-2026-05-15T10:32:59.111641-05:00,1193911-20482512268,21217761,72121406,Servicios de construcción de escuelas,UNSPSC
ocds-dgv273-seacev3-2026-10490-27,ocds-dgv273-seacev3-2026-10490-27-2026-05-15T10:32:59.081941-05:00,1192551-20610375708,21214044,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-2026-1003003360-2,ocds-dgv273-seacev3-2026-1003003360-2-2026-05-15T10:32:58.580279-05:00,1200243-20613274104,21234045,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
