Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Licitación:ID de licitación,Entrega compilada:Licitación:Artículos que se adquirirán:ID,compiledRelease/tender/items/0/position,Entrega compilada:Licitación:Artículos que se adquirirán:Descripción,compiledRelease/tender/items/0/statusDetails,compiledRelease/tender/items/0/status,Entrega compilada:Licitación:Artículos que se adquirirán:Clasificación:ID,Entrega compilada:Licitación:Artículos que se adquirirán:Clasificación:Descripción,Entrega compilada:Licitación:Artículos que se adquirirán:Clasificación:Esquema,Entrega compilada:Licitación:Artículos que se adquirirán:Cantidad,compiledRelease/tender/items/0/totalValue/amount,compiledRelease/tender/items/0/totalValue/currency,compiledRelease/tender/items/0/totalValue/currencyName,Entrega compilada:Licitación:Artículos que se adquirirán:Unidad:ID,Entrega compilada:Licitación:Artículos que se adquirirán:Unidad:Nombre,Entrega compilada:Licitación:Artículos que se adquirirán:Unidad:Esquema
ocds-dgv273-seacev3-1199796,ocds-dgv273-seacev3-1199796-2026-05-22T10:33:05.781519-05:00,1199796,21232841,1,"CONTRATACION DE SERVICIO DE LIMPIEZA, DESINFECCION, SUCCION Y ELIMINACION DE RESIDUOS PRODUCTO DEL REBALSE DE AGUAS RESIDUALES DOMESTICAS DE LAS REDES DE ALCANTARILLADO SANITARIO DE SEDAPAR S.A.",CONTRATADO,complete,7610150300385682,SERVICIO DE DESINFECCION DE AMBIENTES,CUBSO,1.0,395660.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1201924,ocds-dgv273-seacev3-1201924-2026-05-22T10:33:05.644494-05:00,1201924,21241247,1,"ADQUISICIÓN DE MATERIAL SISTEMÁTICO Y CONDICIONAL PARA LAS INSPECCIONES, FASE Y CALENDARIAS DEL PROGRAMA SEA KING",CONTRATADO,complete,,,,18.0,469850.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1196802,ocds-dgv273-seacev3-1196802-2026-05-22T10:33:05.613581-05:00,1196802,21224782,1,CEMENTO PORTLAND TIPO I X 42.50 kg,CONTRATADO,complete,3011160100012771,CEMENTO PORTLAND TIPO I X 42.50 kg,CUBSO,361250.0,343187.5,PEN,Soles,18,Kilogramo,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1200432,ocds-dgv273-seacev3-1200432-2026-05-22T10:33:05.520233-05:00,1200432,21235046,1,"ADQUISICIÓN DE FIERRO CORRUGADO DE DIFERENTES MEDIDAS GRADO 60, PARA LA OBRA MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE AGUA POTABLE RURAL Y SERVICIO DE ALCANTARILLADO U OTRAS FORMAS DE DISPOSICIÓN SANITARIA DE EXCRETAS EN EL CENTRO POBLADO CHAQUEPAY,",CONTRATADO,complete,,,,1.0,134892.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1197265,ocds-dgv273-seacev3-1197265-2026-05-22T10:33:05.242356-05:00,1197265,21228311,1,"EJECUCIÓN DE LA OBRA : RENOVACION DE CANAL DE RIEGO; EN EL(LA) SISTEMA DE RIEGO DE ALTO CASCAY A PIRKECANCHA EN EL CENTRO POBLADO CASCAY, DISTRITO DE ANRA, PROVINCIA HUARI, DEPARTAMENTO ANCASH",CANCELADO,cancelled,7212120300233023,CONSTRUCCION DE CANALES DE RIEGO,CUBSO,1.0,213628.26,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-49-9,ocds-dgv273-seacev3-2026-49-9-2026-05-22T10:33:05.224284-05:00,1195460,21221789,1,ADQUISICION DE ADITIVO MEJORADOR DE ADHERENCIA SEGÚN ESPECIFICACIONES TECNICAS PARA EL PROYECTO:  MEJORAMIENTO DE LA CARRETERA (EMP 34B) AZANGARO - (EMP PU-102) JILA PURINA DE LOS DISTRITOS DE AZANGARO Y TIRAPATA - AZANGARO - PUNO,CONTRATADO,complete,1216230500258041,ADITIVO ADHERENTE PARA ASFALTO,CUBSO,4000.0,406000.0,PEN,Soles,13,Galon,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1194916,ocds-dgv273-seacev3-1194916-2026-05-22T10:32:55.881854-05:00,1194916,21220291,1,"CONTRATACIÓN DEL SERVICIO DE ACONDICIONAMIENTO DE AMBIENTE PARA USOS \nMULTIPLES PARA LA UNIVERSIDAD NACIONAL DANIEL ALCIDES CARRIÓN - FILIAL TARMA, TARMA, TARMA, JUNÍN, A TODO COSTO",CONTRATADO,complete,7212110300225174,SERVICIO DE ACONDICIONAMIENTO DE AUDITORIO,CUBSO,1.0,203451.03,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1194727,ocds-dgv273-seacev3-1194727-2026-05-22T10:32:55.615132-05:00,1194727,21219978,1,ADQUISICIÓN DE REACTIVOS E INSUMOS PARA EL DEPARTAMENTO DE PATOLOGÍA CLÍNICA CON EQUIPO AUTOMATIZADO PROPIOS (AREA BIOQUIMICA) PARA EL HOSPITAL REGIONAL HERMILIO VALDIZÁN,CONTRATADO,complete,1235220200161938,ALBUMINA AUTOMATIZADA,CUBSO,1.0,599570.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1195775,ocds-dgv273-seacev3-1195775-2026-05-22T10:32:55.601556-05:00,1195775,21222438,1,DIESEL B5 S-50,CANCELADO,cancelled,1510150500233280,DIESEL B5 S-50,CUBSO,15022.0,321245.47,PEN,Soles,13,Galon,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-270-33,ocds-dgv273-seacev3-2026-270-33-2026-05-22T10:32:55.434570-05:00,1195771,21222433,1,"MANTENIMIENTO DE CALLES EN EL AA.HH. SANCHEZ MILLA, DISTRITO DE CHIMBOTE, PROVINCIA DEL SANTA - ANCASH",CONTRATADO,complete,7214100300359630,SERVICIO DE MANTENIMIENTO DE CALLES DE MATERIAL ASFALTO,CUBSO,1.0,350000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1196494,ocds-dgv273-seacev3-1196494-2026-05-22T10:32:55.204560-05:00,1196494,21223956,1,"CONTRATACIÓN DEL SERVICIO DE MANTENIMIENTO RUTINARIO DEL CAMINO VECINAL TRAMO: ANCHIWAY (KM 0+152) - PAMPA HERMOSA - SAN JOSE (KM. 9+398) CON UN LONGITUD DE 9.246 KM DISTRITO DE ANCHIHUAY,",CONTRATADO,complete,7214100300230730,SERVICIO DE MANTENIMIENTO RUTINARIO DE CAMINOS,CUBSO,1.0,65462.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-401-5,ocds-dgv273-seacev3-2026-401-5-2026-05-22T10:32:55.033245-05:00,1197852,21227091,1,"Contratación de ejecución de obra: Mejoramiento y ampliación de servicio de agua potable en el anexo de santa María, Distrito de Chiguata, Provincia de Arequipa, Departamento de Arequipa.",CONTRATADO,complete,7214112100337579,AMPLIACION DE SISTEMA DE AGUA POTABLE,CUBSO,1.0,475710.86,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1196496,ocds-dgv273-seacev3-1196496-2026-05-22T10:32:54.741660-05:00,1196496,21223959,1,"CONTRATACIÓN DEL SERVICIO DE MANTENIMIENTO RUTINARIO DEL CAMINO VECINAL TRAMO: PALLA PALLA (KM 04+887) - CHACA - DESV. R0505171 - CUSAY (KM 20+485), CON UNA LONGITUD TOTAL DE 15.598 KM. DISTRITO DE SAN MIGUEL",CONTRATADO,complete,7214100300230730,SERVICIO DE MANTENIMIENTO RUTINARIO DE CAMINOS,CUBSO,1.0,91717.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1200294,ocds-dgv273-seacev3-1200294-2026-05-22T10:32:54.406282-05:00,1200294,21234205,1,SERVICIO DE ARRENDAMIENTO DE UN INMUEBLE PARA EL FUNCIONAMIENTO DE LAS OFICINAS ADMINISTRATIVAS DE LA UT PUNO DEL PROGRAMA NACIONAL CUNA MAS,CONTRATADO,complete,8013150200094977,SERVICIO DE ALQUILER DE LOCAL COMERCIAL,CUBSO,1.0,277200.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1201458,ocds-dgv273-seacev3-1201458-2026-05-22T10:32:54.312364-05:00,1201458,21237899,1,"CONTRATACION PARA LA EJECUCION DE LA OBRA:""MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y ALCANTARILLADO EN EL CASERIO DE YANACOSHCA DISTRITO DE HUARAZ-PROVINCIA DE HUARAZ-DEPARTAMENTO DE ANCASH"" CON CUI N°2538494",NULO,unsuccessful,7214112100233153,"CONSTRUCCION DE SISTEMA DE AGUA POTABLE , ALCANTARILLADO Y PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES",CUBSO,1.0,2416201.26,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1063-1,ocds-dgv273-seacev3-2026-1063-1-2026-05-22T10:32:54.217333-05:00,1193099,21215504,1,ADQUISICION DE INSUMOS DE ALIMENTOS PARA EL PROGRAMA DEL VASO DE LECHE 2026 DE LA MUNICIPALIDAD DISTRITAL DE INDEPENDENCIA,CONTRATADO,complete,,,,1.0,200013.6,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1200392,ocds-dgv273-seacev3-1200392-2026-05-22T10:32:54.012853-05:00,1200392,21234923,1,CONSTRUCCION DE LOSA DEPORTIVA,CONTRATADO,complete,7215310200233127,CONSTRUCCION DE LOSA DEPORTIVA,CUBSO,1.0,1247146.45,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1200797,ocds-dgv273-seacev3-1200797-2026-05-22T10:32:53.805364-05:00,1200797,21236156,1,"SERVICIO A TODO COSTO PARA EL MANTENIMIENTO POR EMERGENCIA DE LA INSTITUCIÓN EUCATIVA INICIAL NAMO EN EL CENTRO POBLADO LAGUNAS, DISTRITO DE HUASMÍN, PROVINCIA DE CELENDÍN, DEPARTAMENTO DE CAJAMARCA.",DESIERTO,unsuccessful,7212110300225143,SERVICIO DE ACONDICIONAMIENTO DE OFICINA,CUBSO,1.0,100000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1196508,ocds-dgv273-seacev3-1196508-2026-05-22T10:32:53.757907-05:00,1196508,21223953,1,"CONTRATACIÓN DEL SERVICIO DE MANTENIMIENTO RUTINARIO DEL CAMINO VECINAL TRAMO: EMP. AY-102 - RUMICHACA (KM 10+150), CON UNA LONGITUD TOTAL 10+150 KM DISTRITO DE CHUNGUI,",CONTRATADO,complete,7214100300230730,SERVICIO DE MANTENIMIENTO RUTINARIO DE CAMINOS,CUBSO,1.0,68208.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-2432-77,ocds-dgv273-seacev3-2026-2432-77-2026-05-22T10:32:53.735958-05:00,1201285,21237249,1,"SERVICIO INTEGRAL DE ATENCIÓN A EVENTOS AMBIENTALES OCURRIDOS EN EL YACIMIENTO JIBARITO (PERIODO FEB. 2021 ¿ FEB. 2023), CUENCA DEL RÍO CORRIENTES - LOTE 192",DESIERTO,unsuccessful,7711160200228343,SERVICIO DE REMEDIACION AMBIENTAL POR HIDROCARBUROS,CUBSO,1.0,3248821.44,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1196518,ocds-dgv273-seacev3-1196518-2026-05-22T10:32:53.624373-05:00,1196518,21223971,1,"CONTRATACIÓN DEL SERVICIO DE MANTENIMIENTO RUTINARIO DEL CAMINO VECINAL TRAMO: EMP. PE-28 B (OSNO) - DESV. AY-687 - DESV. AY-683 - HUAYAO - DESV. AY-688 - DESV. AY- 689 - QEQRA - CCOMPICANCHA - EMP. AY-681 (DV. CCOMPICANCHA) (KM.13+243), CON UNA LO",CONTRATADO,complete,7214100300230730,SERVICIO DE MANTENIMIENTO RUTINARIO DE CAMINOS,CUBSO,1.0,88993.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1196475,ocds-dgv273-seacev3-1196475-2026-05-22T10:32:45.616008-05:00,1196475,21223675,1,"CONTRATACIÓN DEL SERVICIO DE MANTENIMIENTO RUTINARIO DEL CAMINO VECINAL TRAMO: EMP. PE-28 B (MASINGA) - CCATUPATA (KM. 17+192), CON UNA LONGITUD TOTAL = 17.192 KM",CONTRATADO,complete,7214100300230730,SERVICIO DE MANTENIMIENTO RUTINARIO DE CAMINOS,CUBSO,1.0,115530.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1201309,ocds-dgv273-seacev3-1201309-2026-05-22T10:32:45.464694-05:00,1201309,21237525,1,"CONTRATACION DE SERVICIO DE UN (01) EXTENSIONISTA ZONA 01 PARA EL PI ¿MEJORAMIENTO DEL SERVICIO DE APOYO AL DESARROLLO PRODUCTIVO EN AGRICULTURA FAMILIAR EN LA CUENCA BAJA DEL PUTUMAYO, DISTRITO DE YAGUAS DE LA PROVINCIA DE PUTUMAYO DEL DEPARTAMENTO",CONTRATADO,complete,8010160400313351,SERVICIO DE SEGUIMIENTO Y MONITOREO A PROYECTOS PARA EL SECTOR DESARROLLO PRODUCTIVO,CUBSO,1.0,70800.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1194469,ocds-dgv273-seacev3-1194469-2026-05-22T10:32:45.438246-05:00,1194469,21219219,1,"ADQUISICION DE UNIFORME DE GALA Y UNIFORME DE SALIDA PARA EL PERSONAL CON D.LEG. 728 DE LA MKUNICIPALIDAD DISTRTIAL DE CERRO COLORADO   UNIFORME DE GALA PARA VARON (1 SACO,1 PANTALON,1 CAMISA Y 1 CORBATA) PARA DAMA(1 SACO,1 PANTALON Y 1 BLUSA)  UNIFORME DE DIARIO  PARA VARON (1 CASACA CON EL LOGOTIPO DE LA MDCC,1 PANTALON Y 1 CAMISA)  PARA DAMA (1 CAMISA CON EL LOGOTIPO DE LA MDCC,1 PANTALON Y 1 CAMISA)",DESIERTO,unsuccessful,5310279900390290,UNIFORME PARA EL PERSONAL ADMINISTRATIVO,CUBSO,1526.0,569885.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1200877,ocds-dgv273-seacev3-1200877-2026-05-22T10:32:45.324733-05:00,1200877,21236246,1,SERVICIO DE MANTENIMIENTO CORRECTIVO DE ASCENSORES,CONTRATADO,complete,7215401000232116,SERVICIO DE MANTENIMIENTO CORRECTIVO DE ASCENSORES Y SIMILARES,CUBSO,1.0,130417.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-692-1,ocds-dgv273-seacev3-2026-692-1-2026-05-22T10:32:44.809452-05:00,1200225,21234220,1,"Mejoramiento, Intalacion de los servicios de Agua Potable y Desague, en la Localidad de San Ramon, Distrito de Huabal - Jaen - Cajamarca  CUI N 2221574",CONTRATADO,complete,7214112100374777,REMODELACION DE SISTEMA DE AGUA POTABLE Y SISTEMA DE ALCANTARILLADO,CUBSO,1.0,5589348.14,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-581-1,ocds-dgv273-seacev3-2026-581-1-2026-05-22T10:32:44.029985-05:00,1197836,21227118,1,ADQUISICION DE PRODUCTOS PARA EL PROGRAMA DE VASO DE LECHE PARA EL AÑO FISCAL 2026,RETROTRAIDO_POR_RESOLUCION,complete,5510151900246678,GUIA FORMULACION DE LA RACION DEL PROGRAMA DEL VASO DE LECHE,CUBSO,1.0,328445.68,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1193031,ocds-dgv273-seacev3-1193031-2026-05-22T10:32:43.795663-05:00,1193031,21215404,1,AGUA EN BIDÓN PARA LAS SEDES DE LA INTENDENCIA DE TRIBUTOS INTERNOS AREQUIPA E INTENDENCIA DE ADUANA DE MOLLENDO,CONTRATADO,complete,5020230100003170,AGUA DE MESA SIN GAS X 20 L APROX.,CUBSO,10800.0,118800.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1201167,ocds-dgv273-seacev3-1201167-2026-05-22T10:32:43.558458-05:00,1201167,21236898,1,"CONTRATACION DE SERVICIO DE CONSULTORIA DE OBRA PARA LA SUPERVISION DE LA EJECUCION DE OBRA DEL PROYECTO CREACION DEL SERVICIO DE MOVILIDAD URBANA EN LA AVENIDA 06 DEL PROMUVI I ETAPA, DISTRITO DE EL ALGARROBAL DE LA PROVINCIA DEL ILO, DEPARTAMENTO",DESIERTO,unsuccessful,8110151000336399,SUPERVISION DE OBRA DE CONSTRUCCION DE CALLES Y SIMILARES,CUBSO,1.0,372345.22,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1196780,ocds-dgv273-seacev3-1196780-2026-05-22T10:32:43.368374-05:00,1196780,21224568,1,ADQUISICIÓN DE REPUESTOS PARA LA IMPRESORA DE TARJETAS DATACARD,CONTRATADO,complete,4410311000356634,CABEZAL PARA IMPRESORA LASER,CUBSO,136.0,237560.96,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1197343,ocds-dgv273-seacev3-1197343-2026-05-22T10:32:35.158757-05:00,1197343,21225832,1,"CONTRATACIÓN DE CONSULTORÍA DE OBRA PARA LA SUPERVISIÓN DE EJECUCIÓN DE OBRA DE LA INVERSIÓN DENOMINADA ¿MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE AGUA POTABLE Y SANEAMIENTO EN LAS LOCALIDADES DE LLAMANI, ARAPA, MORORIA CENTRAL, CAQUENE, HUAYLLABAMBA,",CONTRATADO,complete,8110151500364446,SUPERVISION DE OBRA DE AMPLIACION DEL SISTEMA DE AGUA POTABLE,CUBSO,1.0,988086.25,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1202014,ocds-dgv273-seacev3-1202014-2026-05-22T10:32:35.113222-05:00,1202014,21241432,1,CONSULTORIA DE OBRA ELABORACION DE EXPEDIENTE TECNICO: MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VIAL INTERURBANA EN CAMINO VECINAL RUTA Nº an-944 TRAYECTORIA: EMP. AN-104 ¿ POCOS ¿ TAMBAR ¿ WINTON ¿ BREÑA ¿ DISTRITO DE MORO DE LA PROVINCIA DE SAN,CONTRATADO,complete,8110151000365140,ELABORACION DE EXPEDIENTE TECNICO DE OBRA PARA CONSTRUCCION DE CAMINOS VECINALES,CUBSO,1.0,250000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1374-1,ocds-dgv273-seacev3-2026-1374-1-2026-05-22T10:32:35.013283-05:00,1199691,21232601,1,ADQUISICION DE COMBUSTIBLE PARA LAS UNIDADES VEHICULARES DE LA MUNICIPALIDAD DISTRITAL DE QUILMANA,CONTRATADO,complete,,,,2.0,472318.62,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1584-32,ocds-dgv273-seacev3-2026-1584-32-2026-05-22T10:32:35.003366-05:00,1200214,21233958,1,ADQUISICION DE REPUESTOS (INYECTORES) PARA LAS DIFERENTES UNIDADES MOVILES DE LA MPP - AÑO 2026,RETROTRAIDO_POR_RESOLUCION,complete,4111192700354148,SENSOR DE PRESION DE ACEITE DE INYECTORES PARA CAMION,CUBSO,1.0,293678.37,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1200169,ocds-dgv273-seacev3-1200169-2026-05-22T10:32:34.890646-05:00,1200169,21233875,1,CONTRATACIÓN DEL SERVICIO DE LÍNEA DEDICADA A INTERNET DE 200 MBPS FIBRA OPTICA Y RADIO ENLACES PARA LA MUNICIPALIDAD DISTRITAL DE HUALGAYOC-PERIODO 2026.,CONTRATADO,complete,8312170300350736,SERVICIO DE INTERNET POR RADIO ENLACE,CUBSO,1.0,86400.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-299-1,ocds-dgv273-seacev3-2026-299-1-2026-05-22T10:32:34.842600-05:00,1192845,21214849,1,"ejecución de la obra correspondiente a: ¿CREACION DEL SERVICIO DE TRANSIBILIDAD VIAL INTERURBANA EN EL CAMINO VECINAL TRAMO: YANAMAYO ¿ PONTO DISTRITO DE SAN NICOLAS DE LA PROVINCIA DE CARLOS FERMIN FITZCARRALD DEL DEPARTAMENTO DE ANCASH¿ ¿ PRIMERA ETAPA, con Código Único de Inversiones N° 2601663",CONTRATADO,complete,7214100100233029,CONSTRUCCION DE CARRETERA,CUBSO,1.0,386302.5,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1200783,ocds-dgv273-seacev3-1200783-2026-05-22T10:32:34.685491-05:00,1200783,21235880,1,SERVICIO DE ACONDICIONAMIENTO DE CENTRO DE SALUD,CONTRATADO,complete,7212110300225149,SERVICIO DE ACONDICIONAMIENTO DE CENTRO DE SALUD,CUBSO,1.0,70270.2,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-10370-7,ocds-dgv273-seacev3-2026-10370-7-2026-05-22T10:32:34.617205-05:00,1201421,21237785,1,"CONTRATACION DE SERVICIO DE UN (01) RESIDENTE PARA EL PI ¿MEJORAMIENTO DEL SERVICIO DE APOYO AL DESARROLLO PRODUCTIVO EN AGRICULTURA FAMILIAR EN LA CUENCA BAJA DEL PUTUMAYO, DISTRITO DE YAGUAS DE LA PROVINCIA DE PUTUMAYO DEL DEPARTAMENTO DE LORETO CU",CONTRATADO,complete,8010160400313351,SERVICIO DE SEGUIMIENTO Y MONITOREO A PROYECTOS PARA EL SECTOR DESARROLLO PRODUCTIVO,CUBSO,1.0,141600.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1201262,ocds-dgv273-seacev3-1201262-2026-05-22T10:32:33.719234-05:00,1201262,21237190,1,BARRA PARA CONSTRUCCION DE 3/8 in GRADO 60,CONTRATADO,complete,3010240300130022,BARRA PARA CONSTRUCCION DE 3/8 in GRADO 60,CUBSO,16625.0,163875.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1735-16,ocds-dgv273-seacev3-2026-1735-16-2026-05-22T10:32:33.638168-05:00,1200996,21236415,1,"CONTRATACION DE SERVICIO DE MANTENIMIENTO RUTINARIO DE LOS CAMINOS VECINALES NO PAVIMENTADOS TRAMO: (CUTURAPI) (KM 00+610) - C.P. QUEÑUANI (KM 2+860); PZA C.P. QUEÑUANI (KM 2+965) - C.P. ACARI (KM 4+703); PZA C.P. ACARI (KM 4+798) - EMP. PU-130, LONG",CONTRATADO,complete,7214100300230730,SERVICIO DE MANTENIMIENTO RUTINARIO DE CAMINOS,CUBSO,1.0,50880.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1196503,ocds-dgv273-seacev3-1196503-2026-05-22T10:32:33.557497-05:00,1196503,21223947,1,CONTRATACIÓN DEL SERVICIO DE MANTENIMIENTO RUTINARIO DEL CAMINO VECINAL TRAMO EMP. AY-101 (CAJADELA) - BUENA GANA - SAN IGNACIO DE MAGAS - UNION CERRO DE ORO SAN JOSÉ (KM 15+879) CON UNA LONGITUD TOTAL DE 15.879KM DE LOS DISTRITOS DE ANCHIHUAY Y ANC,CONTRATADO,complete,7214100300230730,SERVICIO DE MANTENIMIENTO RUTINARIO DE CAMINOS,CUBSO,1.0,112423.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1196501,ocds-dgv273-seacev3-1196501-2026-05-22T10:32:33.539943-05:00,1196501,21223931,1,"CONTRATACIÓN DEL SERVICIO DE MANTENIMIENTO RUTINARIO DEL CAMINO VECINAL TRAMO: CUYPAMPA (KM 03+198) - ALLPACORRAL - AYAPAMPA - URAS - COCHAS BAJA (KM 28+390), CON UNA LONGITUD TOTAL = 25.192 KM. DISTRITO DE SAN MIGUEL Y PATIBAMBA,",CONTRATADO,complete,7214100300230730,SERVICIO DE MANTENIMIENTO RUTINARIO DE CAMINOS,CUBSO,1.0,169290.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1198592,ocds-dgv273-seacev3-1198592-2026-05-22T10:32:33.442595-05:00,1198592,21229152,1,CONTRATACION DE ALIMENTOS PARA FERIGERIO (GALLETAS Y NECTAR DE FRUTA),CONTRATADO,complete,,,,2.0,87948.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1735-15,ocds-dgv273-seacev3-2026-1735-15-2026-05-22T10:32:33.406214-05:00,1201000,21236519,1,"CONTRATACION DE SERVICIO DE MANTENIMIENTO RUTINARIO DE LOS CAMINOS VECINALES NO PAVIMENTADOS TRAMO: C.P. PUERTO TAPOJE (KM 00+157) - C.P. VILLA AYCHUYO - C.P. PAHAMAYA - EMP. PU-151, LONGITUD 7.508 Km., UBICADO EN EL DISTRITO DE YUNGUYO ¿ OLARAYA, PR",CONTRATADO,complete,7214100300230730,SERVICIO DE MANTENIMIENTO RUTINARIO DE CAMINOS,CUBSO,1.0,50354.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1199444,ocds-dgv273-seacev3-1199444-2026-05-22T10:32:33.152735-05:00,1199444,21231650,1,CEMENTO PORTLAND PUZOLANICO TIPO IP X 42.50 kg,CONTRATADO,complete,3011160100012953,CEMENTO PORTLAND PUZOLANICO TIPO IP X 42.50 kg,CUBSO,4160.0,124800.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1196366,ocds-dgv273-seacev3-1196366-2026-05-22T10:32:33.136744-05:00,1196366,21223573,1,"CONTRATACION DEL SERVICIO DE  CONSULTORIA PARA  LA SUPERVISION DE LA EJECUCION Y LIQUIDACION DE OBRA: ¿MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE SALUD DEL `PUESTO DE SALUD SANTA ROSA, DISTRITO DE ATIQUIPA - PROVINCIA DE CARAVELI - DEPARTAMENTO DE",CONTRATADO,complete,8110150800362880,SUPERVISION DE OBRA DE AMPLIACION DE INFRAESTRUCTURA DE SALUD,CUBSO,1.0,506185.46,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1205763,ocds-dgv273-seacev3-1205763-2026-05-22T10:32:32.946569-05:00,1205763,21250150,1,"CONTRATACIÓN DE LA EJECUCIÓN DE LA OBRA: ""MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VIAL INTERURBANA EN EL CAMINO VECINAL, CA-899, TRAMO KM 2+628 - COLPA HUACARIZ - EMP. CA-938 (CHULIT BAJO) DISTRITO DE CHOTA DE LA PROVINCIA DE CHOTA DEL DEPARTAME",CONTRATADO,complete,7214110600360065,CONSTRUCCION DE CAMINO VECINAL,CUBSO,1.0,15255398.01,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
