Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Etiqueta de entrega,Entrega compilada:Fecha de entrega,Entrega compilada:Open Contracting ID,compiledRelease/publishedDate,Entrega compilada:Tipo de inicio,Entrega compilada:Comprador:ID de Organización,Entrega compilada:Comprador:Nombre de la Organización,Entrega compilada:Planeación:Presupuesto:Fuente del Presupuesto,Entrega compilada:Planeación:Presupuesto:Título del Proyecto,Entrega compilada:Planeación:Presupuesto:Identificador de proyecto,Entrega compilada:Planeación:Presupuesto:Monto:Monto,Entrega compilada:Planeación:Presupuesto:Monto:Moneda,Entrega compilada:Planeación:Presupuesto:Monto:Nombre de Moneda,Entrega compilada:Licitación:ID de licitación,Entrega compilada:Licitación:Título de la licitación,Entrega compilada:Licitación:Descripción de la licitación,Entrega compilada:Licitación:Entidad contratante:ID de Organización,Entrega compilada:Licitación:Entidad contratante:Nombre de la Organización,compiledRelease/tender/datePublished,Entrega compilada:Licitación:Método de contratación,Entrega compilada:Licitación:Detalles del método de contratación,Entrega compilada:Licitación:Categoría principal de contratación,Entrega compilada:Licitación:Categorías adicionales de contratación,Entrega compilada:Licitación:Valor:Monto,Entrega compilada:Licitación:Valor:Moneda,Entrega compilada:Licitación:Valor:Nombre de Moneda,compiledRelease/tender/value/amount_PEN,Entrega compilada:Licitación:Periodo de licitación:Fecha de inicio,Entrega compilada:Licitación:Periodo de licitación:Fecha de fin,Entrega compilada:Licitación:Número de licitantes,Entrega compilada:Licitación:Información Protegida,Entrega compilada:Segmentación:ID,Entrega compilada:Segmentación:Criterio,Entrega compilada:Licitación:Periodo de consulta:Fecha de inicio,Entrega compilada:Licitación:Periodo de consulta:Fecha de fin,Entrega compilada:Licitación:Periodo de consulta:Duración (días)
ocds-dgv273-seacev3-1196554,ocds-dgv273-seacev3-1196554-2026-09-23T10:17:53.204983-05:00,compiled,2026-09-23T10:17:53.204969-05:00,ocds-dgv273-seacev3-1196554,2026-09-23T10:17:53.204989-05:00,tender,PE-CONSUCODE-49,GOBIERNO REGIONAL DE PUNO SEDE CENTRAL,Fondos Públicos,"MEJORAMIENTO DE LA INFRAESTRUCTURA VIAL EN LA AV. SACSAYHUAMAN TRAMO (JR. MIRAFLORES ¿ AV. AVIACIÓN), JR. AMANECER TRAMO (AV. INDEPENDENCIA ¿ JR. MIRAFLORES) DE LA CIUDAD DE JULIACA,  DISTRITO DE JULIACA - PROVINCIA DE SAN ROMAN - DEPARTAMENTO DE PUNO",2447465,15576020.37,PEN,Soles,1196554,LP-SM-11-2026-CS/GR PUNO-1,"Ejecución de Obra para el PROYECTO: ¿MEJORAMIENTO DE LA INFRAESTRUCTURA VIAL EN LA AV. SACSAYHUAMAN TRAMO (JR. MIRAFLORES ¿ AV. AVIACIÓN), JR. AMANECER TRAMO (AV.  INDEPENDENCIA ¿ JR.  MIRAFLORES) DE LA CIUDAD DE JULIACA, DISTRITO DE JULIACA - PROVINCIA DE SAN ROMAN - DEPARTAMENTO DE PUNO¿",PE-CONSUCODE-49,GOBIERNO REGIONAL DE PUNO SEDE CENTRAL,2026-03-16T20:24:00-05:00,open,Licitación Pública,works,works,15576020.37,PEN,Soles,15576020.37,2026-03-16T00:00:00-05:00,2026-03-16T00:00:00-05:00,23,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,2026-03-17T00:01:00-05:00,2026-03-25T23:59:00-05:00,8
ocds-dgv273-seacev3-2026-1922-68,ocds-dgv273-seacev3-2026-1922-68-2026-09-23T10:17:53.156900-05:00,compiled,2026-09-23T10:17:53.156880-05:00,ocds-dgv273-seacev3-2026-1922-68,2026-09-23T10:17:53.156908-05:00,tender,PE-CONSUCODE-1922,"SUPERINTENDENCIA DE BANCA, SEGUROS Y AFP",Fondos Públicos,,,3710000.0,PEN,Soles,1195638,CP SER-SM-2-2026-SBS-1,CONTRATACION DEL SERVICIO DE SEGURIDAD Y VIGILANCIA PRIVADA,PE-CONSUCODE-1922,"SUPERINTENDENCIA DE BANCA, SEGUROS Y AFP",2026-03-12T16:11:00-05:00,,Concurso Público de Servicios,services,services,3710000.0,PEN,Soles,3710000.0,2026-03-12T00:00:00-05:00,2026-03-12T00:00:00-05:00,38,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,2026-03-13T00:01:00-05:00,2026-03-23T23:59:00-05:00,10
ocds-dgv273-seacev3-1199595,ocds-dgv273-seacev3-1199595-2026-09-23T10:17:53.108789-05:00,compiled,2026-09-23T10:17:53.108775-05:00,ocds-dgv273-seacev3-1199595,2026-09-23T10:17:53.108794-05:00,tender,PE-CONSUCODE-10189,PROGRAMA EDUCACION BASICA PARA TODOS UE 026,Fondos Públicos,,,260661.11,PEN,Soles,1199595,DIRECTA-DIRECTA-3-2026-MINEDU/UE 026.-1,CONTRATACIÓN DEL SERVICIO DE SEGURIDAD Y VIGILANCIA PARA EL COLEGIO DE ALTO RENDIMIENTO DE AYACUCHO,PE-CONSUCODE-10189,PROGRAMA EDUCACION BASICA PARA TODOS UE 026,2026-03-25T12:57:00-05:00,direct,Contratación Directa,services,services,260661.11,PEN,Soles,260661.11,,,1,False,2026-03,añoPublicacionProceso;mesPublicacionProceso,,,
ocds-dgv273-seacev3-1193744,ocds-dgv273-seacev3-1193744-2026-09-23T10:17:53.101793-05:00,compiled,2026-09-23T10:17:53.101778-05:00,ocds-dgv273-seacev3-1193744,2026-09-23T10:17:53.101799-05:00,tender,PE-CONSUCODE-2433,PETROLEOS DEL PERU S.A.,Fondos Públicos,,,,,,1193744,SEL-PROC-45-2025-OFP / PETROPERU-2,SERVICIO DE ELABORACIÓN DE LA DECLARACIÓN DE IMPACTO AMBIENTAL DE LOS PROYECTOS RELACIONADOS CON EL FUNCIONAMIENTO DEL TERMINAL PISCO DE PETROPERÚ S.A.,PE-CONSUCODE-2433,PETROLEOS DEL PERU S.A.,2026-03-06T12:35:00-05:00,open,Adjudicación Selectiva,services,services,0.0,PEN,Nuevos Soles,0.0,2026-03-06T00:00:00-05:00,2026-03-06T00:00:00-05:00,,True,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,,,
ocds-dgv273-seacev3-1200616,ocds-dgv273-seacev3-1200616-2026-09-23T10:17:53.080810-05:00,compiled,2026-09-23T10:17:53.080796-05:00,ocds-dgv273-seacev3-1200616,2026-09-23T10:17:53.080816-05:00,tender,PE-CONSUCODE-10454,GOBIERNO REGIONAL DE HUANCAVELICA-TRANSPORTES,Fondos Públicos,,,237308.0,PEN,Soles,1200616,CP-ABR-5-2026-DRTC/C-1,CONTRATACIÓN DEL SERVICIO DE MANTENIMIENTO RUTINARIO DE LA RED VIAL DEPARTAMENTAL NO PAVIMENTADA HV-122: EMP. HV-118 (MARCCARENJA) ¿ ALLPACHACA  -TUNAY ¿ JATUN PUCRO ¿ EMP. HV-121 (KM 30+857).,PE-CONSUCODE-10454,GOBIERNO REGIONAL DE HUANCAVELICA-TRANSPORTES,2026-03-26T21:44:00-05:00,,Concurso Público Abreviado,services,services,237308.0,PEN,Soles,237308.0,2026-03-26T00:00:00-05:00,2026-03-26T00:00:00-05:00,40,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,2026-03-27T00:01:00-05:00,2026-03-31T23:59:00-05:00,4
ocds-dgv273-seacev3-1201492,ocds-dgv273-seacev3-1201492-2026-09-23T10:17:53.072787-05:00,compiled,2026-09-23T10:17:53.072773-05:00,ocds-dgv273-seacev3-1201492,2026-09-23T10:17:53.072793-05:00,tender,PE-CONSUCODE-1541,MUNICIPALIDAD DISTRITAL DE SAMEGUA,Fondos Públicos,MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA LOCAL EN LA NUEVA  BASE DE SERENAZGO DEL   DISTRITO DE SAMEGUA DE LA PROVINCIA DE MARISCAL NIETO DEL DEPARTAMENTO DE MOQUEGUA,2628215,,,,1201492,CP-ABR-1-2026-OC/MDS-1,"SERVICIO DE INSTALACION DE VIDRIOS, PARA EL PROYECTO: ""MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA LOCAL EN LA NUEVA BASE DE SERENAZGO DEL DISTRITO DE SAMEGUA, PROVINCIA MARISCAL NIETO, REGION MOQUEGUA"".",PE-CONSUCODE-1541,MUNICIPALIDAD DISTRITAL DE SAMEGUA,2026-03-30T19:08:00-05:00,,Concurso Público Abreviado,services,services,0.0,PEN,Soles,0.0,2026-03-30T00:00:00-05:00,2026-03-30T00:00:00-05:00,21,True,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,2026-03-31T00:01:00-05:00,2026-04-06T23:59:00-05:00,6
ocds-dgv273-seacev3-2026-2344-31,ocds-dgv273-seacev3-2026-2344-31-2026-09-23T10:17:53.038492-05:00,compiled,2026-09-23T10:17:53.038479-05:00,ocds-dgv273-seacev3-2026-2344-31,2026-09-23T10:17:53.038497-05:00,tender,PE-CONSUCODE-2344,EMPRESA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE CAÑETE S.A.,Fondos Públicos,,,,,,1196877,LP-SM-1-2026-EMAPA CAÑETE S.A.-1,ADQUISICIÓN DE UNA (01) RETROEXCAVADORA PARA FORTALECER LA GESTIÓN OPERATIVA EN LAS DOCE (12) LOCALIDADES DE ADMINISTRACIÓN DE LA EPS EMAPA CAÑETE S.A.,PE-CONSUCODE-2344,EMPRESA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE CAÑETE S.A.,2026-03-16T21:45:00-05:00,open,Licitación Pública,goods,goods,0.0,PEN,Soles,0.0,2026-03-16T00:00:00-05:00,2026-03-16T00:00:00-05:00,,True,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,2026-03-17T00:01:00-05:00,2026-03-30T23:59:00-05:00,13
ocds-dgv273-seacev3-1251418,ocds-dgv273-seacev3-1251418-2026-09-23T10:17:48.597236-05:00,compiled,2026-09-23T10:17:48.597223-05:00,ocds-dgv273-seacev3-1251418,2026-09-23T10:17:48.597241-05:00,tender,PE-CONSUCODE-200475,PROGRAMA NACIONAL DE SANEAMIENTO RURAL,Fondos Privados,,,,,,1251418,CONV-PROC-7-2026-PIASAR-SCC-2026-1,CONTRATACIÓN DEL SERVICIO DE CONSULTORÍA PARA LA REFORMULACIÓN DE 01\nEXPEDIENTE(S) TÉCNICO(S) DE CASERÍO DE ALLPAMARCA (CUI N° 2201829) DE LA REGION\nHUÁNUCO.,PE-CONSUCODE-200475,PROGRAMA NACIONAL DE SANEAMIENTO RURAL,2026-09-21T10:56:00-05:00,open,Convenio,services,services,342203.08,PEN,Nuevos Soles,342203.08,2026-03-27T00:00:00-05:00,2026-03-27T00:00:00-05:00,30,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,,,
ocds-dgv273-seacev3-1222764,ocds-dgv273-seacev3-1222764-2026-09-23T10:17:42.068824-05:00,compiled,2026-09-23T10:17:42.068809-05:00,ocds-dgv273-seacev3-1222764,2026-09-23T10:17:42.068829-05:00,tender,PE-CONSUCODE-1912,UNIVERSIDAD NACIONAL SAN MARTIN,Fondos Públicos,,,502800.0,PEN,Soles,1222764,CP SER-SM-1-2026-UNSM/C-1,SERVICIO DE ALIMENTACIÓN PARA LOS ESTUDIANTES DE LA UNSM PERIODO 2026,PE-CONSUCODE-1912,UNIVERSIDAD NACIONAL SAN MARTIN,2026-03-19T20:31:00-05:00,,Concurso Público de Servicios,services,services,1016140.18,PEN,Soles,502800.0,2026-03-19T00:00:00-05:00,2026-03-19T00:00:00-05:00,25,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,2026-03-20T00:01:00-05:00,2026-04-06T23:59:00-05:00,17
ocds-dgv273-seacev3-1218863,ocds-dgv273-seacev3-1218863-2026-09-23T10:17:41.681628-05:00,compiled,2026-09-23T10:17:41.681613-05:00,ocds-dgv273-seacev3-1218863,2026-09-23T10:17:41.681634-05:00,tender,PE-CONSUCODE-1392,MUNICIPALIDAD DISTRITAL DE CHANCAY - HUARAL,Fondos Públicos,CREACION DEL SERVICIO DE MOVILIDAD URBANA EN C.P FRANCISCO BOLOGNESI   DISTRITO DE CHANCAY DE LA PROVINCIA DE HUARAL DEL DEPARTAMENTO DE LIMA,2680902,716997.17,PEN,Soles,1218863,LP-ABR-4-2026-MDCH/C-1,EJECUCION DE LA OBRA ¿CREACIÓN DEL SERVICIO DE MOVILIDAD URBANA EN C.P. FRANCISCO BOLOGNESI DISTRITO DE CHANCAY DE LA PROVINCIA DE HUARAL DEL DEPARTAMENTO DE LIMA¿ CUI Nº2680902.,PE-CONSUCODE-1392,MUNICIPALIDAD DISTRITAL DE CHANCAY - HUARAL,2026-03-20T10:35:00-05:00,,Licitación Pública Abreviada,works,works,716997.17,PEN,Soles,716997.17,2026-03-20T00:00:00-05:00,2026-03-20T00:00:00-05:00,22,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,2026-03-21T00:01:00-05:00,2026-03-25T23:59:00-05:00,4
ocds-dgv273-seacev3-1193323,ocds-dgv273-seacev3-1193323-2026-09-23T10:17:41.658670-05:00,compiled,2026-09-23T10:17:41.658656-05:00,ocds-dgv273-seacev3-1193323,2026-09-23T10:17:41.658675-05:00,tender,PE-CONSUCODE-43,GOBIERNO REGIONAL DE LAMBAYEQUE Sede Central,Fondos Públicos,"CONSTRUCCION DE COBERTURA; EN EL(LA) I.E. 10045 INCA GARCILAZO DE LA VEGA  DISTRITO DE OYOTUN, PROVINCIA CHICLAYO, DEPARTAMENTO LAMBAYEQUE",2649342,702318.43,PEN,Soles,1193323,LP-ABR-3-2026-GR.LAMB/C-1,"CONTRATACION DE LA EJECUCION DE LA OBRA: ¿CONSTRUCCION DE COBERTURA; EN EL(LA) I.E. 10045 INCA GARCILAZO DE LA VEGA DISTRITO DE OYOTUN, PROVINCIA CHICLAYO, DEPARTAMENTO LAMBAYEQUE¿. CUI N° 2649342",PE-CONSUCODE-43,GOBIERNO REGIONAL DE LAMBAYEQUE Sede Central,2026-03-12T20:33:00-05:00,,Licitación Pública Abreviada,works,works,702318.43,PEN,Soles,702318.43,2026-03-12T00:00:00-05:00,2026-03-12T00:00:00-05:00,35,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,2026-03-13T00:01:00-05:00,2026-03-17T23:59:00-05:00,4
ocds-dgv273-seacev3-1201785,ocds-dgv273-seacev3-1201785-2026-09-23T10:17:41.648522-05:00,compiled,2026-09-23T10:17:41.648507-05:00,ocds-dgv273-seacev3-1201785,2026-09-23T10:17:41.648527-05:00,tender,PE-CONSUCODE-803,MUNICIPALIDAD DISTRITAL DE QUIÑOTA,Fondos Públicos,MEJORAMIENTO DE LOS SERVICIOS OPERATIVOS O MISIONALES INSTITUCIONALES EN LA  IMPLEMENTACION  CON  MAQUINARIA  PESADA  Y LIVIANA  EN EL   DISTRITO DE QUIÑOTA DE LA PROVINCIA DE CHUMBIVILCAS DEL DEPARTAMENTO DE CUSCO,2624278,,,,1201785,LP-SM-1-2026-CS-MDQ/CH-1,"ADQUISICION DE EXCAVADORA HIDRÁULICA SOBRE ORUGAS PARA EL PROYECTO: ""MEJORAMIENTO DE LOS SERVICIOS OPERATIVOS O MISIONALES INSTITUCIONALES EN LA IMPLEMENTACLÓN CON MAQUINARIA PESADA Y LIVIANA EN EL DISTRITO DE QUINOTA DE LA PROVINCIA DE CHUMBIVILCAS DEL DEPARTAMENTO DE CUSCO¿ CUI N° 2624278.",PE-CONSUCODE-803,MUNICIPALIDAD DISTRITAL DE QUIÑOTA,2026-03-31T15:28:00-05:00,open,Licitación Pública,goods,goods,1200000.0,PEN,Soles,1200000.0,2026-03-31T00:00:00-05:00,2026-03-31T00:00:00-05:00,12,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,2026-04-01T00:01:00-05:00,2026-04-13T23:59:00-05:00,12
ocds-dgv273-seacev3-1203286,ocds-dgv273-seacev3-1203286-2026-09-23T10:17:41.605825-05:00,compiled,2026-09-23T10:17:41.605811-05:00,ocds-dgv273-seacev3-1203286,2026-09-23T10:17:41.605830-05:00,tender,PE-CONSUCODE-33,GOBIERNO REGIONAL DE ANCASH - SEDE CENTRAL,Fondos Públicos,"MEJORAMIENTO DE LOS SERVICIOS DEPORTIVOS Y DE RECREACIÓN LAW TENIS, PEDREGAL BAJO, DISTRITO DE HUARAZ - PROVINCIA DE HUARAZ - REGIÓN ANCASH",2400707,6922220.64,PEN,Soles,1203286,LP-SM-2-2026-GRA/CS.-1,"EJECUCION DE OBRA ¿MEJORAMIENTO DE LOS SERVICIOS DEPORTIVOS Y DE RECREACIÓN LAW TENIS, PEDREGAL BAJO, DISTRITO DE HUARAZ - PROVINCIA DE HUARAZ - REGIÓN ANCASH¿ CON CUI 2400707",PE-CONSUCODE-33,GOBIERNO REGIONAL DE ANCASH - SEDE CENTRAL,2026-03-04T23:10:00-05:00,open,Licitación Pública,works,works,6922220.64,PEN,Soles,6922220.64,2026-03-04T00:00:00-05:00,2026-03-04T00:00:00-05:00,53,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,2026-03-05T00:01:00-05:00,2026-03-17T23:59:00-05:00,12
ocds-dgv273-seacev3-1198390,ocds-dgv273-seacev3-1198390-2026-09-23T10:17:41.568948-05:00,compiled,2026-09-23T10:17:41.568935-05:00,ocds-dgv273-seacev3-1198390,2026-09-23T10:17:41.568954-05:00,tender,PE-CONSUCODE-42,GOBIERNO REGIONAL DE LA LIBERTAD Sede Central,Fondos Públicos,,,,,,1198390,CP-ABR-6-2025-GRLL-GRA-2,"¿SERVICIO DE EJECUCIÓN DEL PLAN DE MANTENIMIENTO DEL SISTEMA DE AGUA POTABLE EN EL ÁMBITO RURAL DEL CENTRO POBLADO DE CULTAMBO, JEQUETEPEQUE Y SANTA APOLONIA EN LA PROVINCIA DE PACASMAYO, DEPARTAMENTO DE LA LIBERTAD¿",PE-CONSUCODE-42,GOBIERNO REGIONAL DE LA LIBERTAD Sede Central,2026-03-20T11:09:00-05:00,,Concurso Público Abreviado,services,services,119079.46,PEN,Soles,119079.46,2026-03-20T00:00:00-05:00,2026-03-20T00:00:00-05:00,10,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,2026-03-21T00:01:00-05:00,2026-03-26T23:59:00-05:00,5
ocds-dgv273-seacev3-1196444,ocds-dgv273-seacev3-1196444-2026-09-23T10:17:41.551747-05:00,compiled,2026-09-23T10:17:41.551733-05:00,ocds-dgv273-seacev3-1196444,2026-09-23T10:17:41.551752-05:00,tender,PE-CONSUCODE-200055,GOBIERNO REGIONAL DE HUANCAVELICA - GERENCIA SUB REGIONAL DE TAYACAJA,Fondos Públicos,MEJORAMIENTO DE LOS SERVICIOS DE EDUCACIÓN SECUNDARIA EN LA INSTITUCIÓN EDUCATIVA MANUEL  COVEÑAS NAQUICHE DEL CENTRO POBLADO DE ANTA DEL DISTRITO DE HUARIBAMBA - PROVINCIA DE TAYACAJA - DEPARTAMENTO DE HUANCAVELICA,2465477,6003803.97,PEN,Soles,1196444,LP-SM-1-2026-GSRT/CS-1,"CONTRATACIÓN DE EJECUCIÓN DE OBRA: ""MEJORAMIENTO DE LOS SERVICIOS DE EDUCACIÓN SECUNDARIA EN LA I.E. MANUEL COVEÑAS NAQUICHE DEL CENTRO POBLADO DE ANTA DEL DISTRITO DE HUARIBAMBA - PROVINCIA DE TAYACAJA - DEPARTAMENTO DE HUANCAVELICA¿ - CUI N° 2465477",PE-CONSUCODE-200055,GOBIERNO REGIONAL DE HUANCAVELICA - GERENCIA SUB REGIONAL DE TAYACAJA,2026-03-16T00:05:00-05:00,open,Licitación Pública,works,works,6003803.97,PEN,Soles,6003803.97,2026-03-16T00:00:00-05:00,2026-03-16T00:00:00-05:00,17,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,2026-03-17T00:01:00-05:00,2026-03-25T23:59:00-05:00,8
ocds-dgv273-seacev3-1193063,ocds-dgv273-seacev3-1193063-2026-09-23T10:17:41.508348-05:00,compiled,2026-09-23T10:17:41.508335-05:00,ocds-dgv273-seacev3-1193063,2026-09-23T10:17:41.508354-05:00,tender,PE-CONSUCODE-1338,MUNICIPALIDAD DISTRITAL DE SAN JUAN DE LURIGANCHO,Fondos Públicos,"CREACION DEL SERVICIO DE MOVILIDAD URBANA EN PROLONGACION AV. SAN MARTIN Y PASAJE ""G"" DEL AA.HH. JUAN PABLO II QUINTA ETAPA SECTOR 1  DISTRITO DE SAN JUAN DE LURIGANCHO - PROVINCIA DE LIMA - DEPARTAMENTO DE LIMA",2685299,3248150.18,PEN,Soles,1193063,LP-ABR-1-2026-CS/MDSJL-1,"CONTRATACIÓN DE EJECUCIÓN DE OBRA: ¿CREACIÓN DEL SERVICIO DE MOVILIDAD URBANA EN PROLONGACIÓN AV. SAN MARTÍN Y PASAJE ""G"" DEL AA.HH. JUAN PABLO II QUINTA ETAPA SECTOR 1 DISTRITO DE SAN JUAN DE LURIGANCHO - PROVINCIA DE LIMA - DEPARTAMENTO DE LIMA¿, REGISTRADO CON CÓDIGO ÚNICO DE INVERSIÓN N°2685299",PE-CONSUCODE-1338,MUNICIPALIDAD DISTRITAL DE SAN JUAN DE LURIGANCHO,2026-03-04T18:30:00-05:00,,Licitación Pública Abreviada,works,works,3248150.18,PEN,Soles,3248150.18,2026-03-04T00:00:00-05:00,2026-03-04T00:00:00-05:00,37,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,2026-03-05T00:01:00-05:00,2026-03-09T23:59:00-05:00,4
ocds-dgv273-seacev3-1195628,ocds-dgv273-seacev3-1195628-2026-09-23T10:17:41.501482-05:00,compiled,2026-09-23T10:17:41.501467-05:00,ocds-dgv273-seacev3-1195628,2026-09-23T10:17:41.501487-05:00,tender,PE-CONSUCODE-2380,ENTIDAD PRESTADORA DE SERVICIO DE SANEAMIENTO DE TACNA S.A,Fondos Públicos,,,,,,1195628,LP-SM-1-2026-CS/EPSTACNA S.A-1,ADQUISICIÓN DE CAMIÓN CISTERNA PARA LA DIVISIÓN DE MANTENIMIENTO DE LA EPS TACNA S.A. ¿ PROGRAMA MIO,PE-CONSUCODE-2380,ENTIDAD PRESTADORA DE SERVICIO DE SANEAMIENTO DE TACNA S.A,2026-03-12T12:42:00-05:00,open,Licitación Pública,goods,goods,0.0,PEN,Soles,0.0,2026-03-12T00:00:00-05:00,2026-03-12T00:00:00-05:00,,True,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,2026-03-13T00:01:00-05:00,2026-03-23T23:59:00-05:00,10
ocds-dgv273-seacev3-1238356,ocds-dgv273-seacev3-1238356-2026-09-23T10:17:41.474780-05:00,compiled,2026-09-23T10:17:41.474766-05:00,ocds-dgv273-seacev3-1238356,2026-09-23T10:17:41.474785-05:00,tender,PE-CONSUCODE-53,GOBIERNO REGIONAL DE UCAYALI SEDE CENTRAL,Fondos Públicos,"CREACIÓN DE LOS SERVICIOS DE EDUCACIÓN INICIAL ESCOLARIZADA EN LAS I.E.I. N615,N 561-B,N568-B,N575-B,N576-B,N560,N562,N563,N570,N557-B, N558-B,N565-B,N567-B,N573-B, DISTRITO DE CALLERIA, IPARIA Y MASISEA, PROVINCIA DE CORONEL PORTILLO-REGIÓN UCAYALI",2316025,92230839.11,PEN,Soles,1238356,LP-SM-3-2026-GRU-GR-C-1,"CONTRATACIÓN PARA LA EJECUCIÓN DE LA OBRA:CREACIÓN DE LOS SERVICIOS DE EDUCACIÓN INICIAL ESCOLARIZADA EN LAS I.E.I. N615, N561-B, N568-B, N575-B, N576-B, N560, N562, N563, N570, N557-B, N558-B, N565-B, N567-B, N573-B, DISTRITO DE CALLERIA, IPARIA Y MASISEA, PROVINCIA DE CORONEL PORTILLO - REGIÓN UCA",PE-CONSUCODE-53,GOBIERNO REGIONAL DE UCAYALI SEDE CENTRAL,2026-03-23T09:27:00-05:00,open,Licitación Pública,works,works,45932741.11,PEN,Soles,45932741.11,2026-03-23T00:00:00-05:00,2026-03-23T00:00:00-05:00,36,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,2026-03-24T00:01:00-05:00,2026-04-01T23:59:00-05:00,8
ocds-dgv273-seacev3-1193611,ocds-dgv273-seacev3-1193611-2026-09-23T10:17:41.457022-05:00,compiled,2026-09-23T10:17:41.457008-05:00,ocds-dgv273-seacev3-1193611,2026-09-23T10:17:41.457027-05:00,tender,PE-CONSUCODE-10590,GOBIERNO REGIONAL DE SAN MARTIN-TRANSPORTES,Fondos Públicos,,,3851266.0,PEN,Soles,1193611,CP CON-SM-4-2026-GRSM/DRTC-JURAD-1,"CONTRATACIÓN DE SERVICIO DE EJECUCIÓN DE MANTENIMIENTO PERIÓDICO DE LA RED VIAL DEPARTAMENTAL NO PAVIMENTA, RUTA SM-108 Y SM-116, L=61.719 KM, MULTIDISTRITAL, PROVINCIA DE LAMAS, PICOTA Y BELLAVISTA, DEPARTAMENTO SAN MARTIN",PE-CONSUCODE-10590,GOBIERNO REGIONAL DE SAN MARTIN-TRANSPORTES,2026-03-11T19:41:00-05:00,,Concurso Público para Consultoría,services,services,3851266.0,PEN,Soles,3851266.0,2026-03-11T00:00:00-05:00,2026-03-11T00:00:00-05:00,18,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,2026-03-12T00:01:00-05:00,2026-03-20T23:59:00-05:00,8
ocds-dgv273-seacev3-2026-2525-82,ocds-dgv273-seacev3-2026-2525-82-2026-09-23T10:17:41.416589-05:00,compiled,2026-09-23T10:17:41.416576-05:00,ocds-dgv273-seacev3-2026-2525-82,2026-09-23T10:17:41.416595-05:00,tender,PE-CONSUCODE-2525,BANCO DE LA NACION,Fondos Públicos,,,5662417.0,PEN,Soles,1200782,LP-SM-1-2026-BN.-1,"CONTRATACIÓN BAJO EL SISTEMA DE DISEÑO Y CONSTRUCCIÓN DE LA OBRA: ""REFORZAMIENTO Y REMODELACIÓN INTEGRAL DE LA AGENCIA 1  LAMPA DEL BANCO DE LA NACIÓN""",PE-CONSUCODE-2525,BANCO DE LA NACION,2026-03-27T15:36:00-05:00,open,Licitación Pública,works,works,5662415.96,PEN,Soles,5662415.96,2026-03-27T00:00:00-05:00,2026-03-27T00:00:00-05:00,58,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,2026-03-28T00:01:00-05:00,2026-04-09T23:59:00-05:00,12
ocds-dgv273-seacev3-1196146,ocds-dgv273-seacev3-1196146-2026-09-23T10:17:41.401281-05:00,compiled,2026-09-23T10:17:41.401268-05:00,ocds-dgv273-seacev3-1196146,2026-09-23T10:17:41.401286-05:00,tender,PE-CONSUCODE-2600,CONSEJO NACIONAL DE LA PERSONA CON DISCAPACIDAD,Fondos Públicos,"MEJORAMIENTO DE LOS SERVICIOS DE EDUCACIÓN TÉCNICO PRODUCTIVA DEL CENTRO DE EDUCACIÓN TÉCNICO PRODUCTIVA (CETPRO) ALCIDES SALOMÓN ZORRILLA, DISTRITO DE BELLAVISTA, PROVINCIA CONSTITUCIONAL DEL CALLAO",2309276,5726627.11,PEN,Soles,1196146,DIRECTA-DIRECTA-1-2026-CONADIS-1,"REQUERIMIENTO CON SISTEMA DE ENTREGA SOLO CONSTRUCCION: SALDO DE OBRA: MEJORAMIENTO DE LOS SERVICIOS DE EDUCACION TECNICO PRODUCTIVA DEL CENTRO DE EDUCACION TECNICO PRODUCTIVA CETPRO ALCIDES SALOMON ZORRILLA, DISTRITO DE BELLAVISTA, PROVINCIA CONSTITUCIONAL DEL CALLAO",PE-CONSUCODE-2600,CONSEJO NACIONAL DE LA PERSONA CON DISCAPACIDAD,2026-03-13T14:56:00-05:00,direct,Contratación Directa,works,works,5726627.11,PEN,Soles,5726627.11,,,1,False,2026-03,añoPublicacionProceso;mesPublicacionProceso,,,
