Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Licitación:ID de licitación,Entrega compilada:Licitación:Artículos que se adquirirán:ID,Entrega compilada:Licitación:Artículos que se adquirirán:Clasificaciones adicionales:ID,Entrega compilada:Licitación:Artículos que se adquirirán:Clasificaciones adicionales:Descripción,Entrega compilada:Licitación:Artículos que se adquirirán:Clasificaciones adicionales:Esquema
ocds-dgv273-seacev3-1194500,ocds-dgv273-seacev3-1194500-2026-05-01T10:34:07.699902-05:00,1194500,21219242,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1199483,ocds-dgv273-seacev3-1199483-2026-05-01T10:34:00.954436-05:00,1199483,21231688,10171605,Mezclas Nitrógeno Fósforo Potasio,UNSPSC
ocds-dgv273-seacev3-1192526,ocds-dgv273-seacev3-1192526-2026-05-01T10:33:59.773069-05:00,1192526,21214022,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-1199628,ocds-dgv273-seacev3-1199628-2026-05-01T10:33:59.593574-05:00,1199628,21232252,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-2026-10248-15,ocds-dgv273-seacev3-2026-10248-15-2026-05-01T10:33:59.577908-05:00,1193451,21216516,12352303,Óxidos inorgánicos,UNSPSC
ocds-dgv273-seacev3-1199903,ocds-dgv273-seacev3-1199903-2026-05-01T10:33:58.646167-05:00,1199903,21233023,50421827,Pallares secos,UNSPSC
ocds-dgv273-seacev3-1192606,ocds-dgv273-seacev3-1192606-2026-05-01T10:33:58.432554-05:00,1192606,21214085,72141128,Servicio de remodelación  y/o construcción de plazas públicas,UNSPSC
ocds-dgv273-seacev3-1194508,ocds-dgv273-seacev3-1194508-2026-05-01T10:33:58.324133-05:00,1194508,21219274,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-2026-870-8,ocds-dgv273-seacev3-2026-870-8-2026-05-01T10:33:58.245078-05:00,1195498,21221815,10121702,Alimento granulado para peces,UNSPSC
ocds-dgv273-seacev3-1199185,ocds-dgv273-seacev3-1199185-2026-05-01T10:33:57.770536-05:00,1199185,21230911,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1196207,ocds-dgv273-seacev3-1196207-2026-05-01T10:33:57.067762-05:00,1196207,21223240,82121504,Impresión tipográfica o serigrafía,UNSPSC
ocds-dgv273-seacev3-1199823,ocds-dgv273-seacev3-1199823-2026-05-01T10:33:56.627069-05:00,1199823,21232844,30111601,Cemento,UNSPSC
ocds-dgv273-seacev3-1193513,ocds-dgv273-seacev3-1193513-2026-05-01T10:33:50.537104-05:00,1193513,21216697,11111701,Arena silícea,UNSPSC
ocds-dgv273-seacev3-2026-1585-9,ocds-dgv273-seacev3-2026-1585-9-2026-05-01T10:33:50.358114-05:00,1196863,21224840,81101510,Ingeniería de carreteras,UNSPSC
ocds-dgv273-seacev3-2026-1952-29,ocds-dgv273-seacev3-2026-1952-29-2026-05-01T10:33:50.273858-05:00,1202347,21240134,80122101,Servicio de consultoría sobre derecho administrativo,UNSPSC
ocds-dgv273-seacev3-2026-20003-7,ocds-dgv273-seacev3-2026-20003-7-2026-05-01T10:33:50.229692-05:00,1201521,21238121,41104921,Filtros de membrana para laboratorio,UNSPSC
ocds-dgv273-seacev3-1202049,ocds-dgv273-seacev3-1202049-2026-05-01T10:33:49.455767-05:00,1202049,21241496,30265803,Hoja de plástico corrugado,UNSPSC
ocds-dgv273-seacev3-1201094,ocds-dgv273-seacev3-1201094-2026-05-01T10:33:48.180977-05:00,1201094,21236792,30121702,Geotextil,UNSPSC
ocds-dgv273-seacev3-1196318,ocds-dgv273-seacev3-1196318-2026-05-01T10:33:48.163925-05:00,1196318,21223379,81101505,Ingeniería estructural,UNSPSC
ocds-dgv273-seacev3-1201511,ocds-dgv273-seacev3-1201511-2026-05-01T10:33:48.113595-05:00,1201511,21237955,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-1198995,ocds-dgv273-seacev3-1198995-2026-05-01T10:33:47.965172-05:00,1198995,21230514,41116105,Reactivos o soluciones químicos,UNSPSC
ocds-dgv273-seacev3-1197011,ocds-dgv273-seacev3-1197011-2026-05-01T10:33:47.936445-05:00,1197011,21225097,81101515,Ingeniería de infraestructura de plantas o instalaciones,UNSPSC
ocds-dgv273-seacev3-1193539,ocds-dgv273-seacev3-1193539-2026-05-01T10:33:47.367339-05:00,1193539,21216658,30111601,Cemento,UNSPSC
ocds-dgv273-seacev3-2026-108049-2,ocds-dgv273-seacev3-2026-108049-2-2026-05-01T10:33:47.192934-05:00,1202078,21217474,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-2026-108049-2,ocds-dgv273-seacev3-2026-108049-2-2026-05-01T10:33:47.192934-05:00,1202078,21217473,15101506,Gasolina o Petróleo,UNSPSC
ocds-dgv273-seacev3-1202631,ocds-dgv273-seacev3-1202631-2026-05-01T10:33:46.719783-05:00,1202631,21242651,76122003,Disposición final para desechos peligrosos,UNSPSC
ocds-dgv273-seacev3-1194195,ocds-dgv273-seacev3-1194195-2026-05-01T10:33:46.672175-05:00,1194195,21218566,15111510,Gas de petróleo licuefactado,UNSPSC
ocds-dgv273-seacev3-2026-1196-6,ocds-dgv273-seacev3-2026-1196-6-2026-05-01T10:33:46.291133-05:00,1199565,21231783,81101510,Ingeniería de carreteras,UNSPSC
ocds-dgv273-seacev3-1192440,ocds-dgv273-seacev3-1192440-2026-05-01T10:33:46.263058-05:00,1192440,21213914,50131702,Leche o productos de mantequilla estables sin refrigerar,UNSPSC
ocds-dgv273-seacev3-1199910,ocds-dgv273-seacev3-1199910-2026-05-01T10:33:46.170215-05:00,1199910,21233033,81151804,Estudios hidrológicos,UNSPSC
ocds-dgv273-seacev3-1194523,ocds-dgv273-seacev3-1194523-2026-05-01T10:33:39.610544-05:00,1194523,21219310,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1201499,ocds-dgv273-seacev3-1201499-2026-05-01T10:33:38.714460-05:00,1201499,21237932,30111601,Cemento,UNSPSC
ocds-dgv273-seacev3-1200531,ocds-dgv273-seacev3-1200531-2026-05-01T10:33:38.137018-05:00,1200531,21235221,42231803,Fórmulas suplementarias específicas para enfermedades de adulto,UNSPSC
ocds-dgv273-seacev3-1200788,ocds-dgv273-seacev3-1200788-2026-05-01T10:33:38.055519-05:00,1200788,21235885,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1192246,ocds-dgv273-seacev3-1192246-2026-05-01T10:33:37.868017-05:00,1192246,21213358,72152602,Servicios de canaletas y bajadas de agua,UNSPSC
ocds-dgv273-seacev3-1198225,ocds-dgv273-seacev3-1198225-2026-05-01T10:33:37.542560-05:00,1198225,21228052,30111601,Cemento,UNSPSC
ocds-dgv273-seacev3-2026-10568-14,ocds-dgv273-seacev3-2026-10568-14-2026-05-01T10:33:36.464229-05:00,1198902,21230122,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1196047,ocds-dgv273-seacev3-1196047-2026-05-01T10:33:36.448920-05:00,1196047,21230743,80101606,Evaluación y monitoreo de proyectos,UNSPSC
ocds-dgv273-seacev3-1195307,ocds-dgv273-seacev3-1195307-2026-05-01T10:33:36.009525-05:00,1195307,21221314,81101508,Ingeniería arquitectónica,UNSPSC
ocds-dgv273-seacev3-2026-1209-10,ocds-dgv273-seacev3-2026-1209-10-2026-05-01T10:33:35.888334-05:00,1192347,21213689,81141807,Servicio de inspección de instalaciones sanitarias o alcantarillado,UNSPSC
ocds-dgv273-seacev3-1196380,ocds-dgv273-seacev3-1196380-2026-05-01T10:33:35.660654-05:00,1196380,21223586,25101610,Camiones cisternas,UNSPSC
ocds-dgv273-seacev3-1206285,ocds-dgv273-seacev3-1206285-2026-05-01T10:33:35.607836-05:00,1206285,21251440,80101507,Servicios de consultoría de informática,UNSPSC
ocds-dgv273-seacev3-1198419,ocds-dgv273-seacev3-1198419-2026-05-01T10:33:35.591879-05:00,1198419,21228519,72121103,Servicios de renovación y reparación de edificios comerciales y de oficinas,UNSPSC
ocds-dgv273-seacev3-1201067,ocds-dgv273-seacev3-1201067-2026-05-01T10:33:35.383882-05:00,1201067,21236731,53111601,Zapatos para caballero,UNSPSC
ocds-dgv273-seacev3-1195695,ocds-dgv273-seacev3-1195695-2026-05-01T10:33:35.005552-05:00,1195695,21222335,78101802,Servicios de transporte regional o nacional en camión,UNSPSC
ocds-dgv273-seacev3-1200336,ocds-dgv273-seacev3-1200336-2026-05-01T10:33:34.889966-05:00,1200336,21234444,50131702,Leche o productos de mantequilla estables sin refrigerar,UNSPSC
ocds-dgv273-seacev3-1210749,ocds-dgv273-seacev3-1210749-2026-05-01T10:33:29.568245-05:00,1210749,21263079,85121808,Servicios de laboratorios de radiografías,UNSPSC
ocds-dgv273-seacev3-1201392,ocds-dgv273-seacev3-1201392-2026-05-01T10:33:28.597349-05:00,1201392,21237510,81101508,Ingeniería arquitectónica,UNSPSC
ocds-dgv273-seacev3-2026-2406-62,ocds-dgv273-seacev3-2026-2406-62-2026-05-01T10:33:27.689235-05:00,1194880,21219922,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-1201346,ocds-dgv273-seacev3-1201346-2026-05-01T10:33:27.639231-05:00,1201346,21237534,30111601,Cemento,UNSPSC
ocds-dgv273-seacev3-1200974,ocds-dgv273-seacev3-1200974-2026-05-01T10:33:27.372737-05:00,1200974,21236501,50131702,Leche o productos de mantequilla estables sin refrigerar,UNSPSC
ocds-dgv273-seacev3-2026-10404-14,ocds-dgv273-seacev3-2026-10404-14-2026-05-01T10:33:27.325749-05:00,1201319,21237342,52152002,Envases para almacenar alimentos de uso doméstico,UNSPSC
ocds-dgv273-seacev3-1199832,ocds-dgv273-seacev3-1199832-2026-05-01T10:33:26.959331-05:00,1199832,21232884,30111601,Cemento,UNSPSC
ocds-dgv273-seacev3-1200590,ocds-dgv273-seacev3-1200590-2026-05-01T10:33:26.866134-05:00,1200590,21235315,81101508,Ingeniería arquitectónica,UNSPSC
ocds-dgv273-seacev3-2026-1899-8,ocds-dgv273-seacev3-2026-1899-8-2026-05-01T10:33:26.754492-05:00,1195265,21221188,91111603,Servicios de cocina o preparación de comidas,UNSPSC
ocds-dgv273-seacev3-1199528,ocds-dgv273-seacev3-1199528-2026-05-01T10:33:25.545856-05:00,1199528,21231760,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1201905,ocds-dgv273-seacev3-1201905-2026-05-01T10:33:25.097456-05:00,1201905,21241221,51412702,Alteplasa,UNSPSC
ocds-dgv273-seacev3-1200456,ocds-dgv273-seacev3-1200456-2026-05-01T10:33:24.951194-05:00,1200456,21234912,72141001,Servicios de construcción de pistas y carreteras nuevas,UNSPSC
ocds-dgv273-seacev3-2026-1493-2,ocds-dgv273-seacev3-2026-1493-2-2026-05-01T10:33:24.664840-05:00,1197120,21201100,15101506,Gasolina o Petróleo,UNSPSC
ocds-dgv273-seacev3-2026-1493-2,ocds-dgv273-seacev3-2026-1493-2-2026-05-01T10:33:24.664840-05:00,1197120,21225296,15101506,Gasolina o Petróleo,UNSPSC
ocds-dgv273-seacev3-1199953,ocds-dgv273-seacev3-1199953-2026-05-01T10:33:24.380141-05:00,1199953,21233128,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-2026-10547-1,ocds-dgv273-seacev3-2026-10547-1-2026-05-01T10:33:23.995239-05:00,1192709,21214476,83121703,Servicios relacionados con Internet,UNSPSC
ocds-dgv273-seacev3-1199378,ocds-dgv273-seacev3-1199378-2026-05-01T10:33:23.868066-05:00,1199378,21231282,85121808,Servicios de laboratorios de radiografías,UNSPSC
ocds-dgv273-seacev3-1194433,ocds-dgv273-seacev3-1194433-2026-05-01T10:33:23.542665-05:00,1194433,21219025,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1209026,ocds-dgv273-seacev3-1209026-2026-05-01T10:33:23.334909-05:00,1209026,21258303,41104213,Destilador o desionizador de agua,UNSPSC
ocds-dgv273-seacev3-1193040,ocds-dgv273-seacev3-1193040-2026-05-01T10:33:22.923886-05:00,1193040,21215376,72153102,Servicios de construcción de campos deportivos interiores,UNSPSC
ocds-dgv273-seacev3-1194550,ocds-dgv273-seacev3-1194550-2026-05-01T10:33:22.644958-05:00,1194550,21219313,77111602,Servicios de descontaminación ambiental,UNSPSC
ocds-dgv273-seacev3-1196712,ocds-dgv273-seacev3-1196712-2026-05-01T10:33:17.415395-05:00,1196712,21224724,81101510,Ingeniería de carreteras,UNSPSC
ocds-dgv273-seacev3-1197975,ocds-dgv273-seacev3-1197975-2026-05-01T10:33:16.186335-05:00,1197975,21227476,82121504,Impresión tipográfica o serigrafía,UNSPSC
ocds-dgv273-seacev3-1209008,ocds-dgv273-seacev3-1209008-2026-05-01T10:33:14.663498-05:00,1209008,21258480,32121609,Resistencias fijas,UNSPSC
ocds-dgv273-seacev3-1198851,ocds-dgv273-seacev3-1198851-2026-05-01T10:33:12.962257-05:00,1198851,21229977,27112014,Segadora de césped,UNSPSC
ocds-dgv273-seacev3-1200954,ocds-dgv273-seacev3-1200954-2026-05-01T10:33:12.627078-05:00,1200954,21236394,78111707,Transporte de pasajeros por aguas interiores por barco transbordador,UNSPSC
ocds-dgv273-seacev3-1192931,ocds-dgv273-seacev3-1192931-2026-05-01T10:33:06.700643-05:00,1192931,21214984,78111808,Alquiler de vehículos,UNSPSC
ocds-dgv273-seacev3-2026-200504-2,ocds-dgv273-seacev3-2026-200504-2-2026-05-01T10:33:06.642348-05:00,1194358,21218887,76101503,Servicios de desinfección o deodorización,UNSPSC
ocds-dgv273-seacev3-2026-1833-31,ocds-dgv273-seacev3-2026-1833-31-2026-05-01T10:33:05.974603-05:00,1194780,21220055,46181604,Botas de seguridad,UNSPSC
ocds-dgv273-seacev3-1200612,ocds-dgv273-seacev3-1200612-2026-05-01T10:33:05.831040-05:00,1200612,21235393,25101501,Minibuses,UNSPSC
ocds-dgv273-seacev3-1194541,ocds-dgv273-seacev3-1194541-2026-05-01T10:33:05.815232-05:00,1194541,21219409,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1192337,ocds-dgv273-seacev3-1192337-2026-05-01T10:33:05.603727-05:00,1192337,21213697,72141128,Servicio de remodelación  y/o construcción de plazas públicas,UNSPSC
ocds-dgv273-seacev3-1192337,ocds-dgv273-seacev3-1192337-2026-05-01T10:33:05.603727-05:00,1192337,21213698,72141128,Servicio de remodelación  y/o construcción de plazas públicas,UNSPSC
ocds-dgv273-seacev3-2026-10404-16,ocds-dgv273-seacev3-2026-10404-16-2026-05-01T10:33:04.850206-05:00,1200111,21233733,30111903,Lámina de malla de alambre,UNSPSC
ocds-dgv273-seacev3-1200582,ocds-dgv273-seacev3-1200582-2026-05-01T10:33:04.782564-05:00,1200582,21235275,51201569,Atlizumab o tocilizumab,UNSPSC
ocds-dgv273-seacev3-2026-10421-7,ocds-dgv273-seacev3-2026-10421-7-2026-05-01T10:33:02.979127-05:00,1195021,21220762,50111513,Carne de res mínimamente procesada sin aditivos,UNSPSC
ocds-dgv273-seacev3-2026-1952-95,ocds-dgv273-seacev3-2026-1952-95-2026-05-01T10:33:02.875097-05:00,1205839,21250463,81111602,Programación de Java,UNSPSC
ocds-dgv273-seacev3-2026-1952-95,ocds-dgv273-seacev3-2026-1952-95-2026-05-01T10:33:02.875097-05:00,1205839,21250464,81111602,Programación de Java,UNSPSC
ocds-dgv273-seacev3-2026-1952-95,ocds-dgv273-seacev3-2026-1952-95-2026-05-01T10:33:02.875097-05:00,1205839,21250465,81111602,Programación de Java,UNSPSC
ocds-dgv273-seacev3-2026-1230-5,ocds-dgv273-seacev3-2026-1230-5-2026-05-01T10:33:02.493078-05:00,1197321,21225765,72141107,Servicios de construcción y reparación de puentes,UNSPSC
ocds-dgv273-seacev3-1194464,ocds-dgv273-seacev3-1194464-2026-05-01T10:33:02.277851-05:00,1194464,21219038,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1201932,ocds-dgv273-seacev3-1201932-2026-05-01T10:33:01.792340-05:00,1201932,21239564,42311545,Vendas o vendajes secos no adhesivos,UNSPSC
ocds-dgv273-seacev3-1198313,ocds-dgv273-seacev3-1198313-2026-05-01T10:33:01.583884-05:00,1198313,21228312,72141701,Servicio de arrendamiento o alquiler de maquinaria de construcción,UNSPSC
ocds-dgv273-seacev3-1210336,ocds-dgv273-seacev3-1210336-2026-04-30T10:19:56.568676-05:00,1210336,21261985,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1201490,ocds-dgv273-seacev3-1201490-2026-04-30T10:19:52.775627-05:00,1201490,21237910,50192703,Comidas combinadas estables sin refrigerar,UNSPSC
ocds-dgv273-seacev3-1199092,ocds-dgv273-seacev3-1199092-2026-04-30T10:19:52.117522-05:00,1199092,21230710,80101604,Administración o planificación de proyectos,UNSPSC
ocds-dgv273-seacev3-2026-397-33,ocds-dgv273-seacev3-2026-397-33-2026-04-30T10:19:52.017831-05:00,1198541,21228844,50221101,Granos de cereal,UNSPSC
ocds-dgv273-seacev3-1195623,ocds-dgv273-seacev3-1195623-2026-04-30T10:19:51.701184-05:00,1195623,21222154,81101515,Ingeniería de infraestructura de plantas o instalaciones,UNSPSC
ocds-dgv273-seacev3-1199124,ocds-dgv273-seacev3-1199124-2026-04-30T10:19:50.399666-05:00,1199124,21230834,30151507,Tablones de madera para techo,UNSPSC
ocds-dgv273-seacev3-1193980,ocds-dgv273-seacev3-1193980-2026-04-30T10:19:50.334595-05:00,1193980,21217851,81101508,Ingeniería arquitectónica,UNSPSC
ocds-dgv273-seacev3-2026-2543-723,ocds-dgv273-seacev3-2026-2543-723-2026-04-30T10:19:50.194037-05:00,1194008,21217903,50111514,Cerdo mínimamente procesado sin aditivos,UNSPSC
ocds-dgv273-seacev3-1192405,ocds-dgv273-seacev3-1192405-2026-04-30T10:19:49.199640-05:00,1192405,21213828,76122001,Disposición final de desechos genéricos no peligrosos,UNSPSC
ocds-dgv273-seacev3-1209968,ocds-dgv273-seacev3-1209968-2026-04-30T10:19:49.166611-05:00,1209968,21260872,80101606,Evaluación y monitoreo de proyectos,UNSPSC
ocds-dgv273-seacev3-1195132,ocds-dgv273-seacev3-1195132-2026-04-30T10:19:48.811663-05:00,1195132,21226523,50192703,Comidas combinadas estables sin refrigerar,UNSPSC
ocds-dgv273-seacev3-1196944,ocds-dgv273-seacev3-1196944-2026-04-30T10:19:48.777470-05:00,1196944,21224942,51262404,Labetalol,UNSPSC
ocds-dgv273-seacev3-2026-1926-24,ocds-dgv273-seacev3-2026-1926-24-2026-04-30T10:19:48.373979-05:00,1194185,21218297,81112501,Servicio de licencias para software de computadoras,UNSPSC
ocds-dgv273-seacev3-1208413,ocds-dgv273-seacev3-1208413-2026-04-30T10:19:48.308723-05:00,1208413,21256763,80101606,Evaluación y monitoreo de proyectos,UNSPSC
ocds-dgv273-seacev3-1198377,ocds-dgv273-seacev3-1198377-2026-04-30T10:19:47.422701-05:00,1198377,21228415,30111601,Cemento,UNSPSC
ocds-dgv273-seacev3-2026-397-30,ocds-dgv273-seacev3-2026-397-30-2026-04-30T10:19:47.333538-05:00,1197236,21225592,50424501,Lentejas secas,UNSPSC
ocds-dgv273-seacev3-1201033,ocds-dgv273-seacev3-1201033-2026-04-30T10:19:47.305227-05:00,1201033,21236596,72121406,Servicios de construcción de escuelas,UNSPSC
ocds-dgv273-seacev3-1195601,ocds-dgv273-seacev3-1195601-2026-04-30T10:19:46.757360-05:00,1195601,21222144,30191502,Andamios,UNSPSC
ocds-dgv273-seacev3-2026-108794-6,ocds-dgv273-seacev3-2026-108794-6-2026-04-30T10:19:46.652000-05:00,1192958,21215130,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-1195135,ocds-dgv273-seacev3-1195135-2026-04-30T10:19:46.247933-05:00,1195135,21220954,21102401,Equipo para apicultura,UNSPSC
ocds-dgv273-seacev3-1193945,ocds-dgv273-seacev3-1193945-2026-04-30T10:19:46.107806-05:00,1193945,21217802,72151502,Servicios de instalación de sistemas de energía eléctrica,UNSPSC
ocds-dgv273-seacev3-2026-1250-5,ocds-dgv273-seacev3-2026-1250-5-2026-04-30T10:19:45.797447-05:00,1193613,21216890,81101508,Ingeniería arquitectónica,UNSPSC
ocds-dgv273-seacev3-2026-251427-14,ocds-dgv273-seacev3-2026-251427-14-2026-04-30T10:19:45.600943-05:00,1197719,21226681,81141504,Calibración o reparación de equipos de prueba,UNSPSC
ocds-dgv273-seacev3-1199038,ocds-dgv273-seacev3-1199038-2026-04-30T10:19:45.455128-05:00,1199038,21230630,42132203,Guantes para procedimiento no quirúrgico o para examen médico,UNSPSC
ocds-dgv273-seacev3-1198915,ocds-dgv273-seacev3-1198915-2026-04-30T10:19:39.653570-05:00,1198915,21230412,42131607,Chaquetas o batas para personal médico,UNSPSC
ocds-dgv273-seacev3-2026-1871-15,ocds-dgv273-seacev3-2026-1871-15-2026-04-30T10:19:39.469135-05:00,1200771,21236096,81101508,Ingeniería arquitectónica,UNSPSC
ocds-dgv273-seacev3-1201132,ocds-dgv273-seacev3-1201132-2026-04-30T10:19:38.740583-05:00,1201132,21236835,50221101,Granos de cereal,UNSPSC
ocds-dgv273-seacev3-1201755,ocds-dgv273-seacev3-1201755-2026-04-30T10:19:37.889627-05:00,1201755,21238655,80131502,Alquiler de instalaciones comerciales o industriales,UNSPSC
ocds-dgv273-seacev3-1199443,ocds-dgv273-seacev3-1199443-2026-04-30T10:19:37.841220-05:00,1199443,21231652,39111544,Dispositivo de diodo emisor de luz LED,UNSPSC
ocds-dgv273-seacev3-1193996,ocds-dgv273-seacev3-1193996-2026-04-30T10:19:36.862897-05:00,1193996,21217893,81112501,Servicio de licencias para software de computadoras,UNSPSC
ocds-dgv273-seacev3-2026-1899-9,ocds-dgv273-seacev3-2026-1899-9-2026-04-30T10:19:36.465206-05:00,1194769,21219831,91111603,Servicios de cocina o preparación de comidas,UNSPSC
ocds-dgv273-seacev3-2026-1322-5,ocds-dgv273-seacev3-2026-1322-5-2026-04-30T10:19:36.132658-05:00,1199369,21231298,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-2026-1903-10,ocds-dgv273-seacev3-2026-1903-10-2026-04-30T10:19:36.024893-05:00,1195364,21221396,40161504,Filtros de aceite,UNSPSC
ocds-dgv273-seacev3-1200151,ocds-dgv273-seacev3-1200151-2026-04-30T10:19:35.969187-05:00,1200151,21233793,76122003,Disposición final para desechos peligrosos,UNSPSC
ocds-dgv273-seacev3-1201303,ocds-dgv273-seacev3-1201303-2026-04-30T10:19:35.946743-05:00,1201303,21237271,80141607,Gestión de eventos,UNSPSC
ocds-dgv273-seacev3-1198905,ocds-dgv273-seacev3-1198905-2026-04-30T10:19:35.906623-05:00,1198905,21230138,30111505,Hormigón premezclado,UNSPSC
ocds-dgv273-seacev3-1198304,ocds-dgv273-seacev3-1198304-2026-04-30T10:19:34.937589-05:00,1198304,21228273,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-2026-1003004295-1,ocds-dgv273-seacev3-2026-1003004295-1-2026-04-30T10:19:34.843657-05:00,1198222,21228044,78102203,"Servicios de envío, recojo o entrega de correspondencia",UNSPSC
ocds-dgv273-seacev3-1201398,ocds-dgv273-seacev3-1201398-2026-04-30T10:19:34.801602-05:00,1201398,21237494,73152101,Servicios de mantenimiento de equipos de fabricación,UNSPSC
ocds-dgv273-seacev3-1199176,ocds-dgv273-seacev3-1199176-2026-04-30T10:19:34.688569-05:00,1199176,21230939,30111601,Cemento,UNSPSC
ocds-dgv273-seacev3-1197163,ocds-dgv273-seacev3-1197163-2026-04-30T10:19:29.009786-05:00,1197163,21225494,72121506,Servicios de construcción de centrales eléctricas,UNSPSC
ocds-dgv273-seacev3-1201378,ocds-dgv273-seacev3-1201378-2026-04-30T10:19:28.447028-05:00,1201378,21237573,91111603,Servicios de cocina o preparación de comidas,UNSPSC
ocds-dgv273-seacev3-2026-200183-22,ocds-dgv273-seacev3-2026-200183-22-2026-04-30T10:19:28.423219-05:00,1194144,21218255,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-2026-397-34,ocds-dgv273-seacev3-2026-397-34-2026-04-30T10:19:28.022959-05:00,1197208,21225530,50161509,Azúcares naturales o productos edulcorantes,UNSPSC
ocds-dgv273-seacev3-2026-401-3,ocds-dgv273-seacev3-2026-401-3-2026-04-30T10:19:27.826642-05:00,1196836,21224828,72121203,Servicios de construcción de silos y de edificaciones para servicio agrícola,UNSPSC
ocds-dgv273-seacev3-2026-1926-43,ocds-dgv273-seacev3-2026-1926-43-2026-04-30T10:19:27.408125-05:00,1199426,21231411,81161501,Servicio de administración de aplicaciones de software,UNSPSC
ocds-dgv273-seacev3-2026-200223-7,ocds-dgv273-seacev3-2026-200223-7-2026-04-30T10:19:27.045807-05:00,1196662,21224361,72141701,Servicio de arrendamiento o alquiler de maquinaria de construcción,UNSPSC
ocds-dgv273-seacev3-2026-1676-2,ocds-dgv273-seacev3-2026-1676-2-2026-04-30T10:19:25.839162-05:00,1197017,21225104,72121406,Servicios de construcción de escuelas,UNSPSC
ocds-dgv273-seacev3-1195622,ocds-dgv273-seacev3-1195622-2026-04-30T10:19:25.801961-05:00,1195622,21222139,72141701,Servicio de arrendamiento o alquiler de maquinaria de construcción,UNSPSC
ocds-dgv273-seacev3-1195741,ocds-dgv273-seacev3-1195741-2026-04-30T10:19:24.583483-05:00,1195741,21222393,72153102,Servicios de construcción de campos deportivos interiores,UNSPSC
ocds-dgv273-seacev3-1198341,ocds-dgv273-seacev3-1198341-2026-04-30T10:19:24.332106-05:00,1198341,21228324,42142609,Jeringas médicas con aguja,UNSPSC
ocds-dgv273-seacev3-2026-397-32,ocds-dgv273-seacev3-2026-397-32-2026-04-30T10:19:24.228510-05:00,1196304,21223432,50151513,Aceites comestibles vegetales o de plantas,UNSPSC
ocds-dgv273-seacev3-1201936,ocds-dgv273-seacev3-1201936-2026-04-30T10:19:18.305784-05:00,1201936,21241279,72121103,Servicios de renovación y reparación de edificios comerciales y de oficinas,UNSPSC
ocds-dgv273-seacev3-1192633,ocds-dgv273-seacev3-1192633-2026-04-30T10:19:18.063843-05:00,1192633,21214111,30111601,Cemento,UNSPSC
ocds-dgv273-seacev3-1196114,ocds-dgv273-seacev3-1196114-2026-04-30T10:19:17.698684-05:00,1196114,21223006,73152101,Servicios de mantenimiento de equipos de fabricación,UNSPSC
ocds-dgv273-seacev3-1206504,ocds-dgv273-seacev3-1206504-2026-04-30T10:19:16.864737-05:00,1206504,21251714,41115406,Espectrofotómetros,UNSPSC
ocds-dgv273-seacev3-2026-200576-4,ocds-dgv273-seacev3-2026-200576-4-2026-04-30T10:19:16.699320-05:00,1199849,21232874,76111505,Servicios de limpieza de telas y muebles,UNSPSC
ocds-dgv273-seacev3-1200329,ocds-dgv273-seacev3-1200329-2026-04-30T10:19:16.451322-05:00,1200329,21236093,72141001,Servicios de construcción de pistas y carreteras nuevas,UNSPSC
ocds-dgv273-seacev3-1194265,ocds-dgv273-seacev3-1194265-2026-04-30T10:19:14.939636-05:00,1194265,21218661,81101515,Ingeniería de infraestructura de plantas o instalaciones,UNSPSC
ocds-dgv273-seacev3-1197022,ocds-dgv273-seacev3-1197022-2026-04-30T10:19:14.568146-05:00,1197022,21225125,15101505,Diesel,UNSPSC
