Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Licitación:ID de licitación,Entrega compilada:Licitación:Documentos:ID,Entrega compilada:Licitación:Documentos:URL,Entrega compilada:Licitación:Documentos:Fecha de publicación,Entrega compilada:Licitación:Documentos:Formato,Entrega compilada:Licitación:Documentos:Tipo de Documento,Entrega compilada:Licitación:Documentos:Título,Entrega compilada:Licitación:Documentos:Idioma,Entrega compilada:Licitación:Documentos:Fecha de modificación,Entrega compilada:Licitación:Documentos:Descripción
ocds-dgv273-seacev3-1184707,ocds-dgv273-seacev3-1184707-2026-02-08T10:00:15.006702-05:00,1184707,24831474985836806,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=397124ac-b05f-4b3a-971c-75382a0a91a9,2026-01-21T18:55:07-05:00,zip,biddingDocuments,Bases Integradas,es,2026-01-21T18:55:07-05:00,
ocds-dgv273-seacev3-1184707,ocds-dgv273-seacev3-1184707-2026-02-08T10:00:15.006702-05:00,1184707,24831474985841507,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=7eb4dc7c-6a73-42fe-bbd4-505298de14db,2026-01-29T20:28:37-05:00,zip,biddingDocuments,Documentos de Presentación de Propuestas,es,,
ocds-dgv273-seacev3-1184707,ocds-dgv273-seacev3-1184707-2026-02-08T10:00:15.006702-05:00,1184707,24831474985841508,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=8acb5beb-ee00-4516-a298-1de71294cb2a,2026-01-29T20:28:38-05:00,zip,evaluationReports,Documentos de Calificación y Evaluación,es,,
ocds-dgv273-seacev3-1184707,ocds-dgv273-seacev3-1184707-2026-02-08T10:00:15.006702-05:00,1184707,24831474985841509,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=9b38214b-f612-40c7-9c95-6a5156985b32,2026-01-29T20:28:38-05:00,zip,awardNotice,Documentos de Otorgamiento de Buena Pro,es,,
ocds-dgv273-seacev3-2026-1819-1,ocds-dgv273-seacev3-2026-1819-1-2026-02-08T10:00:14.210122-05:00,1185105,24831474985837217,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=a04eebba-b1f0-4c0e-a799-fe2b8c5a40f4,2026-01-22T15:56:00-05:00,pdf,biddingDocuments,Bases Administrativas,es,,
ocds-dgv273-seacev3-2026-1819-1,ocds-dgv273-seacev3-2026-1819-1-2026-02-08T10:00:14.210122-05:00,1185105,24831474985840060,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=46c3bec2-f9c3-43ee-8fc1-e4d88164f0eb,2026-01-28T07:30:02-05:00,pdf,clarifications,Acta de no formulación de consultas y observaciones,es,,
ocds-dgv273-seacev3-2026-1819-1,ocds-dgv273-seacev3-2026-1819-1-2026-02-08T10:00:14.210122-05:00,1185105,24831474985840097,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=a4037d6c-62ea-4d42-94a4-3b2e7626d050,2026-01-28T10:54:42-05:00,pdf,biddingDocuments,Bases Integradas,es,,
ocds-dgv273-seacev3-2026-1819-1,ocds-dgv273-seacev3-2026-1819-1-2026-02-08T10:00:14.210122-05:00,1185105,24831474985843557,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=4751dd82-da85-44df-bce2-537ccabae668,2026-02-03T15:18:33-05:00,zip,biddingDocuments,Documentos de Presentación de Propuestas,es,,
ocds-dgv273-seacev3-2026-1819-1,ocds-dgv273-seacev3-2026-1819-1-2026-02-08T10:00:14.210122-05:00,1185105,24831474985843558,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=f25bab8e-d30d-4306-aa81-510cee7fe7e9,2026-02-03T15:18:34-05:00,zip,evaluationReports,Documentos de Calificación y Evaluación,es,,
ocds-dgv273-seacev3-2026-1819-1,ocds-dgv273-seacev3-2026-1819-1-2026-02-08T10:00:14.210122-05:00,1185105,24831474985843579,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=a985d0ad-ce22-4338-8119-d52773841cec,2026-02-03T15:18:34-05:00,zip,awardNotice,Documentos de Otorgamiento de Buena Pro,es,,
ocds-dgv273-seacev3-1184779,ocds-dgv273-seacev3-1184779-2026-02-08T10:00:13.757037-05:00,1184779,24831474985837086,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=28944952-7a25-4211-8de0-aff1c6f902c2,2026-01-22T10:39:00-05:00,pdf,biddingDocuments,Bases Administrativas,es,,
ocds-dgv273-seacev3-1184779,ocds-dgv273-seacev3-1184779-2026-02-08T10:00:13.757037-05:00,1184779,24831474985840225,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=6f85156e-cf79-41bb-963c-0d4561c41659,2026-01-28T14:07:05-05:00,pdf,clarifications,Acta de no formulación de consultas y observaciones,es,,
ocds-dgv273-seacev3-1184779,ocds-dgv273-seacev3-1184779-2026-02-08T10:00:13.757037-05:00,1184779,24831474985840229,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=0e4a37c2-5038-4f3e-af92-2662c3224c7d,2026-01-28T14:11:23-05:00,pdf,biddingDocuments,Bases Integradas,es,,
ocds-dgv273-seacev3-1184779,ocds-dgv273-seacev3-1184779-2026-02-08T10:00:13.757037-05:00,1184779,24831474985846216,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=26110105-4de1-4797-81c0-7a41897ace3b,2026-02-06T14:36:35-05:00,zip,biddingDocuments,Documentos de Presentación de Propuestas,es,,
ocds-dgv273-seacev3-1184779,ocds-dgv273-seacev3-1184779-2026-02-08T10:00:13.757037-05:00,1184779,24831474985846217,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=b39e157c-c206-47d0-b0d3-966a5a5b1931,2026-02-06T14:36:36-05:00,zip,evaluationReports,Documentos de Calificación y Evaluación,es,,
ocds-dgv273-seacev3-1184779,ocds-dgv273-seacev3-1184779-2026-02-08T10:00:13.757037-05:00,1184779,24831474985846218,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=464d00b9-b40c-4963-9fd3-4e0fcf652d27,2026-02-06T14:36:36-05:00,zip,awardNotice,Documentos de Otorgamiento de Buena Pro,es,,
ocds-dgv273-seacev3-1184699,ocds-dgv273-seacev3-1184699-2026-02-08T10:00:10.495127-05:00,1184699,24831474985833612,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=5da08764-9caa-4015-b388-031eee52690b,2026-01-15T17:19:00-05:00,pdf,biddingDocuments,Bases Administrativas,es,,
ocds-dgv273-seacev3-1184699,ocds-dgv273-seacev3-1184699-2026-02-08T10:00:10.495127-05:00,1184699,24831474985833613,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=5422f407-6547-4562-b2cd-703f70328db8,2026-01-15T17:19:00-05:00,pdf,evaluationReports,Informe que sustenta la declaratoria de Desierto,es,,
ocds-dgv273-seacev3-1184699,ocds-dgv273-seacev3-1184699-2026-02-08T10:00:10.495127-05:00,1184699,24831474985836629,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=6ec143e3-78cd-4396-84ff-e52de8117e89,2026-01-21T17:23:15-05:00,pdf,biddingDocuments,Bases Integradas,es,,
ocds-dgv273-seacev3-1184699,ocds-dgv273-seacev3-1184699-2026-02-08T10:00:10.495127-05:00,1184699,24831474985836277,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=d2297419-9158-4bdc-9eff-b938e2e02831,2026-01-21T10:42:21-05:00,pdf,clarifications,Acta de no formulación de consultas y observaciones,es,,
ocds-dgv273-seacev3-1184699,ocds-dgv273-seacev3-1184699-2026-02-08T10:00:10.495127-05:00,1184699,24831474985839679,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=c24bc518-ec16-479f-bd1f-8f8236fb9974,2026-01-27T17:51:17-05:00,zip,biddingDocuments,Documentos de Presentación de Propuestas,es,,
ocds-dgv273-seacev3-1184699,ocds-dgv273-seacev3-1184699-2026-02-08T10:00:10.495127-05:00,1184699,24831474985839680,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=28cd8d47-1c37-4194-ba61-ab94124e5acf,2026-01-27T17:51:18-05:00,zip,evaluationReports,Documentos de Calificación y Evaluación,es,,
ocds-dgv273-seacev3-1184699,ocds-dgv273-seacev3-1184699-2026-02-08T10:00:10.495127-05:00,1184699,24831474985839681,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=f9febc56-482f-42cc-be29-ee727ad78984,2026-01-27T17:51:19-05:00,zip,awardNotice,Documentos de Otorgamiento de Buena Pro,es,,
ocds-dgv273-seacev3-2026-227-3,ocds-dgv273-seacev3-2026-227-3-2026-02-08T10:00:02.988853-05:00,1184525,24831474985831548,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=a8292e0b-39ee-428f-b15f-42b44c010337,2026-01-12T18:29:00-05:00,docx,biddingDocuments,Bases Administrativas,es,,
ocds-dgv273-seacev3-2026-227-3,ocds-dgv273-seacev3-2026-227-3-2026-02-08T10:00:02.988853-05:00,1184525,24831474985836741,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=ca609a26-41bf-4163-9055-1429069374e1,2026-01-21T18:05:50-05:00,zip,awardNotice,Documentos de Otorgamiento de Buena Pro,es,,
ocds-dgv273-seacev3-1184392,ocds-dgv273-seacev3-1184392-2026-02-08T10:00:00.619597-05:00,1184392,24831474985829966,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=06737fec-9514-4db9-8c17-868d79619329,2026-01-08T17:07:00-05:00,pdf,biddingDocuments,Bases Administrativas,es,,
ocds-dgv273-seacev3-1184392,ocds-dgv273-seacev3-1184392-2026-02-08T10:00:00.619597-05:00,1184392,24831474985834859,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=270b9823-cfb5-4e8e-be7b-109af372c421,2026-01-19T10:33:46-05:00,zip,biddingDocuments,Documentos de Presentación de Propuestas,es,,
ocds-dgv273-seacev3-1184392,ocds-dgv273-seacev3-1184392-2026-02-08T10:00:00.619597-05:00,1184392,24831474985834860,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=86a436f8-375c-4407-ab77-7ae163d21ebd,2026-01-19T10:33:47-05:00,zip,awardNotice,Documentos de Otorgamiento de Buena Pro,es,,
ocds-dgv273-seacev3-2026-227-4,ocds-dgv273-seacev3-2026-227-4-2026-02-08T10:00:00.045016-05:00,1184522,24831474985831533,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=b5fcb769-5b97-4756-9c86-71fd1cecbc7f,2026-01-12T18:11:00-05:00,docx,biddingDocuments,Bases Administrativas,es,,
ocds-dgv273-seacev3-2026-227-4,ocds-dgv273-seacev3-2026-227-4-2026-02-08T10:00:00.045016-05:00,1184522,24831474985836837,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=db98fb5e-bccf-41c2-be34-0a7f6e88f01f,2026-01-21T20:44:49-05:00,zip,awardNotice,Documentos de Otorgamiento de Buena Pro,es,,
ocds-dgv273-seacev3-2026-231729-1,ocds-dgv273-seacev3-2026-231729-1-2026-02-07T10:00:18.453508-05:00,1186535,24831474985844660,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=697de916-450c-49f1-b5ce-a51902a9ef13,2026-02-04T17:04:34-05:00,zip,biddingDocuments,Documentos de Presentación de Propuestas,es,,
ocds-dgv273-seacev3-2026-231729-1,ocds-dgv273-seacev3-2026-231729-1-2026-02-07T10:00:18.453508-05:00,1186535,24831474985844661,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=bd0b5f00-cdab-49c9-94c9-ba627ef3f03d,2026-02-04T17:04:34-05:00,zip,awardNotice,Documentos de Otorgamiento de Buena Pro,es,,
ocds-dgv273-seacev3-2026-231729-1,ocds-dgv273-seacev3-2026-231729-1-2026-02-07T10:00:18.453508-05:00,1186535,24831474985844632,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=a97033c2-8494-469c-b099-f9dcc60af3a4,2026-02-04T16:59:00-05:00,pdf,biddingDocuments,Bases Administrativas,es,,
ocds-dgv273-seacev3-2026-231729-1,ocds-dgv273-seacev3-2026-231729-1-2026-02-07T10:00:18.453508-05:00,1186535,24831474985844633,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=c6153371-6b99-4c21-a3f3-33008036acd3,2026-02-04T16:59:00-05:00,pdf,biddingDocuments,Resumen ejecutivo,es,,
ocds-dgv273-seacev3-1186224,ocds-dgv273-seacev3-1186224-2026-02-07T10:00:14.825976-05:00,1186224,24831474985844360,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=8335f5dc-1e01-4a50-b9a6-4b59175add22,2026-02-04T12:38:00-05:00,pdf,biddingDocuments,Bases Administrativas,es,,
ocds-dgv273-seacev3-1186224,ocds-dgv273-seacev3-1186224-2026-02-07T10:00:14.825976-05:00,1186224,24831474985844361,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=2848e7de-311e-466f-a2f9-96a9e04693d0,2026-02-04T12:38:00-05:00,pdf,biddingDocuments,Resumen ejecutivo,es,,
ocds-dgv273-seacev3-1186224,ocds-dgv273-seacev3-1186224-2026-02-07T10:00:14.825976-05:00,1186224,24831474985844365,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=1bf7f4e6-83b7-40fa-9430-cd2691546ba8,2026-02-04T12:53:53-05:00,zip,biddingDocuments,Documentos de Presentación de Propuestas,es,,
ocds-dgv273-seacev3-1186224,ocds-dgv273-seacev3-1186224-2026-02-07T10:00:14.825976-05:00,1186224,24831474985844366,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=26251753-ccfd-4397-9ac7-1c50ae5f7783,2026-02-04T12:53:53-05:00,zip,awardNotice,Documentos de Otorgamiento de Buena Pro,es,,
ocds-dgv273-seacev3-1186766,ocds-dgv273-seacev3-1186766-2026-02-07T10:00:07.299489-05:00,1186766,24831474985845508,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=86a75096-5801-4fa8-b3de-93662816b230,2026-01-29T19:55:00-05:00,pdf,biddingDocuments,Bases Administrativas,es,,
ocds-dgv273-seacev3-1186766,ocds-dgv273-seacev3-1186766-2026-02-07T10:00:07.299489-05:00,1186766,24831474985845509,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=32be4890-2ad4-43ac-ac4d-97f650ed1497,2026-01-29T19:55:00-05:00,pdf,evaluationReports,Informe que sustenta la declaratoria de Desierto,es,,
ocds-dgv273-seacev3-1186766,ocds-dgv273-seacev3-1186766-2026-02-07T10:00:07.299489-05:00,1186766,24831474985845518,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=0dcc3c56-bf45-4aa8-bc06-1a51d622dd9b,2026-02-05T17:06:37-05:00,zip,biddingDocuments,Documentos de Presentación de Propuestas,es,,
ocds-dgv273-seacev3-1186766,ocds-dgv273-seacev3-1186766-2026-02-07T10:00:07.299489-05:00,1186766,24831474985845519,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=0642963b-2458-4763-8f08-46450d28f3cd,2026-02-05T17:06:37-05:00,zip,awardNotice,Documentos de Otorgamiento de Buena Pro,es,,
ocds-dgv273-seacev3-2026-231729-5,ocds-dgv273-seacev3-2026-231729-5-2026-02-07T10:00:06.744440-05:00,1186529,24831474985844583,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=0fa4ed0e-c9c8-4e8a-93e6-19277aa70931,2026-02-04T16:25:00-05:00,pdf,biddingDocuments,Bases Administrativas,es,,
ocds-dgv273-seacev3-2026-231729-5,ocds-dgv273-seacev3-2026-231729-5-2026-02-07T10:00:06.744440-05:00,1186529,24831474985844584,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=168888c4-b1e4-43c8-8e65-201a4c99683d,2026-02-04T16:25:00-05:00,pdf,biddingDocuments,Resumen ejecutivo,es,,
ocds-dgv273-seacev3-2026-231729-5,ocds-dgv273-seacev3-2026-231729-5-2026-02-07T10:00:06.744440-05:00,1186529,24831474985844597,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=035d1a3b-9bd0-483a-aa34-e702ed368b53,2026-02-04T16:33:33-05:00,zip,biddingDocuments,Documentos de Presentación de Propuestas,es,,
ocds-dgv273-seacev3-2026-231729-5,ocds-dgv273-seacev3-2026-231729-5-2026-02-07T10:00:06.744440-05:00,1186529,24831474985844598,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=f258e4bf-9aed-49bc-9087-65280da072ac,2026-02-04T16:33:34-05:00,zip,awardNotice,Documentos de Otorgamiento de Buena Pro,es,,
ocds-dgv273-seacev3-2026-10570-1,ocds-dgv273-seacev3-2026-10570-1-2026-02-07T10:00:03.253759-05:00,1184744,24831474985834312,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=a4e92c19-8e60-4f69-8d3b-f636fcfe596e,2026-01-16T15:44:00-05:00,pdf,biddingDocuments,Bases Administrativas,es,2026-01-22T17:57:38-05:00,
ocds-dgv273-seacev3-2026-10570-1,ocds-dgv273-seacev3-2026-10570-1-2026-02-07T10:00:03.253759-05:00,1184744,24831474985837423,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=84261a0d-6cb7-4341-a4dd-e1ed4fc0dd6a,2026-01-22T17:57:38-05:00,pdf,clarifications,Pliego de absolución de consultas y observaciones,es,2026-01-22T17:57:38-05:00,
ocds-dgv273-seacev3-2026-10570-1,ocds-dgv273-seacev3-2026-10570-1-2026-02-07T10:00:03.253759-05:00,1184744,24831474985837424,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=7bed58eb-a1f1-4ffb-9fda-baf185f890a2,2026-01-22T17:57:38-05:00,pdf,biddingDocuments,Bases Integradas,es,2026-01-22T17:57:38-05:00,
ocds-dgv273-seacev3-2026-10570-1,ocds-dgv273-seacev3-2026-10570-1-2026-02-07T10:00:03.253759-05:00,1184744,24831474985840683,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=7cd4195b-b283-4785-99bf-b23708a56efd,2026-01-28T19:28:24-05:00,zip,biddingDocuments,Documentos de Presentación de Propuestas,es,,
ocds-dgv273-seacev3-2026-10570-1,ocds-dgv273-seacev3-2026-10570-1-2026-02-07T10:00:03.253759-05:00,1184744,24831474985840684,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=4a75c397-0a5f-4a75-a057-eefdce56bd8e,2026-01-28T19:28:24-05:00,zip,evaluationReports,Documentos de Calificación y Evaluación,es,,
ocds-dgv273-seacev3-2026-10570-1,ocds-dgv273-seacev3-2026-10570-1-2026-02-07T10:00:03.253759-05:00,1184744,24831474985840685,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=5686b554-9add-4560-8bae-feede5cf4314,2026-01-28T19:28:25-05:00,zip,awardNotice,Documentos de Otorgamiento de Buena Pro,es,,
ocds-dgv273-seacev3-1186486,ocds-dgv273-seacev3-1186486-2026-02-07T09:59:55.703466-05:00,1186486,24831474985844451,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=2ce51ca0-9a41-43ae-84ca-e3fe1bbbae63,2026-02-04T14:46:00-05:00,pdf,biddingDocuments,Bases Administrativas,es,,
ocds-dgv273-seacev3-1186486,ocds-dgv273-seacev3-1186486-2026-02-07T09:59:55.703466-05:00,1186486,24831474985844452,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=edb7d8e3-21ce-4c0b-86d7-be0846505fa1,2026-02-04T14:46:00-05:00,pdf,biddingDocuments,Resumen ejecutivo,es,,
ocds-dgv273-seacev3-1186486,ocds-dgv273-seacev3-1186486-2026-02-07T09:59:55.703466-05:00,1186486,24831474985844456,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=112867ca-838a-4989-bf63-9c437e116399,2026-02-04T14:58:59-05:00,zip,biddingDocuments,Documentos de Presentación de Propuestas,es,,
ocds-dgv273-seacev3-1186486,ocds-dgv273-seacev3-1186486-2026-02-07T09:59:55.703466-05:00,1186486,24831474985844457,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=33addb71-6a7f-4099-afb3-78c7d771070a,2026-02-04T14:58:59-05:00,zip,awardNotice,Documentos de Otorgamiento de Buena Pro,es,,
ocds-dgv273-seacev3-1185804,ocds-dgv273-seacev3-1185804-2026-02-07T09:59:55.517384-05:00,1185804,24831474985841483,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=86a75096-5801-4fa8-b3de-93662816b230,2026-01-29T19:55:00-05:00,pdf,biddingDocuments,Bases Administrativas,es,,
ocds-dgv273-seacev3-1185804,ocds-dgv273-seacev3-1185804-2026-02-07T09:59:55.517384-05:00,1185804,24831474985841484,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=32be4890-2ad4-43ac-ac4d-97f650ed1497,2026-01-29T19:55:00-05:00,pdf,evaluationReports,Informe que sustenta la declaratoria de Desierto,es,,
ocds-dgv273-seacev3-2026-1111-8,ocds-dgv273-seacev3-2026-1111-8-2026-02-07T09:59:54.780020-05:00,1185388,24831474985839047,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=87040efc-f3eb-4f28-9d7d-a9bcd21e2af0,2026-01-26T20:31:00-05:00,pdf,biddingDocuments,Bases Administrativas,es,,
ocds-dgv273-seacev3-1186496,ocds-dgv273-seacev3-1186496-2026-02-07T09:59:53.521821-05:00,1186496,24831474985844496,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=f4841ea0-3ab8-4d16-bc51-e55f8a054f80,2026-02-04T15:30:00-05:00,pdf,biddingDocuments,Bases Administrativas,es,,
ocds-dgv273-seacev3-1186496,ocds-dgv273-seacev3-1186496-2026-02-07T09:59:53.521821-05:00,1186496,24831474985844498,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=cd2e0425-da5c-477c-966b-d59f397cef01,2026-02-04T15:44:31-05:00,zip,biddingDocuments,Documentos de Presentación de Propuestas,es,,
ocds-dgv273-seacev3-1186496,ocds-dgv273-seacev3-1186496-2026-02-07T09:59:53.521821-05:00,1186496,24831474985844519,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=672b64f0-5467-4765-b839-55537ccf3328,2026-02-04T15:44:32-05:00,zip,awardNotice,Documentos de Otorgamiento de Buena Pro,es,,
ocds-dgv273-seacev3-1184941,ocds-dgv273-seacev3-1184941-2026-02-07T09:59:45.792028-05:00,1184941,24831474985837936,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=2e640ba9-3142-48b4-bac0-00ff2f741811,2026-01-23T15:28:00-05:00,pdf,biddingDocuments,Bases Administrativas,es,2026-01-29T20:20:02-05:00,
ocds-dgv273-seacev3-1184941,ocds-dgv273-seacev3-1184941-2026-02-07T09:59:45.792028-05:00,1184941,24831474985841491,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=8a82725b-ce1d-44bc-9dcb-b182138df10f,2026-01-29T20:20:02-05:00,pdf,clarifications,Pliego de absolución de consultas y observaciones,es,2026-01-29T20:20:02-05:00,
ocds-dgv273-seacev3-1184941,ocds-dgv273-seacev3-1184941-2026-02-07T09:59:45.792028-05:00,1184941,24831474985841492,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=9f8d39ae-9bbe-4d49-8d00-56423cc20267,2026-01-29T20:20:02-05:00,pdf,biddingDocuments,Bases Integradas,es,2026-01-29T20:20:02-05:00,
ocds-dgv273-seacev3-1185845,ocds-dgv273-seacev3-1185845-2026-02-06T10:03:51.079541-05:00,1185845,24831474985841578,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=c5b97405-4d38-4454-a81c-0b8049740e78,2026-01-29T22:00:00-05:00,pdf,biddingDocuments,Bases Administrativas,es,,
ocds-dgv273-seacev3-1185845,ocds-dgv273-seacev3-1185845-2026-02-06T10:03:51.079541-05:00,1185845,24831474985845054,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=af29b543-c6d0-479c-8d85-40dce7471244,2026-02-04T23:01:50-05:00,zip,biddingDocuments,Documentos de Presentación de Propuestas,es,,
ocds-dgv273-seacev3-1185845,ocds-dgv273-seacev3-1185845-2026-02-06T10:03:51.079541-05:00,1185845,24831474985845055,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=d7e9f054-603a-4980-bceb-c49d35fa48c4,2026-02-04T23:01:50-05:00,zip,awardNotice,Documentos de Otorgamiento de Buena Pro,es,,
ocds-dgv273-seacev3-1186373,ocds-dgv273-seacev3-1186373-2026-02-06T10:03:49.448605-05:00,1186373,24831474985844204,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=1044189e-9045-427d-94df-04f2a7883f2b,2026-02-03T23:09:34-05:00,zip,biddingDocuments,Documentos de Presentación de Propuestas,es,,
ocds-dgv273-seacev3-1186373,ocds-dgv273-seacev3-1186373-2026-02-06T10:03:49.448605-05:00,1186373,24831474985844205,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=246d0335-94b4-4976-ace6-3c69f5135a57,2026-02-03T23:09:35-05:00,zip,awardNotice,Documentos de Otorgamiento de Buena Pro,es,,
ocds-dgv273-seacev3-1186373,ocds-dgv273-seacev3-1186373-2026-02-06T10:03:49.448605-05:00,1186373,24831474985844175,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=a7b97c8c-095f-4d36-acd3-ed5557b0242f,2026-02-03T22:57:00-05:00,pdf,biddingDocuments,Bases Administrativas,es,,
ocds-dgv273-seacev3-1186373,ocds-dgv273-seacev3-1186373-2026-02-06T10:03:49.448605-05:00,1186373,24831474985844176,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=b2e2f6c8-1a49-4049-9f91-8ea67a59ce6c,2026-02-03T22:57:00-05:00,pdf,biddingDocuments,Resumen ejecutivo,es,,
