Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Partes involucradas:ID de Entidad,Entrega compilada:Partes involucradas:Identificadores adicionales:ID,Entrega compilada:Partes involucradas:Identificadores adicionales:Esquema,Entrega compilada:Partes involucradas:Identificadores adicionales:Nombre Legal
ocds-dgv273-seacev3-2026-10457-28,ocds-dgv273-seacev3-2026-10457-28-2026-04-10T10:14:41.793995-05:00,PE-CONSUCODE-10457,20444054400,PE-RUC,GOBIERNO REGIONAL DE HUANCAVELICA-HOSPITAL DEPARTAMENTAL DE HUANCAVELICA
ocds-dgv273-seacev3-2026-680-1,ocds-dgv273-seacev3-2026-680-1-2026-04-10T10:14:41.776354-05:00,PE-CONSUCODE-680,20220666418,PE-RUC,MUNICIPALIDAD DISTRITAL DE TACABAMBA
ocds-dgv273-seacev3-2026-200078-2,ocds-dgv273-seacev3-2026-200078-2-2026-04-10T10:14:40.790147-05:00,PE-CONSUCODE-200078,20531319991,PE-RUC,GOBIERNO REGIONAL DE SAN MARTÍN - DIRECCION SUB REGIONAL DE SALUD HUALLAGA C.
ocds-dgv273-seacev3-2026-1972-25,ocds-dgv273-seacev3-2026-1972-25-2026-04-09T10:17:45.237459-05:00,PE-CONSUCODE-1972,20131365994,PE-RUC,INSTITUTO NACIONAL DE INNOVACION AGRARIA - INIA
ocds-dgv273-seacev3-1185741,ocds-dgv273-seacev3-1185741-2026-04-09T10:17:44.234463-05:00,PE-CONSUCODE-1762,20154546872,PE-RUC,MUNICIPALIDAD PROVINCIAL DE HUALLAGA - SAPOSOA
ocds-dgv273-seacev3-1185946,ocds-dgv273-seacev3-1185946-2026-04-08T10:12:43.525316-05:00,PE-CONSUCODE-1884,20168778750,PE-RUC,MUNICIPALIDAD PROVINCIAL DE PURUS
ocds-dgv273-seacev3-2026-1926-19,ocds-dgv273-seacev3-2026-1926-19-2026-04-08T10:12:22.679406-05:00,PE-CONSUCODE-1926,20122476309,PE-RUC,BANCO CENTRAL DE RESERVA DEL PERÚ
ocds-dgv273-seacev3-2026-1297-4,ocds-dgv273-seacev3-2026-1297-4-2026-04-08T10:12:11.623723-05:00,PE-CONSUCODE-1297,20170302134,PE-RUC,MUNICIPALIDAD DISTRITAL DE ILLIMO
ocds-dgv273-seacev3-1185453,ocds-dgv273-seacev3-1185453-2026-04-08T10:12:11.555512-05:00,PE-CONSUCODE-298,20231267884,PE-RUC,MUNICIPALIDAD DISTRITAL DE YAUYA
ocds-dgv273-seacev3-2026-1926-20,ocds-dgv273-seacev3-2026-1926-20-2026-04-08T10:12:00.281395-05:00,PE-CONSUCODE-1926,20122476309,PE-RUC,BANCO CENTRAL DE RESERVA DEL PERÚ
ocds-dgv273-seacev3-1202862,ocds-dgv273-seacev3-1202862-2026-04-08T10:11:54.904702-05:00,PE-CONSUCODE-10015,20414868216,PE-RUC,PROGRAMA SUBSECTORIAL DE IRRIGACIONES - PSI
ocds-dgv273-seacev3-2026-119-1,ocds-dgv273-seacev3-2026-119-1-2026-04-03T10:07:22.141250-05:00,PE-CONSUCODE-119,20156002926,PE-RUC,MUNICIPALIDAD DISTRITAL DE PISUQUIA
ocds-dgv273-seacev3-1185788,ocds-dgv273-seacev3-1185788-2026-04-03T10:07:21.844442-05:00,PE-CONSUCODE-200306,20532480397,PE-RUC,GOBIERNO REGIONAL DE MOQUEGUA UNIDAD EJECUTORA SUB REGION DE DESARROLLO ILO Nº 003
ocds-dgv273-seacev3-1184747,ocds-dgv273-seacev3-1184747-2026-04-03T10:07:21.679448-05:00,PE-CONSUCODE-200441,20487911586,PE-RUC,GOBIERNO REGIONAL DE LAMBAYEQUE - HOSPITAL REGIONAL LAMBAYEQUE
ocds-dgv273-seacev3-1185780,ocds-dgv273-seacev3-1185780-2026-04-03T10:07:12.031647-05:00,PE-CONSUCODE-2381,20102762925,PE-RUC,ENTIDAD PRESTADORA DE SERVICIO DE SANEAMIENTO GRAU S.A.
ocds-dgv273-seacev3-1191696,ocds-dgv273-seacev3-1191696-2026-04-03T10:07:03.219026-05:00,PE-CONSUCODE-94,20168772638,PE-RUC,MUNICIPALIDAD PROVINCIAL DE BONGARA - JUMBILLA
ocds-dgv273-seacev3-2026-879-1,ocds-dgv273-seacev3-2026-879-1-2026-04-03T10:07:02.535946-05:00,PE-CONSUCODE-879,20175954661,PE-RUC,MUNICIPALIDAD DISTRITAL DE PAUCARA
ocds-dgv273-seacev3-1201816,ocds-dgv273-seacev3-1201816-2026-04-03T10:06:58.030525-05:00,PE-CONSUCODE-205671,20614269163,PE-RUC,ONP - UNIDAD EJECUTORA 003: PROYECTO DE TRANSFORMACIÓN DIGITAL DE LA ONP
ocds-dgv273-seacev3-2026-1212-3,ocds-dgv273-seacev3-2026-1212-3-2026-04-03T10:06:52.755556-05:00,PE-CONSUCODE-1212,20205367994,PE-RUC,MUNICIPALIDAD DISTRITAL DE CHUGAY
ocds-dgv273-seacev3-1184395,ocds-dgv273-seacev3-1184395-2026-04-03T10:06:52.615292-05:00,PE-CONSUCODE-200447,20531636539,PE-RUC,GOBIERNO REGIONAL DE ANCASH - RED DE SALUD PACIFICO SUR
ocds-dgv273-seacev3-1185294,ocds-dgv273-seacev3-1185294-2026-04-02T10:14:50.699886-05:00,PE-CONSUCODE-2322,20396073791,PE-RUC,MUNICIPALIDAD DISTRITAL DE TUMAN
ocds-dgv273-seacev3-2026-1003003812-9,ocds-dgv273-seacev3-2026-1003003812-9-2026-04-02T10:14:50.610483-05:00,PE-CONSUCODE-200842,20556097055,PE-RUC,SERVICIO NACIONAL DE CERTIFICACION AMBIENTAL PARA LAS INVERSIONES SOSTENIBLES
ocds-dgv273-seacev3-1185650,ocds-dgv273-seacev3-1185650-2026-04-02T10:14:50.560918-05:00,PE-CONSUCODE-223,20323089451,PE-RUC,MUNICIPALIDAD DISTRITAL DE RAPAYAN
ocds-dgv273-seacev3-1184414,ocds-dgv273-seacev3-1184414-2026-04-02T10:14:50.469104-05:00,PE-CONSUCODE-256,20207429091,PE-RUC,MUNICIPALIDAD PROVINCIAL DE POMABAMBA
ocds-dgv273-seacev3-1185118,ocds-dgv273-seacev3-1185118-2026-04-02T10:14:39.180469-05:00,PE-CONSUCODE-548,20194772310,PE-RUC,MUNICIPALIDAD DISTRITAL DE CHUNGUI
ocds-dgv273-seacev3-1201675,ocds-dgv273-seacev3-1201675-2026-04-02T10:14:06.973491-05:00,PE-CONSUCODE-205671,20614269163,PE-RUC,ONP - UNIDAD EJECUTORA 003: PROYECTO DE TRANSFORMACIÓN DIGITAL DE LA ONP
ocds-dgv273-seacev3-2026-200118-2,ocds-dgv273-seacev3-2026-200118-2-2026-04-02T10:14:05.498262-05:00,PE-CONSUCODE-200118,20393146657,PE-RUC,UNIVERSIDAD NACIONAL INTERCULTURAL DE LA AMAZONIA
ocds-dgv273-seacev3-1199862,ocds-dgv273-seacev3-1199862-2026-04-01T10:15:16.695972-05:00,PE-CONSUCODE-10015,20414868216,PE-RUC,PROGRAMA SUBSECTORIAL DE IRRIGACIONES - PSI
ocds-dgv273-seacev3-2026-1610-6,ocds-dgv273-seacev3-2026-1610-6-2026-04-01T10:15:14.847547-05:00,PE-CONSUCODE-1610,20193227938,PE-RUC,MUNICIPALIDAD DISTRITAL DE SONDORILLO
ocds-dgv273-seacev3-2026-365-2,ocds-dgv273-seacev3-2026-365-2-2026-04-01T10:14:42.100249-05:00,PE-CONSUCODE-365,20163949980,PE-RUC,MUNICIPALIDAD DISTRITAL DE TINTAY
ocds-dgv273-seacev3-1185058,ocds-dgv273-seacev3-1185058-2026-04-01T10:14:41.968400-05:00,PE-CONSUCODE-14,20131370998,PE-RUC,MINISTERIO DE EDUCACION
ocds-dgv273-seacev3-1200989,ocds-dgv273-seacev3-1200989-2026-04-01T10:14:32.975131-05:00,PE-CONSUCODE-10015,20414868216,PE-RUC,PROGRAMA SUBSECTORIAL DE IRRIGACIONES - PSI
ocds-dgv273-seacev3-1199756,ocds-dgv273-seacev3-1199756-2026-04-01T10:14:31.362314-05:00,PE-CONSUCODE-10015,20414868216,PE-RUC,PROGRAMA SUBSECTORIAL DE IRRIGACIONES - PSI
ocds-dgv273-seacev3-2026-107428-1,ocds-dgv273-seacev3-2026-107428-1-2026-04-01T10:14:30.354401-05:00,PE-CONSUCODE-202725,20601012937,PE-RUC,MUNICIPALIDAD DISTRITAL DE VILLA KINTIARINA
ocds-dgv273-seacev3-1184912,ocds-dgv273-seacev3-1184912-2026-04-01T10:14:30.225399-05:00,PE-CONSUCODE-238,20225557749,PE-RUC,MUNICIPALIDAD DISTRITAL DE CASCA
ocds-dgv273-seacev3-2026-1142-1,ocds-dgv273-seacev3-2026-1142-1-2026-04-01T10:14:19.361789-05:00,PE-CONSUCODE-1142,20318861391,PE-RUC,MUNICIPALIDAD DISTRITAL DE POMACANCHA
ocds-dgv273-seacev3-2026-1487-3,ocds-dgv273-seacev3-2026-1487-3-2026-03-30T09:55:50.617680-05:00,PE-CONSUCODE-1487,20174999393,PE-RUC,MUNICIPALIDAD DISTRITAL DE TORRES CAUSANA
ocds-dgv273-seacev3-2026-1068-3,ocds-dgv273-seacev3-2026-1068-3-2026-03-29T10:02:51.710711-05:00,PE-CONSUCODE-1068,20133696823,PE-RUC,MUNICIPALIDAD PROVINCIAL DE HUANCAYO
ocds-dgv273-seacev3-2026-1191-13,ocds-dgv273-seacev3-2026-1191-13-2026-03-29T10:02:43.512086-05:00,PE-CONSUCODE-1191,20175639391,PE-RUC,MUNICIPALIDAD PROVINCIAL DE TRUJILLO
ocds-dgv273-seacev3-1185542,ocds-dgv273-seacev3-1185542-2026-03-29T10:02:35.506685-05:00,PE-CONSUCODE-256,20207429091,PE-RUC,MUNICIPALIDAD PROVINCIAL DE POMABAMBA
ocds-dgv273-seacev3-1184520,ocds-dgv273-seacev3-1184520-2026-03-29T10:02:35.490448-05:00,PE-CONSUCODE-1287,20185129129,PE-RUC,MUNICIPALIDAD DISTRITAL DE ZAÑA
ocds-dgv273-seacev3-1185402,ocds-dgv273-seacev3-1185402-2026-03-29T10:02:26.457339-05:00,PE-CONSUCODE-1832,20167987118,PE-RUC,MUNICIPALIDAD DISTRITAL DE SAN MARTIN ALAO
ocds-dgv273-seacev3-2026-1191-19,ocds-dgv273-seacev3-2026-1191-19-2026-03-29T10:02:26.300583-05:00,PE-CONSUCODE-1191,20175639391,PE-RUC,MUNICIPALIDAD PROVINCIAL DE TRUJILLO
ocds-dgv273-seacev3-1184513,ocds-dgv273-seacev3-1184513-2026-03-29T10:02:15.888404-05:00,PE-CONSUCODE-200013,20479393568,PE-RUC,UNIVERSIDAD NACIONAL TORIBIO RODRIGUEZ DE MENDOZA DE AMAZONAS
ocds-dgv273-seacev3-2026-200077-4,ocds-dgv273-seacev3-2026-200077-4-2026-03-29T10:02:15.716938-05:00,PE-CONSUCODE-200077,20531320060,PE-RUC,GOBIERNO REGIONAL DE SAN MARTÍN-SALUD ALTO MAYO
ocds-dgv273-seacev3-1185030,ocds-dgv273-seacev3-1185030-2026-03-28T10:10:54.840391-05:00,PE-CONSUCODE-842,20226560824,PE-RUC,MUNICIPALIDAD DISTRITAL DE CCATCCA
ocds-dgv273-seacev3-1184636,ocds-dgv273-seacev3-1184636-2026-03-28T10:10:54.159563-05:00,PE-CONSUCODE-10434,20453743862,PE-RUC,GOBIERNO REGIONAL DE CAJAMARCA DIRECCION REGIONAL AGRARIA CAJAMARCA
ocds-dgv273-seacev3-2026-74929-5,ocds-dgv273-seacev3-2026-74929-5-2026-03-28T10:10:34.058885-05:00,PE-CONSUCODE-202145,20600579895,PE-RUC,UNIDAD EJECUTORA 001631: GESTIÓN DE PROYECTOS SECTORIALES
ocds-dgv273-seacev3-2026-718-1,ocds-dgv273-seacev3-2026-718-1-2026-03-28T10:10:13.546500-05:00,PE-CONSUCODE-718,20191949499,PE-RUC,MUNICIPALIDAD DISTRITAL DE CATILLUC
ocds-dgv273-seacev3-1184433,ocds-dgv273-seacev3-1184433-2026-03-28T10:10:13.487122-05:00,PE-CONSUCODE-10398,20146925686,PE-RUC,GOBIERNO REGIONAL DE ANCASH-SALUD UTES CARAZ
ocds-dgv273-seacev3-1185308,ocds-dgv273-seacev3-1185308-2026-03-28T10:10:13.041720-05:00,PE-CONSUCODE-705,20201842647,PE-RUC,MUNICIPALIDAD DISTRITAL DE SAN JOSE DE LOURDES
ocds-dgv273-seacev3-2026-492-2,ocds-dgv273-seacev3-2026-492-2-2026-03-28T10:10:12.577193-05:00,PE-CONSUCODE-492,20198022480,PE-RUC,MUNICIPALIDAD DISTRITAL DE MEJIA
ocds-dgv273-seacev3-1185085,ocds-dgv273-seacev3-1185085-2026-03-28T10:10:01.798897-05:00,PE-CONSUCODE-326,20156959783,PE-RUC,MUNICIPALIDAD PROVINCIAL DE ANDAHUAYLAS
ocds-dgv273-seacev3-1185871,ocds-dgv273-seacev3-1185871-2026-03-28T10:10:01.703432-05:00,PE-CONSUCODE-614,20143623042,PE-RUC,MUNICIPALIDAD PROVINCIAL DE CAJAMARCA
ocds-dgv273-seacev3-1184646,ocds-dgv273-seacev3-1184646-2026-03-28T10:09:51.472745-05:00,PE-CONSUCODE-1309,20131378620,PE-RUC,MUNICIPALIDAD DISTRITAL DE ATE - VITARTE
ocds-dgv273-seacev3-1185811,ocds-dgv273-seacev3-1185811-2026-03-27T10:16:26.818722-05:00,PE-CONSUCODE-369,20161096068,PE-RUC,MUNICIPALIDAD PROVINCIAL DE COTABAMBAS - TAMBOBAMBA
ocds-dgv273-seacev3-2026-1345-4,ocds-dgv273-seacev3-2026-1345-4-2026-03-27T10:16:16.163321-05:00,PE-CONSUCODE-1345,20135890112,PE-RUC,MUNICIPALIDAD DISTRITAL DE SANTA ROSA - LIMA
ocds-dgv273-seacev3-2026-11-18,ocds-dgv273-seacev3-2026-11-18-2026-03-27T10:16:06.731109-05:00,PE-CONSUCODE-11,20131372931,PE-RUC,MINISTERIO DE DESARROLLO AGRARIO Y RIEGO
ocds-dgv273-seacev3-2026-977-2,ocds-dgv273-seacev3-2026-977-2-2026-03-27T10:15:45.545214-05:00,PE-CONSUCODE-977,20175212095,PE-RUC,MUNICIPALIDAD PROVINCIAL DE HUAMALIES - LLATA
ocds-dgv273-seacev3-2026-1289-1,ocds-dgv273-seacev3-2026-1289-1-2026-03-27T10:15:44.383894-05:00,PE-CONSUCODE-1289,20162368452,PE-RUC,MUNICIPALIDAD PROVINCIAL DE FERREÑAFE
ocds-dgv273-seacev3-2026-200199-8,ocds-dgv273-seacev3-2026-200199-8-2026-03-27T10:15:34.523190-05:00,PE-CONSUCODE-200199,20493465491,PE-RUC,MUNICIPALIDAD PROVINCIAL DEL DATEM DEL MARAÑON
ocds-dgv273-seacev3-1187358,ocds-dgv273-seacev3-1187358-2026-03-26T10:13:17.584551-05:00,PE-CONSUCODE-1235,20212669734,PE-RUC,MUNICIPALIDAD DISTRITAL DE HUANCASPATA
ocds-dgv273-seacev3-1185001,ocds-dgv273-seacev3-1185001-2026-03-26T10:13:17.496466-05:00,PE-CONSUCODE-911,20185726216,PE-RUC,MUNICIPALIDAD DISTRITAL DE COLCABAMBA - TAYACAJA
ocds-dgv273-seacev3-1194370,ocds-dgv273-seacev3-1194370-2026-03-26T10:13:12.043313-05:00,PE-CONSUCODE-800,20172494952,PE-RUC,MUNICIPALIDAD DISTRITAL DE CHAMACA
ocds-dgv273-seacev3-1185034,ocds-dgv273-seacev3-1185034-2026-03-26T10:13:07.983070-05:00,PE-CONSUCODE-1320,20131365722,PE-RUC,MUNICIPALIDAD DISTRITAL DE LA MOLINA
ocds-dgv273-seacev3-2026-10369-10,ocds-dgv273-seacev3-2026-10369-10-2026-03-26T10:12:46.009036-05:00,PE-CONSUCODE-10369,20278885420,PE-RUC,GOBIERNO REGIONAL DE ICA - PROYECTO ESPECIAL TAMBO CCARACOCHA
ocds-dgv273-seacev3-1185786,ocds-dgv273-seacev3-1185786-2026-03-26T10:12:45.994026-05:00,PE-CONSUCODE-1479,20103845590,PE-RUC,MUNICIPALIDAD PROVINCIAL DE MAYNAS - IQUITOS
ocds-dgv273-seacev3-2026-1116-1,ocds-dgv273-seacev3-2026-1116-1-2026-03-26T10:12:36.561679-05:00,PE-CONSUCODE-1116,20195238961,PE-RUC,MUNICIPALIDAD DISTRITAL DE PERENE
ocds-dgv273-seacev3-1185985,ocds-dgv273-seacev3-1185985-2026-03-26T10:12:35.696886-05:00,PE-CONSUCODE-1116,20195238961,PE-RUC,MUNICIPALIDAD DISTRITAL DE PERENE
ocds-dgv273-seacev3-1185960,ocds-dgv273-seacev3-1185960-2026-03-26T10:12:25.272899-05:00,PE-CONSUCODE-29,20168999926,PE-RUC,PRESIDENCIA DEL CONSEJO DE MINISTROS
ocds-dgv273-seacev3-2026-444-1,ocds-dgv273-seacev3-2026-444-1-2026-03-25T10:13:43.340632-05:00,PE-CONSUCODE-444,20147632950,PE-RUC,MUNICIPALIDAD DISTRITAL DE LOMAS
ocds-dgv273-seacev3-2026-2384-11,ocds-dgv273-seacev3-2026-2384-11-2026-03-25T10:13:42.762057-05:00,PE-CONSUCODE-2384,20100211034,PE-RUC,SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DE AREQUIPA
ocds-dgv273-seacev3-2026-20006-20,ocds-dgv273-seacev3-2026-20006-20-2026-03-25T10:13:42.593320-05:00,PE-CONSUCODE-20006,20414671773,PE-RUC,FONDO MIVIVIENDA S.A.
ocds-dgv273-seacev3-1185665,ocds-dgv273-seacev3-1185665-2026-03-25T10:13:24.296113-05:00,PE-CONSUCODE-1747,20181438364,PE-RUC,MUNICIPALIDAD PROVINCIAL DE EL COLLAO - ILAVE
ocds-dgv273-seacev3-2026-152-1,ocds-dgv273-seacev3-2026-152-1-2026-03-25T10:13:24.273769-05:00,PE-CONSUCODE-152,20228111695,PE-RUC,MUNICIPALIDAD DISTRITAL DE COCHABAMBA - HUARAZ
ocds-dgv273-seacev3-2026-1242-3,ocds-dgv273-seacev3-2026-1242-3-2026-03-25T10:13:14.035983-05:00,PE-CONSUCODE-1242,20220331581,PE-RUC,MUNICIPALIDAD DISTRITAL DE TAURIJA
ocds-dgv273-seacev3-2026-200199-5,ocds-dgv273-seacev3-2026-200199-5-2026-03-25T10:13:13.225659-05:00,PE-CONSUCODE-200199,20493465491,PE-RUC,MUNICIPALIDAD PROVINCIAL DEL DATEM DEL MARAÑON
ocds-dgv273-seacev3-2026-422-3,ocds-dgv273-seacev3-2026-422-3-2026-03-25T10:13:03.823009-05:00,PE-CONSUCODE-422,20173809663,PE-RUC,MUNICIPALIDAD DISTRITAL DE YURA
ocds-dgv273-seacev3-1185835,ocds-dgv273-seacev3-1185835-2026-03-25T10:12:52.851569-05:00,PE-CONSUCODE-614,20143623042,PE-RUC,MUNICIPALIDAD PROVINCIAL DE CAJAMARCA
ocds-dgv273-seacev3-2026-821-9,ocds-dgv273-seacev3-2026-821-9-2026-03-25T10:12:52.793328-05:00,PE-CONSUCODE-821,20178199251,PE-RUC,MUNICIPALIDAD DISTRITAL DE KIMBIRI
ocds-dgv273-seacev3-2026-1469-1,ocds-dgv273-seacev3-2026-1469-1-2026-03-25T10:12:42.434594-05:00,PE-CONSUCODE-1469,20188938354,PE-RUC,MUNICIPALIDAD DISTRITAL DE PARAMONGA
ocds-dgv273-seacev3-2026-1068-15,ocds-dgv273-seacev3-2026-1068-15-2026-03-25T10:12:42.355051-05:00,PE-CONSUCODE-1068,20133696823,PE-RUC,MUNICIPALIDAD PROVINCIAL DE HUANCAYO
ocds-dgv273-seacev3-2026-1080-1,ocds-dgv273-seacev3-2026-1080-1-2026-03-25T10:12:42.340085-05:00,PE-CONSUCODE-1080,20185646964,PE-RUC,MUNICIPALIDAD DISTRITAL DE HUANCAN
ocds-dgv273-seacev3-1185254,ocds-dgv273-seacev3-1185254-2026-03-22T10:01:41.351830-05:00,PE-CONSUCODE-1941,20131370726,PE-RUC,ARCHIVO GENERAL DE LA NACION
ocds-dgv273-seacev3-2026-1568-1,ocds-dgv273-seacev3-2026-1568-1-2026-03-22T10:01:32.977881-05:00,PE-CONSUCODE-1568,20176736021,PE-RUC,MUNICIPALIDAD DISTRITAL DE YANACANCHA - PASCO
ocds-dgv273-seacev3-2026-10355-4,ocds-dgv273-seacev3-2026-10355-4-2026-03-22T10:01:32.646182-05:00,PE-CONSUCODE-10355,20204060623,PE-RUC,MINAG - PROYECTO ESPECIAL PICHIS PALCAZU
ocds-dgv273-seacev3-2026-1518-3,ocds-dgv273-seacev3-2026-1518-3-2026-03-22T10:01:23.002317-05:00,PE-CONSUCODE-1518,20229244869,PE-RUC,MUNICIPALIDAD DISTRITAL DE TAPICHE
ocds-dgv273-seacev3-2026-1518-5,ocds-dgv273-seacev3-2026-1518-5-2026-03-22T10:01:22.439560-05:00,PE-CONSUCODE-1518,20229244869,PE-RUC,MUNICIPALIDAD DISTRITAL DE TAPICHE
ocds-dgv273-seacev3-2026-10355-3,ocds-dgv273-seacev3-2026-10355-3-2026-03-22T10:01:22.335048-05:00,PE-CONSUCODE-10355,20204060623,PE-RUC,MINAG - PROYECTO ESPECIAL PICHIS PALCAZU
ocds-dgv273-seacev3-1184972,ocds-dgv273-seacev3-1184972-2026-03-22T10:01:22.306299-05:00,PE-CONSUCODE-911,20185726216,PE-RUC,MUNICIPALIDAD DISTRITAL DE COLCABAMBA - TAYACAJA
ocds-dgv273-seacev3-1185116,ocds-dgv273-seacev3-1185116-2026-03-21T10:09:59.056388-05:00,PE-CONSUCODE-2397,20262221335,PE-RUC,EMPRESA DE GENERACION ELECTRICA SAN GABAN S.A.
ocds-dgv273-seacev3-1185443,ocds-dgv273-seacev3-1185443-2026-03-21T10:09:38.134552-05:00,PE-CONSUCODE-422,20173809663,PE-RUC,MUNICIPALIDAD DISTRITAL DE YURA
ocds-dgv273-seacev3-2026-1500-2,ocds-dgv273-seacev3-2026-1500-2-2026-03-21T10:09:27.927633-05:00,PE-CONSUCODE-1500,20218524819,PE-RUC,MUNICIPALIDAD DISTRITAL DE TENIENTE CESAR LOPEZ ROJAS
ocds-dgv273-seacev3-1184426,ocds-dgv273-seacev3-1184426-2026-03-21T10:09:18.252098-05:00,PE-CONSUCODE-1270,20206380528,PE-RUC,MUNICIPALIDAD DISTRITAL DE SAYAPULLO
ocds-dgv273-seacev3-2026-1599-2,ocds-dgv273-seacev3-2026-1599-2-2026-03-21T10:09:18.144816-05:00,PE-CONSUCODE-1599,20191570911,PE-RUC,MUNICIPALIDAD DISTRITAL DE PAIMAS
ocds-dgv273-seacev3-1185854,ocds-dgv273-seacev3-1185854-2026-03-20T10:14:17.367140-05:00,PE-CONSUCODE-200133,20493304055,PE-RUC,GOBIERNO REGIONAL DE LORETO - UNIDAD EJECUTORA 305 EDUCACION NAUTA
ocds-dgv273-seacev3-2026-10457-3,ocds-dgv273-seacev3-2026-10457-3-2026-03-20T10:14:17.352656-05:00,PE-CONSUCODE-10457,20444054400,PE-RUC,GOBIERNO REGIONAL DE HUANCAVELICA-HOSPITAL DEPARTAMENTAL DE HUANCAVELICA
ocds-dgv273-seacev3-1185242,ocds-dgv273-seacev3-1185242-2026-03-20T10:13:47.591050-05:00,PE-CONSUCODE-399,20159515240,PE-RUC,MUNICIPALIDAD DISTRITAL DE CERRO COLORADO
ocds-dgv273-seacev3-2026-200013-6,ocds-dgv273-seacev3-2026-200013-6-2026-03-20T10:13:37.156099-05:00,PE-CONSUCODE-200013,20479393568,PE-RUC,UNIVERSIDAD NACIONAL TORIBIO RODRIGUEZ DE MENDOZA DE AMAZONAS
ocds-dgv273-seacev3-1185003,ocds-dgv273-seacev3-1185003-2026-03-20T10:13:28.179857-05:00,PE-CONSUCODE-2600,20433270461,PE-RUC,C.N.DE INTEGR.D.L.PERS.CON DISC.-CONADIS
ocds-dgv273-seacev3-2026-200395-2,ocds-dgv273-seacev3-2026-200395-2-2026-03-19T10:13:00.784790-05:00,PE-CONSUCODE-200395,20493998472,PE-RUC,GOBIERNO REGIONAL DE LORETO - HOSPITAL DE APOYO SANTA GEMA DE YURIMAGUAS
ocds-dgv273-seacev3-2026-1191-14,ocds-dgv273-seacev3-2026-1191-14-2026-03-19T10:13:00.776056-05:00,PE-CONSUCODE-1191,20175639391,PE-RUC,MUNICIPALIDAD PROVINCIAL DE TRUJILLO
ocds-dgv273-seacev3-1185266,ocds-dgv273-seacev3-1185266-2026-03-19T10:13:00.718990-05:00,PE-CONSUCODE-1693,20191716397,PE-RUC,MUNICIPALIDAD DISTRITAL DE ZEPITA
ocds-dgv273-seacev3-1185967,ocds-dgv273-seacev3-1185967-2026-03-19T10:12:50.026943-05:00,PE-CONSUCODE-1496,20176689359,PE-RUC,MUNICIPALIDAD DISTRITAL DE MANSERICHE
ocds-dgv273-seacev3-1192614,ocds-dgv273-seacev3-1192614-2026-03-19T10:12:42.285151-05:00,PE-CONSUCODE-1302,20175975315,PE-RUC,MUNICIPALIDAD DISTRITAL DE OLMOS
ocds-dgv273-seacev3-2026-789-1,ocds-dgv273-seacev3-2026-789-1-2026-03-19T10:12:40.233871-05:00,PE-CONSUCODE-789,20147421070,PE-RUC,MUNICIPALIDAD PROVINCIAL DE CANCHIS - SICUANI
ocds-dgv273-seacev3-2026-200395-1,ocds-dgv273-seacev3-2026-200395-1-2026-03-19T10:12:39.419110-05:00,PE-CONSUCODE-200395,20493998472,PE-RUC,GOBIERNO REGIONAL DE LORETO - HOSPITAL DE APOYO SANTA GEMA DE YURIMAGUAS
ocds-dgv273-seacev3-2026-10355-1,ocds-dgv273-seacev3-2026-10355-1-2026-03-19T10:12:30.254424-05:00,PE-CONSUCODE-10355,20204060623,PE-RUC,MINAG - PROYECTO ESPECIAL PICHIS PALCAZU
ocds-dgv273-seacev3-1185575,ocds-dgv273-seacev3-1185575-2026-03-19T10:12:30.182714-05:00,PE-CONSUCODE-422,20173809663,PE-RUC,MUNICIPALIDAD DISTRITAL DE YURA
ocds-dgv273-seacev3-1185520,ocds-dgv273-seacev3-1185520-2026-03-19T10:12:30.164861-05:00,PE-CONSUCODE-1200,20174738085,PE-RUC,MUNICIPALIDAD DISTRITAL DE VICTOR LARCO HERRERA
ocds-dgv273-seacev3-2026-1952-48,ocds-dgv273-seacev3-2026-1952-48-2026-03-19T10:12:18.486522-05:00,PE-CONSUCODE-1952,20419026809,PE-RUC,ORGANISMO ESPECIALIZADO PARA LAS CONTRATACIONES PUBLICAS EFICIENTES
ocds-dgv273-seacev3-1185252,ocds-dgv273-seacev3-1185252-2026-03-18T10:12:24.295020-05:00,PE-CONSUCODE-1341,20131372427,PE-RUC,MUNICIPALIDAD DISTRITAL DE SAN MARTIN DE PORRES
ocds-dgv273-seacev3-2026-686-3,ocds-dgv273-seacev3-2026-686-3-2026-03-18T10:12:08.051436-05:00,PE-CONSUCODE-686,20166727422,PE-RUC,MUNICIPALIDAD DISTRITAL DE CHUGUR
ocds-dgv273-seacev3-1185792,ocds-dgv273-seacev3-1185792-2026-03-18T10:11:47.190042-05:00,PE-CONSUCODE-976,20224405279,PE-RUC,MUNICIPALIDAD DISTRITAL DE YANAS
ocds-dgv273-seacev3-1184870,ocds-dgv273-seacev3-1184870-2026-03-18T10:11:47.054067-05:00,PE-CONSUCODE-397,20154489895,PE-RUC,MUNICIPALIDAD PROVINCIAL DE AREQUIPA
ocds-dgv273-seacev3-2026-1926-16,ocds-dgv273-seacev3-2026-1926-16-2026-03-18T10:11:37.233937-05:00,PE-CONSUCODE-1926,20122476309,PE-RUC,BANCO CENTRAL DE RESERVA DEL PERÚ
